"𝜈 = 0.0, x; 𝜈 = 0.1, x; 𝜈 = 0.2, x; 𝜈 = 0.3, x; 𝜈 = 0.4, x; 𝜈 = 0.5, x; 𝜈 = 0.6, x; 𝜈 = 0.7, x; 𝜈 = 0.8, x; 𝜈 = 0.9, x; 𝜈 = 1.0, x; 𝜈 = 1.1, x; 𝜈 = 1.2, x; 𝜈 = 1.3, x; 𝜈 = 1.4, x; 𝜈 = 1.5, x; 𝜈 = 1.6, x; 𝜈 = 1.7, x; 𝜈 = 1.8, x; 𝜈 = 1.9, x; 𝜈 = 2.0, x; 𝜈 = 2.1, x; 𝜈 = 2.2, x; 𝜈 = 2.3, x; 𝜈 = 2.4, x; 𝜈 = 2.5, x; 𝜈 = 2.6, x; 𝜈 = 2.7, x; 𝜈 = 2.8, x; 𝜈 = 2.9, x; 𝜈 = 3.0, x; 𝜈 = 3.1, x; 𝜈 = 3.2, x; 𝜈 = 3.3, x; 𝜈 = 3.4, x; 𝜈 = 3.5, x; 𝜈 = 3.6, x; 𝜈 = 3.7, x; 𝜈 = 3.8, x; 𝜈 = 3.9, x; 𝜈 = 4.0, x; 𝜈 = 4.1, x; 𝜈 = 4.2, x; 𝜈 = 4.3, x; 𝜈 = 4.4, x; 𝜈 = 4.5, x; 𝜈 = 4.6, x; 𝜈 = 4.7, x; 𝜈 = 4.8, x; 𝜈 = 4.9, x","𝜈 = 0.0, y","𝜈 = 0.1, y","𝜈 = 0.2, y","𝜈 = 0.3, y","𝜈 = 0.4, y","𝜈 = 0.5, y","𝜈 = 0.6, y","𝜈 = 0.7, y","𝜈 = 0.8, y","𝜈 = 0.9, y","𝜈 = 1.0, y","𝜈 = 1.1, y","𝜈 = 1.2, y","𝜈 = 1.3, y","𝜈 = 1.4, y","𝜈 = 1.5, y","𝜈 = 1.6, y","𝜈 = 1.7, y","𝜈 = 1.8, y","𝜈 = 1.9, y","𝜈 = 2.0, y","𝜈 = 2.1, y","𝜈 = 2.2, y","𝜈 = 2.3, y","𝜈 = 2.4, y","𝜈 = 2.5, y","𝜈 = 2.6, y","𝜈 = 2.7, y","𝜈 = 2.8, y","𝜈 = 2.9, y","𝜈 = 3.0, y","𝜈 = 3.1, y","𝜈 = 3.2, y","𝜈 = 3.3, y","𝜈 = 3.4, y","𝜈 = 3.5, y","𝜈 = 3.6, y","𝜈 = 3.7, y","𝜈 = 3.8, y","𝜈 = 3.9, y","𝜈 = 4.0, y","𝜈 = 4.1, y","𝜈 = 4.2, y","𝜈 = 4.3, y","𝜈 = 4.4, y","𝜈 = 4.5, y","𝜈 = 4.6, y","𝜈 = 4.7, y","𝜈 = 4.8, y","𝜈 = 4.9, y"
0.32,0.0,0.0319945389,0.0639563183,0.0958526119,0.1276507609,0.1593182066,0.1908225244,0.2221314566,0.2532129456,0.2840351667,0.3145665606,0.3447758658,0.3746321507,0.404104845,0.4331637712,0.4617791755,0.4899217584,0.5175627041,0.5446737109,0.5712270194,0.5971954414,0.6225523874,0.6472718941,0.671328651,0.694698026,0.7173560909,0.7392796459,0.7604462431,0.7808342098,0.8004226705,0.8191915683,0.8371216855,0.8541946633,0.8703930204,0.8857001711,0.9001004422,0.9135790891,0.9261223108,0.9377172642,0.9483520771,0.9580158603,0.966698719,0.9743917626,0.9810871143,0.9867779184,0.9914583482,0.9951236113,0.9977699547,0.9993946689,0.9999960903
0.33,0.0,0.0329940108,0.0659520944,0.0988383627,0.1316170058,0.164252331,0.1967088016,0.2289510758,0.2609440449,0.2926528717,0.3240430284,0.3550803343,0.3857309928,0.4159616284,0.4457393229,0.4750316513,0.5038067171,0.5320331873,0.5596803259,0.5867180279,0.613116852,0.6388480524,0.6638836104,0.6881962648,0.7117595414,0.7345477822,0.7565361731,0.7777007709,0.7980185294,0.8174673246,0.8360259786,0.853674283,0.8703930204,0.8861639858,0.9009700063,0.9147949594,0.9276237913,0.9394425325,0.9502383136,0.9599993791,0.9687151001,0.9763759862,0.9829736952,0.9885010431,0.992952011,0.9963217523,0.9986065977,0.9998040591,0.9999128328,0.9989328002
0.34,0.0,0.0339934497,0.0679476068,0.101823224,0.1355811449,0.1691823491,0.2025879973,0.2357594764,0.2686584437,0.3012468719,0.3334870921,0.3653418385,0.3967742903,0.4277481153,0.4582275111,0.4881772469,0.5175627041,0.5463499166,0.5745056093,0.6019972375,0.628793024,0.6548619958,0.68017402,0.7046998388,0.728411103,0.7512804051,0.7732813108,0.7943883893,0.8145772434,0.8338245368,0.8521080219,0.8694065651,0.8857001711,0.9009700063,0.9151984205,0.9283689672,0.9404664229,0.951476804,0.9613873839,0.9701867071,0.9778646024,0.9844121952,0.9898219171,0.9940875151,0.9972040586,0.9991679453,0.9999769051,0.9996300029,0.9981276398,0.9954715522
0.35,0.0,0.0349928546,0.0699428473,0.1048071688,0.1395431146,0.1741081376,0.2084598998,0.2425563248,0.2763556486,0.3098164712,0.3428978075,0.3755591367,0.4077604531,0.4394623138,0.4706258882,0.5012130047,0.5311861979,0.5605087545,0.5891447579,0.6170591327,0.6442176872,0.6705871556,0.6961352386,0.720830643,0.74464312,0.7675435022,0.7895037397,0.8104969338,0.8304973705,0.8494805518,0.8674232256,0.8843034144,0.9001004422,0.9147949594,0.9283689672,0.9408058392,0.9520903416,0.9622086524,0.9711483779,0.9788985681,0.98544973,0.9907938392,0.9949243498,0.9978362025,0.9995258306,0.9999911646,0.9992316344,0.9972481705,0.9940432022,0.9896206553
0.36,0.0,0.0359922245,0.0719378081,0.1077901704,0.1435028517,0.1790295734,0.2143242979,0.249341288,0.2840351667,0.3183609756,0.3522742333,0.3857309928,0.418687899,0.4511022442,0.4829320241,0.5141359917,0.5446737109,0.5745056093,0.6035930288,0.6318982763,0.659384672,0.6860165974,0.7117595414,0.7365801446,0.7604462431,0.7833269096,0.8051924941,0.8260146619,0.8457664302,0.8644222036,0.8819578069,0.8983505162,0.9135790891,0.9276237913,0.9404664229,0.9520903416,0.9624804845,0.9716233874,0.9795072024,0.9861217132,0.9914583482,0.995510192,0.9982719939,0.999740175,0.9999128328,0.9987897435,0.9963723625,0.9926638223,0.9876689288,0.9813941546
0.37,0.0,0.0369915584,0.0739324812,0.1107722019,0.1474602928,0.1839465335,0.2201809802,0.2561140335,0.2916965067,0.326879693,0.361615432,0.3958561759,0.4295550546,0.4626659394,0.4951435069,0.5269433002,0.5580217904,0.588336436,0.6178457409,0.6465093114,0.6742879116,0.701143517,0.7270393665,0.7519400125,0.7758113702,0.7986207632,0.8203369691,0.8409302619,0.8603724524,0.8786369274,0.8956986857,0.9115343723,0.9261223108,0.9394425325,0.951476804,0.9622086524,0.9716233874,0.9797081218,0.9864517887,0.9918451572,0.9958808445,0.9985533266,0.999858945,0.9997959127,0.998364316,0.9955661144,0.9914051383,0.9858870834,0.979019503,0.9708117979
0.38,0.0,0.0379908553,0.0759268585,0.1137532364,0.1514153744,0.188858895,0.2260297361,0.2628742295,0.2993391783,0.3353719332,0.3709204694,0.4059334609,0.440360355,0.4741514452,0.5072579431,0.5396320487,0.5712270194,0.6019972375,0.6318982763,0.6608869637,0.6889214451,0.7159612437,0.7419673187,0.7669021217,0.7907296514,0.8134155048,0.8349269276,0.8552328609,0.8743039866,0.8921127693,0.9086334961,0.9238423141,0.9377172642,0.9502383136,0.9613873839,0.9711483779,0.9795072024,0.9864517887,0.99197211,0.9960601959,0.998710144,0.9999181281,0.9996824042,0.9980033127,0.9948832777,0.9903268042,0.9843404708,0.9769329208,0.9681148494,0.9578989884
0.39,0.0,0.0389901143,0.0779209321,0.1167332471,0.1553680335,0.193766535,0.2318703549,0.2696215448,0.3069626922,0.3438370086,0.3801884151,0.4159616284,0.4511022442,0.4855568205,0.5192729584,0.5521993823,0.5842860174,0.6154840661,0.6457460822,0.6750260429,0.7032794192,0.7304632431,0.7565361731,0.7814585576,0.8051924941,0.8277018882,0.8489525072,0.8689120331,0.8875501113,0.9048383969,0.9207505977,0.9352625144,0.9483520771,0.9599993791,0.9701867071,0.9788985681,0.9861217132,0.9918451572,0.9960601959,0.9987604191,0.9999417202,0.9996023028,0.9977426829,0.9943656888,0.9894764561,0.9830824205,0.9751933061,0.9658211106,0.9549800874,0.9426867236
0.4,0.0,0.0399893342,0.079914694,0.1197122073,0.1593182066,0.1986693308,0.2377026264,0.2763556486,0.3145665606,0.3522742333,0.3894183423,0.4259394651,0.4617791755,0.4968801378,0.5311861979,0.5646424734,0.5971954414,0.628793024,0.659384672,0.6889214451,0.7173560909,0.74464312,0.7707388789,0.79560162,0.8191915683,0.8414709848,0.8624042272,0.8819578069,0.9001004422,0.9168031088,0.932039086,0.9457839994,0.9580158603,0.9687151001,0.9778646024,0.98544973,0.9914583482,0.9958808445,0.998710144,0.9999417202,0.999573603,0.9976063813,0.9940432022,0.988889766,0.9821543171,0.9738476309,0.9639829962,0.9525761943,0.9396454737,0.9252115208
0.41,0.0,0.0409885141,0.0819081362,0.12269009,0.1632658307,0.2035671599,0.2435263407,0.283076211,0.3221502969,0.360682924,0.398609328,0.4358657636,0.4723896115,0.5081194836,0.5429953266,0.5769585223,0.6099519865,0.6419202651,0.6728096269,0.7025681541,0.7311458297,0.7584946213,0.7845685621,0.8093238278,0.8327188108,0.8547141895,0.8752729949,0.8943606725,0.9119451404,0.9279968433,0.9424888019,0.9553966589,0.966698719,0.9763759862,0.9844121952,0.9907938392,0.995510192,0.9985533266,0.9999181281,0.9996023028,0.9976063813,0.9939337184,0.988590487,0.9815856678,0.9729310342,0.9626411326,0.9507332579,0.9372274245,0.9221463324,0.9055153296
0.42,0.0,0.0419876531,0.0839012508,0.1256668685,0.1672108425,0.2084598998,0.249341288,0.2897829028,0.3297134156,0.3690623995,0.4077604531,0.4457393229,0.4829320241,0.5192729584,0.5546980299,0.5891447579,0.6225523874,0.6548619958,0.6860165974,0.7159612437,0.74464312,0.7720116389,0.7980185294,0.8226179222,0.8457664302,0.8674232256,0.8875501113,0.9061115888,0.9230749203,0.9384101871,0.9520903416,0.9640912556,0.9743917626,0.9829736952,0.9898219171,0.9949243498,0.9982719939,0.999858945,0.9996824042,0.9977426829,0.9940432022,0.988590487,0.9813941546,0.9724668973,0.9618244606,0.9494856149,0.9354721227,0.9198087004,0.9025229739,0.883645431
0.43,0.0,0.0429867501,0.0858940299,0.1286425161,0.1711531789,0.2133474283,0.2551472591,0.2964753952,0.3372554329,0.3774119813,0.4168708024,0.4555589482,0.4934048953,0.5303386774,0.5662920142,0.6011984385,0.6349934181,0.6676144758,0.6990013046,0.729095879,0.7578425629,0.7851882118,0.8110822713,0.8354768708,0.8583269116,0.8795901504,0.8992272777,0.9172019898,0.9334810568,0.9480343833,0.9608350642,0.9718594348,0.9810871143,0.9885010431,0.9940875151,0.9978362025,0.999740175,0.9997959127,0.9980033127,0.9943656888,0.988889766,0.9815856678,0.9724668973,0.9615503125,0.9488560952,0.9344077132,0.9182318776,0.9003584929,0.8808206017,0.8596543242
0.44,0.0,0.043985804,0.0878864653,0.1316170058,0.1750927769,0.2182296231,0.2609440449,0.3031533605,0.3447758658,0.3857309928,0.4259394651,0.4653234515,0.5038067171,0.5413147703,0.5777750071,0.613116852,0.6472718941,0.68017402,0.7117595414,0.7419673187,0.7707388789,0.7980185294,0.8237534653,0.8478938717,0.8703930204,0.8912073601,0.9102966006,0.9276237913,0.943155392,0.9568613384,0.9687151001,0.978693732,0.9867779184,0.992952011,0.9972040586,0.9995258306,0.9999128328,0.998364316,0.9948832777,0.9894764561,0.9821543171,0.9729310342,0.9618244606,0.9488560952,0.9340510408,0.9174379553,0.8990489964,0.8789197595,0.8570892085,0.8335996004
0.45,0.0,0.044984814,0.0898785492,0.134590311,0.1790295734,0.2231063621,0.2667314367,0.3098164712,0.3522742333,0.3940187604,0.4349655341,0.4750316513,0.5141359917,0.5521993823,0.5891447579,0.6248973167,0.659384672,0.6925369986,0.7242871744,0.7545709161,0.7833269096,0.8104969338,0.8360259786,0.8598623565,0.8819578069,0.9022675941,0.9207505977,0.937369396,0.9520903416,0.9648836295,0.9757233578,0.9845875797,0.9914583482,0.9963217523,0.9991679453,0.9999911646,0.9987897435,0.9955661144,0.9903268042,0.9830824205,0.9738476309,0.9626411326,0.9494856149,0.9344077132,0.9174379553,0.8986106989,0.877964063,0.8555398498,0.8313834608,0.8055438043
0.46,0.0,0.045983779,0.0918702736,0.1375624049,0.1829635055,0.2279775235,0.2725092262,0.3164644011,0.3597500553,0.4022746126,0.443948107,0.4846823727,0.5243912315,0.562990674,0.6003990383,0.6365371822,0.671328651,0.7046998388,0.7365801446,0.7669021217,0.79560162,0.8226179222,0.8478938717,0.8713759941,0.8930146101,0.9127639403,0.9305822025,0.9464317,0.9602789012,0.9720945104,0.9818535304,0.9895353146,0.9951236113,0.9986065977,0.9999769051,0.9992316344,0.9963723625,0.9914051383,0.9843404708,0.9751933061,0.9639829962,0.9507332579,0.9354721227,0.9182318776,0.8990489964,0.877964063,0.8550216852,0.8302704005,0.8037625734,0.7755542845
0.47,0.0,0.0469826981,0.0938616305,0.1405332607,0.1868945101,0.2328429855,0.2782772054,0.3230968242,0.3672028534,0.4104978809,0.4528862854,0.4942744483,0.5345709598,0.5736868215,0.6115356423,0.6480338295,0.6831007735,0.7166590256,0.7486344694,0.778956484,0.8075581004,0.8343761494,0.8593514007,0.8824286942,0.9035570615,0.9226898387,0.9397847692,0.9548040972,0.9677146512,0.9784879171,0.987100101,0.9935321822,0.9977699547,0.9998040591,0.9996300029,0.9972481705,0.9926638223,0.9858870834,0.9769329208,0.9658211106,0.9525761943,0.9372274245,0.9198087004,0.9003584929,0.8789197595,0.8555398498,0.8302704005,0.8031672214,0.7742901725,0.7437030314
0.48,0.0,0.0479815701,0.0958526119,0.1435028517,0.1908225244,0.2377026264,0.2840351667,0.3297134156,0.3746321507,0.418687899,0.4617791755,0.5038067171,0.5446737109,0.5842860174,0.6225523874,0.659384672,0.694698026,0.728411103,0.7604462431,0.7907296514,0.8191915683,0.8457664302,0.8703930204,0.8930146101,0.9135790891,0.932039086,0.9483520771,0.9624804845,0.9743917626,0.9840584731,0.9914583482,0.9965743418,0.9993946689,0.9999128328,0.9981276398,0.9940432022,0.9876689288,0.979019503,0.9681148494,0.9549800874,0.9396454737,0.9221463324,0.9025229739,0.8808206017,0.8570892085,0.8313834608,0.8037625734,0.7742901725,0.7430341496,0.7100665046
0.49,0.0,0.0489803942,0.09784321,0.1464711512,0.1947474856,0.2425563248,0.2897829028,0.3363138512,0.3820374716,0.4268440036,0.4706258882,0.513278026,0.5546980299,0.5947864703,0.6334471141,0.6705871556,0.7061174395,0.7399526747,0.7720116389,0.802217374,0.8304973705,0.8567837418,0.8810133869,0.903128142,0.9230749203,0.9408058392,0.9562783351,0.9694552661,0.9803050008,0.988801494,0.9949243498,0.9986588701,0.9999960903,0.9989328002,0.9954715522,0.9896206553,0.9813941546,0.9708117979,0.9578989884,0.9426867236,0.9252115208,0.9055153296,0.883645431,0.8596543242,0.8335996004,0.8055438043,0.7755542845,0.7437030314,0.7100665046,0.6747254492
0.5,0.0,0.0499791693,0.0998334166,0.1494381325,0.1986693308,0.2474039593,0.2955202067,0.3428978075,0.3894183423,0.4349655341,0.4794255386,0.5226872289,0.5646424734,0.6051864057,0.6442176872,0.68163876,0.7173560909,0.7512804051,0.7833269096,0.8134155048,0.8414709848,0.8674232256,0.8912073601,0.9127639403,0.932039086,0.9489846194,0.9635581854,0.9757233578,0.98544973,0.992712991,0.9974949866,0.9997837642,0.999573603,0.9968650285,0.9916648105,0.9839859469,0.9738476309,0.961275203,0.9463000877,0.928959715,0.9092974268,0.8873623686,0.8632093666,0.8368987908,0.8084964038,0.7780731969,0.7457052122,0.7114733528,0.6754631806,0.6377647021
0.51,0.0,0.0509778944,0.101823224,0.1524037688,0.2025879973,0.2522454086,0.3012468719,0.3494649618,0.3967742903,0.4430518326,0.4881772469,0.5320331873,0.5745056093,0.6154840661,0.6548619958,0.6925369986,0.728411103,0.7623910208,0.7943883893,0.8243200015,0.8521080219,0.8776801898,0.9009700063,0.9219169077,0.9404664229,0.956570315,0.9701867071,0.9812801904,0.9898219171,0.995789675,0.9991679453,0.999947943,0.9981276398,0.9937117692,0.9867118146,0.9771459787,0.965039137,0.9504227724,0.9333348941,0.9138199378,0.891928651,0.8677179605,0.8412508248,0.8125960699,0.7818282107,0.7490272571,0.7142785058,0.6776723188,0.6393038881,0.5992729883
0.52,0.0,0.0519765685,0.103812624,0.1553680335,0.2065034224,0.2570805519,0.3069626922,0.3560149924,0.404104845,0.4511022442,0.4968801378,0.5413147703,0.5842860174,0.6256777111,0.6653779535,0.7032794192,0.7392796459,0.7732813108,0.8051924941,0.8349269276,0.8624042272,0.8875501113,0.9102966006,0.9305822025,0.9483520771,0.9635581854,0.9761594195,0.9861217132,0.9934181345,0.9980289585,0.9999417202,0.9991512487,0.995659681,0.9894764561,0.9806182897,0.9691091289,0.9549800874,0.9382693616,0.919022127,0.8972904166,0.8731329795,0.8466151228,0.8178085346,0.7867910904,0.7536466424,0.7184647931,0.6813406526,0.6423745822,0.6016719222,0.559342708
0.53,0.0,0.0529751907,0.1058016088,0.1583308998,0.2104155435,0.2619092681,0.3126674619,0.3625475783,0.411409537,0.4591161168,0.5055333412,0.5505308549,0.5939822893,0.6357656181,0.6757634992,0.7138636049,0.7499589372,0.7839481278,0.8157357236,0.8452324541,0.8723554823,0.8970286376,0.9191826292,0.9387552411,0.9556915067,0.9699438633,0.9814722853,0.9902443969,0.996235563,0.9994289585,0.9998156151,0.9973944471,0.9921722537,0.9841637009,0.9733912793,0.9598852416,0.9436835173,0.9248316065,0.9033824517,0.8793962896,0.8529404816,0.8240893244,0.7929238422,0.7595315583,0.7240062496,0.6864476833,0.6469613369,0.6056581013,0.5626539704,0.5180697145
0.54,0.0,0.0539737598,0.1077901704,0.1612923412,0.2143242979,0.2667314367,0.3183609756,0.3690623995,0.418687899,0.4670928011,0.5141359917,0.5596803259,0.6035930288,0.6457460822,0.6860165974,0.7242871744,0.7604462431,0.7943883893,0.8260146619,0.8552328609,0.8819578069,0.9061115888,0.9276237913,0.9464317,0.9624804845,0.9757233578,0.9861217132,0.9936452363,0.9982719939,0.9999884976,0.9987897435,0.9946792261,0.9876689288,0.9777792887,0.965039137,0.9494856149,0.9311640654,0.9101279013,0.8864384491,0.8601647705,0.8313834608,0.800178426,0.7666406378,0.7308678687,0.6929644068,0.6530407516,0.6112132922,0.567603968,0.5223399128,0.4755530844
0.55,0.0,0.054972275,0.1097783008,0.164252331,0.2182296231,0.271546937,0.3240430284,0.3755591367,0.4259394651,0.4750316513,0.5226872289,0.5687620763,0.613116852,0.6556174167,0.6961352386,0.7345477822,0.7707388789,0.8045990781,0.8360259786,0.864924538,0.8912073601,0.9147949594,0.9356160016,0.9536075187,0.9687151001,0.980893057,0.9901045603,0.9963217523,0.9995258306,0.9997071054,0.9968650285,0.9910081949,0.9821543171,0.9703301715,0.9555715169,0.937922987,0.9174379553,0.8941783733,0.8682145834,0.8396251065,0.8084964038,0.774922616,0.7390052781,0.7008530127,0.6605812013,0.6183116354,0.5741721484,0.5282962283,0.480822615,0.4318948799
0.56,0.0,0.0559707353,0.1117659922,0.1672108425,0.2221314566,0.2763556486,0.3297134156,0.3820374716,0.4331637712,0.4829320241,0.5311861979,0.5777750071,0.6225523874,0.6653779535,0.7061174395,0.74464312,0.7808342098,0.8145772434,0.8457664302,0.8743039866,0.9001004422,0.9230749203,0.943155392,0.9602789012,0.9743917626,0.98544973,0.9934181345,0.9982719939,0.9999960903,0.9985850184,0.9940432022,0.9863848811,0.9756340653,0.9618244606,0.9449993625,0.9252115208,0.9025229739,0.8770048546,0.8487371667,0.8178085346,0.7843159251,0.7483643435,0.7100665046,0.669542479,0.6269193169,0.5823306495,0.5359162704,0.487821697,0.4381977146,0.3871999032
0.57,0.0,0.0569691395,0.1137532364,0.1701678491,0.2260297361,0.2811574513,0.3353719332,0.3884970868,0.440360355,0.4907932797,0.5396320487,0.5867180279,0.6318982763,0.6750260429,0.7159612437,0.7545709161,0.7907296514,0.8243200015,0.8552328609,0.883367821,0.9086334961,0.9309478202,0.9502383136,0.9664423185,0.9795072024,0.989390529,0.9960601959,0.9994945394,0.9996824042,0.9966231803,0.9903268042,0.9808137273,0.9681148494,0.9522714179,0.9333348941,0.9113667861,0.8864384491,0.8586308533,0.828034321,0.7947482336,0.7588807082,0.7205482468,0.679875358,0.6369941521,0.5920439125,0.545170643,0.4965265936,0.446269766,0.3945634005,0.3415754455
0.58,0.0,0.0579674868,0.1157400256,0.1731233242,0.2299243991,0.2859522251,0.3410183775,0.3949376656,0.4475287558,0.4986147813,0.5480239368,0.5955900565,0.6411531729,0.6845600546,0.7256647217,0.764328937,0.8004226705,0.8338245368,0.8644222036,0.8921127693,0.9168031088,0.9384101871,0.9568613384,0.9720945104,0.9840584731,0.992712991,0.9980289585,0.9999884976,0.9985850184,0.9938232408,0.9857191788,0.9743000871,0.9596043685,0.9416814457,0.9205915945,0.8964057412,0.8692052242,0.8390815204,0.8061359377,0.7704792737,0.732231444,0.6915210782,0.6484850875,0.6032682045,0.5560224961,0.5069068522,0.4560864518,0.4037322065,0.3500201868,0.2951310293
0.59,0.0,0.0589657761,0.1177263519,0.1760772411,0.2338153833,0.2907398501,0.3466525451,0.4013588926,0.454668515,0.5063958954,0.5563610229,0.6043900195,0.6503157446,0.6939783772,0.7352259718,0.7739149871,0.8099107858,0.8430881027,0.8733314811,0.9005356745,0.9246060124,0.9454587303,0.963021261,0.977232487,0.9880429534,0.9954150398,0.9993230915,0.9997535086,0.9967047931,0.9901875545,0.9802244728,0.9668502194,0.9501113366,0.9300660755,0.9067841935,0.8803467112,0.8508456309,0.818383616,0.7830736341,0.7450385634,0.7044107658,0.6613316255,0.6159510575,0.5684269858,0.5189247937,0.4676167483,0.4146814012,0.3603029667,0.3046706815,0.2479781452
0.6,0.0,0.0599640065,0.1197122073,0.1790295734,0.2377026264,0.2955202067,0.3522742333,0.4077604531,0.4617791755,0.5141359917,0.5646424734,0.613116852,0.659384672,0.7032794192,0.74464312,0.7833269096,0.8191915683,0.8521080219,0.8819578069,0.9086334961,0.932039086,0.9520903416,0.9687151001,0.9818535304,0.9914583482,0.9974949866,0.9999417202,0.9987897435,0.9940432022,0.9857191788,0.9738476309,0.9584712831,0.9396454737,0.9174379553,0.891928651,0.8632093666,0.8313834608,0.7965654722,0.7588807082,0.7184647931,0.6754631806,0.63003063,0.5823306495,0.5325349076,0.480822615,0.4273798802,0.3723990394,0.3160779642,0.2586193497,0.2002299847
0.61,0.0,0.0609621769,0.1216975838,0.1819802944,0.2415860663,0.3002931752,0.3578832396,0.4141420334,0.4688602824,0.5218344432,0.5728674601,0.6217694981,0.6683586491,0.7124616086,0.7539143204,0.7925625869,0.8282626423,0.8608816879,0.890298386,0.9164033109,0.9390993563,0.9583020964,0.9739401,0.9859551961,0.9943026904,0.9989515315,0.9998844264,0.9970979049,0.9906023324,0.9804218715,0.9665943918,0.9491713296,0.9282174959,0.9038108358,0.8760421382,0.8450146985,0.810843934,0.7736569547,0.7335920904,0.6907983763,0.6454349983,0.5976707014,0.5476831613,0.495658324,0.4417897139,0.3862777139,0.3293288203,0.271154874,0.2119722733,0.1520011682
0.62,0.0,0.0619602863,0.1236824735,0.1849293776,0.2454656409,0.3050586364,0.3634793622,0.4205033208,0.4759113823,0.5294906265,0.5810351605,0.6303469108,0.6772363837,0.7215233937,0.7630377561,0.8016199409,0.8371216855,0.8694065651,0.8983505162,0.9238423141,0.9457839994,0.9640912556,0.978693732,0.9895353146,0.9965743418,0.9997837642,0.9991512487,0.9946792261,0.9863848811,0.9743000871,0.9584712831,0.9389592955,0.9158391045,0.8891995556,0.8591430183,0.8257849931,0.7892536671,0.7496894217,0.7072442931,0.6620813883,0.6143742578,0.5643062291,0.5120697019,0.4578654094,0.4019016459,0.3443934673,0.2855618642,0.2256329129,0.1648369065,0.10340747
0.63,0.0,0.0629583338,0.1256668685,0.1878767965,0.249341288,0.3098164712,0.3690623995,0.4268440036,0.4829320241,0.5371039213,0.5891447579,0.6388480524,0.6860165974,0.7304632431,0.7720116389,0.8104969338,0.8457664302,0.8776801898,0.9061115888,0.9309478202,0.9520903416,0.9694552661,0.9829736952,0.9925919919,0.9982719939,0.9999911646,0.9977426829,0.9915354701,0.9813941546,0.9673589737,0.9494856149,0.9278449939,0.9025229739,0.873620025,0.8412508248,0.8055438043,0.7666406378,0.7246956809,0.679875358,0.6323575022,0.5823306495,0.5299932908,0.4755530844,0.419226032,0.3612356218,0.3018119415,0.2411907658,0.1796126204,0.1173218284,0.05456554
0.64,0.0,0.0639563183,0.1276507609,0.1908225244,0.2532129456,0.3145665606,0.3746321507,0.4331637712,0.4899217584,0.5446737109,0.5971954414,0.6472718941,0.694698026,0.7392796459,0.7808342098,0.8191915683,0.8541946633,0.8857001711,0.9135790891,0.9377172642,0.9580158603,0.9743917626,0.9867779184,0.9951236113,0.9993946689,0.999573603,0.995659681,0.9876689288,0.9756340653,0.9596043685,0.9396454737,0.9158391045,0.8882827387,0.8570892085,0.822386239,0.7843159251,0.7430341496,0.6987099449,0.651524801,0.6016719222,0.5493554364,0.4947895587,0.4381977146,0.3798116252,0.3198703584,0.2586193497,0.1963093976,0.1331956367,0.0695364927,0.0055926244
0.65,0.0,0.0649542388,0.1296341426,0.193766535,0.2570805519,0.3193087859,0.3801884151,0.4394623138,0.4968801378,0.5521993823,0.6051864057,0.6556174167,0.7032794192,0.7479711122,0.7895037397,0.8277018882,0.8624042272,0.8934641911,0.9207505977,0.9441482025,0.9635581854,0.9788985681,0.9901045603,0.9971288334,0.9999417202,0.9985313405,0.9929036511,0.9830824205,0.9691091289,0.9510427926,0.928959715,0.9029531643,0.8731329795,0.8396251065,0.8025710662,0.7621273569,0.7184647931,0.6717677841,0.6222335553,0.5700713153,0.5155013718,0.4587542018,0.4000694776,0.3396950549,0.2778859258,0.214903142,0.1510127121,0.0864844781,0.0215909757,-0.0433937164
0.66,0.0,0.0659520944,0.1316170058,0.1967088016,0.2609440449,0.3240430284,0.3857309928,0.4457393229,0.5038067171,0.5596803259,0.613116852,0.6638836104,0.7117595414,0.7565361731,0.7980185294,0.8360259786,0.8703930204,0.9009700063,0.9276237913,0.9502383136,0.9687151001,0.9829736952,0.992952011,0.9986065977,0.9999128328,0.9968650285,0.9894764561,0.9777792887,0.9618244606,0.9416814457,0.9174379553,0.8891995556,0.8570892085,0.8212467358,0.7818282107,0.7390052781,0.6929644068,0.6439060781,0.5920439125,0.5376037397,0.480822615,0.4219477871,0.3612356218,0.2989504852,0.2353635929,0.170751829,0.10539654,0.0395823103,-0.0264042773,-0.0922758897
0.67,0.0,0.0669498841,0.1335993425,0.1996492979,0.2648033627,0.3287691699,0.3912596842,0.4519944908,0.510701053,0.5671159356,0.620985987,0.672069475,0.7201371715,0.7649733813,0.80637691,0.8441619667,0.8781589977,0.9082154474,0.9341964428,0.9559853989,0.9734845417,0.9866153469,0.9953188923,0.9995561223,0.9993080232,0.9945757082,0.9853804127,0.9717633991,0.9537857711,0.9315282002,0.9050905633,0.8745914945,0.840167853,0.8019741085,0.7601816489,0.7149780101,0.6665660356,0.6151629652,0.5609994612,0.5043185725,0.4453746445,0.3844321776,0.32176464,0.2576532412,0.1923856696,0.1262548018,0.0595573881,-0.0074072787,-0.0743387066,-0.1409365529
