"GROMOS 54A7, x","GROMOS 54A7, y","GROMOS 54A7, z","CHARMM 36/PAR, x; OPLS-AA/L, x","CHARMM 36/PAR, y","CHARMM 36/PAR, z","OPLS-AA/L, y","OPLS-AA/L, z","AMBER 99SB-ILDN, x","AMBER 99SB-ILDN, y","AMBER 99SB-ILDN, z","MARTINI, x","MARTINI, y","MARTINI, z"
27.6000003815,9.3142538071,-10.1694526672,27.6000003815,4.7091598511,0.9457952976,-4.4417538643,-4.4173297882,27.6000003815,13.5128631592,6.4272413254,27.6000003815,1.3685019016,5.0290126801
27.7999992371,8.9269752502,-11.3320140839,27.7999992371,3.7086036205,1.3210991621,-5.1281819344,-3.9505448341,27.7999992371,10.9697828293,6.9883871078,27.7999992371,1.4571865797,5.5501942635
28.0,9.1111450195,-11.4828882217,28.0,3.356439352,0.6229388714,-4.8363676071,-4.2036499977,28.0,10.7906866074,9.883972168,28.0,-0.0960303694,6.1341428757
28.2000007629,9.5098342896,-11.078371048,28.2000007629,2.8605239391,1.0696805716,-4.668800354,-3.9602680206,28.2000007629,9.0558795929,7.9652619362,28.2000007629,-0.7087478638,6.7269201279
28.3999996185,9.17507267,-11.1805753708,28.3999996185,4.389128685,1.8619470596,-5.1528630257,-3.2299675941,28.3999996185,6.2210063934,5.5829248428,28.3999996185,-1.7095409632,7.2678208351
28.6000003815,9.0471601486,-11.7573280334,28.6000003815,5.1783642769,2.069423914,-4.3171954155,-3.3927240372,28.6000003815,6.3129110336,5.8765215874,28.6000003815,0.4657626748,7.6778440475
28.7999992371,9.2820529938,-11.0845623016,28.7999992371,3.2420182228,1.4874361753,-4.877017498,-4.1146821976,28.7999992371,8.3944139481,3.8658664227,28.7999992371,1.4179008007,7.677447319
29.0,9.1565256119,-11.4999856949,29.0,3.3642499447,0.8678190708,-4.3929862976,-4.1258125305,29.0,7.5124220848,2.2995052338,29.0,1.191365242,7.2047343254
29.2000007629,9.6773338318,-11.0184659958,29.2000007629,4.6360559464,0.8278348446,-4.652545929,-4.2475242615,29.2000007629,8.1491041183,1.5590925217,29.2000007629,1.2620960474,7.9091601372
29.3999996185,9.2856483459,-11.3948507309,29.3999996185,2.7518446445,1.5994771719,-4.1200942993,-3.9558568001,29.3999996185,6.8814487457,3.6566166878,29.3999996185,1.4804483652,8.7498569489
29.6000003815,9.161447525,-10.9320554733,29.6000003815,4.0546450615,1.1075005531,-4.0906848907,-4.0527572632,29.6000003815,4.6304721832,1.9783240557,29.6000003815,1.0907628536,8.2188777924
29.7999992371,9.7176818848,-10.5178527832,29.7999992371,3.2983791828,1.1762228012,-4.1199402809,-4.7129321098,29.7999992371,1.2411134243,0.9831244946,29.7999992371,1.0745065212,8.4321374893
30.0,10.4895038605,-11.2367725372,30.0,2.3890242577,0.2194252163,-4.216999054,-3.3956561089,30.0,2.4904198647,-1.8051469326,30.0,1.1772682667,8.5717868805
30.2000007629,9.8261756897,-11.3639173508,30.2000007629,2.6826965809,0.8858783245,-3.8276383877,-3.0114943981,30.2000007629,1.6493719816,-2.714810133,30.2000007629,1.9173004627,9.1713838577
30.3999996185,10.1894874573,-11.3405666351,30.3999996185,2.6156992912,-0.1200281382,-5.0169019699,-3.112074852,30.3999996185,1.8443408012,-2.4881496429,30.3999996185,0.0016515404,9.3668575287
30.6000003815,10.8976621628,-10.67000103,30.6000003815,3.2435002327,0.340153873,-4.4616155624,-2.3222823143,30.6000003815,4.5102405548,-1.9541605711,30.6000003815,-1.2435263395,9.2902698517
30.7999992371,10.7672462463,-10.55534935,30.7999992371,2.0880830288,-0.7890250683,-4.7439856529,-2.2076485157,30.7999992371,4.721259594,-0.4178382158,30.7999992371,-0.3460224271,8.5111045837
31.0,10.1523637772,-11.2428293228,31.0,2.8923978806,-0.3551863432,-4.4310379028,-2.0336081982,31.0,5.4787993431,0.1062893569,31.0,-0.0673032254,7.9439611435
31.2000007629,9.5686588287,-12.1336021423,31.2000007629,1.9072818756,0.1864773333,-4.5841212273,-2.9486043453,31.2000007629,3.8239445686,0.3691098392,31.2000007629,-0.1897067428,7.4001860619
31.3999996185,9.8351697922,-11.6078519821,31.3999996185,1.3250099421,0.6813156605,-4.4367241859,-2.5226130486,31.3999996185,2.6819615364,0.5309884548,31.3999996185,-0.6054894924,7.7140331268
31.6000003815,9.7791061401,-11.8094587326,31.6000003815,0.5139317513,-0.4929808974,-4.0288581848,-2.1590735912,31.6000003815,3.4840693474,1.387886405,31.6000003815,-0.7038275003,7.4234428406
31.7999992371,10.5597677231,-12.4988183975,31.7999992371,1.4907612801,-1.916713357,-4.8296222687,-2.4492254257,31.7999992371,3.6874489784,0.3597442508,31.7999992371,-1.4703643322,7.7635631561
32.0,10.4490852356,-11.921374321,32.0,0.6701561213,-1.4941183329,-3.0059423447,-2.6886155605,32.0,1.8541622162,0.4844243526,32.0,-2.0564732552,7.4967799187
32.2000007629,9.8196315765,-12.4922523499,32.2000007629,1.3394323587,-0.4785096943,-3.8397364616,-1.6806643009,32.2000007629,-0.7039544582,1.340093255,32.2000007629,-0.110733673,9.4660615921
32.4000015259,9.6747055054,-11.8542480469,32.4000015259,1.8023421764,-0.374568522,-4.6373033524,-1.9957594872,32.4000015259,0.1441089213,-1.9854958057,32.4000015259,-0.6153525114,8.4725179672
32.5999984741,10.3361949921,-12.0275402069,32.5999984741,0.1519891918,-1.0803447962,-3.6048002243,-1.9642727375,32.5999984741,-0.3125711977,-2.6436817646,32.5999984741,0.0871159285,9.5984220505
32.7999992371,9.2815113068,-11.2962427139,32.7999992371,2.194539547,0.0057252645,-4.748609066,-1.7937148809,32.7999992371,2.4270687103,-2.0815718174,32.7999992371,0.6329855323,8.4551925659
33.0,9.8729743958,-11.875667572,33.0,1.2180361748,-0.2183345854,-4.9463124275,-2.0780994892,33.0,1.2301774025,-0.2875880301,33.0,0.6401454806,7.9196925163
33.2000007629,9.0176210403,-11.9970283508,33.2000007629,-0.625392437,-1.1120567322,-4.2524962425,-2.7625038624,33.2000007629,2.2230024338,-3.0080151558,33.2000007629,0.6308839917,8.8007793427
33.4000015259,8.375919342,-10.8399648666,33.4000015259,-0.3536109328,-0.390099287,-4.0306801796,-2.5756440163,33.4000015259,3.0581803322,-1.4655847549,33.4000015259,0.2315772623,8.7096376419
33.5999984741,9.2923402786,-10.991897583,33.5999984741,-0.5639587641,-1.4693299532,-3.5433211327,-1.5616457462,33.5999984741,0.4115265012,0.3376684189,33.5999984741,0.5014600754,8.8247776031
33.7999992371,9.6930360794,-10.7184581757,33.7999992371,0.5376257896,-1.6602886915,-4.1389317513,-2.444889307,33.7999992371,1.3375939131,-1.2602227926,33.7999992371,0.3568840027,7.532790184
34.0,10.1256370544,-10.0213403702,34.0,0.0777249783,0.341062814,-3.6712722778,-1.2977104187,34.0,2.3330056667,-1.7108469009,34.0,0.7924227118,6.8604121208
34.2000007629,9.4992828369,-10.4941310883,34.2000007629,-1.4394500256,0.2149277925,-3.8292198181,-2.3233296871,34.2000007629,3.2897677422,-3.0009288788,34.2000007629,1.4801905155,7.0193986893
34.4000015259,10.4562759399,-10.8330793381,34.4000015259,0.6092805266,1.6693301201,-3.8792417049,-2.0409750938,34.4000015259,1.805568099,-2.2864699364,34.4000015259,2.2388472557,6.237947464
34.5999984741,9.6784696579,-11.023235321,34.5999984741,-0.3439403772,-0.1550260335,-3.4351532459,-2.018143177,34.5999984741,2.8157038689,-1.909288168,34.5999984741,3.0484461784,6.2997193336
34.7999992371,9.5287923813,-11.3703298569,34.7999992371,0.8827375174,-0.1503127366,-4.8776636124,-2.9234447479,34.7999992371,6.6050839424,1.0857634544,34.7999992371,3.3681356907,6.6100268364
35.0,9.1480350494,-12.2623596191,35.0,0.7201453447,-0.0921280682,-3.8808243275,-2.5415830612,35.0,4.0464711189,3.7997083664,35.0,3.4954836369,7.2199215889
35.2000007629,8.9427776337,-12.61024189,35.2000007629,0.24095954,-0.1200684905,-4.2551183701,-2.387737751,35.2000007629,3.5593612194,2.3802337646,35.2000007629,2.5782587528,6.8864202499
35.4000015259,9.3960132599,-11.5704879761,35.4000015259,-3.2163960934,-1.3644611835,-4.0015001297,-2.4166202545,35.4000015259,0.183373332,2.726960659,35.4000015259,1.150777936,7.0440187454
35.5999984741,9.9007444382,-11.5321102142,35.5999984741,-0.1661621928,-1.4682133198,-4.4198770523,-2.2240042686,35.5999984741,1.6776690483,-0.5837605,35.5999984741,2.1968131065,6.1522879601
35.7999992371,8.9230880737,-12.1467943192,35.7999992371,-0.2515356839,-0.9522092342,-4.3685474396,-2.5807185173,35.7999992371,3.7031161785,-0.5279222131,35.7999992371,2.0046784878,5.828979969
36.0,8.224158287,-11.565779686,36.0,0.4468350112,-3.0299727917,-3.8462407589,-2.1649150848,36.0,0.823286593,0.161563158,36.0,1.5142712593,6.5129480362
36.2000007629,9.6490659714,-11.4760847092,36.2000007629,1.0082025528,-1.4029388428,-3.6813893318,-1.6475055218,36.2000007629,2.2219135761,0.1643907428,36.2000007629,2.1900610924,6.2331032753
36.4000015259,9.8231372833,-11.8123817444,36.4000015259,-1.0369544029,-2.881516695,-4.0173664093,-1.6980688572,36.4000015259,7.1497821808,-1.1519430876,36.4000015259,2.6010890007,6.8050694466
36.5999984741,8.6218614578,-13.0123176575,36.5999984741,1.0181235075,-2.6917273998,-4.3858509064,-1.9990026951,36.5999984741,6.6248130798,-1.4855303764,36.5999984741,1.5619760752,6.1893057823
36.7999992371,8.6447591782,-11.8137598038,36.7999992371,0.7081208825,-1.4890654087,-3.3159301281,-2.4537212849,36.7999992371,6.519241333,0.5535869598,36.7999992371,0.755171895,6.3479003906
37.0,9.6988658905,-11.6467895508,37.0,-0.6204719543,-2.5762176514,-4.1905431747,-2.2601213455,37.0,6.9323363304,1.7313117981,37.0,2.1381864548,5.7486166954
37.2000007629,8.6027765274,-12.0327348709,37.2000007629,0.9771481156,-3.3158333302,-3.802492857,-2.3268539906,37.2000007629,8.6203308105,1.4163691998,37.2000007629,2.0837340355,4.8248076439
37.4000015259,9.6186389923,-11.7607955933,37.4000015259,1.3526533842,-1.447711587,-3.616168499,-1.5774576664,37.4000015259,8.3015785217,0.9080299139,37.4000015259,2.3880410194,6.0322904587
37.5999984741,9.160030365,-12.4066343307,37.5999984741,1.7882238626,-1.6359812021,-4.4064493179,-2.3321335316,37.5999984741,5.9015073776,-0.1630239487,37.5999984741,3.9461271763,5.2823147774
37.7999992371,8.8730125427,-12.305188179,37.7999992371,2.065202713,-2.6011996269,-3.6026518345,-1.4925324917,37.7999992371,7.250726223,-1.363307476,37.7999992371,4.452548027,6.3895359039
38.0,9.674487114,-12.0051813126,38.0,3.5782418251,-1.7805452347,-3.1412844658,-2.220498085,38.0,4.2994475365,-2.8376269341,38.0,5.7112522125,6.5220165253
38.2000007629,9.5146350861,-11.6635046005,38.2000007629,3.3659822941,-0.7354014516,-3.1810116768,-2.2641496658,38.2000007629,4.7425746918,-1.7949545383,38.2000007629,4.9695520401,6.5041499138
38.4000015259,9.1297168732,-12.030664444,38.4000015259,3.2223982811,0.3447130322,-3.1251814365,-2.388307333,38.4000015259,4.8073401451,-1.695258379,38.4000015259,5.3992586136,6.5359363556
38.5999984741,9.7005500793,-12.0781879425,38.5999984741,3.1404283047,-1.3584039211,-2.8365540504,-2.2035462856,38.5999984741,6.1733026505,-0.3184401691,38.5999984741,3.1277873516,7.7490291595
38.7999992371,9.2686729431,-12.1005716324,38.7999992371,1.5742518902,0.5065647364,-2.7748866081,-2.7173905373,38.7999992371,6.7088184357,-4.5428795815,38.7999992371,3.4601111412,7.1165933609
39.0,8.9486188889,-11.8045969009,39.0,0.9225845337,-1.5665566921,-2.336758852,-2.2651278973,39.0,6.4123663902,-3.411511898,39.0,3.1423068047,6.6100735664
39.2000007629,10.0024271011,-11.7063732147,39.2000007629,-0.8027576804,-0.2850753963,-2.2730870247,-1.7719528675,39.2000007629,11.0446119308,-1.4805076122,39.2000007629,2.4796409607,6.7295308113
39.4000015259,9.2531032562,-11.4774246216,39.4000015259,-0.4383541942,0.7412225008,-2.9801101685,-2.8684854507,39.4000015259,7.1535716057,-3.3017570972,39.4000015259,2.8322088718,8.0369176865
39.5999984741,9.6058292389,-11.7780017853,39.5999984741,0.3545819521,0.7568814158,-2.6198611259,-2.3838543892,39.5999984741,6.6172366142,-2.9455471039,39.5999984741,3.405094862,7.362827301
39.7999992371,9.411690712,-11.8133583069,39.7999992371,0.7161631584,-1.0507583618,-3.437615633,-2.433406353,39.7999992371,3.092633009,0.279807508,39.7999992371,3.7051143646,6.5518054962
40.0,9.270658493,-11.7000694275,40.0,2.5220758915,-1.4133931398,-3.3735163212,-2.0061426163,40.0,6.3331756592,1.6397259235,40.0,3.1096999645,5.8008551598
40.2000007629,9.5143918991,-11.2008247375,40.2000007629,1.2201703787,-0.8653476238,-2.1042661667,-1.5486266613,40.2000007629,7.9767055511,0.7641253471,40.2000007629,2.7960708141,6.0900092125
40.4000015259,9.4319496155,-11.3467283249,40.4000015259,1.5193380117,-1.1271340847,-2.6935143471,-1.1404659748,40.4000015259,5.9803609848,1.1148666143,40.4000015259,3.7987475395,5.7275085449
40.5999984741,9.338842392,-11.662068367,40.5999984741,0.1069014072,-1.397426486,-2.866206646,-1.6914000511,40.5999984741,5.7394471169,3.8074953556,40.5999984741,3.9693424702,5.1646757126
40.7999992371,9.5952920914,-11.4040737152,40.7999992371,0.3463254273,-0.6431540251,-3.388733387,-1.2457404137,40.7999992371,4.9387745857,4.9759197235,40.7999992371,2.2850706577,6.1789050102
41.0,9.10268116,-11.6712913513,41.0,1.591997385,-0.7399531603,-3.4174432755,-2.2910325527,41.0,1.0071635246,2.8694167137,41.0,2.3161044121,6.0930051804
41.2000007629,9.2044525146,-11.9038038254,41.2000007629,1.4271976948,0.1069549322,-2.751229763,-1.7971246243,41.2000007629,2.0220792294,0.7219803333,41.2000007629,2.3677177429,6.2571415901
41.4000015259,9.3059635162,-10.376168251,41.4000015259,-0.2823572457,-0.5566415191,-2.661863327,-0.7795587778,41.4000015259,1.8991774321,-2.0722017288,41.4000015259,1.4413756132,6.87728405
41.5999984741,9.4396314621,-10.1742296219,41.5999984741,-0.2181132585,-0.0442336202,-2.78571558,-1.1327302456,41.5999984741,4.7189044952,-2.0832958221,41.5999984741,1.7810746431,8.0382137299
41.7999992371,9.604637146,-8.9205751419,41.7999992371,-0.0995298401,-0.2422485948,-2.8321094513,-1.6119993925,41.7999992371,3.6244225502,-3.0511460304,41.7999992371,3.1107320786,7.9426279068
42.0,10.1069755554,-10.4313077927,42.0,1.5372046232,-0.5945660472,-4.1384358406,-2.4576427937,42.0,3.9981658459,-3.5192689896,42.0,2.1076025963,7.1058783531
42.2000007629,9.9151210785,-10.8600149155,42.2000007629,0.7411671281,0.311594218,-3.0477719307,-1.3782669306,42.2000007629,2.2743029594,-2.0793850422,42.2000007629,2.3063869476,5.776843071
42.4000015259,10.0030517578,-11.0678701401,42.4000015259,0.7201061249,0.3290323317,-3.5661649704,-1.6140071154,42.4000015259,4.5253458023,-2.1996400356,42.4000015259,3.1557588577,6.1675028801
42.5999984741,9.2999458313,-11.5285682678,42.5999984741,0.1867149174,0.2157954574,-3.3792414665,-1.8141081333,42.5999984741,3.8346586227,-2.6282527447,42.5999984741,2.5104026794,6.6825399399
42.7999992371,10.0617694855,-10.4605636597,42.7999992371,0.6947586536,0.1553707421,-3.0763964653,-2.1424937248,42.7999992371,2.64584589,-1.4966983795,42.7999992371,2.7275781631,6.7912149429
43.0,10.4755821228,-10.5689506531,43.0,0.9670363069,0.6238045096,-3.7298099995,-2.7836241722,43.0,2.9535930157,-2.3672535419,43.0,2.2125263214,7.1447310448
43.2000007629,10.0495567322,-9.5356454849,43.2000007629,0.8965646029,1.6856352091,-2.6783051491,-2.4404044151,43.2000007629,3.1193845272,-2.8020238876,43.2000007629,2.1000812054,7.1408500671
43.4000015259,10.1341924667,-9.5437002182,43.4000015259,-0.212355569,2.6170794964,-2.9347822666,-2.2910835743,43.4000015259,4.2220554352,-3.5207993984,43.4000015259,1.993383646,7.5053730011
43.5999984741,9.9364261627,-9.5759067535,43.5999984741,-1.1985462904,1.2330242395,-3.966493845,-2.5019330978,43.5999984741,4.4389467239,-3.9519906044,43.5999984741,1.4455851316,6.7018194199
43.7999992371,9.6903982162,-9.4961338043,43.7999992371,-3.461479187,1.9966666698,-3.4431247711,-2.2803602219,43.7999992371,4.0019097328,-3.8435788155,43.7999992371,2.5813407898,6.5689306259
44.0,9.4861488342,-9.8566656113,44.0,-3.6333417892,2.663008213,-3.3805406094,-3.5398995876,44.0,4.2140145302,-5.0255804062,44.0,1.5933785439,6.44018507
44.2000007629,10.0497426987,-10.2079601288,44.2000007629,-4.2414450645,1.7745242119,-3.8961937428,-2.7674412727,44.2000007629,4.6860647202,-4.8421096802,44.2000007629,1.7064146996,7.5818858147
44.4000015259,9.779466629,-9.7331495285,44.4000015259,-3.0452771187,2.0434536934,-3.9301609993,-2.5559806824,44.4000015259,4.8619360924,-4.1537942886,44.4000015259,1.1909655333,7.5779266357
44.5999984741,9.03083992,-9.1638145447,44.5999984741,-3.4809617996,2.2791700363,-4.5138015747,-2.1377804279,44.5999984741,4.5439400673,-5.0195655823,44.5999984741,0.4113994241,6.5278573036
44.7999992371,9.6504936218,-9.4513931274,44.7999992371,-6.2411708832,2.6357009411,-4.1728200912,-2.8167812824,44.7999992371,3.8795912266,-5.2425789833,44.7999992371,1.4260702133,5.806060791
45.0,8.5878095627,-11.0820884705,45.0,-6.8082318306,1.0943007469,-4.1668233871,-2.1721673012,45.0,3.9274351597,-5.544813633,45.0,0.8055371046,6.8103232384
45.2000007629,9.0320634842,-11.2437477112,45.2000007629,-6.7487587929,0.469697088,-4.1506938934,-2.8695192337,45.2000007629,3.2918272018,-4.8995900154,45.2000007629,-0.4151643217,7.2654428482
45.4000015259,8.615737915,-11.0852975845,45.4000015259,-4.8377590179,1.237664938,-3.1594002247,-2.4399912357,45.4000015259,2.3862991333,-3.9998784065,45.4000015259,0.0277635902,6.3069500923
45.5999984741,8.6607961655,-10.74721241,45.5999984741,-3.2828907967,0.9819469452,-4.0009307861,-2.3552041054,45.5999984741,2.0688078403,-3.637973547,45.5999984741,-0.7064472437,5.1425862312
45.7999992371,10.1279125214,-9.7873973846,45.7999992371,-1.5997347832,1.4100142717,-4.0151743889,-1.9751421213,45.7999992371,2.2949078083,-3.5110225677,45.7999992371,0.4836655855,4.960726738
46.0,9.5255775452,-9.608039856,46.0,-3.2812356949,0.4517452717,-3.7678966522,-2.0753569603,46.0,0.0155948997,-3.2358095646,46.0,0.3885912597,6.1325321198
46.2000007629,9.1923389435,-10.2726068497,46.2000007629,-3.1828556061,2.1198775768,-3.8128705025,-2.4991338253,46.2000007629,0.4113492668,-4.2384347916,46.2000007629,1.0258252621,5.7954797745
46.4000015259,10.2910938263,-9.8125715256,46.4000015259,-2.9829261303,2.8436083794,-4.0211763382,-2.4511017799,46.4000015259,1.3826733828,-3.6058909893,46.4000015259,1.0931990147,5.236998558
46.5999984741,9.1007623672,-9.5698127747,46.5999984741,-0.2922383845,3.7770316601,-3.6807785034,-1.8589333296,46.5999984741,0.7376164794,-2.9127571583,46.5999984741,1.3572795391,5.6811270714
46.7999992371,9.554977417,-10.1893415451,46.7999992371,-1.5271281004,1.0607972145,-3.8235085011,-1.2344207764,46.7999992371,3.2079226971,-4.4470334053,46.7999992371,2.3667263985,6.824057579
47.0,8.5393161774,-9.5934009552,47.0,-1.751396656,0.2619942129,-3.8754167557,-1.6103037596,47.0,1.7164111137,-4.4386320114,47.0,2.7828176022,5.4156169891
47.2000007629,8.9147901535,-10.2406768799,47.2000007629,-3.1199069023,3.3194570541,-3.7945551872,-0.7734130621,47.2000007629,2.7322599888,-3.9480378628,47.2000007629,1.4746142626,6.1456851959
47.4000015259,8.5776672363,-9.9918479919,47.4000015259,-4.8237433434,0.8978338242,-3.8357539177,-1.3011672497,47.4000015259,2.633613348,-3.7998347282,47.4000015259,0.8434595466,6.4835147858
47.5999984741,8.4786310196,-10.4144001007,47.5999984741,-5.0431184769,-0.0547694415,-3.4241704941,-1.5985453129,47.5999984741,3.5330133438,-3.8773362637,47.5999984741,0.9585405588,6.4833321571
47.7999992371,9.437333107,-10.3888731003,47.7999992371,-4.4721698761,-0.0771510899,-3.5888197422,-1.5703678131,47.7999992371,4.9951996803,-3.8520724773,47.7999992371,0.9922730923,5.5599179268
48.0,9.7462816238,-10.5439186096,48.0,-3.3222284317,1.5272939205,-3.3857011795,-1.4705648422,48.0,3.5216674805,-3.8327872753,48.0,1.0333566666,7.0628757477
48.2000007629,9.794924736,-9.7310857773,48.2000007629,-5.4419593811,3.3427069187,-3.9497261047,-2.2103860378,48.2000007629,3.5915226936,-2.9773700237,48.2000007629,0.678473413,6.7382979393
48.4000015259,9.5574302673,-9.808930397,48.4000015259,-3.7887711525,2.3669223785,-3.2169508934,-2.1677823067,48.4000015259,3.8471114635,-3.3788526058,48.4000015259,1.8254208565,6.4025335312
48.5999984741,10.7973632812,-9.9965438843,48.5999984741,-5.2657775879,2.9770412445,-3.4614253044,-1.4947987795,48.5999984741,3.1950836182,-3.0477776527,48.5999984741,2.5421259403,7.1106362343
48.7999992371,9.7746610641,-9.9708423615,48.7999992371,-4.3400387764,5.842897892,-3.4545369148,-1.8935234547,48.7999992371,4.4110126495,-3.3884425163,48.7999992371,1.4792011976,6.418050766
49.0,9.2093429565,-9.5761995316,49.0,-1.6433308125,5.9845986366,-4.0659990311,-1.6562298536,49.0,3.2371866703,-3.4239459038,49.0,1.4092901945,5.8930668831
