"Hoelbaekken Flow (m3/s), x","Hoelbaekken Flow (m3/s), y","Hoelbakken vandstand /10 (m), x","Hoelbakken vandstand /10 (m), y"
2017-07-06 23:46:35,0.0294401206,2017-07-06 23:46:35,0.02326796
2017-07-06 23:56:35,0.029416012,2017-07-06 23:56:35,0.02323081
2017-07-07 00:06:35,0.0294252414,2017-07-07 00:06:35,0.02324249
2017-07-07 00:16:35,0.0294151196,2017-07-07 00:16:35,0.02324112
2017-07-07 00:26:35,0.0294042674,2017-07-07 00:26:35,0.02330949
2017-07-07 00:36:35,0.0294017503,2017-07-07 00:36:35,0.02331163
2017-07-07 00:46:35,0.0294070215,2017-07-07 00:46:35,0.02332252
2017-07-07 00:56:35,0.029395346,2017-07-07 00:56:35,0.02331581
2017-07-07 01:06:35,0.0293840895,2017-07-07 01:06:35,0.02324278
2017-07-07 01:16:35,0.0293659032,2017-07-07 01:16:35,0.02322984
2017-07-07 01:26:35,0.0293504368,2017-07-07 01:26:35,0.023189
2017-07-07 01:36:35,0.0293323728,2017-07-07 01:36:35,0.02331951
2017-07-07 01:46:35,0.029317597,2017-07-07 01:46:35,0.02333643
2017-07-07 01:56:35,0.0292967767,2017-07-07 01:56:35,0.02337192
2017-07-07 02:06:35,0.0292654008,2017-07-07 02:06:35,0.02325795
2017-07-07 02:16:35,0.0292272717,2017-07-07 02:16:35,0.02329646
2017-07-07 02:26:35,0.029198505,2017-07-07 02:26:35,0.02327749
2017-07-07 02:36:35,0.0291689064,2017-07-07 02:36:35,0.02320981
2017-07-07 02:46:35,0.0291292336,2017-07-07 02:46:35,0.0231464
2017-07-07 02:56:35,0.0291019287,2017-07-07 02:56:35,0.02317558
2017-07-07 03:06:35,0.0290788721,2017-07-07 03:06:35,0.02314514
2017-07-07 03:16:35,0.0290600574,2017-07-07 03:16:35,0.02311101
2017-07-07 03:26:35,0.0290489241,2017-07-07 03:26:35,0.02315973
2017-07-07 03:36:35,0.0290355556,2017-07-07 03:36:35,0.02317529
2017-07-07 03:46:35,0.0290118353,2017-07-07 03:46:35,0.02322323
2017-07-07 03:56:35,0.0289935834,2017-07-07 03:56:35,0.02326223
2017-07-07 04:06:35,0.028985586,2017-07-07 04:06:35,0.02327954
2017-07-07 04:16:35,0.0289848839,2017-07-07 04:16:35,0.02332573
2017-07-07 04:26:35,0.0289956545,2017-07-07 04:26:35,0.02329733
2017-07-07 04:36:35,0.0289880401,2017-07-07 04:36:35,0.02331124
2017-07-07 04:46:35,0.0290008235,2017-07-07 04:46:35,0.02327059
2017-07-07 04:56:35,0.0289810419,2017-07-07 04:56:35,0.02329831
2017-07-07 05:06:35,0.0289717771,2017-07-07 05:06:35,0.02319542
2017-07-07 05:16:35,0.0289690706,2017-07-07 05:16:35,0.0232031
2017-07-07 05:26:35,0.0289484096,2017-07-07 05:26:35,0.02322906
2017-07-07 05:36:35,0.0289223981,2017-07-07 05:36:35,0.02324832
2017-07-07 05:46:35,0.0289209014,2017-07-07 05:46:35,0.02319046
2017-07-07 05:56:35,0.0289078878,2017-07-07 05:56:35,0.02319279
2017-07-07 06:06:35,0.0288847941,2017-07-07 06:06:35,0.02329267
2017-07-07 06:16:35,0.0288756593,2017-07-07 06:16:35,0.02330881
2017-07-07 06:26:35,0.0288553676,2017-07-07 06:26:35,0.02320602
2017-07-07 06:36:35,0.028823874,2017-07-07 06:36:35,0.02319863
2017-07-07 06:46:35,0.0288040888,2017-07-07 06:46:35,0.02317402
2017-07-07 06:56:35,0.0288020983,2017-07-07 06:56:35,0.02319814
2017-07-07 07:06:35,0.0287870215,2017-07-07 07:06:35,0.02320884
2017-07-07 07:16:35,0.0287578266,2017-07-07 07:16:35,0.02327244
2017-07-07 07:26:35,0.0287428516,2017-07-07 07:26:35,0.02323928
2017-07-07 07:36:35,0.0287106265,2017-07-07 07:36:35,0.02332787
2017-07-07 07:46:35,0.0287047194,2017-07-07 07:46:35,0.02329899
2017-07-07 07:56:35,0.0286920997,2017-07-07 07:56:35,0.02334119
2017-07-07 08:06:35,0.0286827465,2017-07-07 08:06:35,0.02329442
2017-07-07 08:16:35,0.0286588141,2017-07-07 08:16:35,0.02324103
2017-07-07 08:26:35,0.0286456553,2017-07-07 08:26:35,0.02318141
2017-07-07 08:36:35,0.0286188233,2017-07-07 08:36:35,0.02326592
2017-07-07 08:46:35,0.0285996207,2017-07-07 08:46:35,0.02328848
2017-07-07 08:56:35,0.0285545175,2017-07-07 08:56:35,0.02328936
2017-07-07 09:06:35,0.0285200294,2017-07-07 09:06:35,0.02333652
2017-07-07 09:16:35,0.0285109102,2017-07-07 09:16:35,0.02335471
2017-07-07 09:26:35,0.0285099864,2017-07-07 09:26:35,0.02337309
2017-07-07 09:36:35,0.0284888295,2017-07-07 09:36:35,0.02343513
2017-07-07 09:46:35,0.0284649012,2017-07-07 09:46:35,0.02338262
2017-07-07 09:56:35,0.0284595458,2017-07-07 09:56:35,0.02336764
2017-07-07 10:06:35,0.0284506154,2017-07-07 10:06:35,0.02332748
2017-07-07 10:16:35,0.0284360189,2017-07-07 10:16:35,0.02335558
2017-07-07 10:26:35,0.028411403,2017-07-07 10:26:35,0.02329082
2017-07-07 10:36:35,0.0283813884,2017-07-07 10:36:35,0.02337007
2017-07-07 10:46:35,0.0283524995,2017-07-07 10:46:35,0.02334236
2017-07-07 10:56:35,0.0283391986,2017-07-07 10:56:35,0.0233621
2017-07-07 11:06:35,0.0283314095,2017-07-07 11:06:35,0.02331435
2017-07-07 11:16:35,0.0282958304,2017-07-07 11:16:35,0.02332087
2017-07-07 11:26:35,0.028267778,2017-07-07 11:26:35,0.0232631
2017-07-07 11:36:35,0.0282536941,2017-07-07 11:36:35,0.02332748
2017-07-07 11:46:35,0.028212685,2017-07-07 11:46:35,0.02332515
2017-07-07 11:56:35,0.0282014,2017-07-07 11:56:35,0.02333896
2017-07-07 12:06:35,0.0281614658,2017-07-07 12:06:35,0.02326077
2017-07-07 12:16:35,0.0281561093,2017-07-07 12:16:35,0.02328868
2017-07-07 12:26:35,0.0281189813,2017-07-07 12:26:35,0.02324268
2017-07-07 12:36:35,0.0280849849,2017-07-07 12:36:35,0.02331221
2017-07-07 12:46:35,0.0280609036,2017-07-07 12:46:35,0.02331863
2017-07-07 12:56:35,0.028039026,2017-07-07 12:56:35,0.02331396
2017-07-07 13:06:35,0.0280254112,2017-07-07 13:06:35,0.02328265
2017-07-07 13:16:35,0.0280164199,2017-07-07 13:16:35,0.02335665
2017-07-07 13:26:35,0.0279972289,2017-07-07 13:26:35,0.02326184
2017-07-07 13:36:35,0.0279823078,2017-07-07 13:36:35,0.02325124
2017-07-07 13:46:35,0.0279577964,2017-07-07 13:46:35,0.02338855
2017-07-07 13:56:35,0.027907579,2017-07-07 13:56:35,0.02339235
2017-07-07 14:06:35,0.0278860017,2017-07-07 14:06:35,0.02337367
2017-07-07 14:16:35,0.027880456,2017-07-07 14:16:35,0.02340353
2017-07-07 14:26:35,0.0278633547,2017-07-07 14:26:35,0.02320475
2017-07-07 14:36:35,0.0278385096,2017-07-07 14:36:35,0.02320709
2017-07-07 14:46:35,0.0278256365,2017-07-07 14:46:35,0.02325143
2017-07-07 14:56:35,0.0277946368,2017-07-07 14:56:35,0.02316498
2017-07-07 15:06:35,0.0277876141,2017-07-07 15:06:35,0.02315837
2017-07-07 15:16:35,0.0277650654,2017-07-07 15:16:35,0.02310809
2017-07-07 15:26:35,0.0277394985,2017-07-07 15:26:35,0.02309603
2017-07-07 15:36:35,0.0277107065,2017-07-07 15:36:35,0.02312929
2017-07-07 15:46:35,0.0276778616,2017-07-07 15:46:35,0.02317995
2017-07-07 15:56:35,0.0276391517,2017-07-07 15:56:35,0.02334537
2017-07-07 16:06:35,0.0276169083,2017-07-07 16:06:35,0.02322712
2017-07-07 16:16:35,0.0275900999,2017-07-07 16:16:35,0.02320582
2017-07-07 16:26:35,0.0275640116,2017-07-07 16:26:35,0.02317033
2017-07-07 16:36:35,0.0275563034,2017-07-07 16:36:35,0.02320699
2017-07-07 16:46:35,0.0275291059,2017-07-07 16:46:35,0.02322809
2017-07-07 16:56:35,0.0274873424,2017-07-07 16:56:35,0.02321739
2017-07-07 17:06:35,0.0274414181,2017-07-07 17:06:35,0.02330171
2017-07-07 17:16:35,0.0274076028,2017-07-07 17:16:35,0.02335802
2017-07-07 17:26:35,0.0273959707,2017-07-07 17:26:35,0.02337367
2017-07-07 17:36:35,0.0273556949,2017-07-07 17:36:35,0.02336093
2017-07-07 17:46:35,0.0273488235,2017-07-07 17:46:35,0.02338904
2017-07-07 17:56:35,0.0273194557,2017-07-07 17:56:35,0.02346032
2017-07-07 18:06:35,0.0272908612,2017-07-07 18:06:35,0.02338447
2017-07-07 18:16:35,0.0272699054,2017-07-07 18:16:35,0.02333322
2017-07-07 18:26:35,0.0272451956,2017-07-07 18:26:35,0.02319182
2017-07-07 18:36:35,0.0272379735,2017-07-07 18:36:35,0.02324696
2017-07-07 18:46:35,0.0272048295,2017-07-07 18:46:35,0.02330297
2017-07-07 18:56:35,0.0271724728,2017-07-07 18:56:35,0.02333225
2017-07-07 19:06:35,0.0271525553,2017-07-07 19:06:35,0.02335909
2017-07-07 19:16:35,0.0271414142,2017-07-07 19:16:35,0.02347714
2017-07-07 19:26:35,0.0271272594,2017-07-07 19:26:35,0.02348074
2017-07-07 19:36:35,0.02709421,2017-07-07 19:36:35,0.02368078
2017-07-07 19:46:35,0.0271211894,2017-07-07 19:46:35,0.02372668
2017-07-07 19:56:35,0.0271192526,2017-07-07 19:56:35,0.02366094
2017-07-07 20:06:35,0.0270913532,2017-07-07 20:06:35,0.02347821
2017-07-07 20:16:35,0.0270639615,2017-07-07 20:16:35,0.02343854
2017-07-07 20:26:35,0.0270794458,2017-07-07 20:26:35,0.02354298
2017-07-07 20:36:35,0.0270793827,2017-07-07 20:36:35,0.02353345
2017-07-07 20:46:35,0.0270709862,2017-07-07 20:46:35,0.02348201
2017-07-07 20:56:35,0.0270280162,2017-07-07 20:56:35,0.02344038
2017-07-07 21:06:35,0.0270028631,2017-07-07 21:06:35,0.02331416
2017-07-07 21:16:35,0.0269656293,2017-07-07 21:16:35,0.02341792
2017-07-07 21:26:35,0.0269451455,2017-07-07 21:26:35,0.02335461
2017-07-07 21:36:35,0.0269272743,2017-07-07 21:36:35,0.02334158
2017-07-07 21:46:35,0.0269015128,2017-07-07 21:46:35,0.02340615
2017-07-07 21:56:35,0.026868312,2017-07-07 21:56:35,0.02344126
2017-07-07 22:06:35,0.0268327135,2017-07-07 22:06:35,0.02341053
2017-07-07 22:16:35,0.0267874864,2017-07-07 22:16:35,0.02342531
2017-07-07 22:26:35,0.0267395281,2017-07-07 22:26:35,0.02343601
2017-07-07 22:36:35,0.0267238358,2017-07-07 22:36:35,0.02349669
2017-07-07 22:46:35,0.0266900252,2017-07-07 22:46:35,0.02350204
2017-07-07 22:56:35,0.0266735345,2017-07-07 22:56:35,0.02351147
2017-07-07 23:06:35,0.0266412997,2017-07-07 23:06:35,0.02328236
2017-07-07 23:16:35,0.0266271109,2017-07-07 23:16:35,0.02335422
2017-07-07 23:26:35,0.0265905644,2017-07-07 23:26:35,0.02327419
2017-07-07 23:36:35,0.0265564366,2017-07-07 23:36:35,0.02334839
2017-07-07 23:46:35,0.0265464625,2017-07-07 23:46:35,0.02330609
2017-07-07 23:56:35,0.0265269038,2017-07-07 23:56:35,0.02329685
2017-07-08 00:06:35,0.0265067813,2017-07-08 00:06:35,0.02326048
2017-07-08 00:16:35,0.0264840969,2017-07-08 00:16:35,0.02335588
2017-07-08 00:26:35,0.0264858169,2017-07-08 00:26:35,0.0232879
2017-07-08 00:36:35,0.0264583182,2017-07-08 00:36:35,0.02333118
2017-07-08 00:46:35,0.0264257128,2017-07-08 00:46:35,0.02328975
2017-07-08 00:56:35,0.0263967891,2017-07-08 00:56:35,0.02335471
2017-07-08 01:06:35,0.0263718301,2017-07-08 01:06:35,0.02330998
2017-07-08 01:16:35,0.0263824043,2017-07-08 01:16:35,0.02336006
2017-07-08 01:26:35,0.0264036183,2017-07-08 01:26:35,0.02336453
2017-07-08 01:36:35,0.0264710553,2017-07-08 01:36:35,0.02341034
2017-07-08 01:46:35,0.0265145987,2017-07-08 01:46:35,0.02340917
2017-07-08 01:56:35,0.0265142873,2017-07-08 01:56:35,0.02344476
2017-07-08 02:06:35,0.0265186959,2017-07-08 02:06:35,0.0234292
2017-07-08 02:16:35,0.0265347623,2017-07-08 02:16:35,0.02346975
2017-07-08 02:26:35,0.026517478,2017-07-08 02:26:35,0.02347384
2017-07-08 02:36:35,0.0265168598,2017-07-08 02:36:35,0.02351167
2017-07-08 02:46:35,0.0265391473,2017-07-08 02:46:35,0.02350924
2017-07-08 02:56:35,0.0265356941,2017-07-08 02:56:35,0.02357196
2017-07-08 03:06:35,0.0265449407,2017-07-08 03:06:35,0.0235672
2017-07-08 03:16:35,0.0265459682,2017-07-08 03:16:35,0.02358227
2017-07-08 03:26:35,0.0264929887,2017-07-08 03:26:35,0.02348142
2017-07-08 03:36:35,0.026467112,2017-07-08 03:36:35,0.02338777
2017-07-08 03:46:35,0.0264430472,2017-07-08 03:46:35,0.02339371
2017-07-08 03:56:35,0.0264201463,2017-07-08 03:56:35,0.02350282
2017-07-08 04:06:35,0.0263785832,2017-07-08 04:06:35,0.02356224
2017-07-08 04:16:35,0.0263373038,2017-07-08 04:16:35,0.02365287
2017-07-08 04:26:35,0.0263118697,2017-07-08 04:26:35,0.02360425
2017-07-08 04:36:35,0.0262765879,2017-07-08 04:36:35,0.0235954
2017-07-08 04:46:35,0.0262447894,2017-07-08 04:46:35,0.02354288
2017-07-08 04:56:35,0.0262081561,2017-07-08 04:56:35,0.02357478
2017-07-08 05:06:35,0.0261717328,2017-07-08 05:06:35,0.02356778
2017-07-08 05:16:35,0.0261394516,2017-07-08 05:16:35,0.02357575
2017-07-08 05:26:35,0.026097908,2017-07-08 05:26:35,0.02353598
2017-07-08 05:36:35,0.0260621909,2017-07-08 05:36:35,0.02354162
2017-07-08 05:46:35,0.0260358531,2017-07-08 05:46:35,0.0235281
2017-07-08 05:56:35,0.0260068149,2017-07-08 05:56:35,0.02353754
2017-07-08 06:06:35,0.0259628539,2017-07-08 06:06:35,0.02348133
2017-07-08 06:16:35,0.0259311197,2017-07-08 06:16:35,0.02344671
2017-07-08 06:26:35,0.0258990826,2017-07-08 06:26:35,0.02346324
2017-07-08 06:36:35,0.0258954907,2017-07-08 06:36:35,0.02349834
2017-07-08 06:46:35,0.0258630053,2017-07-08 06:46:35,0.02349047
2017-07-08 06:56:35,0.0258266073,2017-07-08 06:56:35,0.02358986
2017-07-08 07:06:35,0.0258122204,2017-07-08 07:06:35,0.02351906
2017-07-08 07:16:35,0.0257966891,2017-07-08 07:16:35,0.02360746
2017-07-08 07:26:35,0.0257671496,2017-07-08 07:26:35,0.02358655
2017-07-08 07:36:35,0.0257649009,2017-07-08 07:36:35,0.02358596
2017-07-08 07:46:35,0.025764458,2017-07-08 07:46:35,0.02353783
2017-07-08 07:56:35,0.0257604238,2017-07-08 07:56:35,0.02355494
2017-07-08 08:06:35,0.0257469186,2017-07-08 08:06:35,0.02350681
2017-07-08 08:16:35,0.0257363984,2017-07-08 08:16:35,0.02360668
2017-07-08 08:26:35,0.0257338947,2017-07-08 08:26:35,0.02353063
2017-07-08 08:36:35,0.0257017997,2017-07-08 08:36:35,0.02355562
2017-07-08 08:46:35,0.025697033,2017-07-08 08:46:35,0.0235882
2017-07-08 08:56:35,0.025699887,2017-07-08 08:56:35,0.02359219
2017-07-08 09:06:35,0.0256849085,2017-07-08 09:06:35,0.02358635
2017-07-08 09:16:35,0.0256827122,2017-07-08 09:16:35,0.02362341
2017-07-08 09:26:35,0.025669263,2017-07-08 09:26:35,0.02357147
2017-07-08 09:36:35,0.0256601989,2017-07-08 09:36:35,0.02351118
2017-07-08 09:46:35,0.0256412186,2017-07-08 09:46:35,0.02345993
2017-07-08 09:56:35,0.0256288065,2017-07-08 09:56:35,0.02345944
2017-07-08 10:06:35,0.02562809,2017-07-08 10:06:35,0.02336716
2017-07-08 10:16:35,0.0256298777,2017-07-08 10:16:35,0.02337766
2017-07-08 10:26:35,0.0256238725,2017-07-08 10:26:35,0.02336959
2017-07-08 10:36:35,0.0256349723,2017-07-08 10:36:35,0.02343299
2017-07-08 10:46:35,0.0256112942,2017-07-08 10:46:35,0.02347034
2017-07-08 10:56:35,0.0256038717,2017-07-08 10:56:35,0.02349193
2017-07-08 11:06:35,0.0255707648,2017-07-08 11:06:35,0.0234538
2017-07-08 11:16:35,0.0255703035,2017-07-08 11:16:35,0.02348531
2017-07-08 11:26:35,0.0255639235,2017-07-08 11:26:35,0.02347092
2017-07-08 11:36:35,0.0255690284,2017-07-08 11:36:35,0.02341393
2017-07-08 11:46:35,0.0255591424,2017-07-08 11:46:35,0.02328673
2017-07-08 11:56:35,0.0255529635,2017-07-08 11:56:35,0.02335442
2017-07-08 12:06:35,0.0255468914,2017-07-08 12:06:35,0.02329743
2017-07-08 12:16:35,0.0255391848,2017-07-08 12:16:35,0.02328644
2017-07-08 12:26:35,0.0255386827,2017-07-08 12:26:35,0.02332164
2017-07-08 12:36:35,0.0255438976,2017-07-08 12:36:35,0.02331309
2017-07-08 12:46:35,0.0255512613,2017-07-08 12:46:35,0.02329062
2017-07-08 12:56:35,0.0255498404,2017-07-08 12:56:35,0.02345643
2017-07-08 13:06:35,0.0255534146,2017-07-08 13:06:35,0.02352275
2017-07-08 13:16:35,0.0255348077,2017-07-08 13:16:35,0.02349776
2017-07-08 13:26:35,0.0255221614,2017-07-08 13:26:35,0.02350214
2017-07-08 13:36:35,0.0255334913,2017-07-08 13:36:35,0.0235634
2017-07-08 13:46:35,0.0255385967,2017-07-08 13:46:35,0.02347374
2017-07-08 13:56:35,0.0255637563,2017-07-08 13:56:35,0.02349834
2017-07-08 14:06:35,0.025549855,2017-07-08 14:06:35,0.02342638
2017-07-08 14:16:35,0.025562733,2017-07-08 14:16:35,0.02345779
2017-07-08 14:26:35,0.0255454135,2017-07-08 14:26:35,0.02356369
2017-07-08 14:36:35,0.0255374034,2017-07-08 14:36:35,0.02354882
2017-07-08 14:46:35,0.0255481083,2017-07-08 14:46:35,0.02350097
2017-07-08 14:56:35,0.0255386423,2017-07-08 14:56:35,0.02340878
2017-07-08 15:06:35,0.0255418174,2017-07-08 15:06:35,0.02344855
2017-07-08 15:16:35,0.0255412022,2017-07-08 15:16:35,0.02340479
2017-07-08 15:26:35,0.0255495,2017-07-08 15:26:35,0.02347938
2017-07-08 15:36:35,0.0255594315,2017-07-08 15:36:35,0.02351138
2017-07-08 15:46:35,0.0255657094,2017-07-08 15:46:35,0.02344525
2017-07-08 15:56:35,0.0255187348,2017-07-08 15:56:35,0.02355874
2017-07-08 16:06:35,0.0255096833,2017-07-08 16:06:35,0.02353987
2017-07-08 16:16:35,0.0255195012,2017-07-08 16:16:35,0.02360337
2017-07-08 16:26:35,0.025540534,2017-07-08 16:26:35,0.02358528
2017-07-08 16:36:35,0.0255472979,2017-07-08 16:36:35,0.02360328
2017-07-08 16:46:35,0.0255361012,2017-07-08 16:46:35,0.02356603
2017-07-08 16:56:35,0.0255384957,2017-07-08 16:56:35,0.02356525
2017-07-08 17:06:35,0.0255216204,2017-07-08 17:06:35,0.02353802
2017-07-08 17:16:35,0.0255095152,2017-07-08 17:16:35,0.02347792
2017-07-08 17:26:35,0.0254864931,2017-07-08 17:26:35,0.02346032
2017-07-08 17:36:35,0.0254755816,2017-07-08 17:36:35,0.02346791
2017-07-08 17:46:35,0.0254828033,2017-07-08 17:46:35,0.02348327
2017-07-08 17:56:35,0.025469957,2017-07-08 17:56:35,0.023461
2017-07-08 18:06:35,0.0254730075,2017-07-08 18:06:35,0.02339876
2017-07-08 18:16:35,0.0254666773,2017-07-08 18:16:35,0.02343922
2017-07-08 18:26:35,0.0254796002,2017-07-08 18:26:35,0.02343134
2017-07-08 18:36:35,0.0254592097,2017-07-08 18:36:35,0.02349922
2017-07-08 18:46:35,0.0254467244,2017-07-08 18:46:35,0.02347481
2017-07-08 18:56:35,0.0254166921,2017-07-08 18:56:35,0.02352139
2017-07-08 19:06:35,0.0253865331,2017-07-08 19:06:35,0.02352694
2017-07-08 19:16:35,0.0254013678,2017-07-08 19:16:35,0.02348775
2017-07-08 19:26:35,0.0253981807,2017-07-08 19:26:35,0.02354541
2017-07-08 19:36:35,0.0253954352,2017-07-08 19:36:35,0.02357352
2017-07-08 19:46:35,0.0253930679,2017-07-08 19:46:35,0.02346499
2017-07-08 19:56:35,0.0253978707,2017-07-08 19:56:35,0.02354172
2017-07-08 20:06:35,0.0253976527,2017-07-08 20:06:35,0.02353627
2017-07-08 20:16:35,0.0253988527,2017-07-08 20:16:35,0.02358256
2017-07-08 20:26:35,0.0253919602,2017-07-08 20:26:35,0.02360172
2017-07-08 20:36:35,0.0253834392,2017-07-08 20:36:35,0.02352985
2017-07-08 20:46:35,0.0253599016,2017-07-08 20:46:35,0.02348395
2017-07-08 20:56:35,0.0253615763,2017-07-08 20:56:35,0.02346372
2017-07-08 21:06:35,0.0253627166,2017-07-08 21:06:35,0.02341967
2017-07-08 21:16:35,0.0253559146,2017-07-08 21:16:35,0.0235001
2017-07-08 21:26:35,0.0253336364,2017-07-08 21:26:35,0.02347977
2017-07-08 21:36:35,0.0253115522,2017-07-08 21:36:35,0.02351322
2017-07-08 21:46:35,0.0253142077,2017-07-08 21:46:35,0.02353968
2017-07-08 21:56:35,0.0252925379,2017-07-08 21:56:35,0.02356671
2017-07-08 22:06:35,0.0252887253,2017-07-08 22:06:35,0.0235388
2017-07-08 22:16:35,0.0252787948,2017-07-08 22:16:35,0.02347335
2017-07-08 22:26:35,0.025275297,2017-07-08 22:26:35,0.0234822
2017-07-08 22:36:35,0.0252581472,2017-07-08 22:36:35,0.02351069
2017-07-08 22:46:35,0.0252538714,2017-07-08 22:46:35,0.02347034
2017-07-08 22:56:35,0.0252417938,2017-07-08 22:56:35,0.02347656
2017-07-08 23:06:35,0.0252307731,2017-07-08 23:06:35,0.02346197
2017-07-08 23:16:35,0.025231725,2017-07-08 23:16:35,0.02346334
2017-07-08 23:26:35,0.0252309503,2017-07-08 23:26:35,0.0234079
2017-07-08 23:36:35,0.0252284452,2017-07-08 23:36:35,0.02345808
2017-07-08 23:46:35,0.0252291861,2017-07-08 23:46:35,0.02341636
2017-07-08 23:56:35,0.0252230739,2017-07-08 23:56:35,0.0234503
2017-07-09 00:06:35,0.0252378745,2017-07-09 00:06:35,0.02351536
2017-07-09 00:16:35,0.0252488421,2017-07-09 00:16:35,0.02352285
2017-07-09 00:26:35,0.0252468961,2017-07-09 00:26:35,0.02340003
2017-07-09 00:36:35,0.0252634589,2017-07-09 00:36:35,0.02348074
2017-07-09 00:46:35,0.0252769832,2017-07-09 00:46:35,0.02356253
2017-07-09 00:56:35,0.0252918361,2017-07-09 00:56:35,0.02360444
2017-07-09 01:06:35,0.0252931513,2017-07-09 01:06:35,0.02359355
2017-07-09 01:16:35,0.025297211,2017-07-09 01:16:35,0.02362516
2017-07-09 01:26:35,0.0253131577,2017-07-09 01:26:35,0.02359715
2017-07-09 01:36:35,0.0253453367,2017-07-09 01:36:35,0.02359443
2017-07-09 01:46:35,0.0253528059,2017-07-09 01:46:35,0.0234999
2017-07-09 01:56:35,0.0253554505,2017-07-09 01:56:35,0.0235776
2017-07-09 02:06:35,0.0253702185,2017-07-09 02:06:35,0.02346713
2017-07-09 02:16:35,0.0253863484,2017-07-09 02:16:35,0.02354852
2017-07-09 02:26:35,0.0254064474,2017-07-09 02:26:35,0.02361514
2017-07-09 02:36:35,0.0254167947,2017-07-09 02:36:35,0.02368895
2017-07-09 02:46:35,0.0254280012,2017-07-09 02:46:35,0.02367923
2017-07-09 02:56:35,0.0254185383,2017-07-09 02:56:35,0.02366211
2017-07-09 03:06:35,0.025421308,2017-07-09 03:06:35,0.02370655
2017-07-09 03:16:35,0.0254215759,2017-07-09 03:16:35,0.02377346
2017-07-09 03:26:35,0.0254253703,2017-07-09 03:26:35,0.02370616
2017-07-09 03:36:35,0.0254275636,2017-07-09 03:36:35,0.02363799
2017-07-09 03:46:35,0.0254341049,2017-07-09 03:46:35,0.02357848
2017-07-09 03:56:35,0.0254565375,2017-07-09 03:56:35,0.02357313
2017-07-09 04:06:35,0.0254615787,2017-07-09 04:06:35,0.0235388
2017-07-09 04:16:35,0.0254805673,2017-07-09 04:16:35,0.02344651
2017-07-09 04:26:35,0.0254986149,2017-07-09 04:26:35,0.02337737
2017-07-09 04:36:35,0.0255213294,2017-07-09 04:36:35,0.02333438
2017-07-09 04:46:35,0.0255387839,2017-07-09 04:46:35,0.02335033
2017-07-09 04:56:35,0.02556822,2017-07-09 04:56:35,0.02340586
2017-07-09 05:06:35,0.0255977304,2017-07-09 05:06:35,0.02333643
2017-07-09 05:16:35,0.0256288758,2017-07-09 05:16:35,0.02343601
2017-07-09 05:26:35,0.0256412085,2017-07-09 05:26:35,0.02345983
2017-07-09 05:36:35,0.0256459771,2017-07-09 05:36:35,0.02346363
2017-07-09 05:46:35,0.0256793823,2017-07-09 05:46:35,0.02343105
2017-07-09 05:56:35,0.0256845813,2017-07-09 05:56:35,0.02344243
2017-07-09 06:06:35,0.0256985348,2017-07-09 06:06:35,0.02340285
2017-07-09 06:16:35,0.0257074442,2017-07-09 06:16:35,0.02340547
2017-07-09 06:26:35,0.0256983659,2017-07-09 06:26:35,0.02340158
2017-07-09 06:36:35,0.0256858436,2017-07-09 06:36:35,0.0234752
2017-07-09 06:46:35,0.0256976852,2017-07-09 06:46:35,0.02342589
2017-07-09 06:56:35,0.0257011398,2017-07-09 06:56:35,0.02347734
2017-07-09 07:06:35,0.0257096222,2017-07-09 07:06:35,0.02345001
2017-07-09 07:16:35,0.0257137447,2017-07-09 07:16:35,0.02351342
2017-07-09 07:26:35,0.0257145447,2017-07-09 07:26:35,0.02345993
2017-07-09 07:36:35,0.0257249746,2017-07-09 07:36:35,0.02338748
2017-07-09 07:46:35,0.0257474637,2017-07-09 07:46:35,0.0233232
2017-07-09 07:56:35,0.0257565426,2017-07-09 07:56:35,0.02338777
2017-07-09 08:06:35,0.0257656139,2017-07-09 08:06:35,0.02336473
2017-07-09 08:16:35,0.0257797224,2017-07-09 08:16:35,0.02343484
2017-07-09 08:26:35,0.0257706603,2017-07-09 08:26:35,0.02337795
2017-07-09 08:36:35,0.0257753456,2017-07-09 08:36:35,0.02336531
2017-07-09 08:46:35,0.0258040288,2017-07-09 08:46:35,0.02327711
2017-07-09 08:56:35,0.0258172481,2017-07-09 08:56:35,0.0232985
2017-07-09 09:06:35,0.0258134423,2017-07-09 09:06:35,0.02322693
2017-07-09 09:16:35,0.025824793,2017-07-09 09:16:35,0.02320174
2017-07-09 09:26:35,0.0258362344,2017-07-09 09:26:35,0.02326602
2017-07-09 09:36:35,0.0258741235,2017-07-09 09:36:35,0.02330395
2017-07-09 09:46:35,0.0258981188,2017-07-09 09:46:35,0.02331474
