"up, x; down, x; ping, x","up, y","down, y","ping, y"
2016-09-12 02:07:00,9.42,56.86,15.909
2016-09-12 02:47:03,9.44,56.93,14.513
2016-09-12 03:27:06,9.33,57.0,13.387
2016-09-12 04:08:01,7.97,21.68,14.156
2016-09-12 04:47:11,9.43,56.94,14.556
2016-09-12 05:27:15,8.67,56.09,15.472
2016-09-12 06:07:16,9.39,56.92,13.741
2016-09-12 06:47:20,9.37,56.43,11.694
2016-09-12 07:27:22,9.4,56.8,14.275
2016-09-12 08:07:24,9.4,56.77,12.986
2016-09-12 08:47:27,9.44,56.58,13.642
2016-09-12 09:27:30,9.39,56.78,12.998
2016-09-12 10:07:33,9.22,56.05,15.656
2016-09-12 10:47:38,9.4,56.83,13.364
2016-09-12 11:27:38,9.27,56.11,16.331
2016-09-12 12:07:41,9.41,56.93,12.016
2016-09-12 12:47:46,9.33,56.93,9.99
2016-09-12 13:27:49,9.27,56.04,15.475
2016-09-12 14:07:49,9.24,56.06,15.349
2016-09-12 14:47:51,9.24,56.21,16.015
2016-09-12 15:27:57,9.26,55.92,15.694
2016-09-12 16:07:57,9.4,56.82,14.107
2016-09-12 16:48:00,9.44,56.78,10.261
2016-09-12 17:28:02,9.21,56.13,16.217
2016-09-12 18:08:05,8.42,56.82,13.401
2016-09-12 18:48:09,9.39,56.93,15.633
2016-09-12 19:28:11,9.36,55.77,14.699
2016-09-12 20:08:13,9.33,56.77,13.336
2016-09-12 20:48:20,9.11,46.91,11.397
2016-09-12 21:28:19,9.28,56.47,13.792
2016-09-12 22:08:22,9.31,56.93,11.826
2016-09-12 22:48:29,9.33,56.93,11.638
2016-09-12 23:28:27,9.38,56.95,11.578
2016-09-13 00:08:30,9.41,56.81,12.282
2016-09-13 00:48:32,9.35,56.36,9.955
2016-09-13 01:28:35,9.36,56.83,14.895
2016-09-13 02:08:38,9.43,56.8,12.281
2016-09-13 02:48:41,9.4,56.94,14.372
2016-09-13 03:28:44,9.43,56.81,14.476
2016-09-13 04:08:47,9.46,57.01,15.612
2016-09-13 04:48:48,9.27,56.94,15.3
2016-09-13 05:28:52,9.41,56.78,14.33
2016-09-13 06:08:55,9.41,56.94,13.264
2016-09-13 06:48:57,9.35,56.9,9.983
2016-09-13 07:29:01,8.8,56.95,13.862
2016-09-13 08:09:02,9.44,56.94,12.145
2016-09-13 08:49:05,9.43,56.79,11.429
2016-09-13 09:29:07,9.36,56.93,14.379
2016-09-13 10:09:10,9.26,56.95,9.989
2016-09-13 10:49:13,9.41,56.93,11.845
2016-09-13 11:29:16,8.36,56.12,15.71
2016-09-13 12:09:22,9.39,56.88,13.499
2016-09-13 12:49:22,9.43,56.76,11.841
2016-09-13 13:29:25,9.14,56.09,15.353
2016-09-13 14:09:27,9.43,56.93,12.091
2016-09-13 14:49:30,9.44,56.11,11.959
2016-09-13 15:29:33,9.36,56.01,12.904
2016-09-13 16:09:36,9.45,56.81,11.753
2016-09-13 16:49:38,9.38,56.93,11.959
2016-09-13 17:29:41,9.39,56.81,13.878
2016-09-13 18:09:44,9.37,56.89,11.997
2016-09-13 18:49:47,9.36,56.92,11.328
2016-09-13 19:29:49,9.37,56.8,9.885
2016-09-13 20:09:52,9.12,56.77,11.544
2016-09-13 20:49:54,9.37,56.76,12.263
2016-09-13 21:29:58,9.27,56.82,12.116
2016-09-13 22:07:23,9.37,56.91,7.861
2016-09-13 22:47:25,9.41,56.8,14.453
2016-09-13 23:27:28,9.37,56.44,11.79
2016-09-14 00:07:32,9.23,55.4,13.307
2016-09-14 00:47:34,9.37,56.76,13.421
2016-09-14 01:27:39,9.22,56.91,12.082
2016-09-14 02:07:39,8.71,56.95,12.055
2016-09-14 02:47:42,9.36,56.92,15.2
2016-09-14 03:27:45,8.46,56.09,15.751
2016-09-14 04:07:47,9.4,56.57,13.461
2016-09-14 04:47:49,9.41,56.89,11.471
2016-09-14 05:27:53,9.44,56.94,12.993
2016-09-14 06:07:55,9.43,56.92,14.109
2016-09-14 06:47:59,9.35,55.09,13.478
2016-09-14 07:28:01,9.33,56.81,9.677
2016-09-14 08:09:47,9.32,12.48,10.761
2016-09-14 08:48:06,9.43,56.95,13.179
2016-09-14 09:28:09,9.36,56.18,13.46
2016-09-14 10:08:11,9.4,56.9,10.044
2016-09-14 10:48:14,9.4,56.93,13.923
2016-09-14 11:28:17,9.42,56.42,13.303
2016-09-14 12:08:22,9.44,56.95,13.769
2016-09-14 12:48:24,9.39,56.81,14.539
2016-09-14 13:28:26,9.41,56.94,13.671
2016-09-14 14:08:30,8.83,55.9,11.869
2016-09-14 14:48:32,9.41,56.1,11.706
2016-09-14 15:28:37,9.43,56.94,13.362
2016-09-14 16:08:37,9.46,56.57,11.902
2016-09-14 16:48:40,9.32,56.75,13.697
2016-09-14 17:28:42,9.38,56.9,11.185
2016-09-14 18:08:45,9.39,56.93,13.403
2016-09-14 18:48:48,9.35,57.01,11.758
2016-09-14 19:28:50,9.41,56.9,14.02
2016-09-14 20:08:53,9.26,56.24,12.38
2016-09-14 20:48:57,9.41,54.42,13.642
2016-09-14 21:29:00,9.17,53.76,11.246
2016-09-14 22:09:02,9.27,56.81,13.53
2016-09-14 22:49:04,9.35,56.41,16.786
2016-09-14 23:29:07,9.38,56.79,11.807
2016-09-15 00:09:10,9.14,56.94,11.903
2016-09-15 00:49:14,9.25,56.09,15.569
2016-09-15 01:29:15,9.35,56.91,14.561
2016-09-15 02:09:18,9.35,56.93,14.787
2016-09-15 02:49:21,9.23,56.08,16.055
2016-09-15 03:29:24,9.43,56.93,13.545
2016-09-15 04:09:27,9.42,56.56,15.521
2016-09-15 04:49:32,9.42,56.22,12.957
2016-09-15 05:29:32,9.42,56.46,13.298
2016-09-15 06:09:35,9.43,56.75,10.21
2016-09-15 06:49:36,9.29,56.91,15.676
2016-09-15 07:29:41,9.39,56.81,13.558
2016-09-15 08:09:44,9.41,57.02,12.02
2016-09-15 08:49:46,9.26,56.89,12.027
2016-09-15 09:29:49,9.35,56.93,11.744
2016-09-15 10:09:52,9.35,56.91,13.78
2016-09-15 10:49:54,9.41,56.94,10.314
2016-09-15 11:29:57,9.31,56.8,11.911
2016-09-15 12:10:00,7.54,56.81,12.728
2016-09-15 12:50:03,9.28,55.77,16.074
2016-09-15 13:30:05,9.35,56.8,13.647
2016-09-15 14:10:08,9.37,56.89,11.539
2016-09-15 14:50:10,9.43,56.91,10.084
2016-09-15 15:30:13,9.45,56.94,13.725
2016-09-15 16:10:16,9.22,56.83,11.927
2016-09-15 16:50:19,9.36,56.96,13.869
2016-09-15 17:30:22,9.32,56.82,13.482
2016-09-15 18:10:23,7.38,56.94,12.612
2016-09-15 18:50:27,9.35,56.93,11.524
2016-09-15 19:30:30,9.44,56.93,14.782
2016-09-15 20:10:32,9.3,56.93,11.249
2016-09-15 20:50:38,9.09,52.08,11.983
2016-09-15 21:30:41,9.42,56.83,11.892
2016-09-15 22:10:42,9.27,55.97,15.653
2016-09-15 22:50:44,9.37,56.45,11.954
2016-09-15 23:30:47,9.41,56.78,14.384
2016-09-16 00:10:49,9.45,56.74,10.183
2016-09-16 00:50:52,9.17,55.89,15.845
2016-09-16 01:30:55,9.4,56.46,14.687
2016-09-16 02:10:58,9.4,56.36,11.895
2016-09-16 02:51:00,9.41,56.92,15.83
2016-09-16 03:32:04,8.44,55.95,19.014
2016-09-16 04:11:06,9.42,56.91,11.828
2016-09-16 04:51:09,9.28,56.81,13.727
2016-09-16 05:31:11,9.37,56.94,13.907
2016-09-16 06:11:14,9.38,56.94,12.166
2016-09-16 06:51:21,9.43,51.99,9.726
2016-09-16 07:31:20,9.21,55.97,15.744
2016-09-16 08:11:22,9.38,56.93,11.734
2016-09-16 08:51:25,9.37,56.58,15.513
2016-09-16 09:31:29,9.22,54.21,13.455
2016-09-16 10:11:30,9.43,56.82,13.819
2016-09-16 10:51:33,9.38,56.94,12.38
2016-09-16 11:31:38,9.44,56.94,10.179
2016-09-16 12:11:40,9.38,56.92,13.317
2016-09-16 12:51:44,9.42,57.02,13.67
2016-09-16 13:31:44,9.33,56.92,11.538
2016-09-16 14:11:47,9.34,56.89,14.897
2016-09-16 14:51:50,9.43,56.23,13.763
2016-09-16 15:34:57,9.35,5.97,12.632
2016-09-16 16:11:56,9.1,55.88,13.079
2016-09-16 16:51:58,9.45,56.93,14.514
2016-09-16 17:32:01,9.42,56.81,11.604
2016-09-16 18:12:06,9.06,56.07,15.941
2016-09-16 18:52:07,9.43,56.89,11.782
2016-09-16 19:32:09,9.41,56.69,13.359
2016-09-16 20:12:12,9.42,56.89,9.899
2016-09-16 20:52:15,9.32,56.47,13.061
2016-09-16 21:32:18,9.4,56.81,13.59
2016-09-16 22:12:20,9.41,56.93,12.118
2016-09-16 22:52:23,9.36,56.94,14.804
2016-09-16 23:32:26,9.42,56.94,15.619
2016-09-17 00:12:30,9.41,56.95,12.003
2016-09-17 00:52:32,9.34,56.92,14.73
2016-09-17 01:32:34,9.41,56.54,13.286
2016-09-17 02:12:36,9.38,56.92,13.137
2016-09-17 02:52:40,9.3,55.89,15.974
2016-09-17 03:32:42,9.4,56.82,13.806
2016-09-17 04:12:45,9.35,56.9,13.645
2016-09-17 04:52:52,9.44,56.93,11.325
2016-09-17 05:32:54,9.43,56.93,14.895
2016-09-17 06:12:53,9.42,56.81,14.35
2016-09-17 06:52:59,9.43,56.8,15.239
2016-09-17 07:32:58,9.42,57.01,11.909
2016-09-17 08:13:02,9.41,56.89,15.904
2016-09-17 08:53:05,8.85,56.81,13.29
2016-09-17 09:33:07,9.39,56.92,11.725
2016-09-17 10:13:10,9.34,56.94,11.84
2016-09-17 10:53:13,9.41,56.92,11.762
2016-09-17 11:33:15,9.42,56.93,16.993
2016-09-17 12:13:19,9.43,56.01,13.172
2016-09-17 13:33:24,9.41,56.89,10.03
2016-09-17 14:13:27,9.4,56.4,11.789
2016-09-17 14:53:52,8.88,39.76,15.583
2016-09-17 15:33:33,9.08,56.42,13.568
2016-09-17 16:13:34,8.81,56.94,14.618
2016-09-17 16:53:37,9.39,56.75,14.773
2016-09-17 17:33:40,9.44,56.91,9.969
2016-09-17 18:13:43,9.41,56.91,11.746
2016-09-17 18:53:46,9.43,56.59,10.997
2016-09-17 19:33:48,9.38,56.81,11.784
2016-09-17 20:13:50,9.35,56.95,9.724
2016-09-17 20:53:55,9.39,56.82,9.88
2016-09-17 21:33:57,9.4,56.94,11.691
2016-09-17 22:14:00,9.4,56.8,11.553
2016-09-17 22:54:04,9.39,56.83,12.07
2016-09-17 23:34:05,9.38,56.94,14.143
2016-09-18 00:14:08,9.43,57.0,11.731
2016-09-18 00:54:11,9.43,56.92,12.635
2016-09-18 01:34:14,9.28,56.92,13.485
2016-09-18 02:14:16,9.35,56.94,13.744
2016-09-18 02:54:19,9.24,56.11,15.929
2016-09-18 03:34:22,9.41,56.89,14.062
2016-09-18 04:14:27,8.84,55.89,17.798
2016-09-18 04:54:28,8.9,56.78,13.573
2016-09-18 05:34:30,9.23,55.99,15.827
2016-09-18 06:14:32,8.51,56.99,13.873
2016-09-18 06:54:36,9.44,56.92,15.932
2016-09-18 07:34:38,9.43,56.94,13.61
2016-09-18 08:14:44,9.32,56.94,13.954
2016-09-18 08:54:44,9.42,56.91,13.604
2016-09-18 09:34:47,9.21,56.81,9.825
2016-09-18 10:15:34,9.1,24.82,10.575
2016-09-18 10:54:52,9.42,56.95,11.638
2016-09-18 11:34:55,9.41,56.81,11.611
2016-09-18 12:14:58,9.43,56.93,12.257
2016-09-18 12:55:01,9.41,56.91,14.273
2016-09-18 13:35:05,9.07,51.17,10.399
2016-09-18 14:15:07,9.39,56.74,11.286
2016-09-18 14:55:10,8.85,56.58,9.919
2016-09-18 15:35:12,9.44,56.92,11.767
2016-09-18 16:15:14,9.44,56.92,12.216
2016-09-18 16:55:18,8.81,56.79,11.757
2016-09-18 17:35:20,9.39,56.36,11.756
2016-09-18 18:15:22,9.43,56.81,13.702
2016-09-18 18:55:25,9.41,56.81,11.861
2016-09-18 19:35:28,9.39,56.81,11.254
2016-09-18 20:15:30,9.4,56.91,11.741
2016-09-18 20:55:34,9.37,56.46,11.609
2016-09-18 21:35:37,9.41,56.25,9.923
2016-09-18 22:15:41,9.39,56.39,13.519
2016-09-18 22:55:43,9.41,55.31,13.767
2016-09-18 23:35:45,9.34,56.94,11.554
2016-09-19 00:15:48,9.28,56.9,11.985
2016-09-19 00:55:51,9.27,56.12,12.516
2016-09-19 01:35:53,9.29,56.81,13.019
2016-09-19 02:15:56,9.45,56.91,13.601
2016-09-19 02:55:59,9.43,56.81,11.749
2016-09-19 03:36:01,9.26,56.12,15.492
2016-09-19 04:16:03,9.26,56.81,11.633
2016-09-19 04:56:07,9.42,56.94,9.936
2016-09-19 05:36:09,9.43,56.77,13.854
2016-09-19 06:16:12,9.29,56.93,12.087
2016-09-19 06:56:15,9.41,56.92,15.48
2016-09-19 07:36:18,9.44,56.94,11.948
2016-09-19 08:16:21,9.38,56.89,13.384
2016-09-19 08:56:24,9.35,56.95,11.279
2016-09-19 09:36:27,9.22,56.93,14.022
2016-09-19 10:16:31,9.39,56.99,11.371
2016-09-19 10:56:32,9.44,56.95,11.815
2016-09-19 11:36:35,8.81,57.0,11.37
2016-09-19 12:16:37,9.4,56.94,11.784
2016-09-19 12:56:40,9.33,56.8,13.003
2016-09-19 13:36:43,9.41,56.94,11.737
2016-09-19 14:16:46,9.41,56.82,15.546
2016-09-19 14:56:48,9.43,56.95,14.64
2016-09-19 15:36:51,9.44,56.92,9.835
2016-09-19 16:16:54,9.31,56.94,9.782
2016-09-19 16:56:55,9.33,56.91,11.54
2016-09-19 17:37:00,9.4,57.01,11.283
2016-09-19 18:17:02,9.38,54.71,13.892
2016-09-19 18:57:05,9.39,56.95,11.767
2016-09-19 19:37:08,9.24,56.92,11.949
2016-09-19 20:17:10,8.34,55.99,15.948
2016-09-19 20:57:14,9.22,56.07,13.414
2016-09-19 21:37:16,9.43,56.76,13.435
2016-09-19 22:17:24,9.41,57.03,14.161
2016-09-19 22:57:23,8.3,56.92,13.193
2016-09-19 23:37:27,9.42,56.81,12.645
2016-09-20 00:17:29,9.39,56.35,12.68
2016-09-20 00:57:32,9.38,56.93,14.249
2016-09-20 01:37:35,9.41,56.94,11.638
2016-09-20 02:17:38,9.37,56.25,13.118
2016-09-20 02:57:41,9.41,56.92,12.59
2016-09-20 03:37:46,9.44,56.81,11.713
2016-09-20 04:17:48,9.44,56.9,11.822
2016-09-20 04:57:52,9.39,56.94,13.765
2016-09-20 05:37:52,9.41,56.46,13.8
2016-09-20 06:17:55,8.59,56.87,11.637
2016-09-20 06:57:57,9.41,56.76,15.434
2016-09-20 07:38:00,9.37,56.93,11.063
2016-09-20 08:18:03,8.74,56.93,14.006
2016-09-20 08:58:07,9.31,56.92,11.355
2016-09-20 09:38:08,9.35,56.59,13.816
2016-09-20 10:18:12,9.34,56.45,11.955
2016-09-20 10:58:15,9.31,56.92,12.459
2016-09-20 11:38:17,9.16,56.04,15.787
2016-09-20 12:18:20,9.4,56.92,13.806
2016-09-20 12:58:22,9.38,56.58,15.871
2016-09-20 13:38:25,9.33,56.92,11.119
2016-09-20 14:18:28,9.31,56.93,12.099
2016-09-20 14:58:30,9.41,56.91,13.678
2016-09-20 15:38:33,9.43,56.92,13.65
2016-09-20 16:18:36,9.31,56.79,13.503
2016-09-20 16:58:38,9.43,56.79,12.384
2016-09-20 17:38:41,9.41,56.93,13.891
2016-09-20 18:18:44,9.36,56.94,11.616
2016-09-20 18:58:47,9.43,56.82,11.802
2016-09-20 19:38:50,9.39,56.82,12.067
2016-09-20 20:18:52,9.42,56.94,14.459
2016-09-20 20:58:57,9.15,56.54,13.494
2016-09-20 21:38:58,9.33,56.94,11.325
2016-09-20 22:19:01,9.41,56.79,10.019
2016-09-20 22:59:04,9.34,54.37,14.172
2016-09-20 23:39:07,9.15,56.36,11.506
2016-09-21 00:19:08,8.86,56.36,11.68
2016-09-21 00:59:12,9.26,54.56,11.592
2016-09-21 01:39:16,9.33,54.21,12.369
2016-09-21 02:19:16,9.27,56.78,12.752
2016-09-21 02:59:20,9.43,56.94,14.752
2016-09-21 03:39:23,9.31,56.92,11.393
2016-09-21 04:19:26,9.32,56.81,10.914
2016-09-21 04:59:31,9.39,56.89,9.793
2016-09-21 05:39:31,9.43,56.81,11.671
2016-09-21 06:19:34,9.37,56.78,11.471
2016-09-21 06:59:37,9.39,56.82,11.624
2016-09-21 07:39:39,8.67,56.81,11.771
2016-09-21 08:19:42,9.38,56.93,14.764
2016-09-21 08:59:46,8.93,52.98,11.713
2016-09-21 09:39:49,9.21,53.89,10.567
2016-09-21 10:19:53,9.19,51.19,13.687
2016-09-21 10:59:54,9.42,56.8,15.332
2016-09-21 11:39:55,7.96,55.04,10.283
2016-09-21 12:20:14,9.01,33.36,19.09
2016-09-21 13:00:02,9.43,56.91,11.406
2016-09-21 13:40:07,9.37,56.99,15.586
2016-09-21 14:20:08,9.4,56.89,13.407
2016-09-21 15:00:10,9.43,56.8,13.577
2016-09-21 15:40:13,9.36,56.19,11.824
2016-09-21 16:20:16,9.41,56.78,11.924
2016-09-21 17:00:21,9.0,56.05,13.976
2016-09-21 17:40:24,8.48,55.87,12.644
2016-09-21 18:20:25,8.81,56.91,11.81
2016-09-21 19:00:27,9.38,56.79,12.177
2016-09-21 19:40:30,9.38,56.58,13.765
2016-09-21 20:20:34,9.15,55.9,12.549
2016-09-21 21:00:38,9.43,52.55,11.912
2016-09-21 21:40:39,9.31,55.43,12.425
2016-09-21 22:20:43,9.33,53.56,12.109
2016-09-21 23:00:44,8.99,53.15,12.667
2016-09-21 23:40:47,9.26,56.47,11.899
2016-09-22 00:20:50,9.34,56.06,11.741
2016-09-22 01:00:53,9.38,56.92,9.89
2016-09-22 01:40:58,9.32,57.02,11.829
2016-09-22 02:20:58,9.42,56.93,14.144
2016-09-22 03:01:01,9.39,56.8,10.835
2016-09-22 03:41:03,9.39,56.79,15.953
2016-09-22 04:21:06,9.39,56.91,11.58
2016-09-22 05:01:09,9.41,56.93,13.133
2016-09-22 05:41:12,9.41,56.82,11.576
2016-09-22 06:21:14,9.37,56.44,11.664
2016-09-22 07:01:18,9.35,56.97,11.591
2016-09-22 07:41:20,9.42,56.9,17.824
2016-09-22 08:21:21,9.35,56.77,12.825
2016-09-22 09:01:25,9.35,56.8,13.02
2016-09-22 09:41:28,9.42,56.75,13.282
2016-09-22 10:21:30,9.32,56.93,10.148
2016-09-22 11:01:32,8.07,55.89,10.818
2016-09-22 11:41:37,9.42,56.81,12.036
2016-09-22 12:21:39,9.33,56.92,11.577
2016-09-22 13:01:42,9.41,56.57,13.49
2016-09-22 13:41:45,9.37,56.82,10.031
2016-09-22 14:21:48,9.33,56.8,13.177
2016-09-22 15:01:51,9.28,56.09,13.562
2016-09-22 15:41:53,9.36,56.82,11.826
2016-09-22 16:21:56,9.36,56.81,12.113
2016-09-22 17:01:59,9.43,56.89,10.03
2016-09-22 17:42:02,9.35,56.82,11.986
2016-09-22 18:22:05,9.33,56.94,11.758
2016-09-22 19:02:06,9.39,56.44,13.355
2016-09-22 19:42:10,8.91,56.81,11.827
2016-09-22 20:22:13,9.43,56.93,11.729
2016-09-22 21:02:16,9.35,56.22,12.823
2016-09-22 21:42:19,9.38,56.41,11.718
2016-09-22 22:22:21,9.42,56.92,14.03
2016-09-22 23:02:24,9.41,56.81,11.742
2016-09-22 23:42:27,9.4,56.94,11.96
2016-09-23 00:22:29,9.26,56.93,10.538
2016-09-23 01:02:32,9.03,56.94,11.632
2016-09-23 01:42:35,9.33,56.82,11.848
2016-09-23 02:22:38,9.32,56.93,9.813
2016-09-23 03:02:40,9.42,56.8,10.759
2016-09-23 03:42:44,8.72,56.94,11.94
2016-09-23 04:22:46,8.57,56.05,15.454
2016-09-23 05:02:49,9.17,56.08,15.88
2016-09-23 05:42:51,9.32,56.69,13.069
2016-09-23 06:22:57,9.45,55.34,12.626
2016-09-23 07:02:56,9.26,56.94,10.094
2016-09-23 07:43:00,9.43,56.81,11.787
2016-09-23 08:23:03,9.42,56.11,13.623
2016-09-23 09:03:08,9.34,56.82,11.521
2016-09-23 09:43:09,9.36,56.75,11.848
2016-09-23 10:23:11,9.42,56.81,10.005
2016-09-23 11:03:14,9.37,56.46,13.346
2016-09-23 11:43:19,9.38,56.77,12.253
2016-09-23 12:23:19,9.42,56.58,10.724
2016-09-23 13:03:22,9.35,56.93,11.853
2016-09-23 13:43:25,9.41,56.56,13.316
2016-09-23 14:23:28,9.41,56.95,11.593
2016-09-23 15:03:31,9.44,56.78,13.982
2016-09-23 15:43:33,9.35,56.45,13.606
2016-09-23 16:23:36,9.42,56.91,12.136
2016-09-23 17:03:39,9.44,56.81,12.567
2016-09-23 17:43:42,9.44,56.94,13.533
2016-09-23 18:23:45,9.35,56.54,13.581
2016-09-23 19:03:48,8.64,56.92,11.979
2016-09-23 19:43:50,9.44,56.91,11.467
2016-09-23 20:23:53,9.3,56.78,11.971
2016-09-23 21:03:58,9.39,56.98,14.493
2016-09-23 21:43:58,9.35,56.81,10.349
2016-09-23 22:24:01,9.38,56.94,11.681
2016-09-23 23:04:04,9.4,56.52,13.42
2016-09-23 23:44:07,9.39,55.85,11.69
2016-09-24 00:24:09,9.42,56.46,11.948
2016-09-24 01:04:12,9.32,56.74,10.291
2016-09-24 01:44:15,9.39,56.42,10.343
2016-09-24 02:24:17,9.4,56.92,11.678
2016-09-24 03:04:21,9.43,56.94,13.948
2016-09-24 03:44:24,9.44,56.93,11.255
2016-09-24 04:24:26,9.43,56.67,10.664
2016-09-24 05:04:29,9.4,56.93,11.407
2016-09-24 05:44:32,9.42,56.46,12.927
2016-09-24 06:24:36,9.35,56.58,12.957
2016-09-24 07:04:37,9.37,56.93,10.18
2016-09-24 07:44:43,9.09,52.36,19.121
2016-09-24 08:24:43,9.42,56.12,13.036
2016-09-24 09:04:45,9.41,56.94,11.813
2016-09-24 09:44:49,9.43,55.56,13.193
2016-09-24 10:24:51,9.37,56.8,11.652
2016-09-24 11:04:54,9.32,56.57,11.595
2016-09-24 11:44:57,8.15,56.43,11.695
2016-09-24 12:25:00,8.78,56.93,13.449
2016-09-24 13:05:03,9.34,56.46,10.866
2016-09-24 13:45:06,9.08,56.33,14.242
2016-09-24 14:25:09,9.2,56.93,9.588
2016-09-24 15:05:14,9.42,56.92,11.925
2016-09-24 15:45:13,9.41,56.94,11.608
2016-09-24 16:25:16,9.29,56.93,11.947
2016-09-24 17:05:29,9.42,57.04,11.717
2016-09-24 17:45:22,9.32,56.57,14.387
2016-09-24 18:25:25,9.13,56.81,10.611
2016-09-24 19:05:27,9.36,56.88,12.448
2016-09-24 19:45:31,9.25,56.73,17.377
2016-09-24 20:25:33,9.44,56.93,13.507
2016-09-24 21:05:36,9.39,56.82,11.82
2016-09-24 21:45:42,9.41,56.08,13.424
2016-09-24 22:25:41,9.41,56.95,11.863
2016-09-24 23:05:44,9.39,56.94,11.255
2016-09-24 23:45:48,9.42,56.78,13.347
2016-09-25 00:25:50,9.39,56.91,9.592
2016-09-25 01:05:53,9.42,56.94,11.38
2016-09-25 01:45:55,8.53,56.91,12.854
2016-09-25 02:25:58,9.32,56.94,11.544
2016-09-25 03:06:01,9.45,56.81,13.25
2016-09-25 03:46:04,9.42,56.94,11.846
2016-09-25 04:26:06,8.67,57.0,10.157
2016-09-25 05:06:12,9.42,56.93,11.69
2016-09-25 05:46:12,9.41,56.92,11.746
2016-09-25 06:26:15,9.42,56.82,9.891
2016-09-25 07:06:18,9.45,56.63,11.337
2016-09-25 07:46:21,9.3,56.12,14.648
2016-09-25 08:26:22,9.36,56.79,13.019
2016-09-25 09:06:26,8.38,56.93,11.865
2016-09-25 09:46:31,9.43,56.91,13.771
2016-09-25 10:26:30,9.32,56.94,13.78
2016-09-25 11:06:34,9.42,56.94,11.838
2016-09-25 11:46:37,9.39,56.68,14.6
2016-09-25 12:26:40,9.35,56.11,11.395
2016-09-25 13:06:43,9.24,56.92,11.771
2016-09-25 13:46:47,9.43,56.82,10.061
2016-09-25 14:26:48,9.4,56.81,10.214
2016-09-25 15:06:51,9.38,56.24,11.646
2016-09-25 15:46:54,8.75,56.57,10.001
2016-09-25 16:26:56,9.36,56.25,12.301
2016-09-25 17:07:15,9.29,37.97,10.766
2016-09-25 17:47:02,9.1,56.25,12.132
2016-09-25 18:27:05,9.41,56.77,11.883
2016-09-25 19:07:07,9.36,56.75,12.032
2016-09-25 19:47:11,9.4,55.68,11.879
2016-09-25 20:27:16,9.28,56.7,10.073
2016-09-25 21:07:15,8.88,55.74,13.19
2016-09-25 21:47:19,9.02,56.46,11.917
2016-09-25 22:27:22,9.27,56.56,11.568
2016-09-25 23:07:29,9.36,55.73,11.875
2016-09-25 23:47:33,8.12,51.86,20.188
2016-09-26 00:27:32,9.2,49.26,13.813
2016-09-26 01:07:34,7.67,56.06,11.535
2016-09-26 01:47:34,9.16,56.09,16.041
2016-09-26 02:27:38,9.41,56.94,10.001
2016-09-26 03:07:41,9.42,56.77,10.977
2016-09-26 03:47:43,9.42,56.7,12.34
2016-09-26 04:27:46,9.42,56.92,9.909
2016-09-26 05:07:48,9.27,56.92,11.084
2016-09-26 05:47:52,9.43,56.7,9.931
2016-09-26 06:27:54,9.45,56.93,10.14
2016-09-26 07:07:58,9.37,56.95,11.915
2016-09-26 07:48:00,9.41,56.8,11.562
2016-09-26 08:28:02,9.37,56.94,11.934
2016-09-26 09:08:06,8.98,56.91,10.214
2016-09-26 09:48:09,9.36,56.45,11.696
2016-09-26 10:28:12,9.42,56.42,13.825
2016-09-26 11:08:14,9.37,56.93,12.112
2016-09-26 11:48:17,9.41,56.59,12.086
2016-09-26 12:28:20,9.43,56.8,11.298
2016-09-26 13:08:22,9.41,56.94,11.728
2016-09-26 13:48:25,9.36,56.81,9.917
2016-09-26 14:28:28,9.13,56.79,11.922
2016-09-26 15:08:31,9.45,56.93,12.512
2016-09-26 15:48:33,9.43,56.94,10.23
2016-09-26 16:28:36,9.44,56.79,11.855
2016-09-26 17:08:42,9.39,56.78,11.864
2016-09-26 17:48:42,9.42,56.93,12.409
2016-09-26 18:28:44,9.39,56.93,11.625
2016-09-26 19:08:47,9.38,57.01,11.593
2016-09-26 19:48:50,9.45,56.81,13.593
2016-09-26 20:28:53,9.02,56.86,10.14
2016-09-26 21:08:56,9.42,56.79,15.828
2016-09-26 21:48:59,9.33,56.89,11.067
2016-09-26 22:29:01,9.37,56.94,11.965
2016-09-26 23:09:05,8.87,53.43,23.372
2016-09-26 23:49:07,9.4,56.12,12.327
2016-09-27 00:29:10,9.33,56.79,11.117
2016-09-27 01:09:12,9.32,56.67,11.953
2016-09-27 01:49:16,9.3,55.76,16.515
2016-09-27 02:29:17,9.31,56.78,11.458
2016-09-27 03:09:21,9.39,56.94,9.529
2016-09-27 03:49:23,9.43,56.95,11.384
2016-09-27 04:29:28,9.39,56.8,11.644
2016-09-27 05:09:32,9.41,56.93,11.724
2016-09-27 05:49:32,9.37,56.93,11.859
2016-09-27 06:29:35,9.34,56.82,10.992
2016-09-27 07:09:38,9.35,56.9,11.871
2016-09-27 07:49:41,9.41,56.89,14.06
2016-09-27 08:29:45,9.43,56.94,9.908
2016-09-27 09:09:45,9.36,56.81,11.372
2016-09-27 09:49:50,9.18,54.01,15.349
2016-09-27 10:29:52,9.24,56.09,15.688
2016-09-27 11:09:54,9.4,56.93,13.664
2016-09-27 11:49:58,9.43,56.76,11.845
2016-09-27 12:30:00,9.43,56.94,13.494
2016-09-27 13:10:03,9.36,56.58,11.305
2016-09-27 13:50:05,9.43,56.94,11.746
2016-09-27 14:30:08,9.42,56.95,11.833
