"Br1301, x","Br1301, y","Br1601 10min medel, x","Br1601 10min medel, y","Br1602, x","Br1602, y","Br1301 (1), x","Br1301 (1), y","Br1601, x","Br1601, y","Br1602 (1), x","Br1602 (1), y"
2017-12-15 09:00:10,0.1585737135,2017-12-13 16:20:00,-0.0058475963,2017-12-12 22:17:05,-0.3442699634,2017-12-13 06:25:05,69.333,2017-12-13 06:25:05,97.0,2017-12-13 06:25:10,82.943
2017-12-15 09:30:10,0.1585737135,2017-12-13 16:30:00,-0.0138475963,2017-12-12 22:18:05,-0.3472699634,2017-12-13 06:30:21,69.333,2017-12-13 06:30:10,97.0,2017-12-13 06:30:10,84.385
2017-12-15 10:00:10,0.1775737135,2017-12-13 16:40:00,-0.0118475963,2017-12-12 22:19:05,-0.3222699634,2017-12-13 06:35:05,68.333,2017-12-13 06:35:05,97.0,2017-12-13 06:35:10,84.333
2017-12-15 10:30:10,0.1585737135,2017-12-13 16:50:00,-0.0168475963,2017-12-12 22:20:10,-0.3102699634,2017-12-13 06:40:05,68.333,2017-12-13 06:40:10,97.167,2017-12-13 06:40:10,84.615
2017-12-15 11:00:10,0.1735737135,2017-12-13 17:00:00,-0.0138475963,2017-12-12 22:21:05,-0.3412699634,2017-12-13 06:45:05,68.333,2017-12-13 06:45:05,97.167,2017-12-13 06:45:10,82.724
2017-12-15 11:30:10,0.1615737135,2017-12-13 17:10:00,-0.0070475963,2017-12-12 22:22:05,-0.3282699634,2017-12-13 06:50:05,68.333,2017-12-13 06:50:10,97.167,2017-12-13 06:50:10,82.333
2017-12-15 12:00:10,0.1865737135,2017-12-13 17:20:00,-0.0082475963,2017-12-12 22:23:05,-0.3502699634,2017-12-13 06:55:05,68.667,2017-12-13 06:55:05,97.167,2017-12-13 06:55:10,82.609
2017-12-15 12:30:10,0.1465737135,2017-12-13 17:30:00,-0.0154475963,2017-12-12 22:24:05,-0.3312699634,2017-12-13 07:00:21,68.667,2017-12-13 07:00:10,97.325,2017-12-13 07:00:10,83.056
2017-12-15 13:00:10,0.1735737135,2017-12-13 17:40:00,-0.0162475963,2017-12-12 22:25:10,-0.3382699634,2017-12-13 07:05:05,69.0,2017-12-13 07:05:05,96.678,2017-12-13 07:05:10,81.667
2017-12-15 13:30:10,0.1705737135,2017-12-13 17:50:00,-0.0032475963,2017-12-12 22:26:05,-0.3162699634,2017-12-13 07:10:05,69.333,2017-12-13 07:10:10,97.157,2017-12-13 07:10:10,83.333
2017-12-15 14:00:10,0.1555737135,2017-12-13 18:00:00,-0.0162475963,2017-12-12 22:27:05,-0.3352699634,2017-12-13 07:15:05,69.333,2017-12-13 07:15:05,96.678,2017-12-13 07:15:10,81.333
2017-12-15 14:30:10,0.1735737135,2017-12-13 18:10:00,-0.0094475963,2017-12-12 22:28:05,-0.3252699634,2017-12-13 07:20:05,69.0,2017-12-13 07:20:10,97.0,2017-12-13 07:20:10,81.333
2017-12-15 15:00:10,0.1555737135,2017-12-13 18:20:00,-0.0150475963,2017-12-12 22:29:05,-0.3412699634,2017-12-13 07:25:05,68.667,2017-12-13 07:25:05,96.834,2017-12-13 07:25:10,81.0
2017-12-15 15:30:10,0.1645737135,2017-12-13 18:30:00,-0.0076475963,2017-12-12 22:30:10,-0.3312699634,2017-12-13 07:30:21,68.667,2017-12-13 07:30:10,97.325,2017-12-13 07:30:10,81.667
2017-12-15 16:00:10,0.1675737135,2017-12-13 18:40:00,-0.0072475963,2017-12-12 22:31:05,-0.3192699634,2017-12-13 07:35:05,68.667,2017-12-13 07:35:05,96.678,2017-12-13 07:35:10,83.333
2017-12-15 16:30:10,0.1155737135,2017-12-13 18:50:00,-0.0174475963,2017-12-12 22:32:05,-0.3412699634,2017-12-13 07:40:05,69.0,2017-12-13 07:40:10,96.834,2017-12-13 07:40:10,81.0
2017-12-15 17:00:10,0.1495737135,2017-12-13 19:00:00,-0.0258475963,2017-12-12 22:33:05,-0.3042699634,2017-12-13 07:45:05,68.667,2017-12-13 07:45:05,97.0,2017-12-13 07:45:10,82.0
2017-12-15 17:30:10,0.1525737135,2017-12-13 19:10:00,-0.0168475963,2017-12-12 22:34:05,-0.3222699634,2017-12-13 07:50:05,68.667,2017-12-13 07:50:10,96.834,2017-12-13 07:50:10,81.667
2017-12-15 18:00:10,0.1275737135,2017-12-13 19:20:00,-0.0120475963,2017-12-12 22:35:10,-0.3252699634,2017-12-13 07:55:05,69.0,2017-12-13 07:55:05,97.157,2017-12-13 07:55:10,81.667
2017-12-15 18:30:10,0.1525737135,2017-12-13 19:30:00,-0.0088475963,2017-12-12 22:36:05,-0.3382699634,2017-12-13 08:00:21,69.333,2017-12-13 08:00:10,96.678,2017-12-13 08:00:10,84.0
2017-12-15 19:00:10,0.1435737135,2017-12-13 19:40:00,-0.0126475963,2017-12-12 22:37:05,-0.3282699634,2017-12-13 08:05:05,70.0,2017-12-13 08:05:05,97.167,2017-12-13 08:05:10,85.333
2017-12-15 19:30:10,0.1405737135,2017-12-13 19:50:00,-0.0124475963,2017-12-12 22:38:05,-0.3132699634,2017-12-13 08:10:05,69.333,2017-12-13 08:10:10,97.0,2017-12-13 08:10:10,82.943
2017-12-15 20:00:10,0.1465737135,2017-12-13 20:00:00,-0.0204475963,2017-12-12 22:39:05,-0.3442699634,2017-12-13 08:15:05,69.0,2017-12-13 08:15:05,97.325,2017-12-13 08:15:10,82.724
2017-12-15 20:30:10,0.1555737135,2017-12-13 20:10:00,-0.0144475963,2017-12-12 22:40:10,-0.3132699634,2017-12-13 08:20:05,68.333,2017-12-13 08:20:10,96.844,2017-12-13 08:20:10,82.333
2017-12-15 21:00:10,0.1465737135,2017-12-13 20:20:00,-0.0166475963,2017-12-12 22:41:05,-0.3192699634,2017-12-13 08:25:05,68.667,2017-12-13 08:25:05,97.0,2017-12-13 08:25:10,81.727
2017-12-15 21:30:10,0.1495737135,2017-12-13 20:30:00,-0.0186475963,2017-12-12 22:42:05,-0.3382699634,2017-12-13 08:30:21,68.667,2017-12-13 08:30:10,97.167,2017-12-13 08:30:10,84.281
2017-12-15 22:00:10,0.1275737135,2017-12-13 20:40:00,-0.0162475963,2017-12-12 22:43:05,-0.3192699634,2017-12-13 08:35:05,69.333,2017-12-13 08:35:05,97.0,2017-12-13 08:35:10,84.667
2017-12-15 22:30:10,0.1495737135,2017-12-13 20:50:00,-0.0132475963,2017-12-12 22:44:05,-0.3442699634,2017-12-13 08:40:05,69.0,2017-12-13 08:40:10,97.492,2017-12-13 08:40:10,84.0
2017-12-15 23:00:10,0.1435737135,2017-12-13 21:00:00,-0.0126475963,2017-12-12 22:45:10,-0.3352699634,2017-12-13 08:45:05,69.667,2017-12-13 08:45:05,96.844,2017-12-13 08:45:10,83.0
2017-12-15 23:30:10,0.1335737135,2017-12-13 21:10:00,-0.0138475963,2017-12-12 22:46:05,-0.3252699634,2017-12-13 08:50:05,69.333,2017-12-13 08:50:10,97.0,2017-12-13 08:50:10,83.612
2017-12-16 00:00:10,0.1465737135,2017-12-13 21:20:00,-0.0150475963,2017-12-12 22:47:05,-0.3472699634,2017-12-13 08:55:05,69.333,2017-12-13 08:55:05,97.492,2017-12-13 08:55:10,82.724
2017-12-16 00:30:10,0.1525737135,2017-12-13 21:30:00,-0.0150475963,2017-12-12 22:48:05,-0.3352699634,2017-12-13 09:00:21,68.667,2017-12-13 09:00:10,96.844,2017-12-13 09:00:10,80.936
2017-12-16 01:00:10,0.1405737135,2017-12-13 21:40:00,-0.0144475963,2017-12-12 22:49:05,-0.3312699634,2017-12-13 09:05:05,68.333,2017-12-13 09:05:05,97.0,2017-12-13 09:05:10,85.382
2017-12-16 01:30:10,0.1375737135,2017-12-13 21:50:00,-0.0150475963,2017-12-12 22:50:10,-0.3382699634,2017-12-13 09:10:05,68.333,2017-12-13 09:10:10,97.492,2017-12-13 09:10:10,84.0
2017-12-16 02:00:10,0.1405737135,2017-12-13 22:00:00,-0.0100475963,2017-12-12 22:51:05,-0.3312699634,2017-12-13 09:15:05,68.333,2017-12-13 09:15:05,97.167,2017-12-13 09:15:10,84.281
2017-12-16 02:30:10,0.1405737135,2017-12-13 22:10:00,-0.0204475963,2017-12-12 22:52:05,-0.3282699634,2017-12-13 09:20:05,68.333,2017-12-13 09:20:10,97.0,2017-12-13 09:20:10,82.06
2017-12-16 03:00:10,0.1525737135,2017-12-13 22:20:00,-0.0192475963,2017-12-12 22:53:05,-0.3312699634,2017-12-13 09:25:05,68.667,2017-12-13 09:25:05,96.678,2017-12-13 09:25:10,81.0
2017-12-16 03:30:10,0.1435737135,2017-12-13 22:30:00,-0.0126475963,2017-12-12 22:54:05,-0.3102699634,2017-12-13 09:30:21,69.0,2017-12-13 09:30:10,97.0,2017-12-13 09:30:10,85.333
2017-12-16 04:00:10,0.1645737135,2017-12-13 22:40:00,-0.0144475963,2017-12-12 22:55:10,-0.3682699634,2017-12-13 09:35:05,69.333,2017-12-13 09:35:05,97.0,2017-12-13 09:35:10,80.602
2017-12-16 04:30:10,0.1335737135,2017-12-13 22:50:00,-0.0144475963,2017-12-12 22:56:05,-0.3412699634,2017-12-13 09:40:05,69.0,2017-12-13 09:40:10,97.0,2017-12-13 09:40:10,80.399
2017-12-16 05:00:10,0.1275737135,2017-12-13 23:00:00,-0.0162475963,2017-12-12 22:57:05,-0.3382699634,2017-12-13 09:45:05,69.0,2017-12-13 09:45:05,97.325,2017-12-13 09:45:10,83.0
2017-12-16 05:30:10,0.1465737135,2017-12-13 23:10:00,-0.0144475963,2017-12-12 22:58:05,-0.3012699634,2017-12-13 09:50:05,68.333,2017-12-13 09:50:10,96.678,2017-12-13 09:50:10,80.0
2017-12-16 06:00:10,0.1305737135,2017-12-13 23:20:00,-0.0144475963,2017-12-12 22:59:05,-0.3352699634,2017-12-13 09:55:05,68.667,2017-12-13 09:55:05,97.0,2017-12-13 09:55:10,82.06
2017-12-16 06:30:10,0.1585737135,2017-12-13 23:30:00,-0.0144475963,2017-12-12 23:00:10,-0.3252699634,2017-12-13 10:00:21,68.667,2017-12-13 10:00:10,96.834,2017-12-13 10:00:10,81.271
2017-12-16 07:00:10,0.1245737135,2017-12-13 23:40:00,-0.0076475963,2017-12-12 23:01:05,-0.3222699634,2017-12-13 10:05:05,68.667,2017-12-13 10:05:05,97.325,2017-12-13 10:05:10,81.667
2017-12-16 07:30:10,0.1305737135,2017-12-13 23:50:00,-0.0066475963,2017-12-12 23:02:05,-0.3312699634,2017-12-13 10:10:05,68.667,2017-12-13 10:10:10,97.0,2017-12-13 10:10:10,81.667
2017-12-16 08:00:10,0.1375737135,2017-12-14 00:00:00,-0.0106475963,2017-12-12 23:03:05,-0.3282699634,2017-12-13 10:15:05,68.667,2017-12-13 10:15:05,96.678,2017-12-13 10:15:10,82.333
2017-12-16 08:30:10,0.1405737135,2017-12-14 00:10:00,-0.0126475963,2017-12-12 23:04:05,-0.3532699634,2017-12-13 10:20:05,69.0,2017-12-13 10:20:10,97.0,2017-12-13 10:20:10,81.0
2017-12-16 09:00:10,0.1645737135,2017-12-14 00:20:00,-0.0168475963,2017-12-12 23:05:10,-0.3222699634,2017-12-13 10:25:05,69.0,2017-12-13 10:25:05,97.0,2017-12-13 10:25:10,82.333
2017-12-16 09:30:10,0.1375737135,2017-12-14 00:30:00,-0.0088475963,2017-12-12 23:06:05,-0.3252699634,2017-12-13 10:30:21,69.333,2017-12-13 10:30:10,97.157,2017-12-13 10:30:10,81.667
2017-12-16 10:00:10,0.1645737135,2017-12-14 00:40:00,-0.0168475963,2017-12-12 23:07:05,-0.3102699634,2017-12-13 10:35:05,69.333,2017-12-13 10:35:05,97.0,2017-12-13 10:35:10,84.0
2017-12-16 10:30:10,0.1465737135,2017-12-14 00:50:00,-0.0192475963,2017-12-12 23:08:05,-0.3412699634,2017-12-13 10:40:05,69.0,2017-12-13 10:40:10,96.678,2017-12-13 10:40:10,84.667
2017-12-16 11:00:10,0.1275737135,2017-12-14 01:00:00,-0.0108475963,2017-12-12 23:09:05,-0.3502699634,2017-12-13 10:45:05,68.667,2017-12-13 10:45:05,96.834,2017-12-13 10:45:10,85.619
2017-12-16 11:30:10,0.1585737135,2017-12-14 01:10:00,-0.0144475963,2017-12-12 23:10:10,-0.3382699634,2017-12-13 10:50:05,68.0,2017-12-13 10:50:10,97.0,2017-12-13 10:50:10,82.333
2017-12-16 12:00:10,0.1525737135,2017-12-14 01:20:00,-0.0174475963,2017-12-12 23:11:05,-0.3282699634,2017-12-13 10:55:05,69.333,2017-12-13 10:55:05,97.0,2017-12-13 10:55:10,83.0
2017-12-16 12:30:10,0.1465737135,2017-12-14 01:30:00,-0.0162475963,2017-12-12 23:12:05,-0.3412699634,2017-12-13 11:00:21,68.333,2017-12-13 11:00:10,97.157,2017-12-13 11:00:10,82.392
2017-12-16 13:00:10,0.1615737135,2017-12-14 01:40:00,-0.0138475963,2017-12-12 23:13:05,-0.3252699634,2017-12-13 11:05:05,68.333,2017-12-13 11:05:05,96.678,2017-12-13 11:05:10,82.667
2017-12-16 13:30:10,0.1675737135,2017-12-14 01:50:00,-0.0082475963,2017-12-12 23:14:05,-0.3312699634,2017-12-13 11:10:05,69.0,2017-12-13 11:10:10,96.834,2017-12-13 11:10:10,84.667
2017-12-16 14:00:10,0.1465737135,2017-12-14 02:00:00,-0.0132475963,2017-12-12 23:15:10,-0.3282699634,2017-12-13 11:15:05,69.0,2017-12-13 11:15:05,97.325,2017-12-13 11:15:10,80.667
2017-12-16 14:30:10,0.1275737135,2017-12-14 02:10:00,-0.0162475963,2017-12-12 23:16:05,-0.3382699634,2017-12-13 11:20:05,69.333,2017-12-13 11:20:10,96.678,2017-12-13 11:20:10,81.333
2017-12-16 15:00:10,0.1375737135,2017-12-14 02:20:00,-0.0130475963,2017-12-12 23:17:05,-0.2852699634,2017-12-13 11:25:05,69.333,2017-12-13 11:25:05,97.0,2017-12-13 11:25:10,79.264
2017-12-16 15:30:10,0.1525737135,2017-12-14 02:30:00,-0.0082475963,2017-12-12 23:18:05,-0.3502699634,2017-12-13 11:30:21,69.667,2017-12-13 11:30:10,97.0,2017-12-13 11:30:10,84.0
2017-12-16 16:00:10,0.1495737135,2017-12-14 02:40:00,-0.0174475963,2017-12-12 23:19:05,-0.3162699634,2017-12-13 11:35:05,69.0,2017-12-13 11:35:05,96.834,2017-12-13 11:35:10,81.667
2017-12-16 16:30:10,0.1525737135,2017-12-14 02:50:00,-0.0124475963,2017-12-12 23:20:10,-0.3592699634,2017-12-13 11:40:05,69.333,2017-12-13 11:40:10,97.325,2017-12-13 11:40:10,79.402
2017-12-16 17:00:10,0.1275737135,2017-12-14 03:00:00,-0.0112475963,2017-12-12 23:21:05,-0.3382699634,2017-12-13 11:45:05,69.0,2017-12-13 11:45:05,96.678,2017-12-13 11:45:10,82.274
2017-12-16 17:30:10,0.1435737135,2017-12-14 03:10:00,-0.0088475963,2017-12-12 23:22:05,-0.3252699634,2017-12-13 11:50:05,69.0,2017-12-13 11:50:10,97.157,2017-12-13 11:50:10,81.0
2017-12-16 18:00:10,0.1335737135,2017-12-14 03:20:00,-0.0080475963,2017-12-12 23:23:05,-0.3192699634,2017-12-13 11:55:05,69.333,2017-12-13 11:55:05,96.678,2017-12-13 11:55:10,83.0
2017-12-16 18:30:10,0.1275737135,2017-12-14 03:30:00,-0.0216475963,2017-12-12 23:24:05,-0.3282699634,2017-12-13 12:00:21,69.333,2017-12-13 12:00:10,97.157,2017-12-13 12:00:10,83.0
2017-12-16 19:00:10,0.1125737135,2017-12-14 03:40:00,-0.0114475963,2017-12-12 23:25:10,-0.3382699634,2017-12-13 12:05:05,69.333,2017-12-13 12:05:05,96.678,2017-12-13 12:05:10,82.0
2017-12-16 19:30:10,0.1375737135,2017-12-14 03:50:00,-0.0126475963,2017-12-12 23:26:05,-0.3562699634,2017-12-13 12:10:05,69.0,2017-12-13 12:10:10,96.834,2017-12-13 12:10:10,84.718
2017-12-16 20:00:10,0.1065737135,2017-12-14 04:00:00,-0.0100475963,2017-12-12 23:27:05,-0.3132699634,2017-12-13 12:15:05,69.333,2017-12-13 12:15:05,97.0,2017-12-13 12:15:10,83.667
2017-12-16 20:30:10,0.1215737135,2017-12-14 04:10:00,-0.0156475963,2017-12-12 23:28:05,-0.3532699634,2017-12-13 12:20:05,69.333,2017-12-13 12:20:10,96.834,2017-12-13 12:20:10,82.333
2017-12-16 21:00:10,0.1305737135,2017-12-14 04:20:00,-0.0174475963,2017-12-12 23:29:05,-0.3442699634,2017-12-13 12:25:05,69.333,2017-12-13 12:25:05,97.157,2017-12-13 12:25:10,82.0
2017-12-16 21:30:10,0.1215737135,2017-12-14 04:30:00,-0.0054475963,2017-12-12 23:30:10,-0.3162699634,2017-12-13 12:30:21,69.333,2017-12-13 12:30:10,96.834,2017-12-13 12:30:10,82.0
2017-12-16 22:00:10,0.1065737135,2017-12-14 04:40:00,-0.0144475963,2017-12-12 23:31:05,-0.3352699634,2017-12-13 12:35:05,69.667,2017-12-13 12:35:05,96.512,2017-12-13 12:35:10,83.946
2017-12-16 22:30:10,0.1155737135,2017-12-14 04:50:00,-0.0050475963,2017-12-12 23:32:05,-0.3412699634,2017-12-13 12:40:05,69.667,2017-12-13 12:40:10,97.0,2017-12-13 12:40:10,82.06
2017-12-16 23:00:10,0.1275737135,2017-12-14 05:00:00,-0.0044475963,2017-12-12 23:33:05,-0.3222699634,2017-12-13 12:45:05,69.333,2017-12-13 12:45:05,96.834,2017-12-13 12:45:10,79.667
2017-12-16 23:30:10,0.0875737135,2017-12-14 05:10:00,-0.0028475963,2017-12-12 23:34:05,-0.3192699634,2017-12-13 12:50:05,69.667,2017-12-13 12:50:10,96.834,2017-12-13 12:50:10,83.667
2017-12-17 00:00:10,0.1005737135,2017-12-14 05:20:00,-0.0088475963,2017-12-12 23:35:10,-0.3652699634,2017-12-13 12:55:05,69.333,2017-12-13 12:55:05,97.157,2017-12-13 12:55:10,83.278
2017-12-17 00:30:10,0.1005737135,2017-12-14 05:30:00,-0.0198475963,2017-12-12 23:36:05,-0.3442699634,2017-12-13 13:00:21,69.0,2017-12-13 13:00:10,96.678,2017-12-13 13:00:10,83.667
2017-12-17 01:00:10,0.0845737135,2017-12-14 05:40:00,-0.0156475963,2017-12-12 23:37:05,-0.3282699634,2017-12-13 13:05:05,69.333,2017-12-13 13:05:05,97.0,2017-12-13 13:05:10,82.333
2017-12-17 01:30:10,0.0845737135,2017-12-14 05:50:00,-0.0106475963,2017-12-12 23:38:05,-0.3502699634,2017-12-13 13:10:00,37.333,2017-12-13 13:10:10,97.0,2017-12-13 13:10:10,83.721
2017-12-17 02:00:10,0.0815737135,2017-12-14 06:00:00,-0.0088475963,2017-12-12 23:39:05,-0.3442699634,2017-12-13 13:10:05,37.333,2017-12-13 13:15:05,96.834,2017-12-13 13:15:10,83.333
2017-12-17 02:30:10,0.0905737135,2017-12-14 06:10:00,-0.0028475963,2017-12-12 23:40:10,-0.3352699634,2017-12-13 13:15:05,0.0,2017-12-13 13:20:10,97.325,2017-12-13 13:20:10,81.0
2017-12-17 03:00:10,0.0725737135,2017-12-14 06:20:00,-0.0032475963,2017-12-12 23:41:05,-0.3042699634,2017-12-13 13:20:05,0.0,2017-12-13 13:25:05,97.0,2017-12-13 13:25:10,83.667
2017-12-17 03:30:10,0.0905737135,2017-12-14 06:30:00,-0.0040475963,2017-12-12 23:42:05,-0.3412699634,2017-12-13 13:25:05,0.0,2017-12-13 13:30:10,97.0,2017-12-13 13:30:10,84.333
2017-12-17 04:00:10,0.0875737135,2017-12-14 06:40:00,-0.0074475963,2017-12-12 23:43:05,-0.3252699634,2017-12-13 13:30:21,0.0,2017-12-13 13:35:05,97.0,2017-12-13 13:35:10,81.333
2017-12-17 04:30:10,0.0845737135,2017-12-14 06:50:00,-0.0094475963,2017-12-12 23:44:05,-0.3352699634,2017-12-13 13:35:05,0.0,2017-12-13 13:40:10,97.0,2017-12-13 13:40:10,83.333
2017-12-17 05:00:10,0.0635737135,2017-12-14 07:00:00,-0.0026475963,2017-12-12 23:45:10,-0.3472699634,2017-12-13 13:40:05,0.0,2017-12-13 13:45:05,97.0,2017-12-13 13:45:10,82.943
2017-12-17 05:30:10,0.0535737135,2017-12-14 07:10:00,-0.0012475963,2017-12-12 23:46:05,-0.3472699634,2017-12-13 13:45:05,0.0,2017-12-13 13:50:10,97.0,2017-12-13 13:50:10,83.389
2017-12-17 06:00:10,0.0635737135,2017-12-14 07:20:00,-0.0150475963,2017-12-12 23:47:05,-0.3312699634,2017-12-13 13:50:05,0.0,2017-12-13 13:55:05,97.0,2017-12-13 13:55:10,82.0
2017-12-17 06:30:10,0.0845737135,2017-12-14 07:30:00,-0.0046475963,2017-12-12 23:48:05,-0.3442699634,2017-12-13 13:55:05,0.0,2017-12-13 14:00:10,97.0,2017-12-13 14:00:10,82.667
2017-12-17 07:00:10,0.0815737135,2017-12-14 07:40:00,-0.0090475963,2017-12-12 23:49:05,-0.3502699634,2017-12-13 14:00:21,0.0,2017-12-13 14:05:05,96.678,2017-12-13 14:05:10,82.667
2017-12-17 07:30:10,0.0695737135,2017-12-14 07:50:00,-0.0084475963,2017-12-12 23:50:10,-0.3222699634,2017-12-13 14:05:05,0.0,2017-12-13 14:10:10,97.0,2017-12-13 14:10:10,81.667
2017-12-17 08:00:10,0.0725737135,2017-12-14 08:00:00,-0.0008475963,2017-12-12 23:51:05,-0.3442699634,2017-12-13 14:10:05,0.0,2017-12-13 14:15:05,97.0,2017-12-13 14:15:10,84.667
2017-12-17 08:30:10,0.0605737135,2017-12-14 08:10:00,-0.0090475963,2017-12-12 23:52:05,-0.3222699634,2017-12-13 14:15:05,0.0,2017-12-13 14:20:10,97.157,2017-12-13 14:20:10,84.667
2017-12-17 09:00:10,0.0695737135,2017-12-14 08:20:00,-0.0094475963,2017-12-12 23:53:05,-0.3382699634,2017-12-13 14:20:05,0.0,2017-12-13 14:25:05,97.0,2017-12-13 14:25:10,83.0
2017-12-17 09:30:10,0.0415737135,2017-12-14 08:30:00,-0.0088475963,2017-12-12 23:54:05,-0.3312699634,2017-12-13 14:25:05,0.0,2017-12-13 14:30:10,96.678,2017-12-13 14:30:10,82.0
2017-12-17 10:00:10,0.0445737135,2017-12-14 08:40:00,-0.0058475963,2017-12-12 23:55:10,-0.3382699634,2017-12-13 14:30:21,0.0,2017-12-13 14:35:05,97.0,2017-12-13 14:35:10,82.0
2017-12-17 10:30:10,0.0385737135,2017-12-14 08:50:00,-0.0088475963,2017-12-12 23:56:05,-0.3442699634,2017-12-13 14:35:05,0.0,2017-12-13 14:40:10,97.157,2017-12-13 14:40:10,83.333
2017-12-17 11:00:10,0.0475737135,2017-12-14 09:00:00,0.0093524037,2017-12-12 23:57:05,-0.3592699634,2017-12-13 14:40:05,0.0,2017-12-13 14:45:05,96.678,2017-12-13 14:45:10,81.667
2017-12-17 11:30:10,0.0505737135,2017-12-14 09:10:00,-0.0082475963,2017-12-12 23:58:05,-0.3472699634,2017-12-13 14:45:05,0.0,2017-12-13 14:50:10,96.834,2017-12-13 14:50:10,80.602
2017-12-17 12:00:10,0.0445737135,2017-12-14 09:20:00,-0.0020475963,2017-12-12 23:59:05,-0.3532699634,2017-12-13 14:50:05,0.0,2017-12-13 14:55:05,97.0,2017-12-13 14:55:10,78.737
2017-12-17 12:30:10,0.0575737135,2017-12-14 09:30:00,0.0025524037,2017-12-13 00:00:10,-0.3102699634,2017-12-13 14:55:05,0.0,2017-12-13 15:00:10,97.157,2017-12-13 15:00:10,79.667
2017-12-17 13:00:10,0.0325737135,2017-12-14 09:40:00,-0.0056475963,2017-12-13 00:01:05,-0.3222699634,2017-12-13 15:00:21,52.667,2017-12-13 15:05:05,96.834,2017-12-13 15:05:10,82.0
2017-12-17 13:30:10,0.0045737135,2017-12-14 09:50:00,0.0029524037,2017-12-13 00:02:05,-0.3252699634,2017-12-13 15:05:05,70.0,2017-12-13 15:10:10,96.678,2017-12-13 15:10:10,81.0
2017-12-17 14:00:10,0.0235737135,2017-12-14 10:00:00,-0.0038475963,2017-12-13 00:03:05,-0.3592699634,2017-12-13 15:10:05,70.333,2017-12-13 15:15:05,96.834,2017-12-13 15:15:10,80.936
2017-12-17 14:30:10,0.0205737135,2017-12-14 10:10:00,-0.0082475963,2017-12-13 00:04:05,-0.3352699634,2017-12-13 15:15:05,69.667,2017-12-13 15:20:10,97.157,2017-12-13 15:20:10,83.721
2017-12-17 15:00:10,0.0175737135,2017-12-14 10:20:00,-0.0060475963,2017-12-13 00:05:10,-0.3312699634,2017-12-13 15:20:05,69.0,2017-12-13 15:25:05,96.512,2017-12-13 15:25:10,83.667
2017-12-17 15:30:10,-0.0074262865,2017-12-14 10:30:00,-0.0044475963,2017-12-13 00:06:05,-0.3282699634,2017-12-13 15:25:05,68.333,2017-12-13 15:30:10,97.0,2017-12-13 15:30:10,82.667
2017-12-17 16:00:10,0.0045737135,2017-12-14 10:40:00,0.0037524037,2017-12-13 00:07:05,-0.3252699634,2017-12-13 15:30:21,67.667,2017-12-13 15:35:05,96.834,2017-12-13 15:35:10,81.94
2017-12-17 16:30:10,0.0075737135,2017-12-14 10:50:00,-0.0012475963,2017-12-13 00:08:05,-0.3252699634,2017-12-13 15:35:05,67.333,2017-12-13 15:40:10,96.834,2017-12-13 15:40:10,81.395
2017-12-17 17:00:10,0.0295737135,2017-12-14 11:00:00,0.0053524037,2017-12-13 00:09:05,-0.3442699634,2017-12-13 15:40:05,67.333,2017-12-13 15:45:05,97.157,2017-12-13 15:45:10,83.333
2017-12-17 17:30:10,-0.0014262865,2017-12-14 11:10:00,-0.0012475963,2017-12-13 00:10:10,-0.3532699634,2017-12-13 15:45:05,67.0,2017-12-13 15:50:10,96.678,2017-12-13 15:50:10,82.0
2017-12-17 18:00:10,0.0045737135,2017-12-14 11:20:00,0.0023524037,2017-12-13 00:11:05,-0.3752699634,2017-12-13 15:50:05,67.0,2017-12-13 15:55:05,97.157,2017-12-13 15:55:10,80.936
2017-12-17 18:30:10,-0.0194262865,2017-12-14 11:30:00,0.0025524037,2017-12-13 00:12:05,-0.3132699634,2017-12-13 15:55:05,67.0,2017-12-13 16:00:10,96.834,2017-12-13 16:00:10,80.399
2017-12-17 19:00:10,-0.0044262865,2017-12-14 11:40:00,0.0073524037,2017-12-13 00:13:05,-0.3192699634,2017-12-13 16:00:21,66.667,2017-12-13 16:05:05,96.678,2017-12-13 16:05:10,79.667
2017-12-17 19:30:10,0.0045737135,2017-12-14 11:50:00,0.0055524037,2017-12-13 00:14:05,-0.3472699634,2017-12-13 16:05:05,67.333,2017-12-13 16:10:10,96.834,2017-12-13 16:10:10,82.667
2017-12-17 20:00:10,0.0105737135,2017-12-14 12:00:00,-0.0040475963,2017-12-13 00:15:10,-0.3382699634,2017-12-13 16:10:05,67.0,2017-12-13 16:15:05,97.157,2017-12-13 16:15:10,83.0
2017-12-17 20:30:10,0.0015737135,2017-12-14 12:10:00,-0.0050475963,2017-12-13 00:16:05,-0.3192699634,2017-12-13 16:15:05,67.0,2017-12-13 16:20:10,96.512,2017-12-13 16:20:10,82.667
2017-12-17 21:00:10,0.0295737135,2017-12-14 12:20:00,-0.0028475963,2017-12-13 00:17:05,-0.3312699634,2017-12-13 16:20:05,67.0,2017-12-13 16:25:05,97.0,2017-12-13 16:25:10,81.667
2017-12-17 21:30:10,0.0205737135,2017-12-14 12:30:00,-4.75963e-05,2017-12-13 00:18:05,-0.3412699634,2017-12-13 16:25:05,67.0,2017-12-13 16:30:10,97.157,2017-12-13 16:30:10,83.946
