"countB, x","countB, y","mS/m ADC8, x","mS/m ADC8, y"
2017-11-10 06:48:15,1.231780368,2017-11-10 06:48:16,34.4541975911
2017-11-10 06:58:17,1.2292358729,2017-11-10 06:58:17,96.0130253092
2017-11-10 07:08:18,1.2316139787,2017-11-10 07:08:18,72.8815856934
2017-11-10 07:18:20,1.2302325506,2017-11-10 07:18:20,29.3042700195
2017-11-10 07:28:21,1.2304492532,2017-11-10 07:28:21,49.0573893229
2017-11-10 07:38:23,1.2303986841,2017-11-10 07:38:23,41.2399963379
2017-11-10 07:48:25,1.2300664377,2017-11-10 07:48:25,38.8399812826
2017-11-10 07:58:27,1.2299003247,2017-11-10 07:58:27,35.2505159505
2017-11-10 08:08:28,1.2307820319,2017-11-10 08:08:29,43.4972371419
2017-11-10 08:18:30,1.2299003453,2017-11-10 08:18:30,33.9564986165
2017-11-10 08:28:32,1.2300664377,2017-11-10 08:28:32,42.1921598307
2017-11-10 08:38:34,1.2308970024,2017-11-10 08:38:34,46.6473197428
2017-11-10 08:48:36,1.2289036675,2017-11-10 08:48:36,53.7860323079
2017-11-10 08:58:38,1.2300664377,2017-11-10 08:58:38,33.9494604492
2017-11-10 09:08:39,1.2306156426,2017-11-10 09:08:39,47.7000284831
2017-11-10 09:18:40,1.2302828638,2017-11-10 09:18:40,36.6651875814
2017-11-10 09:28:42,1.2297342118,2017-11-10 09:28:42,49.2373653158
2017-11-10 09:38:43,1.2314475893,2017-11-10 09:38:43,36.0558833822
2017-11-10 09:48:45,1.23073091,2017-11-10 09:48:45,34.8362695313
2017-11-10 09:58:47,1.2299003247,2017-11-10 09:58:47,49.3499759928
2017-11-10 10:08:49,1.2299003247,2017-11-10 10:08:49,31.1653625488
2017-11-10 10:18:50,1.2319467574,2017-11-10 10:18:51,39.9027445475
2017-11-10 10:28:52,1.231063136,2017-11-10 10:28:53,34.3325378418
2017-11-10 10:38:54,1.2300664377,2017-11-10 10:38:54,46.0470646159
2017-11-10 10:48:56,1.2308970024,2017-11-10 10:48:56,59.5905094401
2017-11-10 10:58:58,1.2297342323,2017-11-10 10:58:58,31.7706449382
2017-11-10 11:09:00,1.2300664377,2017-11-10 11:09:00,35.5119335938
2017-11-10 11:19:01,1.2324459254,2017-11-10 11:19:01,50.3111885579
2017-11-10 11:29:03,1.2305647765,2017-11-10 11:29:03,30.0483048503
2017-11-10 11:39:05,1.2300664582,2017-11-10 11:39:05,34.1616109212
2017-11-10 11:49:07,1.2308970024,2017-11-10 11:49:07,58.1315979004
2017-11-10 11:59:09,1.2302325712,2017-11-10 11:59:09,33.2697745768
2017-11-10 12:09:11,1.2303986636,2017-11-10 12:09:11,34.2420471191
2017-11-10 12:19:12,1.2331114828,2017-11-10 12:19:12,33.1782784017
2017-11-10 12:29:14,1.2305647765,2017-11-10 12:29:14,33.707146403
2017-11-10 12:39:16,1.231063136,2017-11-10 12:39:16,34.7095825195
2017-11-10 12:49:18,1.2307308895,2017-11-10 12:49:18,44.8716906738
2017-11-10 12:59:20,1.2307308895,2017-11-10 12:59:20,47.3823055013
2017-11-10 13:09:21,1.2306156426,2017-11-10 13:09:21,61.1670589193
2017-11-10 13:19:22,1.2322795361,2017-11-10 13:19:23,32.8726208496
2017-11-10 13:29:24,1.2313953413,2017-11-10 13:29:24,58.9741670736
2017-11-10 13:39:26,1.2315614748,2017-11-10 13:39:26,52.7282963053
2017-11-10 13:49:28,1.2315614543,2017-11-10 13:49:28,80.4958772786
2017-11-10 13:59:29,1.2332778722,2017-11-10 13:59:29,58.6423677572
2017-11-10 14:09:30,1.2316139787,2017-11-10 14:09:30,36.0156652832
2017-11-10 14:19:32,1.2302325506,2017-11-10 14:19:32,42.780349528
2017-11-10 14:29:34,1.2323920396,2017-11-10 14:29:34,68.4073221842
2017-11-10 14:39:35,1.2331114828,2017-11-10 14:39:36,48.9437731934
2017-11-10 14:49:37,1.2299003247,2017-11-10 14:49:37,57.3714758301
2017-11-10 14:59:38,1.2332778722,2017-11-10 14:59:39,48.8442333984
2017-11-10 15:09:40,1.2312292284,2017-11-10 15:09:40,31.9566536458
2017-11-10 15:19:42,1.2300664582,2017-11-10 15:19:42,100.677319336
2017-11-10 15:29:43,1.2326123148,2017-11-10 15:29:44,52.2285864258
2017-11-10 15:39:45,1.2312292284,2017-11-10 15:39:46,74.9176269531
2017-11-10 15:49:47,1.2310631154,2017-11-10 15:49:48,100.659221191
2017-11-10 15:59:49,1.2303986841,2017-11-10 15:59:49,39.4643672689
2017-11-10 16:09:51,1.2315614543,2017-11-10 16:09:51,64.1924654134
2017-11-10 16:19:52,1.2321131467,2017-11-10 16:19:52,71.5242248535
2017-11-10 16:29:53,1.2316139787,2017-11-10 16:29:53,34.9398311361
2017-11-10 16:39:55,1.2307308895,2017-11-10 16:39:55,39.6453487142
2017-11-10 16:49:57,1.23073091,2017-11-10 16:49:57,48.1203076172
2017-11-10 16:59:58,1.231613958,2017-11-10 16:59:58,35.1379052734
2017-11-10 17:09:59,1.2319467574,2017-11-10 17:09:59,71.796702474
2017-11-10 17:20:01,1.2299003453,2017-11-10 17:20:01,47.2908093262
2017-11-10 17:30:03,1.2312292284,2017-11-10 17:30:03,55.1293168132
2017-11-10 17:40:05,1.2308970024,2017-11-10 17:40:05,34.7276806641
2017-11-10 17:50:06,1.2322795361,2017-11-10 17:50:07,94.6033809408
2017-11-10 18:00:09,1.2295190749,2017-11-10 18:00:09,49.2574743652
2017-11-10 18:10:10,1.2327787041,2017-11-10 18:10:10,40.3551981608
2017-11-10 18:20:12,1.2294019858,2017-11-10 18:20:12,32.3648673503
2017-11-10 18:30:13,1.2282861916,2017-11-10 18:30:13,72.9600109863
2017-11-10 18:40:14,1.2321131467,2017-11-10 18:40:14,68.8557539876
2017-11-10 18:50:16,1.23073091,2017-11-10 18:50:16,52.8941959635
2017-11-10 19:00:18,1.2305647765,2017-11-10 19:00:18,35.0956762695
2017-11-10 19:10:20,1.2305647765,2017-11-10 19:10:20,47.4557035319
2017-11-10 19:20:21,1.2309484213,2017-11-10 19:20:21,58.0169763184
2017-11-10 19:30:23,1.2300664582,2017-11-10 19:30:23,41.6954663086
2017-11-10 19:40:25,1.2305647765,2017-11-10 19:40:25,42.0091674805
2017-11-10 19:50:27,1.2307308895,2017-11-10 19:50:27,63.0733968099
2017-11-10 20:00:29,1.231063136,2017-11-10 20:00:29,39.8595100911
2017-11-10 20:10:31,1.2310631154,2017-11-10 20:10:31,44.1186067708
2017-11-10 20:20:32,1.2319467574,2017-11-10 20:20:32,33.4869523112
2017-11-10 20:30:33,1.2314475893,2017-11-10 20:30:33,43.3675337728
2017-11-10 20:40:35,1.2303986636,2017-11-10 20:40:35,86.8101188151
2017-11-10 20:50:36,1.2319467574,2017-11-10 20:50:36,36.8139945475
2017-11-10 21:00:38,1.2303986841,2017-11-10 21:00:38,37.8747469076
2017-11-10 21:10:39,1.2312811794,2017-11-10 21:10:39,34.3898486328
2017-11-10 21:20:41,1.2297342323,2017-11-10 21:20:41,35.5410917155
2017-11-10 21:30:43,1.2300664377,2017-11-10 21:30:43,40.3350891113
2017-11-10 21:40:44,1.2312812,2017-11-10 21:40:44,52.0878230794
2017-11-10 21:50:46,1.2294019858,2017-11-10 21:50:46,54.3541129557
2017-11-10 22:00:48,1.2305647971,2017-11-10 22:00:48,100.663243001
2017-11-10 22:10:50,1.2300664377,2017-11-10 22:10:50,42.6516516113
2017-11-10 22:20:51,1.231780368,2017-11-10 22:20:51,66.1742122396
2017-11-10 22:30:52,1.2312812,2017-11-10 22:30:52,40.7312373861
2017-11-10 22:40:53,1.2327787041,2017-11-10 22:40:54,39.5739615885
2017-11-10 22:50:56,1.2295190749,2017-11-10 22:50:56,45.9485302734
2017-11-10 23:00:57,1.2324459254,2017-11-10 23:00:57,40.6045503743
2017-11-10 23:10:59,1.2315614543,2017-11-10 23:11:00,53.7468196615
2017-11-10 23:21:01,1.2308970024,2017-11-10 23:21:01,37.9451285807
2017-11-10 23:31:03,1.2312292489,2017-11-10 23:31:03,42.239416097
2017-11-10 23:41:04,1.2316139787,2017-11-10 23:41:04,44.8244344076
2017-11-10 23:51:06,1.2302325506,2017-11-10 23:51:06,38.8520467122
2017-11-11 00:01:08,1.2312292284,2017-11-11 00:01:08,55.5586450195
2017-11-11 00:11:10,1.23073091,2017-11-11 00:11:10,55.0217333984
2017-11-11 00:21:11,1.2312812,2017-11-11 00:21:11,78.687068278
2017-11-11 00:31:12,1.2326123148,2017-11-11 00:31:12,33.2245292155
2017-11-11 00:41:14,1.2307308895,2017-11-11 00:41:14,50.9999235026
2017-11-11 00:51:16,1.2317275672,2017-11-11 00:51:16,38.204535319
2017-11-11 01:01:18,1.2302325712,2017-11-11 01:01:18,37.0854667155
2017-11-11 01:11:19,1.2324459254,2017-11-11 01:11:19,31.6479797363
2017-11-11 01:21:21,1.2299003247,2017-11-11 01:21:21,34.3194669596
2017-11-11 01:31:23,1.2318936802,2017-11-11 01:31:23,33.3321126302
2017-11-11 01:41:25,1.231063136,2017-11-11 01:41:25,30.1237137858
2017-11-11 01:51:27,1.2333886968,2017-11-11 01:51:27,53.5105383301
2017-11-11 02:01:29,1.2312292284,2017-11-11 02:01:29,33.8489152018
2017-11-11 02:11:30,1.2326123148,2017-11-11 02:11:30,43.4338936361
2017-11-11 02:21:32,1.231063136,2017-11-11 02:21:32,40.6930301921
2017-11-11 02:31:34,1.2308970024,2017-11-11 02:31:34,35.7401713053
2017-11-11 02:41:36,1.2307308895,2017-11-11 02:41:36,42.7672786458
2017-11-11 02:51:38,1.2315614748,2017-11-11 02:51:38,31.7706449382
2017-11-11 03:01:39,1.2331114828,2017-11-11 03:01:40,95.7958475749
2017-11-11 03:11:41,1.2308970024,2017-11-11 03:11:41,45.7293416341
2017-11-11 03:21:43,1.2312292284,2017-11-11 03:21:43,70.8334790039
2017-11-11 03:31:44,1.2306156426,2017-11-11 03:31:44,46.3999784342
2017-11-11 03:41:46,1.23073091,2017-11-11 03:41:46,40.8981424967
2017-11-11 03:51:48,1.2312292284,2017-11-11 03:51:48,39.6976322428
2017-11-11 04:01:49,1.2319467574,2017-11-11 04:01:49,41.9981075033
2017-11-11 04:11:50,1.2316139787,2017-11-11 04:11:50,40.735259196
2017-11-11 04:21:52,1.2305647765,2017-11-11 04:21:52,49.5591101074
2017-11-11 04:31:53,1.2326123148,2017-11-11 04:31:54,48.8633369954
2017-11-11 04:41:56,1.2296849123,2017-11-11 04:41:56,38.2115734863
2017-11-11 04:51:57,1.2324459254,2017-11-11 04:51:57,52.625740153
2017-11-11 05:01:59,1.2292358729,2017-11-11 05:01:59,75.655629069
2017-11-11 05:12:00,1.2322795361,2017-11-11 05:12:00,78.5935611979
2017-11-11 05:22:01,1.2312812,2017-11-11 05:22:02,39.3939855957
2017-11-11 05:32:03,1.2299003247,2017-11-11 05:32:03,41.9046004232
2017-11-11 05:42:04,1.2319467574,2017-11-11 05:42:04,32.2894584147
2017-11-11 05:52:06,1.2300664582,2017-11-11 05:52:06,44.8737015788
2017-11-11 06:02:08,1.2299003247,2017-11-11 06:02:08,38.900308431
2017-11-11 06:12:09,1.2324459254,2017-11-11 06:12:09,48.0036751302
2017-11-11 06:22:11,1.2294019858,2017-11-11 06:22:11,30.6877726237
2017-11-11 06:32:13,1.2322259267,2017-11-11 06:32:13,55.1454040527
2017-11-11 06:42:15,1.2310631154,2017-11-11 06:42:15,55.3193473307
2017-11-11 06:52:16,1.2309484213,2017-11-11 06:52:16,30.5862219238
2017-11-11 07:02:17,1.2306156426,2017-11-11 07:02:17,42.5561336263
2017-11-11 07:12:19,1.2297342118,2017-11-11 07:12:19,41.7919897461
2017-11-11 07:22:21,1.231063136,2017-11-11 07:22:21,60.8875431315
2017-11-11 07:32:22,1.2314475687,2017-11-11 07:32:22,96.1849576823
2017-11-11 07:42:24,1.2305647971,2017-11-11 07:42:24,72.1435835775
2017-11-11 07:52:26,1.2295680988,2017-11-11 07:52:26,60.1626118978
2017-11-11 08:02:28,1.23073091,2017-11-11 08:02:28,55.8472098796
2017-11-11 08:12:30,1.2302325506,2017-11-11 08:12:30,44.9923449707
2017-11-11 08:22:31,1.2312812,2017-11-11 08:22:31,37.3780533854
2017-11-11 08:32:32,1.2307820319,2017-11-11 08:32:33,42.067483724
2017-11-11 08:42:34,1.2292358729,2017-11-11 08:42:34,34.863416748
2017-11-11 08:52:35,1.2302828638,2017-11-11 08:52:35,99.1007698568
2017-11-11 09:02:36,1.2307820319,2017-11-11 09:02:36,37.1598701986
2017-11-11 09:12:38,1.2300664377,2017-11-11 09:12:38,44.8716906738
2017-11-11 09:22:40,1.2305647971,2017-11-11 09:22:40,44.4745369466
2017-11-11 09:32:41,1.2321131467,2017-11-11 09:32:41,35.0484200033
2017-11-11 09:42:43,1.2290697599,2017-11-11 09:42:43,40.3230236816
2017-11-11 09:52:44,1.2307820319,2017-11-11 09:52:44,36.5988277181
2017-11-11 10:02:45,1.2304492532,2017-11-11 10:02:45,38.6449235026
2017-11-11 10:12:46,1.2314475893,2017-11-11 10:12:46,43.7375402832
2017-11-11 10:22:48,1.2308970024,2017-11-11 10:22:48,40.6115885417
2017-11-11 10:32:50,1.2308970024,2017-11-11 10:32:50,36.0568888346
2017-11-11 10:42:52,1.2290697805,2017-11-11 10:42:52,40.2244893392
2017-11-11 10:52:54,1.2320597931,2017-11-11 10:52:55,29.0458687337
2017-11-11 11:02:56,1.2285714211,2017-11-11 11:02:56,34.653277181
2017-11-11 11:12:57,1.2319467574,2017-11-11 11:12:57,42.7059460449
2017-11-11 11:22:59,1.2299003453,2017-11-11 11:22:59,31.7354541016
2017-11-11 11:33:00,1.2301164745,2017-11-11 11:33:00,34.5849064128
2017-11-11 11:43:02,1.2294019858,2017-11-11 11:43:02,52.6770182292
2017-11-11 11:53:04,1.2307308895,2017-11-11 11:53:04,43.493215332
2017-11-11 12:03:07,1.2291873999,2017-11-11 12:03:07,30.172980957
2017-11-11 12:13:09,1.2292358934,2017-11-11 12:13:09,40.6497957357
2017-11-11 12:23:11,1.2305647765,2017-11-11 12:23:12,29.343482666
2017-11-11 12:33:14,1.2283582125,2017-11-11 12:33:14,37.9642321777
2017-11-11 12:43:17,1.2308457747,2017-11-11 12:43:17,34.9850764974
2017-11-11 12:53:19,1.228903647,2017-11-11 12:53:19,42.4405065918
2017-11-11 13:03:21,1.2295680988,2017-11-11 13:03:21,46.17877889
2017-11-11 13:13:23,1.2295681193,2017-11-11 13:13:23,31.2850113932
2017-11-11 13:23:25,1.2299003247,2017-11-11 13:23:25,32.1858968099
2017-11-11 13:33:26,1.2304492532,2017-11-11 13:33:26,60.9026249186
2017-11-11 13:43:28,1.2282391951,2017-11-11 13:43:28,40.211418457
2017-11-11 13:53:29,1.2309484213,2017-11-11 13:53:29,32.7449283854
2017-11-11 14:03:30,1.2306156426,2017-11-11 14:03:30,37.5650675456
2017-11-11 14:13:32,1.2290697599,2017-11-11 14:13:32,52.1793192546
2017-11-11 14:23:33,1.2307820319,2017-11-11 14:23:33,51.3357446289
2017-11-11 14:33:35,1.2297342323,2017-11-11 14:33:35,54.5029199219
2017-11-11 14:43:37,1.2300664377,2017-11-11 14:43:37,32.1838859049
2017-11-11 14:53:38,1.2299500851,2017-11-11 14:53:39,32.2623111979
2017-11-11 15:03:40,1.2277408563,2017-11-11 15:03:40,56.3348543294
2017-11-11 15:13:41,1.2299500851,2017-11-11 15:13:41,36.8944307454
2017-11-11 15:23:43,1.2290697805,2017-11-11 15:23:43,58.5428279622
2017-11-11 15:33:45,1.228737534,2017-11-11 15:33:45,32.739901123
2017-11-11 15:43:46,1.2301164745,2017-11-11 15:43:46,43.09002889
2017-11-11 15:53:47,1.2299500851,2017-11-11 15:53:47,31.8028194173
2017-11-11 16:03:49,1.2274086304,2017-11-11 16:03:49,46.6804996745
2017-11-11 16:13:51,1.2289036675,2017-11-11 16:13:51,46.3838911947
2017-11-11 16:23:52,1.2301164539,2017-11-11 16:23:52,34.1394909668
2017-11-11 16:33:54,1.2294020064,2017-11-11 16:33:54,42.8668184408
2017-11-11 16:43:56,1.2294019858,2017-11-11 16:43:56,51.5921350098
2017-11-11 16:53:58,1.2289036675,2017-11-11 16:53:58,37.3871024577
2017-11-11 17:04:00,1.2299003247,2017-11-11 17:04:00,33.1199621582
2017-11-11 17:14:01,1.2301164745,2017-11-11 17:14:01,38.7173160807
2017-11-11 17:24:02,1.2304492532,2017-11-11 17:24:03,47.8910644531
2017-11-11 17:34:04,1.228903647,2017-11-11 17:34:04,44.0522469076
2017-11-11 17:44:06,1.2280730822,2017-11-11 17:44:06,36.8180163574
2017-11-11 17:54:08,1.2297342323,2017-11-11 17:54:08,40.7885481771
2017-11-11 18:04:09,1.2304492532,2017-11-11 18:04:09,27.83731486
2017-11-11 18:14:11,1.2285714211,2017-11-11 18:14:11,41.5345939128
2017-11-11 18:24:12,1.2294509171,2017-11-11 18:24:12,35.9603653971
2017-11-11 18:34:14,1.2284053081,2017-11-11 18:34:14,36.1262650553
2017-11-11 18:44:16,1.2289036675,2017-11-11 18:44:16,36.0086271159
2017-11-11 18:54:18,1.2279069692,2017-11-11 18:54:18,36.8079618327
2017-11-11 19:04:19,1.2296173064,2017-11-11 19:04:19,32.3990527344
2017-11-11 19:14:21,1.2275747433,2017-11-11 19:14:21,51.5167260742
2017-11-11 19:24:22,1.2297836958,2017-11-11 19:24:22,69.0648881022
2017-11-11 19:34:24,1.2284053286,2017-11-11 19:34:24,44.5610058594
2017-11-11 19:44:25,1.2296173064,2017-11-11 19:44:25,61.9583500163
2017-11-11 19:54:27,1.2275747433,2017-11-11 19:54:27,51.2693847656
2017-11-11 20:04:28,1.2301164745,2017-11-11 20:04:28,35.4395410156
2017-11-11 20:14:30,1.2277408563,2017-11-11 20:14:30,40.8508862305
2017-11-11 20:24:31,1.2299500851,2017-11-11 20:24:31,41.0479549154
2017-11-11 20:34:33,1.2277408563,2017-11-11 20:34:33,36.5777132161
2017-11-11 20:44:34,1.2307820319,2017-11-11 20:44:35,98.4029858398
2017-11-11 20:54:36,1.226910312,2017-11-11 20:54:36,43.9265653483
2017-11-11 21:04:37,1.2307820319,2017-11-11 21:04:38,42.1408817546
2017-11-11 21:14:39,1.2277408563,2017-11-11 21:14:39,38.4679638672
2017-11-11 21:24:41,1.2285714211,2017-11-11 21:24:41,48.3012890625
2017-11-11 21:34:42,1.2307820319,2017-11-11 21:34:43,85.9212988281
2017-11-11 21:44:44,1.2275747638,2017-11-11 21:44:44,38.7525069173
2017-11-11 21:54:45,1.2301164745,2017-11-11 21:54:45,38.8801993815
2017-11-11 22:04:47,1.2285714211,2017-11-11 22:04:47,61.9472900391
2017-11-11 22:14:48,1.2292845277,2017-11-11 22:14:48,40.8408317057
2017-11-11 22:24:50,1.2280730822,2017-11-11 22:24:50,43.9969470215
2017-11-11 22:34:52,1.2289036675,2017-11-11 22:34:52,30.4163004557
2017-11-11 22:44:54,1.2290697599,2017-11-11 22:44:54,64.5473901367
2017-11-11 22:54:56,1.2275747433,2017-11-11 22:54:56,50.2367850749
2017-11-11 23:04:57,1.2301164745,2017-11-11 23:04:58,84.6574450684
2017-11-11 23:14:59,1.2272425379,2017-11-11 23:14:59,42.2695796712
2017-11-11 23:25:01,1.2284053081,2017-11-11 23:25:01,64.4438285319
2017-11-11 23:35:02,1.2309484213,2017-11-11 23:35:02,35.6597351074
2017-11-11 23:45:04,1.2290697599,2017-11-11 23:45:04,96.755049235
2017-11-11 23:55:06,1.2279069898,2017-11-11 23:55:06,28.0394108073
2017-11-12 00:05:08,1.2299003247,2017-11-12 00:05:09,50.385592041
2017-11-12 00:15:11,1.2268656752,2017-11-12 00:15:11,67.6461946615
2017-11-12 00:25:12,1.2301164745,2017-11-12 00:25:13,100.668270264
2017-11-12 00:35:14,1.2275747433,2017-11-12 00:35:14,44.1145849609
2017-11-12 00:45:16,1.2294019858,2017-11-12 00:45:16,33.5100777181
2017-11-12 00:55:17,1.2304492532,2017-11-12 00:55:17,68.3469950358
2017-11-12 01:05:19,1.2292358934,2017-11-12 01:05:19,41.4531522624
2017-11-12 01:15:21,1.2285714211,2017-11-12 01:15:21,54.942302653
2017-11-12 01:25:22,1.2304492532,2017-11-12 01:25:22,95.656089681
2017-11-12 01:35:24,1.2284053081,2017-11-12 01:35:24,46.8142248535
2017-11-12 01:45:26,1.2285714416,2017-11-12 01:45:26,35.8366947428
2017-11-12 01:55:27,1.2304492532,2017-11-12 01:55:27,32.1295914714
2017-11-12 02:05:29,1.2282391951,2017-11-12 02:05:29,65.1426180013
2017-11-12 02:15:31,1.228737534,2017-11-12 02:15:31,43.4982425944
2017-11-12 02:25:32,1.2299500851,2017-11-12 02:25:32,41.0580094401
2017-11-12 02:35:33,1.2269550768,2017-11-12 02:35:34,89.9461250814
2017-11-12 02:45:35,1.2292358729,2017-11-12 02:45:35,43.7083821615
2017-11-12 02:55:37,1.2277408768,2017-11-12 02:55:37,37.8194470215
2017-11-12 03:05:39,1.228903647,2017-11-12 03:05:39,47.3501310221
2017-11-12 03:15:40,1.2302828638,2017-11-12 03:15:40,30.4092622884
2017-11-12 03:25:42,1.2284053081,2017-11-12 03:25:42,42.2635469564
2017-11-12 03:35:44,1.2279069898,2017-11-12 03:35:44,38.5222583008
2017-11-12 03:45:46,1.2292358729,2017-11-12 03:45:46,47.4557035319
2017-11-12 03:55:47,1.2302828638,2017-11-12 03:55:47,53.3355895996
2017-11-12 04:05:49,1.228737534,2017-11-12 04:05:49,70.2583601888
2017-11-12 04:15:51,1.2274086509,2017-11-12 04:15:51,39.8021993001
2017-11-12 04:25:52,1.2297836958,2017-11-12 04:25:52,86.020838623
2017-11-12 04:35:53,1.2287853597,2017-11-12 04:35:53,51.2402266439
2017-11-12 04:45:54,1.2291181384,2017-11-12 04:45:54,34.9569238281
2017-11-12 04:55:56,1.2277408563,2017-11-12 04:55:56,39.3959965007
2017-11-12 05:05:57,1.228452581,2017-11-12 05:05:57,37.3991678874
2017-11-12 05:15:59,1.2292358729,2017-11-12 05:15:59,38.9968318685
2017-11-12 05:26:00,1.2294509171,2017-11-12 05:26:01,45.5071366374
2017-11-12 05:36:03,1.2276948626,2017-11-12 05:36:03,45.7484452311
2017-11-12 05:46:04,1.2296173064,2017-11-12 05:46:04,72.7770186361
2017-11-12 05:56:06,1.2284053081,2017-11-12 05:56:06,32.2341585286
2017-11-12 06:06:07,1.2307820319,2017-11-12 06:06:08,37.6113183594
2017-11-12 06:16:09,1.2290697599,2017-11-12 06:16:10,38.2920096842
2017-11-12 06:26:11,1.2254152954,2017-11-12 06:26:11,82.5711311849
2017-11-12 06:36:13,1.2290697599,2017-11-12 06:36:13,77.9098535156
2017-11-12 06:46:15,1.2285714416,2017-11-12 06:46:15,46.4562837728
2017-11-12 06:56:16,1.2312811794,2017-11-12 06:56:17,38.0939355469
2017-11-12 07:06:18,1.2279069898,2017-11-12 07:06:18,60.8302323405
2017-11-12 07:16:20,1.2279069692,2017-11-12 07:16:20,36.0347688802
2017-11-12 07:26:22,1.2277408768,2017-11-12 07:26:22,41.1474947103
2017-11-12 07:36:24,1.2282391951,2017-11-12 07:36:24,80.8588456217
2017-11-12 07:46:26,1.2275747433,2017-11-12 07:46:26,57.6751224772
2017-11-12 07:56:28,1.2277408768,2017-11-12 07:56:28,40.4265852865
2017-11-12 08:06:29,1.2297836958,2017-11-12 08:06:30,69.9828662109
2017-11-12 08:16:32,1.2263681423,2017-11-12 08:16:32,49.536990153
2017-11-12 08:26:33,1.2287853597,2017-11-12 08:26:33,49.9401765951
2017-11-12 08:36:35,1.2279069898,2017-11-12 08:36:35,34.6311572266
2017-11-12 08:46:37,1.2275747433,2017-11-12 08:46:37,38.5705200195
2017-11-12 08:56:39,1.2284053081,2017-11-12 08:56:39,73.822689209
2017-11-12 09:06:41,1.2274086509,2017-11-12 09:06:41,37.6867272949
2017-11-12 09:16:43,1.2280730822,2017-11-12 09:16:43,65.6996386719
2017-11-12 09:26:45,1.2279069692,2017-11-12 09:26:45,60.8241996257
2017-11-12 09:36:46,1.2281198023,2017-11-12 09:36:46,36.7104329427
2017-11-12 09:46:48,1.2277408768,2017-11-12 09:46:48,59.1088977051
2017-11-12 09:56:50,1.2282391951,2017-11-12 09:56:50,44.9581595866
2017-11-12 10:06:52,1.2265780656,2017-11-12 10:06:52,48.3937906901
2017-11-12 10:16:54,1.2265780861,2017-11-12 10:16:54,39.7277958171
2017-11-12 10:26:55,1.228452581,2017-11-12 10:26:55,47.8005737305
2017-11-12 10:36:57,1.2262458397,2017-11-12 10:36:57,34.7025443522
2017-11-12 10:46:59,1.2270764045,2017-11-12 10:46:59,41.7427225749
2017-11-12 10:57:01,1.227076425,2017-11-12 10:57:01,70.8224190267
2017-11-12 11:07:03,1.2265780656,2017-11-12 11:07:03,35.0866271973
2017-11-12 11:17:05,1.227076425,2017-11-12 11:17:05,29.1423921712
2017-11-12 11:27:07,1.2260797267,2017-11-12 11:27:07,90.9194030762
2017-11-12 11:37:08,1.2277870236,2017-11-12 11:37:08,31.6751269531
2017-11-12 11:47:10,1.2264119526,2017-11-12 11:47:10,40.2938655599
2017-11-12 11:57:11,1.2276206342,2017-11-12 11:57:11,77.6152559408
2017-11-12 12:07:13,1.2257475213,2017-11-12 12:07:13,67.9206831868
2017-11-12 12:17:14,1.2267886669,2017-11-12 12:17:14,48.1635420736
2017-11-12 12:27:16,1.2254152954,2017-11-12 12:27:16,43.4811499023
2017-11-12 12:37:17,1.2271214662,2017-11-12 12:37:17,45.6267854818
2017-11-12 12:47:18,1.2266222981,2017-11-12 12:47:18,38.2467643229
