"bitcoin, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2014-01-09,846.86,864.36,804.14,841.47,857.3775,811.36575,70.8483102284,#17BECF,967.3786966519,709.5073033481
2014-01-10,868.48,871.19,822.6,846.69,865.63875,809.1815,36.7041267502,#17BECF,965.1055140017,734.6744859983
2014-01-11,913.95,921.48,861.72,867.32,877.5425,805.947,48.9678866459,#17BECF,971.1835937667,757.1064062333
2014-01-12,863.22,928.52,851.17,919.6,878.00625,800.5705,45.9019716874,#7F7F7F,968.198478456,772.257521544
2014-01-13,841.2,861.29,806.05,860.19,866.465,792.82125,54.1855682359,#7F7F7F,966.1302070954,778.8217929046
2014-01-14,833.27,855.69,825.66,843.17,851.4625,787.52525,24.9976598221,#7F7F7F,966.5419699728,773.1620300272
2014-01-15,860.9,872.81,830.86,833.12,858.825,788.3115,32.6486235335,#17BECF,948.3091573338,776.8688426662
2014-01-16,835.63,866.16,835.63,860.29,857.93875,791.7465,22.9160034944,#7F7F7F,909.1272053372,792.5187946628
2014-01-17,814.64,842.91,797.63,834.49,853.91125,792.21575,47.9128203869,#7F7F7F,906.0752827205,798.0987172795
2014-01-18,840.0,841.49,816.07,816.07,850.35125,790.886,21.4913095238,#17BECF,906.0399145279,797.5900854721
2014-01-19,870.96,870.96,825.53,839.66,844.9775,787.94725,27.9756820061,#17BECF,909.6011523081,798.8488476919
2014-01-20,870.2,886.39,853.87,871.39,845.85,787.74025,31.7774074925,#7F7F7F,909.9802341229,798.8137658771
2014-01-21,863.91,881.2,855.93,869.65,848.68875,787.5065,21.989906356,#7F7F7F,887.3690334363,811.4169665637
2014-01-22,845.59,870.15,837.36,867.21,850.22875,786.33175,21.8234605423,#7F7F7F,884.3699159256,810.8900840744
2014-01-23,822.04,851.57,819.32,845.46,845.37125,785.06775,18.9858157754,#7F7F7F,885.7910970339,805.6369029661
2014-01-24,797.07,822.43,783.58,822.43,840.55125,783.0915,43.8004190347,#7F7F7F,892.4007587242,791.7872412758
2014-01-25,853.61,861.45,792.96,796.24,845.4225,786.7825,28.4719016881,#17BECF,890.6617010391,792.0682989609
2014-01-26,885.28,897.02,844.86,853.68,851.0825,791.8615,36.4001219953,#17BECF,902.5715243985,790.0884756015
2014-01-27,771.39,893.0,757.11,884.6,838.63625,798.07875,63.8245245596,#7F7F7F,913.6264947562,770.3835052438
2014-01-28,812.51,832.5,766.98,774.02,831.425,801.0925,55.2307048529,#17BECF,913.2891806692,765.2228193308
2014-01-29,826.0,836.87,809.85,809.96,826.68625,806.1095,21.7728813559,#17BECF,905.6291733643,763.8908266357
2014-01-30,819.03,830.5,799.06,826.02,823.36625,811.44375,36.5288206781,#7F7F7F,896.4098973536,762.8761026464
2014-01-31,829.92,831.87,812.6,818.43,824.35125,816.76225,20.6139145942,#17BECF,888.5707705636,763.9172294364
2014-02-01,832.58,853.52,827.11,828.61,828.79,820.7415,23.6237959115,#17BECF,886.0053011904,763.8806988096
2014-02-02,825.37,844.72,820.67,832.9,825.26,824.73625,13.6919199874,#7F7F7F,886.3042500705,764.2477499295
2014-02-03,823.83,826.48,807.22,824.08,817.57875,828.27675,16.9210880886,#7F7F7F,885.7443838119,770.1596161881
2014-02-04,827.96,840.17,820.94,823.77,824.65,829.92625,20.0609932847,#17BECF,880.3244756124,770.4495243876
2014-02-05,811.91,837.32,811.91,829.96,824.575,831.84725,27.5832296683,#7F7F7F,853.6210643954,782.4789356046
2014-02-06,781.55,819.81,770.59,815.59,819.01875,833.19025,64.1145160258,#7F7F7F,848.8182976891,789.3137023109
2014-02-07,712.4,783.2,654.35,783.2,805.69,832.374,159.5213363279,#7F7F7F,883.0644632087,735.0455367913
2014-02-08,673.92,721.82,661.87,699.57,786.19,830.31875,57.4884259259,#7F7F7F,905.373088647,682.320911353
2014-02-09,682.9,712.27,655.25,671.46,767.48,828.541,57.5653829258,#17BECF,909.8617913275,650.6062086725
2014-02-10,681.03,703.71,550.5,681.32,749.4375,826.28175,165.5697986873,#7F7F7F,903.5292271913,627.1607728087
2014-02-11,672.17,712.46,636.66,683.5,730.48,823.02625,108.224407516,#7F7F7F,890.0186522261,608.5893477739
2014-02-12,651.72,672.9,643.04,672.38,708.45,818.85125,38.9240778248,#7F7F7F,873.7879783616,590.0900216384
2014-02-13,605.24,657.99,601.91,651.08,682.61625,812.4945,63.7566915604,#7F7F7F,856.2960811949,563.8639188051
2014-02-14,661.99,691.72,541.04,601.17,667.67125,805.706,154.8452393541,#17BECF,815.9854625784,570.9805374216
2014-02-15,650.92,661.84,632.84,660.9,659.98625,798.14675,41.0329994469,#7F7F7F,769.1815953207,585.5864046793
2014-02-16,616.63,665.1,584.17,651.3,652.825,793.5125,64.9687819276,#7F7F7F,724.4212722032,597.3627277968
2014-02-17,626.27,656.95,607.31,614.23,645.74625,788.10125,51.013779999,#17BECF,707.595061923,596.962938077
2014-02-18,626.6,645.76,612.54,627.16,638.9425,782.59475,31.942387488,#7F7F7F,702.7309751699,592.3630248301
2014-02-19,623.03,631.77,618.7,625.97,632.8,776.4585,22.3067910052,#7F7F7F,692.5269478955,590.5930521045
2014-02-20,556.14,627.73,556.14,623.09,620.8525,767.51325,84.3402740317,#7F7F7F,695.8163245637,562.3256754363
2014-02-21,574.16,582.96,530.47,556.88,616.9675,760.28675,82.3953253449,#17BECF,686.6683494687,551.8716505313
2014-02-22,605.42,614.48,558.58,574.24,609.89625,754.39225,51.6236662152,#17BECF,678.3935546721,550.8864453279
2014-02-23,605.82,639.91,599.7,606.47,604.25875,748.706,51.8873592816,#7F7F7F,678.414591804,550.9814081961
2014-02-24,546.32,607.61,538.7,606.04,595.47,740.8415,105.9706765266,#7F7F7F,670.578500209,535.683499791
2014-02-25,538.71,541.38,420.41,540.24,584.525,733.4185,234.4749494162,#7F7F7F,661.3291462542,522.4908537458
2014-02-26,582.69,603.8,532.58,537.04,579.03625,727.61975,110.9384063567,#17BECF,655.851075357,521.180924643
2014-02-27,578.77,594.05,566.62,581.65,573.50375,721.089,44.1294469306,#7F7F7F,645.7535358081,521.7784641919
2014-02-28,549.26,584.14,545.17,579.7,572.64375,713.0465,51.1162291083,#7F7F7F,633.3935735101,518.6704264899
2014-03-01,565.61,573.38,539.29,549.92,571.575,705.43175,33.005250968,#17BECF,617.3048354837,523.2751645163
2014-03-02,559.79,570.48,553.27,567.23,565.87125,697.82875,14.2031118812,#7F7F7F,617.23627163,524.07372837
2014-03-03,667.76,702.91,560.52,562.56,573.61375,693.383,143.8494369234,#17BECF,657.2536876291,502.7763123709
2014-03-04,666.78,696.22,655.68,668.24,588.67125,689.5015,83.0027895258,#7F7F7F,680.2651852338,492.0368147662
2014-03-05,665.51,674.28,646.28,666.24,604.52125,686.2125,33.7514086941,#7F7F7F,698.5447702997,485.6952297004
2014-03-06,663.86,669.77,649.79,664.52,614.6675,681.46875,24.2040490465,#7F7F7F,713.7253011909,494.0226988091
2014-03-07,629.15,665.34,616.35,664.31,620.965,675.0655,54.280855122,#7F7F7F,713.4190420289,512.4169579711
2014-03-08,617.45,635.14,604.46,629.66,629.48875,671.217,30.2116770589,#7F7F7F,714.6273164574,518.1606835426
2014-03-09,636.96,643.95,612.35,616.31,638.4075,666.82825,24.1718475257,#17BECF,717.3872318301,527.0387681699
2014-03-10,627.79,644.76,615.02,636.33,646.9075,661.873,32.8769174405,#7F7F7F,710.2687127277,549.8632872723
2014-03-11,634.11,638.42,618.84,627.95,642.70125,657.25,18.5023103247,#17BECF,703.1332251508,570.6987748492
2014-03-12,632.1,648.03,629.51,631.91,638.36625,652.3045,29.4592627749,#17BECF,683.1200528556,605.1739471444
2014-03-13,638.14,644.2,630.85,633.62,634.945,647.4435,18.2325195098,#17BECF,676.5139195356,605.8560804644
2014-03-14,628.8,639.53,627.21,638.14,630.5625,642.52925,18.9468829517,#7F7F7F,668.3876050837,606.3863949163
2014-03-15,636.12,639.14,627.3,629.37,631.43375,637.8365,6.8258819091,#17BECF,658.3613561937,610.5346438063
2014-03-16,631.11,637.52,628.11,636.5,633.14125,632.91525,8.3619178907,#7F7F7F,643.2003689743,619.1456310257
2014-03-17,622.37,632.68,616.86,630.92,631.3175,628.17675,23.536160162,#7F7F7F,643.7327079251,617.2572920749
2014-03-18,614.83,622.39,603.8,621.84,629.6975,624.00875,39.0538848137,#7F7F7F,644.6677853003,615.7982146997
2014-03-19,609.89,622.0,609.1,613.9,626.67,621.446,23.3302726721,#7F7F7F,645.9545218555,609.0974781445
2014-03-20,588.77,609.75,587.49,609.75,621.25375,619.31725,34.9421675697,#7F7F7F,654.274903485,592.973096515
2014-03-21,571.49,604.59,561.81,588.29,612.9225,616.532,67.2174491242,#7F7F7F,661.2289531906,573.4950468094
2014-03-22,565.04,572.55,554.39,571.18,604.9525,613.63225,30.7247274529,#7F7F7F,663.9908968104,557.3211031896
2014-03-23,561.27,570.24,560.88,565.76,595.59625,610.85975,16.5488980348,#7F7F7F,660.6773944982,545.2606055018
2014-03-24,583.41,586.56,551.77,562.51,589.63375,609.152,38.9209989544,#17BECF,654.2167805926,542.6432194074
2014-03-25,583.92,585.44,572.61,585.03,584.8275,608.619,24.0103096315,#7F7F7F,642.7406459567,543.6793540433
2014-03-26,580.83,590.03,570.96,583.48,580.5775,606.59,28.2373499991,#7F7F7F,630.2609604857,546.1030395143
2014-03-27,471.24,580.56,471.24,580.26,563.24625,602.098,132.0460911637,#7F7F7F,652.5297433195,493.6082566805
2014-03-28,495.67,526.02,473.23,477.14,551.60875,599.074,118.6844069643,#17BECF,648.1606252342,474.1453747658
2014-03-29,491.17,504.86,489.73,501.71,541.56875,595.6965,22.6949935867,#7F7F7F,639.0860151779,459.4759848221
2014-03-30,460.27,492.37,444.18,492.37,528.4725,591.53825,93.3328263845,#7F7F7F,637.2244492801,435.6375507199
2014-03-31,457.0,483.02,443.37,462.3,515.43875,587.3875,61.8249452954,#7F7F7F,633.7688925111,416.1951074889
2014-04-01,478.38,495.34,457.0,457.0,502.31,585.4435,74.5971821564,#17BECF,624.7265989898,407.9054010102
2014-04-02,437.14,495.05,431.27,479.14,483.9625,582.018,113.5736834881,#7F7F7F,617.7275855302,390.0784144698
2014-04-03,444.72,449.56,414.89,436.44,466.94875,578.0005,91.6655423637,#17BECF,594.1895555461,385.8784444539
2014-04-04,447.53,454.65,429.09,445.66,463.985,574.04325,51.2267334033,#17BECF,559.5030695373,393.2869304627
2014-04-05,461.91,463.57,444.2,446.68,459.765,571.933,29.0197224568,#17BECF,503.5447987404,425.4612012596
2014-04-06,460.5,466.32,452.97,463.4,455.93125,569.97775,22.2397394137,#7F7F7F,502.2373134851,424.6206865149
2014-04-07,449.42,462.56,445.12,461.47,454.575,566.646,34.7483423079,#7F7F7F,490.9947884685,426.6132115315
2014-04-08,453.09,457.42,446.11,447.61,454.08625,563.504,24.1047032598,#17BECF,477.8154716075,432.1765283925
2014-04-09,442.73,455.73,441.93,453.18,449.63,560.84075,29.8249497436,#7F7F7F,476.9392868583,429.5447131417
2014-04-10,365.18,443.37,358.73,442.26,440.635,555.83,152.9883892875,#7F7F7F,504.2862962132,383.8337037868
2014-04-11,420.95,429.77,351.27,363.71,437.66375,552.359,148.6228768262,#17BECF,494.8368270423,381.7971729577
2014-04-12,421.12,439.61,415.79,420.89,434.3625,546.193,45.6556325988,#17BECF,494.2815483496,379.1484516504
2014-04-13,414.06,427.4,395.25,421.46,428.38125,539.875,54.3242525238,#7F7F7F,492.570632662,374.727367338
2014-04-14,458.79,469.75,407.37,414.83,428.1675,534.707,110.5739009133,#17BECF,495.2845630642,374.2654369358
2014-04-15,515.59,519.0,453.54,458.37,436.43875,531.00025,96.1248278671,#17BECF,518.3017217284,361.9842782716
2014-04-16,527.39,542.38,502.78,522.18,445.72625,528.45625,107.093611938,#17BECF,542.2724348505,351.3915651495
2014-04-17,495.96,533.52,484.87,529.07,452.38,525.419,68.6053310751,#7F7F7F,551.8967958782,351.0752041218
2014-04-18,479.64,498.6,472.74,495.8,466.6875,521.486,39.7014427487,#7F7F7F,556.1318982649,352.1501017351
2014-04-19,501.56,503.56,470.56,479.58,476.76375,518.33025,39.0545498046,#17BECF,565.8059061193,354.2420938808
2014-04-20,498.17,510.87,490.84,501.75,486.395,514.93175,24.2951201397,#7F7F7F,557.3022969461,389.3437030539
2014-04-21,495.77,510.57,493.2,497.74,496.60875,511.5235,30.6016902999,#7F7F7F,557.0190513437,404.5909486563
2014-04-22,487.92,503.22,487.58,495.45,500.25,507.768,23.9196999508,#7F7F7F,551.1207993236,423.8492006764
2014-04-23,491.3,493.25,485.82,488.36,497.21375,504.3305,19.9766537757,#17BECF,532.5550126683,457.8629873317
2014-04-24,500.46,500.46,482.95,490.82,493.8475,500.939,25.9948847061,#17BECF,526.5848305927,472.1671694073
2014-04-25,461.45,500.3,442.95,500.09,489.53375,496.6975,101.5418788601,#7F7F7F,527.6144376532,460.3095623468
2014-04-26,458.6,464.54,449.1,461.7,486.90375,492.60325,26.6345399041,#7F7F7F,518.4087310636,455.7572689364
2014-04-27,436.39,459.33,436.39,457.24,478.7575,488.14225,25.0910882468,#7F7F7F,525.0655991485,437.1864008515
2014-04-28,440.29,447.53,422.94,430.72,471.5225,483.90225,54.2292579891,#17BECF,528.2011396892,426.1808603108
2014-04-29,447.21,451.64,435.18,439.98,465.4525,480.36325,36.6749401847,#17BECF,522.8080311491,420.7039688509
2014-04-30,447.64,451.1,436.7,446.89,460.4175,477.267,34.056161201,#17BECF,516.111731617,417.294268383
2014-05-01,457.76,460.61,447.63,447.63,456.225,474.585,28.1191017127,#17BECF,508.0356876402,417.7683123598
2014-05-02,449.38,457.93,443.4,457.36,449.84,471.78775,23.1300903467,#7F7F7F,501.1683195092,416.9276804908
2014-05-03,437.76,449.4,430.68,449.4,446.87875,468.1465,22.5000913743,#7F7F7F,490.9206764565,416.4673235435
2014-05-04,436.4,439.77,430.05,438.52,444.10375,464.4585,12.8809807516,#7F7F7F,466.3756639628,428.2003360372
2014-05-05,433.48,440.97,427.62,434.78,443.74,460.77475,23.080188244,#7F7F7F,462.5234286896,426.4585713104
2014-05-06,428.96,448.04,423.25,433.36,442.32375,459.71775,29.1572640806,#7F7F7F,458.9871032197,424.0668967803
2014-05-07,438.82,446.13,428.45,429.34,441.275,458.2965,41.7761268857,#17BECF,458.9781737684,424.5618262316
2014-05-08,440.17,448.4,438.14,438.68,440.34125,457.0215,21.4612081696,#17BECF,458.9709274416,424.5450725584
2014-05-09,449.46,452.69,440.14,440.18,439.30375,456.75125,23.0229608864,#17BECF,459.5674781302,424.3985218698
2014-05-10,454.43,455.77,448.47,450.46,439.935,456.687,14.7054551856,#17BECF,461.6830054647,423.6409945353
2014-05-11,438.89,455.34,433.4,453.92,440.07625,455.69975,27.9151951514,#7F7F7F,456.6175257526,424.9324742474
2014-05-12,441.46,442.26,434.23,438.3,440.70875,455.80775,16.7257962216,#17BECF,454.6628154696,425.3031845304
2014-05-13,440.67,441.98,436.97,441.53,441.6075,455.7065,17.4340663081,#7F7F7F,454.8731116929,425.6748883071
2014-05-14,443.97,446.66,440.5,440.59,443.48375,455.6175,21.3369371804,#17BECF,455.5219732822,426.5400267178
2014-05-15,447.25,449.8,443.63,444.14,444.5375,455.251,16.462783678,#17BECF,456.3151645804,428.5008354196
2014-05-16,448.06,450.66,444.96,447.39,445.52375,454.94,14.4514127572,#17BECF,454.8544164264,433.7815835736
2014-05-17,448.9,451.98,447.3,448.12,445.45375,454.927,6.5622410336,#17BECF,455.4451180994,435.2068819006
2014-05-18,446.26,449.77,444.78,448.7,444.4325,454.75625,6.4039573343,#7F7F7F,455.3859599747,436.4840400253
2014-05-19,446.18,447.56,443.1,446.08,445.34375,454.8425,13.9912591331,#17BECF,454.7364398027,436.4775601973
2014-05-20,485.72,491.44,446.01,446.31,450.87625,457.856,83.0262291032,#17BECF,475.5756972992,421.8963027008
2014-05-21,491.77,494.37,483.49,485.8,457.26375,459.6265,29.7415458446,#17BECF,491.1195705053,416.9284294947
2014-05-22,524.58,525.36,490.19,492.05,467.34,462.213,63.072362652,#17BECF,519.0049593262,405.6670406738
2014-05-23,520.22,541.96,520.08,525.72,476.46125,464.867,67.1537042021,#7F7F7F,535.1803289977,405.4016710023
2014-05-24,525.14,525.17,516.28,521.05,486.09625,466.52575,21.8975892143,#17BECF,548.7426513621,408.0733486379
2014-05-25,571.59,576.48,525.23,525.23,501.4325,467.92575,82.2447908466,#17BECF,578.5199150198,403.1640849802
2014-05-26,583.42,588.39,565.33,571.39,518.5775,469.3265,51.3520276987,#17BECF,603.7199266082,405.0360733918
2014-05-27,571.24,589.52,554.43,582.59,534.21,471.2085,66.5779707303,#7F7F7F,615.7210361616,417.5029638384
2014-05-28,577.06,578.62,564.09,571.91,545.6275,473.644,33.4263334835,#17BECF,621.8140088554,437.5699911446
2014-05-29,568.18,577.1,561.6,576.33,555.17875,475.3095,32.9258333627,#7F7F7F,615.2653744018,468.5186255982
2014-05-30,615.33,618.46,568.16,568.18,566.5225,478.2385,51.9808883038,#17BECF,629.8972483102,479.8087516898
2014-05-31,623.68,624.72,604.47,615.69,579.455,481.43625,24.2225179579,#17BECF,640.1206704127,495.9673295873
2014-06-01,630.23,671.51,619.91,623.69,592.59125,484.994,71.8136235977,#17BECF,653.2954303903,503.9225696097
2014-06-02,660.62,665.5,618.75,629.64,603.72,489.227,68.7993097393,#17BECF,671.2364015631,514.0615984369
2014-06-03,667.61,674.11,650.78,660.55,614.24375,493.40575,60.894384446,#17BECF,682.6965295789,531.0954704211
2014-06-04,641.61,668.56,624.09,666.77,623.04,497.90975,58.8075310547,#7F7F7F,688.1232989515,539.6727010485
2014-06-05,659.26,663.53,640.09,641.07,633.315,502.92625,44.9311349088,#17BECF,697.3467063601,545.6172936399
2014-06-06,653.7,661.37,652.3,659.28,644.005,508.359,28.5759522717,#7F7F7F,698.957237754,560.498762246
2014-06-07,654.97,656.94,644.91,653.52,648.96,513.726,24.2076736339,#17BECF,697.2955843788,577.7424156212
2014-06-08,656.14,658.88,653.47,654.99,653.0175,518.94925,13.1285853629,#17BECF,681.6227810121,611.0072189879
2014-06-09,649.16,657.7,644.39,655.64,655.38375,523.98725,29.3693388379,#7F7F7F,677.4950067134,621.9009932867
2014-06-10,653.15,659.62,646.56,650.04,654.45,528.872,27.4261655056,#17BECF,673.5856298324,631.7043701676
2014-06-11,633.02,657.04,632.55,653.19,650.12625,533.463,39.7519825598,#7F7F7F,672.5717585942,633.2762414058
2014-06-12,586.95,638.11,573.27,633.43,643.29375,537.19275,86.5811397904,#7F7F7F,690.8667527397,600.2472472603
2014-06-13,600.16,615.14,585.7,585.7,635.90625,541.28675,59.485303919,#17BECF,689.3152160032,588.3087839968
2014-06-14,577.36,601.27,549.82,600.75,626.36375,544.88375,66.6502701954,#7F7F7F,695.9637484052,568.8102515948
2014-06-15,592.94,592.94,554.89,575.93,618.61,548.98325,39.7694539076,#17BECF,690.6945618163,560.8154381837
2014-06-16,592.19,608.72,587.07,592.65,610.61625,552.8175,48.4261807866,#7F7F7F,684.4316972357,554.7763027643
2014-06-17,610.86,610.89,590.4,591.59,605.82875,557.08475,30.444455358,#17BECF,675.1450275257,555.2409724743
2014-06-18,607.96,615.88,604.4,609.77,600.18,561.04725,29.3802223831,#7F7F7F,662.9976856445,557.7523143555
2014-06-19,598.07,612.24,597.02,608.07,595.81125,564.63825,21.408530774,#7F7F7F,650.5635291943,559.9684708057
2014-06-20,594.15,599.75,587.76,597.4,596.71125,568.51975,30.5210805352,#7F7F7F,629.9113167169,568.8206832831
2014-06-21,594.99,599.46,587.74,593.68,596.065,572.358,15.557051379,#17BECF,614.8988206446,576.2271793554
2014-06-22,602.27,606.0,594.63,595.9,599.17875,576.398,18.0611685789,#17BECF,615.8157104566,578.3742895434
2014-06-23,593.98,603.21,586.34,602.16,599.30875,580.14825,23.6603926058,#7F7F7F,615.1559960472,577.7980039528
2014-06-24,582.36,596.97,582.36,593.97,598.08,583.526,24.288927811,#7F7F7F,613.5281464524,580.4258535476
2014-06-25,566.34,583.6,565.63,581.81,592.515,586.483,36.5287636402,#7F7F7F,619.8594562466,568.7745437534
2014-06-26,581.14,581.63,564.73,566.14,589.1625,589.789,25.2192242833,#17BECF,620.0848475934,566.3391524066
2014-06-27,597.26,600.12,579.88,581.3,589.06125,593.564,34.8501490138,#17BECF,615.993027871,567.710972129
2014-06-28,596.55,604.47,595.92,599.08,589.36125,597.32325,22.4593076859,#7F7F7F,612.4249022543,568.9970977457
2014-06-29,602.72,604.08,596.16,596.33,590.3275,600.24825,14.7621947173,#17BECF,613.7715692805,568.5804307195
2014-06-30,639.8,645.15,599.88,602.62,595.01875,603.949,72.5576742732,#17BECF,634.0137979409,557.4682020591
2014-07-01,640.81,657.86,640.11,641.39,600.8725,606.85475,59.9964107926,#7F7F7F,648.0095665221,552.6364334779
2014-07-02,650.88,656.68,638.34,641.04,609.4375,610.12125,39.5897861357,#17BECF,662.6584219052,547.7095780948
2014-07-03,645.16,650.77,641.3,650.77,619.29,613.12175,29.371008742,#7F7F7F,672.2806965551,548.3233034449
2014-07-04,630.69,648.43,629.4,644.65,625.48375,614.59925,35.2585263759,#7F7F7F,674.9286958773,555.3413041227
2014-07-05,631.46,633.22,628.0,629.95,629.75875,615.80025,14.4204541855,#17BECF,671.1147709221,572.1792290779
2014-07-06,635.81,638.65,631.16,631.77,634.66625,617.4145,15.8537927997,#17BECF,668.030057375,586.197942625
2014-07-07,624.09,637.16,617.01,635.46,637.3375,618.59025,28.5433190726,#7F7F7F,665.1534503623,594.4405496377
2014-07-08,624.82,626.7,620.91,622.57,635.465,620.00625,16.0134118626,#17BECF,659.7218887246,605.5261112754
2014-07-09,624.51,627.0,622.6,625.22,633.4275,620.23575,15.722966806,#7F7F7F,653.3774437333,616.2285562668
2014-07-10,616.76,626.12,612.35,624.83,629.1625,620.06275,25.7485894027,#7F7F7F,653.8299174674,611.1680825326
2014-07-11,632.0,632.09,615.77,616.66,627.5175,620.107,26.0555379747,#17BECF,652.1355562764,611.1004437236
2014-07-12,633.71,636.66,626.98,631.88,627.895,619.43425,21.033280207,#17BECF,645.5506885308,614.2513114692
2014-07-13,626.5,634.73,624.91,634.22,627.275,618.4065,18.0223463687,#7F7F7F,639.4846744252,616.5853255748
2014-07-14,619.32,627.34,617.32,626.56,625.21375,617.84925,20.5173416005,#7F7F7F,639.3868992487,614.4091007513
2014-07-15,621.59,625.14,619.63,620.0,624.90125,616.9075,17.4925594041,#17BECF,638.3575022306,613.4644977694
2014-07-16,616.8,623.09,615.33,622.01,623.89875,615.985,21.3722438392,#7F7F7F,635.5076673963,612.5123326037
2014-07-17,623.09,626.29,608.4,616.54,623.72125,615.188,26.6040218909,#17BECF,635.4219609296,612.3980390704
2014-07-18,628.78,629.21,620.47,622.37,625.22375,614.504,22.5167785235,#17BECF,636.22242079,612.38957921
2014-07-19,628.51,629.17,624.6,629.17,624.7875,613.98775,11.4907161382,#7F7F7F,636.9177327918,612.4942672082
2014-07-20,623.9,628.56,622.77,628.56,623.56125,613.2565,9.2324410963,#7F7F7F,636.3327285518,614.5072714483
2014-07-21,622.21,624.09,619.11,623.95,623.025,612.98625,17.2158917407,#7F7F7F,634.4492297247,614.4327702753
2014-07-22,621.55,624.3,620.96,622.27,623.30375,613.85125,15.4498914005,#7F7F7F,630.9141684278,615.5358315722
