"quadx_usd, x; gemini, x; cexio, x","quadx_usd, y","gemini, y","cexio, y","quadx_fx, x; gemini_quadx, x; gemini_cexio, x; quadx_fx_reverse, x; bitfinex_cexio, x; bitfinex_quadx, x; quadx_cexio, x; quadx_bitfinex, x; exmo_quadx, x; exmo_cexio, x; quadx_cad_bitfinex, x; quadx_cad_gemini, x; cexio_bitfinex, x; cexio_exmo, x; cexio_gemini, x","quadx_fx, y","gemini_quadx, y","gemini_cexio, y","quadx_fx_reverse, y","bitfinex_cexio, y","bitfinex_quadx, y","quadx_cexio, y","quadx_bitfinex, y","exmo_quadx, y","exmo_cexio, y","quadx_cad_bitfinex, y","quadx_cad_gemini, y","cexio_bitfinex, y","cexio_exmo, y","cexio_gemini, y"
2017-09-18 23:40:01,4150.0,4075.03,4254.9999,2017-09-27 10:10:13.427920,-360.56,-63.95,-45.57,-46.76,,,,,,,,,,,
2017-09-18 23:50:02,4150.0,4077.48,4254.3315,2017-09-27 10:20:14.480722,-349.28,-146.39,-80.86,-66.45,,,,,,,,,,,
2017-09-19 00:00:03,4150.0,4098.94,4273.21,2017-09-27 10:30:15.308094,-328.6,-161.46,-90.37,-66.43,,,,,,,,,,,
2017-09-19 00:10:02,4150.0,4098.49,4260.2442,2017-09-27 10:40:12.392532,-320.47,-147.79,-71.33,-66.45,,,,,,,,,,,
2017-09-19 00:20:02,4150.0,4099.01,4261.4037,2017-09-27 10:50:15.148049,-291.68,-140.92,-78.0,-66.45,,,,,,,,,,,
2017-09-19 00:30:01,4150.0,4112.68,4279.0288,2017-09-27 11:00:12.392290,-331.26,-162.69,-84.11,-66.45,,,,,,,,,,,
2017-09-19 00:40:02,4200.0,4077.47,4247.7692,2017-09-27 11:10:14.040874,-336.78,-185.04,-86.73,-66.37,,,,,,,,,,,
2017-09-19 00:50:02,4200.0,4008.37,4195.0001,2017-09-27 11:20:16.111397,-311.51,-174.76,-85.52,-65.9,,,,,,,,,,,
2017-09-19 01:00:02,4169.99,4002.52,4175.1,2017-09-27 11:30:15.206263,-293.41,-186.08,-81.01,-84.82,,,,,,,,,,,
2017-09-19 01:10:02,4169.99,4020.84,4185.7484,2017-09-27 11:40:13.595009,-288.86,-107.71,-77.59,-63.57,,,,,,,,,,,
2017-09-19 01:20:02,4197.38,4001.34,4188.77,2017-09-27 11:50:12.978455,-271.07,-162.42,-84.66,-128.03,,,,,,,,,,,
2017-09-19 01:30:02,4101.32,3969.94,4150.0013,2017-09-27 12:00:13.661490,-214.4,-168.83,-91.99,-136.31,,,,,,,,,,,
2017-09-19 01:37:06,4100.0,3975.24,4163.7397,2017-09-27 12:10:11.740983,-244.85,-159.12,-87.19,-122.5,,,,,,,,,,,
2017-09-19 01:40:03,4100.0,3986.46,4174.0113,2017-09-27 12:20:15.988446,-229.87,-165.78,-94.09,-127.91,,,,,,,,,,,
2017-09-19 01:50:02,4100.0,4003.82,4180.0638,2017-09-27 12:30:13.525764,-205.19,-170.67,-95.8,-133.46,,,,,,,,,,,
2017-09-19 02:00:02,4101.0,3970.98,4149.0007,2017-09-27 12:40:17.011348,-210.73,-170.38,-93.94,-141.61,,,,,,,,,,,
2017-09-19 02:10:02,4101.0,3990.74,4158.6842,2017-09-27 12:50:14.743956,-207.86,-170.55,-88.2,-142.51,,,,,,,,,,,
2017-09-19 02:20:02,4101.0,3985.24,4160.0575,2017-09-27 13:00:12.957841,-183.56,-157.57,-82.63,-129.69,,,,,,,,,,,
2017-09-19 02:30:02,4100.0,3945.0,4136.5937,2017-09-27 13:10:14.476298,-289.99,-153.86,-82.25,-83.03,,,,,,,,,,,
2017-09-19 02:40:02,4100.0,3949.83,4130.9624,2017-09-27 13:20:12.791785,-280.22,-146.6,-82.32,-82.92,,,,,,,,,,,
2017-09-19 02:50:02,4100.0,3987.32,4163.6597,2017-09-27 13:30:12.710788,-271.1,-150.88,-78.2,-82.16,,,,,,,,,,,
2017-09-19 03:00:02,4188.93,3998.26,4163.7403,2017-09-27 13:40:12.662350,-273.59,-154.89,-92.85,-82.16,,,,,,,,,,,
2017-09-19 03:10:02,4100.0,3954.79,4152.4392,2017-09-27 13:50:12.423674,-290.38,-124.61,-83.26,-82.98,,,,,,,,,,,
2017-09-19 03:20:05,4100.0,3960.33,4159.2126,2017-09-27 14:00:16.725213,-288.72,-122.11,-70.97,-62.64,,,,,,,,,,,
2017-09-19 03:30:02,4100.0,3981.17,4176.9183,2017-09-27 14:10:13.935297,-264.9,-151.03,-79.55,-71.5,,,,,,,,,,,
2017-09-19 03:40:03,4100.0,3983.37,4180.2993,2017-09-27 14:20:12.411110,-288.4,-149.49,-78.26,-69.71,,,,,,,,,,,
2017-09-19 03:50:03,4100.0,3994.74,4185.0001,2017-09-27 14:30:12.562893,-274.99,-159.49,-87.79,-69.87,,,,,,,,,,,
2017-09-19 04:00:03,4100.0,3989.64,4178.0554,2017-09-27 14:40:15.368269,-281.7,-156.91,-87.4,-69.87,,,,,,,,,,,
2017-09-19 04:10:03,4100.0,3976.96,4172.0,2017-09-27 14:50:15.623038,-259.5,-159.08,-81.35,-69.87,,,,,,,,,,,
2017-09-19 04:20:03,4100.0,3971.85,4172.0308,2017-09-27 15:00:12.510786,-267.61,-77.52,-88.59,18.5,,,,,,,,,,,
2017-09-19 04:30:02,4100.0,3965.35,4169.0001,2017-09-27 15:09:28.709625,-266.21,-131.99,-89.32,-35.41,,,,,,,,,,,
2017-09-19 04:40:03,4100.0,3952.33,4164.0,2017-09-27 15:10:13.494548,-266.21,-131.99,-89.32,-35.41,,,,,,,,,,,
2017-09-19 04:50:02,4100.01,3924.12,4139.9229,2017-09-27 15:20:14.791167,-265.18,-140.81,-86.89,-44.61,,,,,,,,,,,
2017-09-19 05:00:01,4100.01,3906.89,4113.4154,2017-09-27 15:30:16.069425,-266.35,-135.83,-83.89,-44.48,,,,,,,,,,,
2017-09-19 05:10:03,4100.01,3917.73,4112.0,2017-09-27 15:40:16.449439,-363.49,-127.06,-75.27,-55.5,,,,,,,,,,,
2017-09-19 05:20:03,4100.01,3888.0,4089.34,2017-09-27 15:50:15.189411,-354.36,-132.64,-75.38,-55.49,,,,,,,,,,,
2017-09-19 05:30:02,4100.01,3874.38,4060.9,2017-09-27 16:00:13.783406,-373.73,-132.64,-80.84,-55.5,,,,,,,,,,,
2017-09-19 05:40:03,4100.0,3865.17,4066.3227,2017-09-27 16:10:15.835276,-367.16,-132.67,-80.07,-55.5,,,,,,,,,,,
2017-09-19 05:50:02,4100.0,3861.02,4076.5307,2017-09-27 16:20:15.066851,-339.24,-135.29,-83.74,-55.49,,,,,,,,,,,
2017-09-19 06:00:02,4100.0,3888.68,4097.9989,2017-09-27 16:30:16.240435,-343.7,-141.33,-87.21,-55.48,,,,,,,,,,,
2017-09-19 06:10:02,4100.0,3888.39,4094.9996,2017-09-27 16:40:17.231089,-350.31,-67.59,-88.09,19.99,,,,,,,,,,,
2017-09-19 06:20:03,4100.0,3916.32,4110.0,2017-09-27 16:50:16.166631,-351.58,-66.18,-89.06,20.36,,,,,,,,,,,
2017-09-19 06:30:02,4100.0,3899.26,4099.8342,2017-09-27 17:00:15.622666,-350.4,-66.18,-83.53,19.99,,,,,,,,,,,
2017-09-19 06:40:02,4304.77,3944.13,4135.0,2017-09-27 17:10:16.580883,-342.02,-67.83,-85.26,-19.42,,,,,,,,,,,
2017-09-19 06:50:02,4304.77,3956.22,4150.0012,2017-09-27 17:20:15.219649,-334.71,-69.53,-88.09,-19.42,,,,,,,,,,,
2017-09-19 07:00:02,4304.77,3956.22,4147.064,2017-09-27 17:30:18.062846,-333.38,-69.53,-87.53,-18.92,,,,,,,,,,,
2017-09-19 07:10:02,4304.77,3920.23,4124.2396,2017-09-27 17:40:13.418361,-334.74,-70.37,-90.03,-28.26,,,,,,,,,,,
2017-09-19 07:20:02,4304.77,3941.01,4130.6,2017-09-27 17:50:17.251292,-300.47,-71.68,-88.13,-28.27,,,,,,,,,,,
2017-09-19 07:30:02,4304.69,3927.15,4120.9999,2017-09-27 18:00:17.029200,-343.91,-72.73,-91.46,2.88,,,,,,,,,,,
2017-09-19 07:40:01,4304.69,3925.0,4125.7127,2017-09-27 18:10:12.875232,-343.63,-77.55,-93.1,-9.19,,,,,,,,,,,
2017-09-19 07:50:02,4304.69,3888.01,4100.0793,2017-09-27 18:20:14.397490,-264.62,-93.96,-93.21,-51.27,,,,,,,,,,,
2017-09-19 08:00:02,4014.86,3903.61,4124.9999,2017-09-27 18:30:13.776219,-286.39,-39.4,-93.78,-1.51,,,,,,,,,,,
2017-09-19 08:10:01,4014.86,3930.56,4146.0,2017-09-27 18:40:17.645065,-219.83,-38.84,-98.42,-2.28,,,,,,,,,,,
2017-09-19 08:20:02,4014.86,3937.12,4148.0,2017-09-27 18:50:16.230300,-256.15,-57.4,-84.84,9.03,,,,,,,,,,,
2017-09-19 08:30:02,4014.86,3965.36,4168.8888,2017-09-27 19:00:12.299936,-256.25,-66.44,-90.02,-0.22,,,,,,,,,,,
2017-09-19 08:40:02,4014.86,3954.47,4159.9727,2017-09-27 19:10:13.865521,-256.31,-4.96,-83.67,65.08,,,,,,,,,,,
2017-09-19 08:50:02,4014.86,3977.0,4157.7532,2017-09-27 19:20:16.451847,-256.31,-7.05,-82.66,65.08,,,,,,,,,,,
2017-09-19 09:00:02,4014.86,3948.68,4159.9999,2017-09-27 19:30:16.871725,-256.53,-10.48,-77.22,65.08,,,,,,,,,,,
2017-09-19 09:10:02,4014.86,3961.33,4140.6449,2017-09-27 19:40:12.650953,-250.35,-14.18,-78.2,65.07,,,,,,,,,,,
2017-09-19 09:20:01,4014.86,3941.91,4147.0782,2017-09-27 19:50:14.397005,-255.27,-14.19,-66.57,46.61,,,,,,,,,,,
2017-09-19 09:30:02,4014.86,3945.95,4139.9999,2017-09-27 20:00:16.464259,-250.72,-24.06,-71.67,37.57,,,,,,,,,,,
2017-09-19 09:40:02,4014.86,3942.59,4135.3653,2017-09-27 20:10:13.469496,-252.86,-62.56,-64.23,-10.41,,,,,,,,,,,
2017-09-19 09:50:02,4014.86,3938.25,4124.2709,2017-09-27 20:20:15.254096,-255.24,-79.46,-67.65,-21.56,,,,,,,,,,,
2017-09-19 10:00:05,4014.86,3955.66,4133.0801,2017-09-27 20:30:15.246505,-255.06,-144.61,-77.4,-90.45,,,,,,,,,,,
2017-09-19 10:10:02,4014.86,3966.65,4136.0,2017-09-27 20:40:15.797063,-254.32,-145.14,-67.78,-98.79,,,,,,,,,,,
2017-09-19 10:20:01,4014.89,3976.1,4143.4817,2017-09-27 20:50:14.011731,-254.32,-143.86,-66.51,-104.15,,,,,,,,,,,
2017-09-19 10:30:02,4014.89,3980.77,4141.4212,2017-09-27 21:00:16.225081,-252.68,-143.43,-71.27,-110.51,,,,,,,,,,,
2017-09-19 10:40:03,4014.89,3972.81,4135.0244,2017-09-27 21:10:15.769350,-255.48,-133.38,-70.87,-105.67,,,,,,,,,,,
2017-09-19 10:50:02,4014.89,3999.99,4165.3937,2017-09-27 21:20:15.706744,-212.54,-146.91,-70.32,-113.72,,,,,,,,,,,
2017-09-19 11:00:01,4014.89,4008.33,4182.0954,2017-09-27 21:30:15.968680,-239.98,-149.37,-67.14,-113.66,,,,,,,,,,,
2017-09-19 11:10:01,4014.89,4009.1,4178.6407,2017-09-27 21:40:13.028079,-246.53,-149.37,-57.51,-113.63,,,,,,,,,,,
2017-09-19 11:20:02,4014.89,4001.32,4174.9999,2017-09-27 21:50:15.043796,-257.25,-142.32,-62.61,-100.79,,,,,,,,,,,
2017-09-19 11:30:02,4020.06,3991.77,4163.4618,2017-09-27 22:00:16.213968,-250.15,-165.59,-78.42,-100.77,,,,,,,,,,,
2017-09-19 11:40:02,4191.72,3984.09,4164.9,2017-09-27 22:10:14.559841,-255.91,-157.44,-81.07,-100.86,,,,,,,,,,,
2017-09-19 11:50:02,4191.72,3993.84,4166.81,2017-09-27 22:20:16.826969,-242.93,-166.81,-88.12,-114.49,,,,,,,,,,,
2017-09-19 12:00:02,4191.72,3995.4,4172.2063,2017-09-27 22:30:14.363568,-234.96,-159.16,-82.81,-114.7,,,,,,,,,,,
2017-09-19 12:10:02,4191.72,4005.3,4184.0,2017-09-27 22:40:13.854390,-231.78,-160.37,-85.78,-114.88,,,,,,,,,,,
2017-09-19 12:20:03,4191.72,4016.03,4179.599,2017-09-27 22:50:17.167045,-244.58,-154.85,-83.76,-114.87,,,,,,,,,,,
2017-09-19 12:30:01,4191.72,4038.08,4197.8891,2017-09-27 23:00:16.085272,-246.87,-167.84,-85.64,-116.21,,,,,,,,,,,
2017-09-19 12:40:02,4191.72,4027.85,4191.9997,2017-09-27 23:10:16.072408,-235.74,-176.43,-91.89,-117.15,,,,,,,,,,,
2017-09-19 12:50:02,4191.72,4011.57,4179.1369,2017-09-27 23:20:15.165647,-228.93,-182.3,-94.09,-131.47,,,,,,,,,,,
2017-09-19 13:00:02,4187.03,4012.57,4178.1741,2017-09-27 23:30:13.496910,-233.55,-174.51,-97.1,-120.06,,,,,,,,,,,
2017-09-19 13:10:02,4187.03,3992.27,4150.1305,2017-09-27 23:40:14.149555,-227.27,-152.91,-75.27,-123.9,,,,,,,,,,,
2017-09-19 13:20:02,4187.03,3972.09,4133.9941,2017-09-27 23:50:17.344062,-208.03,-156.44,-72.08,-124.56,,,,,,,,,,,
2017-09-19 13:30:02,4014.85,3976.38,4144.9819,2017-09-28 00:00:13.130974,-199.41,-154.68,-74.08,-123.8,,,,,,,,,,,
2017-09-19 13:40:01,4014.85,3977.56,4133.0144,2017-09-28 00:10:12.360886,-194.91,-155.04,-65.57,-124.61,,,,,,,,,,,
2017-09-19 13:50:02,4014.85,3975.61,4132.3839,2017-09-28 00:20:15.270440,-194.48,-154.37,-65.58,-124.6,,,,,,,,,,,
2017-09-19 14:00:03,4014.85,3960.16,4115.2,2017-09-28 00:30:15.606168,-198.42,-137.6,-61.91,-107.33,,,,,,,,,,,
2017-09-19 14:10:03,4014.85,3959.86,4134.9092,2017-09-28 00:40:13.728842,-238.87,-147.22,-59.72,-97.51,,,,,,,,,,,
2017-09-19 14:20:02,4014.85,3973.01,4141.3802,2017-09-28 00:50:15.520967,-238.68,-137.19,-61.94,-104.68,,,,,,,,,,,
2017-09-19 14:30:02,4014.85,3972.85,4128.0005,2017-09-28 01:00:13.299826,-250.69,-131.62,-57.71,-102.71,,,,,,,,,,,
2017-09-19 14:40:02,4014.85,3980.02,4145.0136,2017-09-28 01:10:12.737188,-236.44,-165.63,-59.49,-132.23,,,,,,,,,,,
2017-09-19 14:50:01,4014.85,3987.58,4141.0001,2017-09-28 01:20:15.136246,-231.5,-129.03,-59.29,-111.69,,,,,,,,,,,
2017-09-19 15:00:01,4014.85,3972.61,4134.7199,2017-09-28 01:30:12.373700,-246.32,-148.11,-56.2,-110.57,,,,,,,,,,,
2017-09-19 15:10:02,4014.85,3959.13,4142.0,2017-09-28 01:40:16.023419,-227.33,-153.87,-56.59,-110.6,,,,,,,,,,,
2017-09-19 15:20:01,4014.85,3960.06,4130.1246,2017-09-28 01:50:11.988897,-242.1,-148.58,-60.01,-123.78,,,,,,,,,,,
2017-09-19 15:30:02,4014.85,3963.0,4139.0001,2017-09-28 02:00:13.230670,-227.15,-153.52,-60.05,-142.41,,,,,,,,,,,
2017-09-19 15:40:01,4014.85,3967.99,4140.4795,2017-09-28 02:10:15.427669,-239.96,-141.42,-52.94,-140.4,,,,,,,,,,,
2017-09-19 15:50:02,4014.85,3986.82,4152.0,2017-09-28 02:20:13.093366,-250.51,-127.49,-44.88,-138.04,,,,,,,,,,,
2017-09-19 16:00:01,4014.85,3999.99,4150.3852,2017-09-28 02:30:13.194257,-247.34,-118.04,-49.48,-105.53,,,,,,,,,,,
2017-09-19 16:10:02,4014.85,3988.23,4135.0001,2017-09-28 02:40:12.670940,-246.65,-123.44,-54.32,-101.36,,,,,,,,,,,
2017-09-19 16:20:02,4014.85,3992.66,4145.8756,2017-09-28 02:50:14.743428,-246.5,-130.06,-52.77,-103.03,,,,,,,,,,,
2017-09-19 16:30:02,4014.85,3995.69,4149.9999,2017-09-28 03:00:13.809704,-246.62,-121.87,-41.34,-97.68,,,,,,,,,,,
2017-09-19 16:40:01,4014.85,3992.71,4139.997,2017-09-28 03:10:14.907175,-247.43,-117.7,-43.59,-98.93,,,,,,,,,,,
2017-09-19 16:50:02,4021.01,3994.41,4145.0093,2017-09-28 03:20:15.615865,-244.03,-117.87,-42.3,-101.84,,,,,,,,,,,
2017-09-19 17:00:02,4021.01,3992.11,4149.1462,2017-09-28 03:30:16.735744,-242.24,-127.91,-48.37,-123.2,,,,,,,,,,,
2017-09-19 17:10:02,4021.01,4020.07,4155.0,2017-09-28 03:40:14.377604,-235.43,-103.66,-49.29,-96.68,,,,,,,,,,,
2017-09-19 17:20:01,4021.01,4016.11,4165.0,2017-09-28 03:50:12.294962,-222.34,-107.85,-58.83,-84.31,,,,,,,,,,,
2017-09-19 17:30:04,4021.01,4025.59,4174.3591,2017-09-28 04:00:16.659738,-220.11,-100.27,-53.96,-78.25,,,,,,,,,,,
2017-09-19 17:40:01,4021.01,4035.31,4190.0,2017-09-28 04:06:50.821165,-220.11,-101.62,-56.79,-77.05,,,,,,,,,,,
2017-09-19 17:50:02,4021.01,4009.67,4164.9905,2017-09-28 04:10:16.578346,-222.09,-75.74,-56.63,-51.8,,,,,,,,,,,
2017-09-19 18:00:01,4028.58,4000.67,4152.338,2017-09-28 04:20:14.154199,-220.26,-74.45,-62.32,-52.22,,,,,,,,,,,
2017-09-19 18:10:02,4199.06,4000.0,4150.8,2017-09-28 04:30:12.382237,-219.14,-74.45,-59.19,-52.9,,,,,,,,,,,
2017-09-19 18:20:01,4196.47,4008.85,4160.0,2017-09-28 04:40:14.465887,-218.38,-77.96,-59.51,-50.96,,,,,,,,,,,
2017-09-19 18:30:01,4196.47,4007.44,4152.0998,2017-09-28 04:50:20.785242,-283.49,-132.69,-78.65,-63.45,,,,,,,,,,,
2017-09-19 18:40:01,4196.47,4006.58,4152.2001,2017-09-28 05:00:13.124840,-282.81,-132.73,-69.59,-63.45,,,,,,,,,,,
2017-09-19 18:50:02,4176.98,3997.9,4145.9388,2017-09-28 05:03:13.604558,-279.97,-134.94,-71.78,-63.45,,,,,,,,,,,
2017-09-19 19:00:02,4174.07,3979.36,4139.3511,2017-09-28 05:04:13.185428,-303.45,-134.93,-68.99,-63.45,,,,,,,,,,,
2017-09-19 19:10:02,4174.07,3972.0,4134.5,2017-09-28 05:05:11.506155,-303.45,-134.94,-68.62,-63.46,,,,,,,,,,,
2017-09-19 19:20:02,4025.0,3925.4,4099.6981,2017-09-28 05:06:16.176805,-303.44,-133.97,-72.76,-63.45,,,,,,,,,,,
2017-09-19 19:30:02,4025.0,3899.76,4075.1521,2017-09-28 05:07:11.579050,-311.53,-131.11,-72.87,-63.44,,,,,,,,,,,
2017-09-19 19:40:02,4025.0,3894.4,4078.1499,2017-09-28 05:08:14.067194,-313.1,-31.3,-75.73,36.04,,,,,,,,,,,
2017-09-19 19:50:02,4025.0,3915.53,4080.0,2017-09-28 05:09:11.181346,-313.07,-30.95,-76.8,36.04,,,,,,,,,,,
2017-09-19 20:00:02,4025.0,3907.41,4079.9999,2017-09-28 05:10:14.711717,-313.07,-30.1,-74.83,36.2,,,,,,,,,,,
2017-09-19 20:10:02,4025.0,3875.39,4058.4384,2017-09-28 05:10:14.803726,-313.07,-30.1,-74.83,36.2,,,,,,,,,,,
2017-09-19 20:20:02,4025.0,3861.93,4051.9523,2017-09-28 05:11:13.556687,-313.07,-29.61,-75.12,28.78,,,,,,,,,,,
2017-09-19 20:30:02,4025.0,3912.35,4079.9,2017-09-28 05:12:12.006551,-305.73,-29.61,-72.52,28.78,,,,,,,,,,,
2017-09-19 20:40:03,4025.01,3882.5,4065.1003,2017-09-28 05:13:10.849105,-305.73,-29.6,-77.34,28.78,,,,,,,,,,,
2017-09-19 20:50:01,4025.01,3891.85,4076.1999,2017-09-28 05:14:10.889370,-305.73,-29.6,-77.07,28.4,,,,,,,,,,,
2017-09-19 21:00:02,4025.01,3904.92,4084.0,2017-09-28 05:15:13.221395,-305.72,-29.6,-76.76,28.4,,,,,,,,,,,
2017-09-19 21:10:02,4025.01,3925.01,4092.2801,2017-09-28 05:16:08.575518,-305.72,-26.18,-76.39,27.22,,,,,,,,,,,
2017-09-19 21:20:03,4187.66,3938.12,4113.0,2017-09-28 05:17:13.336363,-305.69,-25.85,-76.35,33.87,,,,,,,,,,,
2017-09-19 21:30:02,4187.66,3920.59,4105.3999,2017-09-28 05:18:10.963256,-305.69,-25.85,-77.23,33.87,,,,,,,,,,,
2017-09-19 21:40:02,4187.66,3892.21,4074.8998,2017-09-28 05:19:10.816602,-305.69,-20.25,-68.48,33.87,,,,,,,,,,,
2017-09-19 21:50:02,4187.66,3904.36,4083.7966,2017-09-28 05:20:16.922098,-305.69,-19.67,-71.73,33.87,,,,,,,,,,,
2017-09-19 22:00:02,4025.03,3910.55,4086.0001,2017-09-28 05:20:17.200728,-305.69,-19.67,-71.73,33.87,,,,,,,,,,,
2017-09-19 22:10:02,4025.03,3892.22,4077.9997,2017-09-28 05:21:10.413507,-305.69,-19.67,-69.22,33.83,,,,,,,,,,,
2017-09-19 22:20:03,4025.03,3899.92,4081.3799,2017-09-28 05:22:12.008981,-305.69,-19.67,-68.2,33.83,,,,,,,,,,,
2017-09-19 22:30:02,4025.03,3924.89,4085.89,2017-09-28 05:23:10.916443,-307.46,-19.67,-70.38,33.83,,,,,,,,,,,
2017-09-19 22:40:02,4100.0,3923.5,4080.9999,2017-09-28 05:24:11.535020,-294.67,-19.67,-79.9,33.06,,,,,,,,,,,
2017-09-19 22:50:02,4100.0,3916.82,4081.38,2017-09-28 05:25:12.085470,-295.87,-19.67,-75.1,33.06,,,,,,,,,,,
2017-09-19 23:00:02,4100.0,3921.0,4083.1098,2017-09-28 05:26:11.983017,-290.4,-23.9,-77.9,36.07,,,,,,,,,,,
2017-09-19 23:10:02,4100.0,3929.96,4085.8899,2017-09-28 05:27:11.605146,-290.4,-25.21,-75.93,36.07,,,,,,,,,,,
2017-09-19 23:20:02,4100.0,3936.82,4085.2406,2017-09-28 05:28:07.932646,-299.69,-25.21,-73.86,36.04,,,,,,,,,,,
2017-09-19 23:30:02,4100.0,3939.98,4090.0,2017-09-28 05:29:12.865135,-299.73,-25.21,-72.66,21.38,,,,,,,,,,,
2017-09-19 23:40:02,4100.0,3929.98,4090.8908,2017-09-28 05:30:12.718250,-315.79,-25.21,-71.25,17.47,,,,,,,,,,,
2017-09-19 23:50:02,4060.0,3918.3,4085.5896,2017-09-28 05:30:14.955032,-315.79,-25.21,-74.05,17.47,,,,,,,,,,,
2017-09-20 00:00:02,4046.0,3903.4,4067.196,2017-09-28 05:31:09.469743,-307.46,-27.33,-71.55,17.41,,,,,,,,,,,
2017-09-20 00:10:02,4025.5,3899.98,4066.0011,2017-09-28 05:32:12.579822,-307.29,-27.14,-69.34,17.41,,,,,,,,,,,
2017-09-20 00:20:02,4025.5,3901.89,4079.7398,2017-09-28 05:33:11.237614,-307.29,-28.63,-72.51,17.41,,,,,,,,,,,
2017-09-20 00:30:02,4025.5,3909.85,4076.7399,2017-09-28 05:34:13.156600,-307.29,-28.15,-70.35,17.41,,,,,,,,,,,
2017-09-20 00:40:02,4025.5,3917.86,4076.29,2017-09-28 05:35:10.422734,-307.29,-28.85,-67.02,17.41,,,,,,,,,,,
2017-09-20 00:50:02,4025.5,3912.9,4076.24,2017-09-28 05:36:07.176905,-305.03,-28.93,-65.8,17.41,,,,,,,,,,,
2017-09-20 01:00:02,4025.5,3905.14,4077.9312,2017-09-28 05:37:13.162612,-307.3,-29.61,-68.11,17.41,,,,,,,,,,,
2017-09-20 01:10:02,4025.5,3908.94,4085.0,2017-09-28 05:38:09.509904,-307.3,-31.27,-67.12,17.41,,,,,,,,,,,
2017-09-20 01:20:02,4025.5,3910.43,4097.4986,2017-09-28 05:39:15.372009,-303.08,-32.61,-68.43,17.53,,,,,,,,,,,
2017-09-20 01:30:02,4025.5,3909.63,4092.0,2017-09-28 05:40:12.485118,-307.92,-32.62,-66.71,17.53,,,,,,,,,,,
2017-09-20 01:40:02,4025.5,3908.5,4086.6001,2017-09-28 05:40:13.220755,-307.92,-32.62,-66.71,17.53,,,,,,,,,,,
2017-09-20 01:50:02,4027.0,3895.96,4079.0,2017-09-28 05:41:08.894778,-305.1,-32.62,-65.84,17.53,,,,,,,,,,,
2017-09-20 02:00:02,4027.0,3882.0,4056.3469,2017-09-28 05:42:12.462604,-305.1,-33.12,-62.02,17.53,,,,,,,,,,,
2017-09-20 02:10:03,4027.0,3901.01,4065.2001,2017-09-28 05:43:13.786068,-305.1,-33.14,-67.16,17.53,,,,,,,,,,,
2017-09-20 02:20:02,4027.0,3926.71,4095.0,2017-09-28 05:44:09.294212,-300.6,-33.14,-65.06,15.94,,,,,,,,,,,
2017-09-20 02:30:02,4027.0,3920.26,4089.9197,2017-09-28 05:45:10.307014,-300.64,-33.14,-62.29,15.94,,,,,,,,,,,
2017-09-20 02:40:05,4027.0,3907.82,4080.0,2017-09-28 05:50:13.187911,-305.96,-24.78,-57.29,15.94,,,,,,,,,,,
2017-09-20 02:50:03,4027.0,3907.82,4065.3011,2017-09-28 06:00:15.250772,-296.69,-18.99,-49.07,15.94,,,,,,,,,,,
2017-09-20 03:00:03,4027.0,3898.13,4073.9699,2017-09-28 06:00:16.099814,-296.69,-18.99,-49.07,15.94,,,,,,,,,,,
2017-09-20 03:10:02,4027.0,3898.13,4069.8999,2017-09-28 06:10:16.868523,-304.04,-16.41,-49.38,15.94,,,,,,,,,,,
2017-09-20 03:20:03,4027.0,3891.13,4069.3999,2017-09-28 06:20:14.333620,-292.81,-12.87,-45.63,16.01,,,,,,,,,,,
2017-09-20 03:30:01,4027.0,3897.6,4077.1243,2017-09-28 06:30:13.413108,-296.57,-15.22,-45.82,16.02,,,,,,,,,,,
2017-09-20 03:40:02,4027.0,3892.94,4070.9419,2017-09-28 06:40:14.420893,-293.12,-30.28,-42.13,15.95,,,,,,,,,,,
2017-09-20 03:50:01,4027.0,3879.9,4055.1001,2017-09-28 06:50:10.696517,-268.49,-29.79,-42.2,15.96,,,,,,,,,,,
2017-09-20 04:00:04,4030.0,3877.67,4067.6995,2017-09-28 07:00:11.645044,-267.73,-24.32,-27.92,15.95,,,,,,,,,,,
2017-09-20 04:10:01,4027.0,3871.01,4053.9999,2017-09-28 07:00:12.374517,-267.73,-24.32,-29.47,15.95,,,,,,,,,,,
2017-09-20 04:20:04,4027.0,3851.01,4028.44,2017-09-28 07:10:10.670892,-267.68,-22.82,-35.16,15.96,,,,,,,,,,,
2017-09-20 04:30:02,4027.0,3841.1,4005.3838,2017-09-28 07:20:14.886344,-257.73,-9.55,-31.86,17.83,,,,,,,,,,,
2017-09-20 04:40:01,4026.0,3847.39,4024.4375,2017-09-28 07:30:13.409470,-237.86,-10.89,-39.1,16.08,,,,,,,,,,,
2017-09-20 04:50:01,4026.0,3854.04,4022.1599,2017-09-28 07:40:16.448685,-236.88,-9.37,-33.87,15.94,,,,,,,,,,,
2017-09-20 05:00:01,4026.0,3857.6,4022.0,2017-09-28 07:50:12.668002,-243.81,-2.36,-25.16,16.71,,,,,,,,,,,
2017-09-20 05:10:02,4026.0,3841.04,4018.3497,2017-09-28 08:00:14.780712,-247.78,-14.17,-32.94,16.98,,,,,,,,,,,
2017-09-20 05:20:01,4026.0,3844.15,4020.9987,2017-09-28 08:00:16.051672,-247.78,-14.17,-32.94,16.98,,,,,,,,,,,
