"Br9901, x","Br9901, y","Br9102, x","Br9102, y","Br9901 manuellt, x","Br9901 manuellt, y","Br9102 manuellt, x","Br9102 manuellt, y","ök. brunnsfilter Br9901, x; ök. brunnsfilter Br9102, x","ök. brunnsfilter Br9901, y","ök. brunnsfilter Br9102, y"
2017-11-09 20:35:46,15.9163160791,2017-11-09 20:35:46,16.5816404606,,,,,,,
2017-11-09 20:45:48,15.9180253483,2017-11-09 20:45:48,16.5818415511,,,,,,,
2017-11-09 20:55:49,15.9153106266,2017-11-09 20:55:49,16.5798306462,,,,,,,
2017-11-09 21:05:50,15.9147073551,2017-11-09 21:05:50,16.5801322819,,,,,,,
2017-11-09 21:15:52,15.9135008122,2017-11-09 21:15:52,16.5802328271,,,,,,,
2017-11-09 21:25:53,15.9119926335,2017-11-09 21:25:53,16.5794284652,,,,,,,
2017-11-09 21:35:54,15.9127969954,2017-11-09 21:35:54,16.5780208317,,,,,,,
2017-11-09 21:45:55,15.911389362,2017-11-09 21:45:55,16.5759093815,,,,,,,
2017-11-09 21:55:56,15.911791543,2017-11-09 21:55:56,16.5764121077,,,,,,,
2017-11-09 22:05:58,15.9099817285,2017-11-09 22:05:58,16.5756077458,,,,,,,
2017-11-09 22:15:59,15.9088757308,2017-11-09 22:15:59,16.5729935693,,,,,,,
2017-11-09 22:26:00,15.9068648259,2017-11-09 22:26:00,16.5727924788,,,,,,,
2017-11-09 22:36:01,15.9074680973,2017-11-09 22:36:01,16.5723902978,,,,,,,
2017-11-09 22:46:03,15.9064626449,2017-11-09 22:46:03,16.5714853906,,,,,,,
2017-11-09 22:56:04,15.9064626449,2017-11-09 22:56:04,16.5712843001,,,,,,,
2017-11-09 23:06:05,15.9041501042,2017-11-09 23:06:05,16.5712843001,,,,,,,
2017-11-09 23:16:06,15.9049544661,2017-11-09 23:16:06,16.5703793929,,,,,,,
2017-11-09 23:26:08,16.9280023584,2017-11-09 23:26:08,16.6249754622,,,,,,,
2017-11-09 23:36:10,16.9890333236,2017-11-09 23:36:10,16.6826884342,,,,,,,
2017-11-09 23:46:11,17.0159794499,2017-11-09 23:46:11,16.7059143864,,,,,,,
2017-11-09 23:56:12,17.0358874089,2017-11-09 23:56:12,16.7226048975,,,,,,,
2017-11-10 00:06:13,17.050969196,2017-11-10 00:06:13,16.7348714176,,,,,,,
2017-11-10 00:16:15,17.0640400781,2017-11-10 00:16:15,16.7468363021,,,,,,,
2017-11-10 00:26:17,17.0752006006,2017-11-10 00:26:17,16.7566897363,,,,,,,
2017-11-10 00:36:18,17.0842496728,2017-11-10 00:36:18,16.7639289941,,,,,,,
2017-11-10 00:46:19,17.0918911116,2017-11-10 00:46:19,16.7708666162,,,,,,,
2017-11-10 00:56:20,17.1003369124,2017-11-10 00:56:20,16.7784075098,,,,,,,
2017-11-10 01:06:22,17.1072745345,2017-11-10 01:06:22,16.7852445866,,,,,,,
2017-11-10 01:16:23,17.1125028874,2017-11-10 01:16:23,16.7891658512,,,,,,,
2017-11-10 01:26:25,17.1189377832,2017-11-10 01:26:25,16.7950980208,,,,,,,
2017-11-10 01:36:27,17.1240655908,2017-11-10 01:36:27,16.7993209212,,,,,,,
2017-11-10 01:46:28,17.1289923079,2017-11-10 01:46:28,16.8043481836,,,,,,,
2017-11-10 01:56:29,17.1324108463,2017-11-10 01:56:29,16.8075656315,,,,,,,
2017-11-10 02:06:30,17.1382424707,2017-11-10 02:06:30,16.8125928939,,,,,,,
2017-11-10 02:16:32,17.1423648258,2017-11-10 02:16:32,16.8161119775,,,,,,,
2017-11-10 02:26:33,17.1466882715,2017-11-10 02:26:33,16.8205359684,,,,,,,
2017-11-10 02:36:34,17.1501068099,2017-11-10 02:36:34,16.8231501449,,,,,,,
2017-11-10 02:46:37,17.1540280745,2017-11-10 02:46:37,16.8270714095,,,,,,,
2017-11-10 02:56:38,17.1563406152,2017-11-10 02:56:38,16.8287806787,,,,,,,
2017-11-10 03:06:39,17.1601613346,2017-11-10 03:06:39,16.8325008529,,,,,,,
2017-11-10 03:16:41,17.1634793278,2017-11-10 03:16:41,16.8361204818,,,,,,,
2017-11-10 03:26:43,17.1657918685,2017-11-10 03:26:43,16.8384330225,,,,,,,
2017-11-10 03:36:44,17.1684060449,2017-11-10 03:36:44,16.8406450179,,,,,,,
2017-11-10 03:46:45,17.1711207666,2017-11-10 03:46:45,16.8433597396,,,,,,,
2017-11-10 03:56:46,17.1731316715,2017-11-10 03:56:46,16.8448679183,,,,,,,
2017-11-10 04:06:48,17.175745848,2017-11-10 04:06:48,16.8477837305,,,,,,,
2017-11-10 04:16:49,17.1776562077,2017-11-10 04:16:49,16.8494929997,,,,,,,
2017-11-10 04:26:51,17.1793654769,2017-11-10 04:26:51,16.8513028141,,,,,,,
2017-11-10 04:36:52,17.1813763818,2017-11-10 04:36:52,16.8534142643,,,,,,,
2017-11-10 04:46:54,17.183890013,2017-11-10 04:46:54,16.8554251693,,,,,,,
2017-11-10 04:56:55,17.185498737,2017-11-10 04:56:55,16.857335529,,,,,,,
2017-11-10 05:06:56,17.1886156396,2017-11-10 05:06:56,16.8601507959,,,,,,,
2017-11-10 05:16:58,17.1898221826,2017-11-10 05:16:58,16.8611562484,,,,,,,
2017-11-10 05:27:00,17.1911292708,2017-11-10 05:27:00,16.8622622461,,,,,,,
2017-11-10 05:37:01,17.1930396305,2017-11-10 05:37:01,16.8643736963,,,,,,,
2017-11-10 05:47:02,17.1954527165,2017-11-10 05:47:02,16.8671889632,,,,,,,
2017-11-10 05:57:04,17.1971619857,2017-11-10 05:57:04,16.8682949609,,,,,,,
2017-11-10 06:07:05,17.1993739811,2017-11-10 06:07:05,16.8706075016,,,,,,,
2017-11-10 06:17:06,16.1501843245,2017-11-10 06:17:06,16.7923832991,,,,,,,
2017-11-10 06:27:08,16.1081564111,2017-11-10 06:27:08,16.7519641097,,,,,,,
2017-11-10 06:37:09,16.085734821,2017-11-10 06:37:09,16.7320561507,,,,,,,
2017-11-10 06:47:10,16.0692454004,2017-11-10 06:47:10,16.7189852686,,,,,,,
2017-11-10 06:57:12,16.055671792,2017-11-10 06:57:12,16.7089307438,,,,,,,
2017-11-10 07:07:13,16.0473265365,2017-11-10 07:07:13,16.700484943,,,,,,,
2017-11-10 07:17:14,16.0378752832,2017-11-10 07:17:14,16.6934467757,,,,,,,
2017-11-10 07:27:16,17.0739940576,2017-11-10 07:27:16,16.7596055485,,,,,,,
2017-11-10 07:37:17,17.118435057,2017-11-10 07:37:17,16.8014323714,,,,,,,
2017-11-10 07:47:19,17.1381419255,2017-11-10 07:47:19,16.8184245182,,,,,,,
2017-11-10 07:57:20,17.1508106266,2017-11-10 07:57:20,16.828881224,,,,,,,
2017-11-10 08:07:21,16.0947838932,2017-11-10 08:07:21,16.7422112207,,,,,,,
2017-11-10 08:17:23,16.065826862,2017-11-10 08:17:23,16.7155667301,,,,,,,
2017-11-10 08:27:24,16.0492368962,2017-11-10 08:27:24,16.7023953027,,,,,,,
2017-11-10 08:37:26,16.0390818262,2017-11-10 08:37:26,16.6932456852,,,,,,,
2017-11-10 08:47:27,16.0306360254,2017-11-10 08:47:27,16.6859058822,,,,,,,
2017-11-10 08:57:28,16.0235978581,2017-11-10 08:57:28,16.6803758935,,,,,,,
2017-11-10 09:07:30,16.0184700505,2017-11-10 09:07:30,16.6750469954,,,,,,,
2017-11-10 09:17:31,16.0121356999,2017-11-10 09:17:31,16.6713268213,,,,,,,
2017-11-10 09:27:33,16.0075106185,2017-11-10 09:27:33,16.6661990137,,,,,,,
2017-11-10 09:37:35,16.0041926253,2017-11-10 09:37:35,16.6631826563,,,,,,,
2017-11-10 09:47:36,16.0002713607,2017-11-10 09:47:36,16.6600657536,,,,,,,
2017-11-10 09:57:37,15.996752277,2017-11-10 09:57:37,16.6562450342,,,,,,,
2017-11-10 10:07:39,15.9925293766,2017-11-10 10:07:39,16.6534297672,,,,,,,
2017-11-10 10:17:40,15.9879042953,2017-11-10 10:17:40,16.6503128646,,,,,,,
2017-11-10 10:27:42,15.9851895736,2017-11-10 10:27:42,16.6490057764,,,,,,,
2017-11-10 10:37:43,15.9833797591,2017-11-10 10:37:43,16.645185057,,,,,,,
2017-11-10 10:47:44,15.9820726709,2017-11-10 10:47:44,16.643978514,,,,,,,
2017-11-10 10:57:46,15.9813688542,2017-11-10 10:57:46,16.64236979,,,,,,,
2017-11-10 11:07:47,15.979257404,2017-11-10 11:07:47,16.6426714258,,,,,,,
2017-11-10 11:17:48,15.9783524967,2017-11-10 11:17:48,16.6392528874,,,,,,,
2017-11-10 11:27:50,17.029854694,2017-11-10 11:27:50,16.7219010807,,,,,,,
2017-11-10 11:37:52,17.0714804264,2017-11-10 11:37:52,16.7601082747,,,,,,,
2017-11-10 11:47:53,17.0945052881,2017-11-10 11:47:53,16.7799156885,,,,,,,
2017-11-10 11:57:54,17.1121007064,2017-11-10 11:57:54,16.7955002018,,,,,,,
2017-11-10 12:07:55,17.1238645003,2017-11-10 12:07:55,16.8055547266,,,,,,,
2017-11-10 12:17:57,16.0730661198,2017-11-10 12:17:57,16.7258223454,,,,,,,
2017-11-10 12:27:59,16.0450139958,2017-11-10 12:27:59,16.6973680404,,,,,,,
2017-11-10 12:38:00,16.0299322087,2017-11-10 12:38:00,16.6855037012,,,,,,,
2017-11-10 12:48:01,16.0204809554,2017-11-10 12:48:01,16.6757508122,,,,,,,
2017-11-10 12:58:03,16.0125378809,2017-11-10 12:58:03,16.6703213688,,,,,,,
2017-11-10 13:08:04,16.0050975325,2017-11-10 13:08:04,16.6643891992,,,,,,,
2017-11-10 13:18:05,16.0009751774,2017-11-10 13:18:05,16.6608701156,,,,,,,
2017-11-10 13:28:07,15.9960484603,2017-11-10 13:28:07,16.6561444889,,,,,,,
2017-11-10 13:38:08,15.9932331934,2017-11-10 13:38:08,16.6532286768,,,,,,,
2017-11-10 13:48:10,15.989010293,2017-11-10 13:48:10,16.6494079574,,,,,,,
2017-11-10 13:58:11,15.9849884831,2017-11-10 13:58:11,16.6457883284,,,,,,,
2017-11-10 14:08:12,15.9808661279,2017-11-10 14:08:12,16.642771971,,,,,,,
2017-11-10 14:18:14,15.9799612207,2017-11-10 14:18:14,16.6410627018,,,,,,,
2017-11-10 14:28:15,15.9763415918,2017-11-10 14:28:15,16.6391523421,,,,,,,
2017-11-10 14:38:17,15.9750345036,2017-11-10 14:38:17,16.6374430729,,,,,,,
2017-11-10 14:48:18,15.9745317773,2017-11-10 14:48:18,16.6369403467,,,,,,,
2017-11-10 14:58:19,15.9701077865,2017-11-10 14:58:19,16.6343261702,,,,,,,
2017-11-10 15:08:20,15.9689012435,2017-11-10 15:08:20,16.6327174463,,,,,,,
2017-11-10 15:18:22,15.9661865218,2017-11-10 15:18:22,16.6314103581,,,,,,,
2017-11-10 15:28:23,15.966689248,2017-11-10 15:28:23,16.6306059961,,,,,,,
2017-11-10 15:38:25,17.0269388818,2017-11-10 15:38:25,16.720392902,,,,,,,
2017-11-10 15:48:26,17.0649449853,2017-11-10 15:48:26,16.7541761051,,,,,,,
2017-11-10 15:58:27,17.0870649398,2017-11-10 15:58:27,16.7736818831,,,,,,,
2017-11-10 16:08:28,17.1040570866,2017-11-10 16:08:28,16.787858763,,,,,,,
2017-11-10 16:18:29,17.1163236068,2017-11-10 16:18:29,16.7990192855,,,,,,,
2017-11-10 16:28:31,16.0661284977,2017-11-10 16:28:31,16.7152650944,,,,,,,
2017-11-10 16:38:33,16.0364676497,2017-11-10 16:38:33,16.6903298731,,,,,,,
2017-11-10 16:48:34,16.0225924056,2017-11-10 16:48:34,16.6780633529,,,,,,,
2017-11-10 16:58:35,16.0144482406,2017-11-10 16:58:35,16.6710251856,,,,,,,
2017-11-10 17:08:37,16.0064046208,2017-11-10 17:08:37,16.6653946517,,,,,,,
2017-11-10 17:18:38,15.998763182,2017-11-10 17:18:38,16.6596635726,,,,,,,
2017-11-10 17:28:39,15.9949424626,2017-11-10 17:28:39,16.6555412175,,,,,,,
2017-11-10 17:38:41,15.9903173812,2017-11-10 17:38:41,16.6515194076,,,,,,,
2017-11-10 17:48:42,15.9879042953,2017-11-10 17:48:42,16.6485030501,,,,,,,
2017-11-10 17:58:43,15.9843852116,2017-11-10 17:58:43,16.645587238,,,,,,,
2017-11-10 18:08:44,15.9808661279,2017-11-10 18:08:44,16.6429730615,,,,,,,
2017-11-10 18:18:46,15.977246499,2017-11-10 18:18:46,16.6410627018,,,,,,,
2017-11-10 18:28:47,15.9754366846,2017-11-10 18:28:47,16.6378452539,,,,,,,
2017-11-10 18:38:49,15.9745317773,2017-11-10 18:38:49,16.6374430729,,,,,,,
2017-11-10 18:48:50,15.9716159652,2017-11-10 18:48:50,16.6349294417,,,,,,,
2017-11-10 18:58:51,15.9672925195,2017-11-10 18:58:51,16.6332201725,,,,,,,
2017-11-10 19:08:53,15.968700153,2017-11-10 19:08:53,16.6328179915,,,,,,,
2017-11-10 19:18:54,15.9661865218,2017-11-10 19:18:54,16.6303043603,,,,,,,
2017-11-10 19:28:55,15.9651810693,2017-11-10 19:28:55,16.6267852767,,,,,,,
2017-11-10 19:38:56,15.9641756169,2017-11-10 19:38:56,16.6280923649,,,,,,,
2017-11-10 19:48:58,15.9628685286,2017-11-10 19:48:58,16.6265841862,,,,,,,
2017-11-10 19:58:59,15.9617625309,2017-11-10 19:58:59,16.6261820052,,,,,,,
2017-11-10 20:09:00,16.96118229,2017-11-10 20:09:00,16.6596635726,,,,,,,
2017-11-10 20:19:01,17.0402108545,2017-11-10 20:19:01,16.732558877,,,,,,,
2017-11-10 20:29:03,17.0702738835,2017-11-10 20:29:03,16.7591028223,,,,,,,
2017-11-10 20:39:04,17.0904834782,2017-11-10 20:39:04,16.7765976953,,,,,,,
2017-11-10 20:49:05,17.1059674463,2017-11-10 20:49:05,16.7896685775,,,,,,,
2017-11-10 20:59:07,16.0595930566,2017-11-10 20:59:07,16.709835651,,,,,,,
2017-11-10 21:09:08,16.0401878239,2017-11-10 21:09:08,16.6860064274,,,,,,,
2017-11-10 21:19:10,16.0269158512,2017-11-10 21:19:10,16.6752480859,,,,,,,
2017-11-10 21:29:11,16.0189727767,2017-11-10 21:29:11,16.6680088281,,,,,,,
2017-11-10 21:39:12,16.0138449691,2017-11-10 21:39:12,16.6623782943,,,,,,,
2017-11-10 21:49:14,16.0080133447,2017-11-10 21:49:14,16.6579543034,,,,,,,
2017-11-10 21:59:15,16.0026844466,2017-11-10 21:59:15,16.6540330387,,,,,,,
2017-11-10 22:09:16,16.9662095524,2017-11-10 22:09:16,16.6699191878,,,,,,,
2017-11-10 22:19:18,17.0626324447,2017-11-10 22:19:18,16.7528690169,,,,,,,
2017-11-10 22:29:19,17.0924943831,2017-11-10 22:29:19,16.7787091455,,,,,,,
2017-11-10 22:39:20,17.1113968896,2017-11-10 22:39:20,16.7947963851,,,,,,,
2017-11-10 22:49:22,17.1250710433,2017-11-10 22:49:22,16.80696236,,,,,,,
2017-11-10 22:59:23,16.0726639388,2017-11-10 22:59:23,16.7239119857,,,,,,,
2017-11-10 23:09:25,16.0441090885,2017-11-10 23:09:25,16.6989767643,,,,,,,
2017-11-10 23:19:26,16.0319431136,2017-11-10 23:19:26,16.6878162419,,,,,,,
2017-11-10 23:29:27,16.024804401,2017-11-10 23:29:27,16.6802753483,,,,,,,
2017-11-10 23:39:29,16.015453693,2017-11-10 23:39:29,16.6731366357,,,,,,,
2017-11-10 23:49:30,16.0113313379,2017-11-10 23:49:30,16.6681093734,,,,,,,
2017-11-10 23:59:31,16.0053991683,2017-11-10 23:59:31,16.6645902897,,,,,,,
2017-11-11 00:09:33,17.0718826074,2017-11-11 00:09:33,16.7608120915,,,,,,,
2017-11-11 00:19:34,17.1024483626,2017-11-11 00:19:34,16.7885625797,,,,,,,
2017-11-11 00:29:35,17.1224568669,2017-11-11 00:29:35,16.8054541813,,,,,,,
2017-11-11 00:39:36,17.1357288395,2017-11-11 00:39:36,16.8178212467,,,,,,,
2017-11-11 00:49:38,17.147291543,2017-11-11 00:49:38,16.8270714095,,,,,,,
2017-11-11 00:59:39,17.1560389795,2017-11-11 00:59:39,16.8347128483,,,,,,,
2017-11-11 01:09:40,17.164384235,2017-11-11 01:09:40,16.8422537419,,,,,,,
2017-11-11 01:19:41,17.1705174951,2017-11-11 01:19:41,16.8477837305,,,,,,,
2017-11-11 01:29:43,17.1769523909,2017-11-11 01:29:43,16.8532131738,,,,,,,
2017-11-11 01:39:44,17.1828845606,2017-11-11 01:39:44,16.8589442529,,,,,,,
2017-11-11 01:49:46,17.1876101872,2017-11-11 01:49:46,16.8632676986,,,,,,,
2017-11-11 01:59:47,17.1935423568,2017-11-11 01:59:47,16.8684960514,,,,,,,
2017-11-11 02:09:48,17.1983685287,2017-11-11 02:09:48,16.8729200423,,,,,,,
2017-11-11 02:19:50,17.2023903385,2017-11-11 02:19:50,16.8762380355,,,,,,,
2017-11-11 02:29:51,17.2056077865,2017-11-11 02:29:51,16.8795560287,,,,,,,
2017-11-11 02:39:52,17.2102328678,2017-11-11 02:39:52,16.883778929,,,,,,,
2017-11-11 02:49:54,17.212746499,2017-11-11 02:49:54,16.885789834,,,,,,,
2017-11-11 02:59:55,17.2169693994,2017-11-11 02:59:55,16.8895100081,,,,,,,
2017-11-11 03:09:57,17.2198852116,2017-11-11 03:09:57,16.8925263656,,,,,,,
2017-11-11 03:19:58,17.221695026,2017-11-11 03:19:58,16.8945372705,,,,,,,
2017-11-11 03:29:59,17.224510293,2017-11-11 03:29:59,16.8968498112,,,,,,,
2017-11-11 03:40:00,17.2273255599,2017-11-11 03:40:00,16.8993634424,,,,,,,
2017-11-11 03:50:02,17.2294370101,2017-11-11 03:50:02,16.9020781641,,,,,,,
2017-11-11 04:00:03,17.232654458,2017-11-11 04:00:03,16.9042901595,,,,,,,
2017-11-11 04:10:04,17.2359724512,2017-11-11 04:10:04,16.9079097884,,,,,,,
2017-11-11 04:20:06,17.2376817204,2017-11-11 04:20:06,16.9098201481,,,,,,,
2017-11-11 04:30:07,17.2407986231,2017-11-11 04:30:07,16.913439777,,,,,,,
2017-11-11 04:40:08,17.2437144352,2017-11-11 04:40:08,16.9161544987,,,,,,,
2017-11-11 04:50:10,17.2457253402,2017-11-11 04:50:10,16.9171599512,,,,,,,
2017-11-11 05:00:11,17.2473340641,2017-11-11 05:00:11,16.9191708561,,,,,,,
2017-11-11 05:10:12,17.2494455143,2017-11-11 05:10:12,16.9209806706,,,,,,,
2017-11-11 05:20:14,17.251355874,2017-11-11 05:20:14,16.9226899398,,,,,,,
2017-11-11 05:30:16,17.2532662337,2017-11-11 05:30:16,16.9249019352,,,,,,,
2017-11-11 05:40:18,17.2547744124,2017-11-11 05:40:18,16.9263095687,,,,,,,
2017-11-11 05:50:19,17.2561820459,2017-11-11 05:50:19,16.9277172021,,,,,,,
2017-11-11 06:00:20,17.2577907699,2017-11-11 06:00:20,16.9293259261,,,,,,,
2017-11-11 06:10:21,17.2590978581,2017-11-11 06:10:21,16.9309346501,,,,,,,
2017-11-11 06:20:23,17.2604049463,2017-11-11 06:20:23,16.9323422835,,,,,,,
2017-11-11 06:30:24,17.2622147607,2017-11-11 06:30:24,16.9334482813,,,,,,,
2017-11-11 06:40:26,17.2644267562,2017-11-11 06:40:26,16.9355597314,,,,,,,
2017-11-11 06:50:27,17.2657338444,2017-11-11 06:50:27,16.9364646387,,,,,,,
2017-11-11 07:00:28,17.2674431136,2017-11-11 07:00:28,16.9380733626,,,,,,,
2017-11-11 07:10:30,17.2689512923,2017-11-11 07:10:30,16.9397826318,,,,,,,
2017-11-11 07:20:31,17.2705600163,2017-11-11 07:20:31,16.9410897201,,,,,,,
2017-11-11 07:30:33,17.2714649235,2017-11-11 07:30:33,16.942296263,,,,,,,
2017-11-11 07:40:34,17.273274738,2017-11-11 07:40:34,16.9442066227,,,,,,,
2017-11-11 07:50:36,17.2750845524,2017-11-11 07:50:36,16.9459158919,,,,,,,
2017-11-11 08:00:37,16.2159409163,2017-11-11 08:00:37,16.8581398909,,,,,,,
2017-11-11 08:10:38,16.1752200911,2017-11-11 08:10:38,16.8209381494,,,,,,,
2017-11-11 08:20:40,16.1549099512,2017-11-11 08:20:40,16.8028400049,,,,,,,
2017-11-11 08:30:41,16.1387221663,2017-11-11 08:30:41,16.790271849,,,,,,,
2017-11-11 08:40:42,16.1269583724,2017-11-11 08:40:42,16.7800162337,,,,,,,
2017-11-11 08:50:44,16.1173060286,2017-11-11 08:50:44,16.7705649805,,,,,,,
2017-11-11 09:00:45,16.1092624089,2017-11-11 09:00:45,16.7645322656,,,,,,,
2017-11-11 09:10:46,16.1017215153,2017-11-11 09:10:46,16.7575946436,,,,,,,
2017-11-11 09:20:48,16.0947838932,2017-11-11 09:20:48,16.7518635644,,,,,,,
2017-11-11 09:30:50,16.0894549951,2017-11-11 09:30:50,16.7463335758,,,,,,,
2017-11-11 09:40:51,16.082517373,2017-11-11 09:40:51,16.741909585,,,,,,,
2017-11-11 09:50:52,16.0805064681,2017-11-11 09:50:52,16.7385915918,,,,,,,
2017-11-11 10:00:54,16.0741721175,2017-11-11 10:00:54,16.7340670557,,,,,,,
2017-11-11 10:10:55,16.0706530339,2017-11-11 10:10:55,16.7303468815,,,,,,,
2017-11-11 10:20:56,16.0649219547,2017-11-11 10:20:56,16.7269283431,,,,,,,
2017-11-11 10:30:57,16.0600957829,2017-11-11 10:30:57,16.7232081689,,,,,,,
2017-11-11 10:40:59,16.0594925114,2017-11-11 10:40:59,16.7210967188,,,,,,,
2017-11-11 10:51:00,16.0537614323,2017-11-11 10:51:00,16.7177787256,,,,,,,
2017-11-11 11:01:02,16.0537614323,2017-11-11 11:01:02,16.7140585514,,,,,,,
2017-11-11 11:11:03,16.0493374414,2017-11-11 11:11:03,16.712248737,,,,,,,
2017-11-11 11:21:04,16.047125446,2017-11-11 11:21:04,16.7091318343,,,,,,,
2017-11-11 11:31:06,16.0445112695,2017-11-11 11:31:06,16.7081263818,,,,,,,
2017-11-11 11:41:08,16.0411932764,2017-11-11 11:41:08,16.7054116602,,,,,,,
2017-11-11 11:51:10,16.0404894596,2017-11-11 11:51:10,16.7026969385,,,,,,,
2017-11-11 12:01:11,16.0367692855,2017-11-11 12:01:11,16.7011887598,,,,,,,
2017-11-11 12:11:12,16.0340545638,2017-11-11 12:11:12,16.6987756738,,,,,,,
2017-11-11 12:21:14,16.0339540185,2017-11-11 12:21:14,16.6963625879,,,,,,,
2017-11-11 12:31:15,16.0309376611,2017-11-11 12:31:15,16.6953571354,,,,,,,
2017-11-11 12:41:17,16.0294294824,2017-11-11 12:41:17,16.693547321,,,,,,,
2017-11-11 12:51:18,16.0273180322,2017-11-11 12:51:18,16.6921396875,,,,,,,
2017-11-11 13:01:19,16.026010944,2017-11-11 13:01:19,16.6905309635,,,,,,,
2017-11-11 13:11:20,16.0238994938,2017-11-11 13:11:20,16.6877156966,,,,,,,
2017-11-11 13:21:22,16.0212853174,2017-11-11 13:21:22,16.6873135156,,,,,,,
2017-11-11 13:31:24,16.0210842269,2017-11-11 13:31:24,16.6866096989,,,,,,,
2017-11-11 13:41:25,16.0209836816,2017-11-11 13:41:25,16.6845987939,,,,,,,
2017-11-11 13:51:26,16.0184700505,2017-11-11 13:51:26,16.6835933415,,,,,,,
2017-11-11 14:01:28,16.01826896,2017-11-11 14:01:28,16.6823867985,,,,,,,
2017-11-11 14:11:29,16.0148504216,2017-11-11 14:11:29,16.6807780745,,,,,,,
2017-11-11 14:21:31,16.0147498763,2017-11-11 14:21:31,16.6799737126,,,,,,,
2017-11-11 14:31:34,16.0141466048,2017-11-11 14:31:34,16.6784655339,,,,,,,
2017-11-11 14:41:35,16.0121356999,2017-11-11 14:41:35,16.6793704411,,,,,,,
2017-11-11 14:51:37,16.0100242497,2017-11-11 14:51:37,16.6774600814,,,,,,,
2017-11-11 15:01:38,16.0094209782,2017-11-11 15:01:38,16.6760524479,,,,,,,
2017-11-11 15:11:39,16.0078122542,2017-11-11 15:11:39,16.6760524479,,,,,,,
2017-11-11 15:21:41,16.0092198877,2017-11-11 15:21:41,16.6751475407,,,,,,,
2017-11-11 15:31:43,16.0090187972,2017-11-11 15:31:43,16.6737399072,,,,,,,
2017-11-11 15:41:44,16.006102985,2017-11-11 15:41:44,16.6731366357,,,,,,,
2017-11-11 15:51:45,16.0068068018,2017-11-11 15:51:45,16.6725333643,,,,,,,
2017-11-11 16:01:47,16.0048964421,2017-11-11 16:01:47,16.6721311833,,,,,,,
2017-11-11 16:11:48,16.0066057113,2017-11-11 16:11:48,16.6723322738,,,,,,,
2017-11-11 16:21:49,16.0049969873,2017-11-11 16:21:49,16.6715279118,,,,,,,
2017-11-11 16:31:51,16.0036898991,2017-11-11 16:31:51,16.6695170068,,,,,,,
2017-11-11 16:41:52,16.0048964421,2017-11-11 16:41:52,16.6692153711,,,,,,,
2017-11-11 16:51:54,16.0029860824,2017-11-11 16:51:54,16.6680088281,,,,,,,
2017-11-11 17:01:55,16.0033882634,2017-11-11 17:01:55,16.6691148258,,,,,,,
2017-11-11 17:11:56,16.0021817204,2017-11-11 17:11:56,16.6682099186,,,,,,,
2017-11-11 17:21:58,16.0018800846,2017-11-11 17:21:58,16.6678077376,,,,,,,
2017-11-11 17:31:59,16.0003719059,2017-11-11 17:31:59,16.6672044662,,,,,,,
2017-11-11 17:42:00,16.0102253402,2017-11-11 17:42:00,16.6674055566,,,,,,,
2017-11-11 17:52:02,16.0083149805,2017-11-11 17:52:02,16.6666011947,,,,,,,
2017-11-11 18:02:03,16.0082144352,2017-11-11 18:02:03,16.6669028304,,,,,,,
2017-11-11 18:12:05,16.0076111637,2017-11-11 18:12:05,16.6661990137,,,,,,,
2017-11-11 18:22:07,16.0064046208,2017-11-11 18:22:07,16.6654951969,,,,,,,
2017-11-11 18:32:10,16.0070078923,2017-11-11 18:32:10,16.6659979232,,,,,,,
2017-11-11 18:42:11,15.9961490055,2017-11-11 18:42:11,16.6641881087,,,,,,,
2017-11-11 18:52:12,15.9957468245,2017-11-11 18:52:12,16.6641881087,,,,,,,
2017-11-11 19:02:13,15.9933337386,2017-11-11 19:02:13,16.663886473,,,,,,,
2017-11-11 19:12:15,15.9960484603,2017-11-11 19:12:15,16.663886473,,,,,,,
2017-11-11 19:22:16,15.9965511865,2017-11-11 19:22:16,16.6636853825,,,,,,,
2017-11-11 19:32:18,15.9957468245,2017-11-11 19:32:18,16.6620766585,,,,,,,
2017-11-11 19:42:19,15.9929315576,2017-11-11 19:42:19,16.6620766585,,,,,,,
2017-11-11 19:52:21,15.9929315576,2017-11-11 19:52:21,16.6621772038,,,,,,,
2017-11-11 20:02:22,15.9927304671,2017-11-11 20:02:22,16.6617750228,,,,,,,
2017-11-11 20:12:23,15.9924288314,2017-11-11 20:12:23,16.661071206,,,,,,,
2017-11-11 20:22:26,17.0648444401,2017-11-11 20:22:26,16.7600077295,,,,,,,
2017-11-11 20:32:29,17.1016440007,2017-11-11 20:32:29,16.7933887516,,,,,,,
2017-11-11 20:42:30,17.1241661361,2017-11-11 20:42:30,16.8123918034,,,,,,,
2017-11-11 20:52:32,17.1417615544,2017-11-11 20:52:32,16.8278757715,,,,,,,
2017-11-11 21:02:33,16.1868833398,2017-11-11 21:02:33,16.8228485091,,,,,,,
2017-11-11 21:12:34,16.0927729883,2017-11-11 21:12:34,16.7466352116,,,,,,,
2017-11-11 21:22:36,16.0713568506,2017-11-11 21:22:36,16.7266267074,,,,,,,
2017-11-11 21:32:37,16.0570794255,2017-11-11 21:32:37,16.7161700016,,,,,,,
2017-11-11 21:42:39,16.0502423486,2017-11-11 21:42:39,16.7093329248,,,,,,,
2017-11-11 21:52:40,16.0438074528,2017-11-11 21:52:40,16.7044062077,,,,,,,
