"Adults, lat","Adults, lon","Adults, Larvae, lat","Adults, Larvae, lon","Larvae, lat","Larvae, lon","Unknown, lat","Unknown, lon"
11.716,-14.284,-15.186,12.156,,,,
8.099,-11.368,-13.8656,12.5269,,,,
12.401,-14.454,-15.0494,12.225,,,,
12.493,-15.228,-15.1945,12.3242,,,,
-0.617,37.3,-15.0824,35.1962,,,,
-0.617,37.249,-15.0086,35.213,,,,
-0.7497,37.3939,-15.1103,35.1926,,,,
8.6156,-11.0429,-16.4335,34.8553,,,,
11.2,-15.3333,-16.02,34.8178,,,,
11.285,-15.251,-14.7597,13.3557,,,,
12.229,-15.458,-14.932,12.966,,,,
11.217,-15.183,-16.0196,34.8198,,,,
11.85,-15.6,-14.982,12.667,,,,
11.833,-15.651,-16.0195,34.8178,,,,
11.897,-15.5914,-13.7667,13.1167,,,,
11.592,-14.9944,-11.607,34.2936,,,,
12.067,-15.316,-12.2206,33.9878,,,,
12.168,-15.199,-12.0377,34.0523,,,,
11.8817,-15.6178,11.784,-7.768,,,,
-3.7817,39.7561,11.3666,-7.3166,,,,
-3.5544,39.8757,-15.7833,12.0667,,,,
-3.4749,39.9151,-16.89,12.569,,,,
-3.8293,39.7455,-10.4167,34.1833,,,,
-3.8221,39.7481,-10.2289,34.0445,,,,
-3.6095,39.8568,-9.8038,33.8388,,,,
-3.7034,39.7322,-9.7821,33.7303,,,,
-3.5269,39.778,-17.2624,11.7975,,,,
14.914,-17.069,-17.1604,12.016,,,,
-3.5667,39.7824,-16.6556,13.0475,,,,
-9.8347,33.8758,-10.353,34.1044,,,,
-3.7788,39.7911,-16.8858,12.9475,,,,
-3.4902,39.8909,-14.2581,12.4001,,,,
-3.5305,39.8231,-10.2289,34.0445,,,,
-3.3835,39.8035,-10.3142,34.1381,,,,
-3.4557,39.8072,-11.6501,34.2335,,,,
-3.7549,39.8057,-12.2333,34.0167,,,,
-3.5859,39.8388,-11.9503,34.1212,,,,
-3.853,39.7469,-14.9369,12.7315,,,,
-3.7576,39.7564,6.4573,-10.6275,,,,
14.914,-17.069,-15.95,34.7667,,,,
-10.379,34.2101,-16.0833,34.8,,,,
-3.5929,39.8721,-14.4484,35.3206,,,,
15.0151,-16.9714,-15.7006,34.4014,,,,
-3.6233,39.8483,-15.6967,34.4154,,,,
-3.5899,39.8394,-15.7013,34.3993,,,,
-3.5529,39.8382,-16.384,35.133,,,,
-3.4018,39.7435,-16.4167,35.15,,,,
14.967,-17.05,-16.385,35.134,,,,
-3.716,39.7793,-16.386,35.136,,,,
-3.777,39.7645,-14.2108,35.0544,,,,
-3.4981,39.6918,-17.0201,35.1987,,,,
-3.3559,39.7444,-16.9135,35.2494,,,,
-3.7174,39.8046,-15.6427,35.7857,,,,
-3.55,39.8667,-15.25,35.45,,,,
-3.398,39.932,12.5738,-8.0062,,,,
-3.8538,39.7455,12.516,-7.934,,,,
-3.8511,39.7463,17.3333,0.1167,,,,
-9.7824,33.8926,16.9167,-0.3333,,,,
-3.5635,39.815,13.25,-10.5,,,,
-3.51,39.8124,-10.995,17.574,,,,
-3.5139,39.8223,-14.308,35.139,,,,
-3.5328,39.8321,-14.3014,35.1172,,,,
-3.5035,39.903,-9.541,16.341,,,,
-3.5068,39.8363,-15.926,34.6069,,,,
-3.5859,39.8048,-16.0326,34.8361,,,,
-3.456,39.8972,-16.1699,34.903,,,,
-3.4785,39.9064,-16.019,34.8178,,,,
-3.3795,39.9091,-16.078,34.82,,,,
-3.4076,39.9155,-16.0241,34.8235,,,,
-3.418,39.9379,-14.7833,35.4,,,,
-3.4014,39.9544,-15.0439,35.2313,,,,
-3.3843,39.9295,-15.1447,35.1924,,,,
-3.4848,39.9091,-8.6778,13.4729,,,,
-3.5888,39.8124,-15.0902,35.3636,,,,
-3.5498,39.8362,-15.0751,35.5182,,,,
-3.5842,39.8532,-14.583,35.35,,,,
12.652,-16.363,-14.5,35.249,,,,
-3.8283,39.7617,-14.514,35.267,,,,
-3.6049,39.83,-14.508,35.242,,,,
-3.4545,39.6374,-14.1567,34.9382,,,,
-3.7351,39.7965,-8.776,13.367,,,,
-3.4252,39.7979,-14.3825,35.2793,,,,
-3.5699,39.8366,-8.6847,13.4441,,,,
-3.4014,39.9363,6.4787,-10.6602,,,,
-3.3617,39.9339,10.5427,1.2026,,,,
-3.3623,39.9248,7.75,2.1833,,,,
-3.5823,39.8625,-0.4874,34.313,,,,
-3.5426,39.8827,-0.495,34.3032,,,,
-3.5373,39.8573,-0.6224,34.3456,,,,
-3.6109,39.838,-0.4655,34.281,,,,
-3.603,39.848,-0.7716,34.1046,,,,
-1.4843,40.0319,-0.5115,34.4093,,,,
-0.3148,34.8036,6.3667,2.45,,,,
-1.5055,40.0331,16.663,-9.5436,,,,
-1.6968,40.1224,-0.7166,34.0681,,,,
16.266,-15.801,-0.5399,34.1677,,,,
-0.168,34.4809,-0.494,34.2833,,,,
16.516,-15.583,-0.4594,34.4008,,,,
-0.0275,34.7374,9.8375,1.5481,,,,
-0.0715,34.8085,16.5513,-9.0148,,,,
-0.1054,34.6372,-0.5308,34.3793,,,,
-0.076,34.7418,0.468,35.967,,,,
16.389,-16.08,0.4392,36.0035,,,,
-0.084,34.513,0.6202,36.0273,,,,
-0.0963,34.7675,16.7252,-9.8112,,,,
16.2288,-16.3595,15.8172,-9.3653,,,,
-0.1524,34.4538,17.251,-10.673,,,,
-0.0151,34.7989,15.9397,-10.3939,,,,
0.0129,34.8153,-0.4748,34.2901,,,,
16.266,-15.884,17.881,-12.33,,,,
16.496,-15.872,17.7303,-12.5063,,,,
-0.1555,34.7482,-12.3593,13.553,,,,
-0.1083,34.524,-0.5454,34.1635,,,,
16.2079,-16.4037,18.086,-15.979,,,,
7.425,3.288,-12.359,13.5505,,,,
-13.666,33.13,-0.4369,34.2065,,,,
-0.1191,34.7933,-13.5167,16.7667,,,,
16.4669,-16.2528,-0.4598,34.0097,,,,
16.401,-16.015,-0.4569,34.3212,,,,
-0.0955,34.7569,-12.2,17.0,,,,
16.483,-15.599,-0.4769,34.2917,,,,
-0.1118,34.7593,-0.4712,34.279,,,,
-0.15,34.45,19.747,-14.392,,,,
-0.1302,34.7466,-0.3549,34.194,,,,
-0.1167,34.86,-0.4868,34.3287,,,,
-0.0799,34.6944,-0.4779,34.3191,,,,
-12.9333,34.2833,16.4,-10.1667,,,,
-0.1375,34.4493,6.8894,1.8372,,,,
16.4006,-16.0757,-0.482,34.292,,,,
-13.164,34.25,0.6167,36.0733,,,,
7.4394,3.8965,0.5012,36.0563,,,,
16.066,-14.001,7.7667,2.2333,,,,
16.6253,-14.8599,16.246,-8.163,,,,
16.6333,-14.9167,16.2256,-8.205,,,,
16.5221,-15.1086,16.617,-7.261,,,,
16.5139,-14.4318,16.4022,-7.6298,,,,
-0.7667,34.7833,16.484,-7.516,,,,
16.4445,-14.3512,16.715,-7.554,,,,
16.5,-14.435,14.916,-12.447,,,,
16.5428,-14.7142,16.684,-9.717,,,,
16.266,-14.067,14.7266,-12.0503,,,,
16.4917,-14.9948,0.3167,35.0667,,,,
-0.5334,34.7924,0.3289,34.9963,,,,
-0.6781,34.6728,14.851,-12.401,,,,
16.5259,-15.2225,14.893,-12.451,,,,
-0.8223,34.8239,0.3333,35.0,,,,
16.548,-15.436,10.401,2.483,,,,
16.5123,-14.769,15.7316,-11.9805,,,,
-0.8667,34.7167,-0.0338,35.0498,,,,
-0.0667,34.5167,15.285,-12.544,,,,
-0.1277,34.7506,0.1333,34.95,,,,
16.4973,-15.9169,0.2704,35.2582,,,,
-12.311,34.017,16.6463,-9.6609,,,,
-12.9304,34.2941,0.4619,36.097,,,,
16.3157,-15.7584,16.7666,-9.7674,,,,
-0.9277,34.7198,16.4001,-9.55,,,,
-0.0745,34.7406,0.3874,36.0254,,,,
-0.6,34.5833,16.8162,-9.6186,,,,
7.4059,3.8599,6.9239,1.8864,,,,
-0.621,34.4782,7.1,1.867,,,,
-0.4755,34.5859,6.984,1.817,,,,
16.451,-14.319,-0.199,35.349,,,,
16.532,-14.801,-0.4,35.25,,,,
16.333,-16.0,6.8013,1.7829,,,,
16.5186,-14.7126,6.936,1.671,,,,
16.4016,-16.2852,16.4167,-9.6333,,,,
-0.1048,34.6292,16.3584,-9.6206,,,,
-0.1736,34.7781,16.5469,-9.7916,,,,
15.2951,-14.9073,16.661,-9.618,,,,
15.2888,-14.9244,16.6798,-9.7357,,,,
-0.05,34.9333,0.2825,35.0752,,,,
-0.1396,34.9331,16.63,-9.63,,,,
-0.2705,34.977,0.5664,36.0166,,,,
-0.0373,35.1784,18.558,-11.432,,,,
-0.1123,34.947,-12.3277,13.5644,,,,
-0.2044,34.8038,-0.4522,34.2174,,,,
15.2833,-14.85,-0.15,34.85,,,,
15.2458,-14.8201,6.7002,2.5,,,,
-0.2267,34.9469,-0.05,34.9667,,,,
-0.0251,34.8211,-8.4,13.449,,,,
-0.0268,34.8146,-0.1729,34.8497,,,,
15.3812,-15.2352,6.45,2.677,,,,
15.2919,-14.86,-0.1498,34.8253,,,,
-0.1424,34.9267,-12.8,45.133,,,,
15.0697,-15.6111,-18.2189,28.9406,,,,
15.3167,-14.8333,6.544,1.852,,,,
-0.3147,34.9349,-0.1927,34.8579,,,,
-0.152,35.2264,6.3034,1.8401,,,,
-0.3167,35.0,-8.8503,13.5842,,,,
-0.0798,35.0489,6.4,1.8833,,,,
-0.2214,35.3029,-9.102,13.622,,,,
-0.1656,34.8708,6.5225,1.9635,,,,
-0.3877,34.9358,-10.181,14.129,,,,
-0.3072,34.9278,-9.5206,13.9589,,,,
-0.3815,34.9796,-0.2333,34.9833,,,,
15.2667,-14.85,6.713,2.4993,,,,
-0.149,35.2,6.6944,2.5075,,,,
-0.1685,34.8487,-0.0824,35.108,,,,
15.25,-14.7833,-0.0882,34.5857,,,,
-0.159,34.981,-0.1267,34.6058,,,,
-0.1561,34.7617,-0.0997,34.5275,,,,
-0.2622,34.9763,-0.1185,34.7585,,,,
-0.1605,35.0732,-0.0893,34.6721,,,,
8.201,3.7,-0.1388,34.5518,,,,
-0.1639,34.4448,-0.1167,34.6,,,,
15.9058,-13.3338,-0.0833,34.5167,,,,
15.2167,-14.15,-0.0499,34.7059,,,,
-0.1204,34.7473,6.5587,2.5906,,,,
-0.05,34.5333,-0.0484,34.8046,,,,
15.7368,-13.3865,-0.9,34.5333,,,,
-0.1436,34.4614,-8.599,13.566,,,,
15.295,-13.955,6.501,2.579,,,,
15.263,-14.457,6.633,2.599,,,,
-0.0833,34.65,6.78,2.478,,,,
-0.0656,34.6387,-0.182,34.916,,,,
-0.1019,34.6069,-0.1331,34.9556,,,,
-0.045,34.7896,6.753,2.4902,,,,
15.1516,-13.6724,,,,,,
16.0064,-15.9076,-0.3592,34.7205,,,,
-0.0953,34.7797,-13.199,12.793,,,,
-0.0741,34.6291,6.7027,1.949,,,,
-0.1947,34.8295,17.1614,-15.7135,,,,
-0.1833,34.8,16.916,-15.655,,,,
15.983,-15.934,-12.429,13.547,,,,
15.9157,-15.8521,-0.4626,34.3744,,,,
-13.9813,33.6372,-0.4746,34.3295,,,,
-0.154,35.158,-0.5015,34.1983,,,,
15.959,-13.5676,6.355,2.437,,,,
-13.767,33.733,-0.4946,34.3274,,,,
-0.8113,34.2437,-12.3719,13.5947,,,,
-0.7056,34.557,-12.361,13.53,,,,
-1.0855,34.4822,-0.4777,34.3843,,,,
-0.675,34.6064,-12.338,13.5526,,,,
15.145,-12.9464,16.55,-15.8333,,,,
-0.0821,34.7157,-0.4657,34.3161,,,,
15.0889,-12.6997,17.5423,-14.272,,,,
16.5443,-14.8025,-0.5279,34.0963,,,,
16.5982,-14.9362,-0.5009,34.3454,,,,
16.5851,-14.516,-0.4076,34.1797,,,,
-1.292,36.8279,17.5469,-14.6992,,,,
12.434,-12.567,-12.3616,13.5488,,,,
12.5333,-12.2667,-17.893,19.749,,,,
12.567,-12.401,17.001,-15.1254,,,,
12.8006,-12.3011,-12.362,13.526,,,,
-1.2975,36.8587,-0.3519,34.7653,,,,
12.6718,-12.1301,-12.574,13.403,,,,
13.6657,-14.7423,6.3929,2.3925,,,,
13.55,-13.5833,6.373,2.4409,,,,
13.3848,-13.3815,6.38,2.43,,,,
-1.3167,36.7833,6.3749,2.3943,,,,
13.4779,-13.4543,6.3716,2.3974,,,,
13.4016,-13.4678,6.3765,2.4045,,,,
13.3764,-13.6513,6.3848,2.4185,,,,
-1.2953,36.8721,-12.463,14.166,,,,
6.867,3.716,-13.4,13.9667,,,,
6.901,3.749,-13.04,14.247,,,,
-0.444,39.669,,,,,,
12.5167,-12.4333,,,,,,
-0.1506,34.4257,-12.733,14.734,,,,
12.6013,-12.2597,6.3896,2.3985,,,,
7.05,3.731,-12.348,13.5985,,,,
-0.1632,34.4043,,,,,,
-0.1547,34.4365,16.517,-15.767,,,,
-0.5792,40.3796,16.512,-15.799,,,,
12.6667,-12.3333,3.7528,34.8204,,,,
-0.1239,34.3999,13.1,-5.2667,,,,
-0.2249,34.2289,6.57,-10.952,,,,
12.616,-12.134,15.4902,-12.7767,,,,
-0.1592,34.4103,6.55,2.1558,,,,
-1.599,40.513,16.152,-13.778,,,,
-0.0427,39.0607,6.9167,2.2667,,,,
-0.1752,34.4099,15.618,-13.15,,,,
12.4666,-12.35,6.4109,-10.5599,,,,
13.7038,-13.6548,6.5618,2.1003,,,,
13.4759,-13.7164,6.466,2.416,,,,
1.2121,38.7873,6.8296,-9.3673,,,,
0.3224,38.1997,6.3684,2.2109,,,,
1.0457,38.6679,6.4167,2.1167,,,,
0.527,38.5142,15.79,-12.8731,,,,
1.0245,38.5749,7.1221,-9.5886,,,,
-0.5,37.6833,6.2122,-10.2716,,,,
1.1935,38.7536,6.4167,2.1,,,,
-0.524,37.449,6.4088,1.9799,,,,
-1.5024,40.0302,6.517,-10.899,,,,
-2.2827,40.0744,6.5119,2.1643,,,,
-1.4748,40.0314,0.0263,34.6506,,,,
-1.2,39.9833,0.1,34.7167,,,,
-1.4989,40.0189,0.0833,34.7167,,,,
13.3509,-13.5296,15.234,-12.766,,,,
-1.5,39.5,0.0208,34.6035,,,,
13.6631,-14.7366,16.25,-13.55,,,,
1.0598,38.6629,16.217,-13.683,,,,
14.1742,-14.455,6.517,-10.684,,,,
-0.228,37.6307,6.5615,2.0848,,,,
-0.7482,37.4246,16.65,-14.55,,,,
13.4383,-13.4315,6.5133,2.2047,,,,
-1.783,37.633,6.5285,2.1002,,,,
-2.5767,38.1513,6.7269,-11.036,,,,
-2.5992,38.1384,16.25,-13.717,,,,
13.3761,-13.6051,6.419,-10.783,,,,
13.6833,-13.65,-17.4459,18.4734,,,,
-13.539,34.2803,3.7567,34.8325,,,,
13.516,-13.767,15.7584,-12.9376,,,,
-1.4516,37.5541,6.4451,-10.6114,,,,
13.9,-14.3833,6.416,-10.617,,,,
13.55,-13.717,6.4226,-10.6087,,,,
13.983,-14.559,6.438,-10.5844,,,,
13.6873,-13.6418,6.401,-10.551,,,,
-0.1348,34.3943,6.431,-10.599,,,,
12.633,-12.117,-17.881,20.147,,,,
-0.1439,34.3632,16.151,-13.618,,,,
16.229,-15.286,15.745,-12.479,,,,
16.512,-15.092,16.1,-13.45,,,,
-0.782,34.9341,15.7,-13.201,,,,
16.5183,-14.4016,16.085,-13.502,,,,
-0.7019,34.7416,16.117,-13.634,,,,
16.6,-14.9,16.196,-13.644,,,,
16.666,-14.968,16.061,-13.37,,,,
16.05,-14.551,16.151,-13.551,,,,
16.0619,-16.455,6.4269,-10.5823,,,,
7.563,3.8799,-17.65,20.015,,,,
-13.7667,34.3974,-17.8167,19.0167,,,,
15.9667,-16.3833,-17.4167,18.5,,,,
-0.7448,34.7836,-9.99,14.891,,,,
-0.1531,34.409,17.5176,-13.0923,,,,
16.0619,-16.4549,6.0667,-8.1333,,,,
15.983,-16.367,6.7333,2.1333,,,,
16.5882,-14.8496,8.1912,-9.7232,,,,
16.584,-14.984,6.5155,-10.3048,,,,
16.5809,-14.7305,6.518,-10.285,,,,
-0.6783,34.6486,6.317,-10.55,,,,
16.5919,-14.9489,6.6401,2.2201,,,,
-0.6656,34.6415,-17.988,20.781,,,,
16.5483,-14.8375,6.4477,-10.6159,,,,
-0.7279,34.7897,6.4297,-10.5871,,,,
16.666,-14.984,16.0231,-12.5794,,,,
16.191,-14.014,0.0648,34.6313,,,,
16.5659,-14.8438,0.026,34.6358,,,,
16.5002,-15.0455,16.151,-13.583,,,,
16.5264,-15.3173,15.834,-11.618,,,,
16.504,-14.643,6.5031,2.145,,,,
16.45,-14.801,16.4051,-13.0818,,,,
16.151,-13.918,15.317,-11.801,,,,
-0.5744,34.7097,6.45,2.1833,,,,
-0.0469,34.1068,3.7639,34.8213,,,,
-0.0674,34.0556,6.5467,2.1149,,,,
-0.172,34.3481,0.167,34.7483,,,,
13.974,-12.6479,3.726,34.8408,,,,
12.534,-12.317,3.7687,34.8235,,,,
-0.1667,34.3333,0.333,34.482,,,,
-0.1818,34.3692,0.467,34.101,,,,
-0.1066,34.3999,6.4146,-10.6092,,,,
12.52,-12.3376,0.1456,34.0272,,,,
-0.15,34.3667,6.7833,2.3,,,,
12.5068,-12.4125,3.7222,34.848,,,,
-13.7247,34.4716,3.7426,34.8368,,,,
-0.151,34.3825,-17.8285,19.6052,,,,
-0.1343,34.3957,15.866,-12.034,,,,
12.5856,-12.1529,0.5709,34.5614,,,,
-0.1527,34.3832,0.289,35.28,,,,
-0.1815,34.3548,0.292,35.277,,,,
12.5167,-12.3833,0.8784,35.2028,,,,
-0.1617,34.3974,0.283,35.323,,,,
14.4168,-12.9,6.4382,-10.57,,,,
-0.1652,34.4266,3.7489,34.8415,,,,
-0.005,34.1417,3.7569,34.8275,,,,
-0.1953,34.3398,16.4683,-13.1,,,,
15.0186,-12.5441,0.0802,34.6089,,,,
-0.1783,34.3866,0.1142,34.6182,,,,
-0.1868,34.327,6.4749,2.1596,,,,
14.7188,-12.4108,0.5924,34.2272,,,,
-0.1721,34.3775,6.4412,-10.6065,,,,
-0.1772,34.4049,6.5667,2.0667,,,,
13.817,-13.284,6.5964,2.0857,,,,
6.93,3.75,0.514,34.251,,,,
-0.1493,34.3928,6.5624,2.1777,,,,
-0.1595,34.3944,6.481,-10.59,,,,
-0.1775,34.3561,6.5037,2.1372,,,,
-0.1798,34.3564,3.751,34.8276,,,,
15.0587,-12.5897,-10.581,15.336,,,,
-1.4822,40.0319,4.268,35.747,,,,
14.9963,-7.6202,6.4276,-10.5733,,,,
-19.006,46.456,0.6265,34.2441,,,,
-3.341,29.301,6.4392,-10.5808,,,,
12.5196,-2.6119,15.2,-12.783,,,,
11.9908,-2.5433,6.5478,2.2142,,,,
11.9464,-2.4745,6.5031,2.145,,,,
12.3848,-2.5274,0.85,34.716,,,,
12.4495,-2.6059,15.384,-12.817,,,,
11.8167,-2.6333,6.4576,2.1885,,,,
12.6473,-2.733,3.7508,34.8359,,,,
17.1505,-12.1267,,,,,,
12.6383,-2.5338,,,,,,
6.316,1.666,,,,,,
6.334,1.782,,,,,,
11.9208,-2.5248,,,,,,
12.2927,-2.5437,,,,,,
12.5799,-2.6119,,,,,,
11.6973,-2.6093,,,,,,
11.0945,-2.0982,,,,,,
-12.7836,15.7394,,,,,,
11.8662,-2.2807,,,,,,
11.8578,-1.3338,,,,,,
11.9932,-1.4543,,,,,,
12.1192,-1.3644,,,,,,
11.8057,-1.2929,,,,,,
11.9918,-1.3436,,,,,,
12.0966,-1.8557,,,,,,
12.0834,-1.2653,,,,,,
12.117,-1.301,,,,,,
12.084,-1.483,,,,,,
11.9408,-1.1967,,,,,,
12.1359,-1.4818,,,,,,
12.0814,-1.2404,,,,,,
11.8208,-2.3567,,,,,,
12.0959,-1.4384,,,,,,
12.3103,-2.2223,,,,,,
12.1953,-2.0086,,,,,,
12.95,-0.8934,,,,,,
12.8351,-1.0612,,,,,,
-15.191,13.689,,,,,,
12.8224,-1.0694,,,,,,
12.8495,-1.0161,,,,,,
12.733,-1.0505,,,,,,
13.0351,-0.8215,,,,,,
12.8252,-1.1411,,,,,,
13.1205,-0.8265,,,,,,
13.2732,-1.0845,,,,,,
12.7205,-1.0167,,,,,,
13.2447,-0.7311,,,,,,
12.6023,-1.9794,,,,,,
12.3695,-2.4033,,,,,,
12.2631,-2.2728,,,,,,
11.9702,-2.3722,,,,,,
12.1739,-2.2868,,,,,,
12.1152,-2.1152,,,,,,
12.2244,-1.9498,,,,,,
-19.334,31.432,,,,,,
12.1374,-1.9606,,,,,,
12.2329,-2.0749,,,,,,
-19.3538,31.5452,,,,,,
12.3485,-2.1238,,,,,,
12.032,-2.2845,,,,,,
12.118,-2.3068,,,,,,
12.3074,-2.4011,,,,,,
12.318,-1.85,,,,,,
-12.6476,15.6463,,,,,,
12.1577,-2.3715,,,,,,
12.3734,-2.3038,,,,,,
-23.7074,35.404,,,,,,
11.9157,-1.3188,,,,,,
17.0439,-12.3983,,,,,,
12.4428,1.371,,,,,,
-12.7587,15.7206,,,,,,
11.8789,1.7089,,,,,,
12.4699,1.566,,,,,,
11.7951,1.7419,,,,,,
-12.7573,15.7171,,,,,,
12.1246,1.7673,,,,,,
11.7413,1.6494,,,,,,
11.7832,1.6908,,,,,,
11.644,-4.252,,,,,,
11.3167,-4.3333,,,,,,
-12.851,15.559,,,,,,
6.4431,1.6863,,,,,,
-12.0667,15.8,,,,,,
12.4573,1.4958,,,,,,
11.2729,-4.2375,,,,,,
10.7174,-4.271,,,,,,
-17.3833,14.5667,,,,,,
11.3,-4.4332,,,,,,
11.235,-4.433,,,,,,
18.551,-11.416,,,,,,
11.354,-4.1816,,,,,,
20.025,-13.052,,,,,,
11.0038,-4.4036,,,,,,
11.8833,-4.5167,,,,,,
11.2444,-4.5572,,,,,,
11.2317,-4.6461,,,,,,
,,,,,,,
16.7111,-2.9851,,,,,,
-23.716,35.3,,,,,,
13.511,2.102,,,,,,
13.7387,8.1349,,,,,,
12.3857,1.6384,,,,,,
10.9875,0.5229,,,,,,
11.778,-1.1064,,,,,,
11.6552,-1.2343,,,,,,
14.6742,6.6842,,,,,,
-12.667,15.65,,,,,,
11.6964,-1.1137,,,,,,
11.6475,-1.1792,,,,,,
11.7197,-1.1872,,,,,,
11.7792,-1.2169,,,,,,
12.3167,-0.1167,,,,,,
12.2565,0.0873,,,,,,
12.1315,0.3274,,,,,,
12.1086,0.2809,,,,,,
13.59,7.19,,,,,,
12.1087,0.2528,,,,,,
12.0123,-0.0959,,,,,,
17.9808,-12.2542,,,,,,
6.2742,1.75,,,,,,
11.1124,0.705,,,,,,
11.0363,0.9385,,,,,,
14.1589,7.6115,,,,,,
11.034,0.5998,,,,,,
12.0539,-0.0487,,,,,,
12.1191,0.1039,,,,,,
13.1933,-1.1732,,,,,,
12.1686,0.0594,,,,,,
12.2368,0.2998,,,,,,
12.0912,0.1956,,,,,,
12.157,0.93,,,,,,
12.0993,0.1589,,,,,,
12.1284,0.5042,,,,,,
12.1345,0.0284,,,,,,
12.048,0.7732,,,,,,
13.2536,-1.2564,,,,,,
12.8814,-0.8388,,,,,,
13.5895,-0.2667,,,,,,
10.7784,-5.2055,,,,,,
10.7007,-5.2543,,,,,,
-8.7278,13.4198,,,,,,
10.65,-5.45,,,,,,
10.8417,-5.3432,,,,,,
-17.4385,14.7842,,,,,,
10.6358,-5.3332,,,,,,
10.6219,-5.2365,,,,,,
10.6716,-4.9812,,,,,,
12.4704,-1.299,,,,,,
12.4331,-1.4394,,,,,,
7.1,1.2833,,,,,,
12.3176,-1.7101,,,,,,
-8.7592,13.4048,,,,,,
6.882,0.668,,,,,,
17.0701,-13.9355,,,,,,
6.6,1.099,,,,,,
17.181,-13.2369,,,,,,
12.3417,-1.7212,,,,,,
6.7075,1.5644,,,,,,
17.05,-13.917,,,,,,
18.0839,-15.9377,,,,,,
-6.066,39.266,,,,,,
12.2512,-1.7586,,,,,,
12.2979,-1.4153,,,,,,
-19.606,20.501,,,,,,
12.1978,-1.4078,,,,,,
-8.7094,13.4254,,,,,,
-6.1,39.266,,,,,,
-9.298,14.915,,,,,,
6.285,1.217,,,,,,
10.784,-5.3302,,,,,,
7.2333,0.95,,,,,,
10.5571,-4.3793,,,,,,
12.7659,-3.2104,,,,,,
10.5,0.5,,,,,,
13.45,-2.6667,,,,,,
12.9829,-3.1146,,,,,,
10.183,0.399,,,,,,
13.0667,-3.0667,,,,,,
10.7273,-4.8905,,,,,,
10.4667,-5.0833,,,,,,
10.6758,-3.8722,,,,,,
10.7245,-4.1827,,,,,,
10.4516,-3.7581,,,,,,
10.53,-4.0685,,,,,,
10.6217,-4.2209,,,,,,
10.7473,-4.5784,,,,,,
9.953,-4.671,,,,,,
-8.8333,13.55,,,,,,
10.7491,-4.0977,,,,,,
10.5715,-4.1122,,,,,,
16.423,-14.082,,,,,,
10.3719,-3.8014,,,,,,
10.4438,-3.892,,,,,,
10.6295,-4.1394,,,,,,
6.9776,0.5589,,,,,,
12.5,-1.333,,,,,,
10.7025,-4.3017,,,,,,
16.6683,-14.4301,,,,,,
16.6221,-14.2224,,,,,,
10.6672,-4.7868,,,,,,
10.3248,-3.8209,,,,,,
10.652,-4.801,,,,,,
10.733,0.399,,,,,,
7.1003,0.7358,,,,,,
16.045,-3.599,,,,,,
12.2928,-1.4678,,,,,,
6.2471,1.545,,,,,,
11.8835,-0.2664,,,,,,
12.2146,-0.3813,,,,,,
12.1315,-0.1267,,,,,,
-14.916,13.492,,,,,,
12.1429,-0.0651,,,,,,
12.4899,-0.6014,,,,,,
18.2732,-12.3523,,,,,,
12.2111,-0.1346,,,,,,
12.1467,-0.2974,,,,,,
12.3345,-0.2798,,,,,,
12.159,-0.0951,,,,,,
12.219,-0.4482,,,,,,
12.0033,-0.2593,,,,,,
12.001,-0.267,,,,,,
12.1693,-0.0573,,,,,,
11.8171,-0.2839,,,,,,
13.2781,-1.7515,,,,,,
13.3758,-1.5424,,,,,,
13.4023,-1.6218,,,,,,
13.1937,-1.6264,,,,,,
13.3105,-1.3753,,,,,,
-24.7292,34.8019,,,,,,
12.7177,-0.3975,,,,,,
12.6684,-0.5725,,,,,,
13.5274,-0.5216,,,,,,
13.4171,-0.6545,,,,,,
13.169,-0.4735,,,,,,
13.3794,-0.5429,,,,,,
13.3083,-0.5266,,,,,,
13.5829,-0.2633,,,,,,
12.2003,-0.1263,,,,,,
12.1608,-0.4129,,,,,,
12.1676,-0.2368,,,,,,
11.2916,0.1182,,,,,,
-9.472,14.396,,,,,,
12.25,-1.1833,,,,,,
12.3327,-1.4444,,,,,,
12.596,-1.667,,,,,,
6.25,1.567,,,,,,
12.3096,-1.4198,,,,,,
16.611,-11.4,,,,,,
-6.15,39.25,,,,,,
12.4022,-1.5411,,,,,,
12.2992,-1.3856,,,,,,
-6.0437,39.2499,,,,,,
-14.081,14.074,,,,,,
-6.18,39.2344,,,,,,
11.7259,-0.6616,,,,,,
11.3869,-0.6014,,,,,,
11.8079,-0.7539,,,,,,
11.8087,-0.4169,,,,,,
11.1651,0.1599,,,,,,
11.1384,0.3961,,,,,,
11.6221,-0.0693,,,,,,
11.4156,0.0854,,,,,,
11.1443,0.0677,,,,,,
11.5878,-0.0116,,,,,,
12.42,-1.47,,,,,,
11.7713,-0.4199,,,,,,
11.7318,-0.5617,,,,,,
11.8,-0.5,,,,,,
11.7254,-0.2012,,,,,,
11.868,-0.564,,,,,,
11.7613,-0.3204,,,,,,
11.8263,-0.7291,,,,,,
11.8137,-0.8121,,,,,,
10.651,0.182,,,,,,
15.4418,-1.2413,,,,,,
11.3714,-4.4035,,,,,,
10.3122,-3.6605,,,,,,
10.2313,-3.3166,,,,,,
-5.2738,38.6752,,,,,,
10.421,-3.5726,,,,,,
,,,,,,,
