"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-10-15,4.19626,total number = 107<br>5☆ = 71<br>4☆ = 19<br>3☆ = 0<br>2☆ = 1<br>1☆ = 16,4.33516,total number = 107<br>5☆ = 498<br>4☆ = 132<br>3☆ = 15<br>2☆ = 10<br>1☆ = 73,4.31162,total number = 3546<br>5☆ = 2401<br>4☆ = 633<br>3☆ = 96<br>2☆ = 48<br>1☆ = 368
2017-10-16,4.26496,total number = 117<br>5☆ = 77<br>4☆ = 23<br>3☆ = 2<br>2☆ = 1<br>1☆ = 14,4.33838,total number = 117<br>5☆ = 495<br>4☆ = 137<br>3☆ = 13<br>2☆ = 10<br>1☆ = 72,4.31803,total number = 3550<br>5☆ = 2406<br>4☆ = 639<br>3☆ = 95<br>2☆ = 48<br>1☆ = 362
2017-10-17,4.25424,total number = 118<br>5☆ = 65<br>4☆ = 37<br>3☆ = 6<br>2☆ = 1<br>1☆ = 9,4.32715,total number = 118<br>5☆ = 497<br>4☆ = 160<br>3☆ = 17<br>2☆ = 10<br>1☆ = 71,4.3165,total number = 3564<br>5☆ = 2397<br>4☆ = 662<br>3☆ = 99<br>2☆ = 48<br>1☆ = 358
2017-10-18,4.35433,total number = 127<br>5☆ = 88<br>4☆ = 23<br>3☆ = 2<br>2☆ = 1<br>1☆ = 13,4.32853,total number = 127<br>5☆ = 504<br>4☆ = 163<br>3☆ = 15<br>2☆ = 8<br>1☆ = 74,4.32183,total number = 3564<br>5☆ = 2405<br>4☆ = 659<br>3☆ = 98<br>2☆ = 46<br>1☆ = 356
2017-10-19,4.16667,total number = 108<br>5☆ = 69<br>4☆ = 21<br>3☆ = 1<br>2☆ = 1<br>1☆ = 16,4.28684,total number = 108<br>5☆ = 494<br>4☆ = 162<br>3☆ = 14<br>2☆ = 8<br>1☆ = 82,4.32189,total number = 3526<br>5☆ = 2381<br>4☆ = 651<br>3☆ = 95<br>2☆ = 46<br>1☆ = 353
2017-10-20,4.39,total number = 100<br>5☆ = 73<br>4☆ = 12<br>3☆ = 5<br>2☆ = 1<br>1☆ = 9,4.28704,total number = 100<br>5☆ = 495<br>4☆ = 155<br>3☆ = 17<br>2☆ = 6<br>1☆ = 83,4.32038,total number = 3474<br>5☆ = 2353<br>4☆ = 628<br>3☆ = 97<br>2☆ = 45<br>1☆ = 351
2017-10-21,4.21053,total number = 76<br>5☆ = 50<br>4☆ = 13<br>3☆ = 1<br>2☆ = 3<br>1☆ = 9,4.2656,total number = 76<br>5☆ = 493<br>4☆ = 148<br>3☆ = 17<br>2☆ = 9<br>1☆ = 86,4.31232,total number = 3426<br>5☆ = 2314<br>4☆ = 618<br>3☆ = 95<br>2☆ = 48<br>1☆ = 351
2017-10-22,4.29577,total number = 71<br>5☆ = 51<br>4☆ = 10<br>3☆ = 0<br>2☆ = 0<br>1☆ = 10,4.27894,total number = 71<br>5☆ = 473<br>4☆ = 139<br>3☆ = 17<br>2☆ = 8<br>1☆ = 80,4.30521,total number = 3342<br>5☆ = 2257<br>4☆ = 599<br>3☆ = 87<br>2☆ = 47<br>1☆ = 352
2017-10-23,4.16304,total number = 92<br>5☆ = 56<br>4☆ = 21<br>3☆ = 2<br>2☆ = 0<br>1☆ = 13,4.2659,total number = 92<br>5☆ = 452<br>4☆ = 137<br>3☆ = 17<br>2☆ = 7<br>1☆ = 79,4.29497,total number = 3319<br>5☆ = 2227<br>4☆ = 604<br>3☆ = 85<br>2☆ = 46<br>1☆ = 357
2017-10-24,4.34375,total number = 96<br>5☆ = 70<br>4☆ = 13<br>3☆ = 0<br>2☆ = 2<br>1☆ = 11,4.2791,total number = 96<br>5☆ = 457<br>4☆ = 113<br>3☆ = 11<br>2☆ = 8<br>1☆ = 81,4.2959,total number = 3268<br>5☆ = 2198<br>4☆ = 590<br>3☆ = 81<br>2☆ = 47<br>1☆ = 352
2017-10-25,4.33333,total number = 123<br>5☆ = 87<br>4☆ = 19<br>3☆ = 2<br>2☆ = 1<br>1☆ = 14,4.27477,total number = 123<br>5☆ = 456<br>4☆ = 109<br>3☆ = 11<br>2☆ = 8<br>1☆ = 82,4.28858,total number = 3240<br>5☆ = 2172<br>4☆ = 586<br>3☆ = 82<br>2☆ = 45<br>1☆ = 355
2017-10-26,3.9863,total number = 73<br>5☆ = 44<br>4☆ = 12<br>3☆ = 3<br>2☆ = 0<br>1☆ = 14,4.2599,total number = 73<br>5☆ = 431<br>4☆ = 100<br>3☆ = 13<br>2☆ = 7<br>1☆ = 80,4.28585,total number = 3173<br>5☆ = 2130<br>4☆ = 570<br>3☆ = 77<br>2☆ = 42<br>1☆ = 354
2017-10-27,4.29213,total number = 89<br>5☆ = 64<br>4☆ = 11<br>3☆ = 1<br>2☆ = 2<br>1☆ = 11,4.24355,total number = 89<br>5☆ = 422<br>4☆ = 99<br>3☆ = 9<br>2☆ = 8<br>1☆ = 82,4.29624,total number = 3163<br>5☆ = 2138<br>4☆ = 563<br>3☆ = 72<br>2☆ = 41<br>1☆ = 349
2017-10-28,4.18868,total number = 106<br>5☆ = 70<br>4☆ = 17<br>3☆ = 3<br>2☆ = 1<br>1☆ = 15,4.23846,total number = 106<br>5☆ = 442<br>4☆ = 103<br>3☆ = 11<br>2☆ = 6<br>1☆ = 88,4.29375,total number = 3200<br>5☆ = 2161<br>4☆ = 569<br>3☆ = 74<br>2☆ = 41<br>1☆ = 355
2017-10-29,4.05952,total number = 84<br>5☆ = 52<br>4☆ = 14<br>3☆ = 3<br>2☆ = 1<br>1☆ = 14,4.20965,total number = 84<br>5☆ = 443<br>4☆ = 107<br>3☆ = 14<br>2☆ = 7<br>1☆ = 92,4.28996,total number = 3197<br>5☆ = 2157<br>4☆ = 567<br>3☆ = 75<br>2☆ = 39<br>1☆ = 359
2017-10-30,4.30247,total number = 162<br>5☆ = 120<br>4☆ = 16<br>3☆ = 3<br>2☆ = 1<br>1☆ = 22,4.23602,total number = 162<br>5☆ = 507<br>4☆ = 102<br>3☆ = 15<br>2☆ = 8<br>1☆ = 101,4.28928,total number = 3284<br>5☆ = 2222<br>4☆ = 574<br>3☆ = 76<br>2☆ = 40<br>1☆ = 372
2017-10-31,4.37681,total number = 138<br>5☆ = 98<br>4☆ = 21<br>3☆ = 4<br>2☆ = 3<br>1☆ = 12,4.24774,total number = 138<br>5☆ = 535<br>4☆ = 110<br>3☆ = 19<br>2☆ = 9<br>1☆ = 102,4.29,total number = 3331<br>5☆ = 2255<br>4☆ = 580<br>3☆ = 78<br>2☆ = 43<br>1☆ = 375
2017-11-01,4.06154,total number = 130<br>5☆ = 75<br>4☆ = 30<br>3☆ = 3<br>2☆ = 2<br>1☆ = 20,4.20332,total number = 130<br>5☆ = 523<br>4☆ = 121<br>3☆ = 20<br>2☆ = 10<br>1☆ = 108,4.28632,total number = 3290<br>5☆ = 2215<br>4☆ = 588<br>3☆ = 73<br>2☆ = 42<br>1☆ = 372
2017-11-02,4.24627,total number = 134<br>5☆ = 89<br>4☆ = 21<br>3☆ = 7<br>2☆ = 2<br>1☆ = 15,4.22894,total number = 134<br>5☆ = 568<br>4☆ = 130<br>3☆ = 24<br>2☆ = 12<br>1☆ = 109,4.27331,total number = 3271<br>5☆ = 2187<br>4☆ = 586<br>3☆ = 79<br>2☆ = 43<br>1☆ = 376
2017-11-03,4.03125,total number = 96<br>5☆ = 61<br>4☆ = 12<br>3☆ = 4<br>2☆ = 3<br>1☆ = 16,4.2,total number = 96<br>5☆ = 565<br>4☆ = 131<br>3☆ = 27<br>2☆ = 13<br>1☆ = 114,4.265,total number = 3234<br>5☆ = 2158<br>4☆ = 574<br>3☆ = 80<br>2☆ = 45<br>1☆ = 377
2017-11-04,4.08989,total number = 89<br>5☆ = 56<br>4☆ = 15<br>3☆ = 3<br>2☆ = 0<br>1☆ = 15,4.18968,total number = 89<br>5☆ = 551<br>4☆ = 129<br>3☆ = 27<br>2☆ = 12<br>1☆ = 114,4.26152,total number = 3212<br>5☆ = 2140<br>4☆ = 572<br>3☆ = 79<br>2☆ = 42<br>1☆ = 379
2017-11-05,4.34579,total number = 107<br>5☆ = 73<br>4☆ = 17<br>3☆ = 7<br>2☆ = 1<br>1☆ = 9,4.22196,total number = 107<br>5☆ = 572<br>4☆ = 132<br>3☆ = 31<br>2☆ = 12<br>1☆ = 109,4.26478,total number = 3214<br>5☆ = 2146<br>4☆ = 567<br>3☆ = 84<br>2☆ = 40<br>1☆ = 377
2017-11-06,4.14737,total number = 95<br>5☆ = 62<br>4☆ = 14<br>3☆ = 4<br>2☆ = 1<br>1☆ = 14,4.19645,total number = 95<br>5☆ = 514<br>4☆ = 130<br>3☆ = 32<br>2☆ = 12<br>1☆ = 101,4.25282,total number = 3188<br>5☆ = 2122<br>4☆ = 556<br>3☆ = 87<br>2☆ = 40<br>1☆ = 383
2017-11-07,3.9913,total number = 115<br>5☆ = 74<br>4☆ = 14<br>3☆ = 2<br>2☆ = 2<br>1☆ = 23,4.13316,total number = 115<br>5☆ = 490<br>4☆ = 123<br>3☆ = 30<br>2☆ = 11<br>1☆ = 112,4.24764,total number = 3174<br>5☆ = 2122<br>4☆ = 538<br>3☆ = 83<br>2☆ = 40<br>1☆ = 391
2017-11-08,3.89157,total number = 83<br>5☆ = 48<br>4☆ = 12<br>3☆ = 5<br>2☆ = 2<br>1☆ = 16,4.11822,total number = 83<br>5☆ = 463<br>4☆ = 105<br>3☆ = 32<br>2☆ = 11<br>1☆ = 108,4.23829,total number = 3139<br>5☆ = 2090<br>4☆ = 532<br>3☆ = 84<br>2☆ = 41<br>1☆ = 392
2017-11-09,3.9625,total number = 80<br>5☆ = 48<br>4☆ = 13<br>3☆ = 3<br>2☆ = 0<br>1☆ = 16,4.07368,total number = 80<br>5☆ = 422<br>4☆ = 97<br>3☆ = 28<br>2☆ = 9<br>1☆ = 109,4.22883,total number = 3129<br>5☆ = 2075<br>4☆ = 531<br>3☆ = 85<br>2☆ = 40<br>1☆ = 398
2017-11-10,3.93902,total number = 82<br>5☆ = 47<br>4☆ = 14<br>3☆ = 4<br>2☆ = 3<br>1☆ = 14,4.06298,total number = 82<br>5☆ = 408<br>4☆ = 99<br>3☆ = 28<br>2☆ = 9<br>1☆ = 107,4.21662,total number = 3093<br>5☆ = 2041<br>4☆ = 525<br>3☆ = 85<br>2☆ = 40<br>1☆ = 402
2017-11-11,4.21333,total number = 75<br>5☆ = 50<br>4☆ = 12<br>3☆ = 1<br>2☆ = 3<br>1☆ = 9,4.07692,total number = 75<br>5☆ = 402<br>4☆ = 96<br>3☆ = 26<br>2☆ = 12<br>1☆ = 101,4.20779,total number = 3056<br>5☆ = 2012<br>4☆ = 515<br>3☆ = 84<br>2☆ = 42<br>1☆ = 403
2017-11-12,3.22449,total number = 147<br>5☆ = 63<br>4☆ = 19<br>3☆ = 6<br>2☆ = 6<br>1☆ = 53,3.84934,total number = 147<br>5☆ = 392<br>4☆ = 98<br>3☆ = 25<br>2☆ = 17<br>1☆ = 145,4.15521,total number = 3099<br>5☆ = 2003<br>4☆ = 515<br>3☆ = 88<br>2☆ = 45<br>1☆ = 448
2017-11-13,4.18085,total number = 94<br>5☆ = 61<br>4☆ = 15<br>3☆ = 4<br>2☆ = 2<br>1☆ = 12,3.85355,total number = 94<br>5☆ = 391<br>4☆ = 99<br>3☆ = 25<br>2☆ = 18<br>1☆ = 143,4.14933,total number = 3114<br>5☆ = 2012<br>4☆ = 510<br>3☆ = 91<br>2☆ = 47<br>1☆ = 454
2017-11-14,4.0099,total number = 101<br>5☆ = 62<br>4☆ = 15<br>3☆ = 4<br>2☆ = 3<br>1☆ = 17,3.85347,total number = 101<br>5☆ = 379<br>4☆ = 100<br>3☆ = 27<br>2☆ = 19<br>1☆ = 137,4.14318,total number = 3108<br>5☆ = 2003<br>4☆ = 506<br>3☆ = 95<br>2☆ = 49<br>1☆ = 455
2017-11-15,3.99,total number = 100<br>5☆ = 59<br>4☆ = 19<br>3☆ = 2<br>2☆ = 2<br>1☆ = 18,3.86892,total number = 100<br>5☆ = 390<br>4☆ = 107<br>3☆ = 24<br>2☆ = 19<br>1☆ = 139,4.13361,total number = 3091<br>5☆ = 1985<br>4☆ = 502<br>3☆ = 95<br>2☆ = 50<br>1☆ = 459
2017-11-16,4.28571,total number = 105<br>5☆ = 70<br>4☆ = 18<br>3☆ = 5<br>2☆ = 1<br>1☆ = 11,3.92045,total number = 105<br>5☆ = 412<br>4☆ = 112<br>3☆ = 26<br>2☆ = 20<br>1☆ = 134,4.13418,total number = 3078<br>5☆ = 1990<br>4☆ = 483<br>3☆ = 94<br>2☆ = 50<br>1☆ = 461
2017-11-17,4.28916,total number = 83<br>5☆ = 55<br>4☆ = 16<br>3☆ = 1<br>2☆ = 3<br>1☆ = 8,3.9617,total number = 83<br>5☆ = 420<br>4☆ = 114<br>3☆ = 23<br>2☆ = 20<br>1☆ = 128,4.1292,total number = 3034<br>5☆ = 1957<br>4☆ = 476<br>3☆ = 93<br>2☆ = 52<br>1☆ = 456
2017-11-18,4.1519,total number = 79<br>5☆ = 46<br>4☆ = 20<br>3☆ = 2<br>2☆ = 1<br>1☆ = 10,3.95628,total number = 79<br>5☆ = 416<br>4☆ = 122<br>3☆ = 24<br>2☆ = 18<br>1☆ = 129,4.12845,total number = 3005<br>5☆ = 1934<br>4☆ = 475<br>3☆ = 94<br>2☆ = 52<br>1☆ = 450
2017-11-19,4,total number = 86<br>5☆ = 54<br>4☆ = 13<br>3☆ = 1<br>2☆ = 1<br>1☆ = 17,4.12809,total number = 86<br>5☆ = 407<br>4☆ = 116<br>3☆ = 19<br>2☆ = 13<br>1☆ = 93,4.11601,total number = 2991<br>5☆ = 1915<br>4☆ = 476<br>3☆ = 90<br>2☆ = 52<br>1☆ = 458
2017-11-20,4.35354,total number = 99<br>5☆ = 67<br>4☆ = 19<br>3☆ = 2<br>2☆ = 3<br>1☆ = 8,4.15467,total number = 99<br>5☆ = 413<br>4☆ = 120<br>3☆ = 17<br>2☆ = 14<br>1☆ = 89,4.12143,total number = 3014<br>5☆ = 1932<br>4☆ = 482<br>3☆ = 91<br>2☆ = 52<br>1☆ = 457
2017-11-21,4.0099,total number = 101<br>5☆ = 60<br>4☆ = 17<br>3☆ = 5<br>2☆ = 3<br>1☆ = 16,4.15467,total number = 101<br>5☆ = 411<br>4☆ = 122<br>3☆ = 18<br>2☆ = 14<br>1☆ = 88,4.11367,total number = 3044<br>5☆ = 1941<br>4☆ = 489<br>3☆ = 96<br>2☆ = 55<br>1☆ = 463
2017-11-22,4.01176,total number = 85<br>5☆ = 51<br>4☆ = 15<br>3☆ = 3<br>2☆ = 1<br>1☆ = 15,4.16144,total number = 85<br>5☆ = 403<br>4☆ = 118<br>3☆ = 19<br>2☆ = 13<br>1☆ = 85,4.10932,total number = 3037<br>5☆ = 1936<br>4☆ = 483<br>3☆ = 97<br>2☆ = 56<br>1☆ = 465
2017-11-23,4.42169,total number = 83<br>5☆ = 58<br>4☆ = 17<br>3☆ = 0<br>2☆ = 1<br>1☆ = 7,4.17532,total number = 83<br>5☆ = 391<br>4☆ = 117<br>3☆ = 14<br>2☆ = 13<br>1☆ = 81,4.11045,total number = 3024<br>5☆ = 1924<br>4☆ = 487<br>3☆ = 97<br>2☆ = 55<br>1☆ = 461
2017-11-24,4.46018,total number = 113<br>5☆ = 80<br>4☆ = 22<br>3☆ = 2<br>2☆ = 1<br>1☆ = 8,4.21053,total number = 113<br>5☆ = 416<br>4☆ = 123<br>3☆ = 15<br>2☆ = 11<br>1☆ = 81,4.11447,total number = 3014<br>5☆ = 1917<br>4☆ = 490<br>3☆ = 97<br>2☆ = 55<br>1☆ = 455
2017-11-25,4.28814,total number = 59<br>5☆ = 40<br>4☆ = 10<br>3☆ = 1<br>2☆ = 2<br>1☆ = 6,4.22524,total number = 59<br>5☆ = 410<br>4☆ = 113<br>3☆ = 14<br>2☆ = 12<br>1☆ = 77,4.121,total number = 3000<br>5☆ = 1913<br>4☆ = 488<br>3☆ = 95<br>2☆ = 57<br>1☆ = 447
2017-11-26,4.26582,total number = 79<br>5☆ = 54<br>4☆ = 13<br>3☆ = 1<br>2☆ = 1<br>1☆ = 10,4.26171,total number = 79<br>5☆ = 410<br>4☆ = 113<br>3☆ = 14<br>2☆ = 12<br>1☆ = 70,4.11973,total number = 2990<br>5☆ = 1903<br>4☆ = 490<br>3☆ = 95<br>2☆ = 56<br>1☆ = 446
2017-11-27,4.29114,total number = 79<br>5☆ = 54<br>4☆ = 13<br>3☆ = 2<br>2☆ = 1<br>1☆ = 9,4.25042,total number = 79<br>5☆ = 397<br>4☆ = 107<br>3☆ = 14<br>2☆ = 10<br>1☆ = 71,4.12184,total number = 2963<br>5☆ = 1887<br>4☆ = 486<br>3☆ = 94<br>2☆ = 56<br>1☆ = 440
2017-11-28,4.25714,total number = 105<br>5☆ = 65<br>4☆ = 25<br>3☆ = 3<br>2☆ = 1<br>1☆ = 11,4.29187,total number = 105<br>5☆ = 402<br>4☆ = 115<br>3☆ = 12<br>2☆ = 8<br>1☆ = 66,4.12835,total number = 2984<br>5☆ = 1900<br>4☆ = 497<br>3☆ = 94<br>2☆ = 56<br>1☆ = 437
2017-11-29,4.1982,total number = 111<br>5☆ = 76<br>4☆ = 15<br>3☆ = 3<br>2☆ = 0<br>1☆ = 17,4.3132,total number = 111<br>5☆ = 427<br>4☆ = 115<br>3☆ = 12<br>2☆ = 7<br>1☆ = 68,4.12138,total number = 2933<br>5☆ = 1856<br>4☆ = 496<br>3☆ = 94<br>2☆ = 55<br>1☆ = 432
2017-11-30,4.25,total number = 120<br>5☆ = 85<br>4☆ = 12<br>3☆ = 5<br>2☆ = 4<br>1☆ = 14,4.28829,total number = 120<br>5☆ = 454<br>4☆ = 110<br>3☆ = 17<br>2☆ = 10<br>1☆ = 75,4.11458,total number = 2915<br>5☆ = 1843<br>4☆ = 487<br>3☆ = 95<br>2☆ = 56<br>1☆ = 434
2017-12-01,4.5,total number = 106<br>5☆ = 80<br>4☆ = 16<br>3☆ = 1<br>2☆ = 1<br>1☆ = 8,4.29287,total number = 106<br>5☆ = 454<br>4☆ = 104<br>3☆ = 16<br>2☆ = 10<br>1☆ = 75,4.1311,total number = 2891<br>5☆ = 1848<br>4☆ = 473<br>3☆ = 93<br>2☆ = 55<br>1☆ = 422
2017-12-02,4.45946,total number = 111<br>5☆ = 80<br>4☆ = 20<br>3☆ = 2<br>2☆ = 0<br>1☆ = 9,4.31927,total number = 111<br>5☆ = 494<br>4☆ = 114<br>3☆ = 17<br>2☆ = 8<br>1☆ = 78,4.13842,total number = 2868<br>5☆ = 1839<br>4☆ = 472<br>3☆ = 88<br>2☆ = 53<br>1☆ = 416
2017-12-03,4.47312,total number = 93<br>5☆ = 67<br>4☆ = 17<br>3☆ = 2<br>2☆ = 0<br>1☆ = 7,4.34483,total number = 93<br>5☆ = 507<br>4☆ = 118<br>3☆ = 18<br>2☆ = 7<br>1☆ = 75,4.15288,total number = 2865<br>5☆ = 1845<br>4☆ = 477<br>3☆ = 86<br>2☆ = 50<br>1☆ = 407
2017-12-04,4.3125,total number = 96<br>5☆ = 66<br>4☆ = 16<br>3☆ = 2<br>2☆ = 2<br>1☆ = 10,4.34636,total number = 96<br>5☆ = 519<br>4☆ = 121<br>3☆ = 18<br>2☆ = 8<br>1☆ = 76,4.16017,total number = 2872<br>5☆ = 1855<br>4☆ = 478<br>3☆ = 85<br>2☆ = 52<br>1☆ = 402
2017-12-05,4.12,total number = 100<br>5☆ = 65<br>4☆ = 13<br>3☆ = 5<br>2☆ = 3<br>1☆ = 14,4.32836,total number = 100<br>5☆ = 519<br>4☆ = 109<br>3☆ = 20<br>2☆ = 10<br>1☆ = 79,4.15183,total number = 2865<br>5☆ = 1847<br>4☆ = 474<br>3☆ = 83<br>2☆ = 54<br>1☆ = 407
2017-12-06,4,total number = 112<br>5☆ = 65<br>4☆ = 21<br>3☆ = 5<br>2☆ = 3<br>1☆ = 18,4.2981,total number = 112<br>5☆ = 508<br>4☆ = 115<br>3☆ = 22<br>2☆ = 13<br>1☆ = 80,4.14608,total number = 2882<br>5☆ = 1850<br>4☆ = 481<br>3☆ = 84<br>2☆ = 56<br>1☆ = 411
2017-12-07,4.19565,total number = 92<br>5☆ = 62<br>4☆ = 12<br>3☆ = 4<br>2☆ = 2<br>1☆ = 12,4.29296,total number = 92<br>5☆ = 485<br>4☆ = 115<br>3☆ = 21<br>2☆ = 11<br>1☆ = 78,4.1539,total number = 2859<br>5☆ = 1838<br>4☆ = 479<br>3☆ = 86<br>2☆ = 56<br>1☆ = 400
2017-12-08,3.87805,total number = 82<br>5☆ = 44<br>4☆ = 16<br>3☆ = 4<br>2☆ = 4<br>1☆ = 14,4.21137,total number = 82<br>5☆ = 449<br>4☆ = 115<br>3☆ = 24<br>2☆ = 14<br>1☆ = 84,4.1536,total number = 2858<br>5☆ = 1834<br>4☆ = 483<br>3☆ = 85<br>2☆ = 58<br>1☆ = 398
2017-12-09,3.9375,total number = 80<br>5☆ = 51<br>4☆ = 9<br>3☆ = 2<br>2☆ = 0<br>1☆ = 18,4.13588,total number = 80<br>5☆ = 420<br>4☆ = 104<br>3☆ = 24<br>2☆ = 14<br>1☆ = 93,4.1529,total number = 2858<br>5☆ = 1837<br>4☆ = 479<br>3☆ = 84<br>2☆ = 58<br>1☆ = 400
2017-12-10,3.73333,total number = 75<br>5☆ = 38<br>4☆ = 15<br>3☆ = 3<br>2☆ = 2<br>1☆ = 17,4.03925,total number = 75<br>5☆ = 391<br>4☆ = 102<br>3☆ = 25<br>2☆ = 16<br>1☆ = 103,4.14802,total number = 2851<br>5☆ = 1828<br>4☆ = 480<br>3☆ = 83<br>2☆ = 57<br>1☆ = 403
2017-12-11,4.31532,total number = 111<br>5☆ = 75<br>4☆ = 18<br>3☆ = 6<br>2☆ = 2<br>1☆ = 10,4.04601,total number = 111<br>5☆ = 400<br>4☆ = 104<br>3☆ = 29<br>2☆ = 16<br>1☆ = 103,4.15275,total number = 2887<br>5☆ = 1853<br>4☆ = 486<br>3☆ = 88<br>2☆ = 56<br>1☆ = 404
2017-12-12,4.5431,total number = 116<br>5☆ = 86<br>4☆ = 21<br>3☆ = 1<br>2☆ = 2<br>1☆ = 6,4.12126,total number = 116<br>5☆ = 421<br>4☆ = 112<br>3☆ = 25<br>2☆ = 15<br>1☆ = 95,4.21639,total number = 2856<br>5☆ = 1876<br>4☆ = 488<br>3☆ = 83<br>2☆ = 52<br>1☆ = 357
2017-12-13,4.39157,total number = 166<br>5☆ = 115<br>4☆ = 30<br>3☆ = 4<br>2☆ = 5<br>1☆ = 12,4.20222,total number = 166<br>5☆ = 471<br>4☆ = 121<br>3☆ = 24<br>2☆ = 17<br>1☆ = 89,4.22746,total number = 2928<br>5☆ = 1930<br>4☆ = 503<br>3☆ = 83<br>2☆ = 55<br>1☆ = 357
2017-12-14,4.41353,total number = 133<br>5☆ = 90<br>4☆ = 28<br>3☆ = 4<br>2☆ = 2<br>1☆ = 9,4.23984,total number = 133<br>5☆ = 499<br>4☆ = 137<br>3☆ = 24<br>2☆ = 17<br>1☆ = 86,4.24324,total number = 2960<br>5☆ = 1958<br>4☆ = 516<br>3☆ = 83<br>2☆ = 54<br>1☆ = 349
2017-12-15,3.70588,total number = 51<br>5☆ = 27<br>4☆ = 7<br>3☆ = 3<br>2☆ = 3<br>1☆ = 11,4.24317,total number = 51<br>5☆ = 482<br>4☆ = 128<br>3☆ = 23<br>2☆ = 16<br>1☆ = 83,4.24253,total number = 2911<br>5☆ = 1926<br>4☆ = 504<br>3☆ = 84<br>2☆ = 55<br>1☆ = 342
2017-12-16,4.25806,total number = 62<br>5☆ = 42<br>4☆ = 11<br>3☆ = 0<br>2☆ = 1<br>1☆ = 8,4.27871,total number = 62<br>5☆ = 473<br>4☆ = 130<br>3☆ = 21<br>2☆ = 17<br>1☆ = 73,4.24128,total number = 2868<br>5☆ = 1898<br>4☆ = 497<br>3☆ = 79<br>2☆ = 55<br>1☆ = 339
2017-12-17,4,total number = 78<br>5☆ = 44<br>4☆ = 17<br>3☆ = 3<br>2☆ = 1<br>1☆ = 13,4.30544,total number = 78<br>5☆ = 479<br>4☆ = 132<br>3☆ = 21<br>2☆ = 16<br>1☆ = 69,4.23332,total number = 2863<br>5☆ = 1887<br>4☆ = 498<br>3☆ = 81<br>2☆ = 53<br>1☆ = 344
2017-12-18,3.825,total number = 80<br>5☆ = 44<br>4☆ = 15<br>3☆ = 1<br>2☆ = 3<br>1☆ = 17,4.24781,total number = 80<br>5☆ = 448<br>4☆ = 129<br>3☆ = 16<br>2☆ = 17<br>1☆ = 76,4.22416,total number = 2864<br>5☆ = 1885<br>4☆ = 493<br>3☆ = 80<br>2☆ = 55<br>1☆ = 351
2017-12-19,4.32,total number = 75<br>5☆ = 52<br>4☆ = 12<br>3☆ = 2<br>2☆ = 1<br>1☆ = 8,4.2031,total number = 75<br>5☆ = 414<br>4☆ = 120<br>3☆ = 17<br>2☆ = 16<br>1☆ = 78,4.23344,total number = 2853<br>5☆ = 1883<br>4☆ = 492<br>3☆ = 81<br>2☆ = 55<br>1☆ = 342
2017-12-20,4.10345,total number = 87<br>5☆ = 57<br>4☆ = 12<br>3☆ = 3<br>2☆ = 0<br>1☆ = 15,4.13251,total number = 87<br>5☆ = 356<br>4☆ = 102<br>3☆ = 16<br>2☆ = 11<br>1☆ = 81,4.22527,total number = 2841<br>5☆ = 1873<br>4☆ = 485<br>3☆ = 82<br>2☆ = 52<br>1☆ = 349
2017-12-21,4.12121,total number = 99<br>5☆ = 63<br>4☆ = 16<br>3☆ = 4<br>2☆ = 1<br>1☆ = 15,4.06015,total number = 99<br>5☆ = 329<br>4☆ = 90<br>3☆ = 16<br>2☆ = 10<br>1☆ = 87,4.22931,total number = 2839<br>5☆ = 1876<br>4☆ = 484<br>3☆ = 81<br>2☆ = 50<br>1☆ = 348
2017-12-22,4.15278,total number = 72<br>5☆ = 45<br>4☆ = 15<br>3☆ = 1<br>2☆ = 0<br>1☆ = 11,4.10488,total number = 72<br>5☆ = 347<br>4☆ = 98<br>3☆ = 14<br>2☆ = 7<br>1☆ = 87,4.2339,total number = 2826<br>5☆ = 1870<br>4☆ = 484<br>3☆ = 79<br>2☆ = 49<br>1☆ = 344
2017-12-23,4.23188,total number = 69<br>5☆ = 42<br>4☆ = 17<br>3☆ = 1<br>2☆ = 2<br>1☆ = 7,4.10357,total number = 69<br>5☆ = 347<br>4☆ = 104<br>3☆ = 15<br>2☆ = 8<br>1☆ = 86,4.22831,total number = 2812<br>5☆ = 1854<br>4☆ = 484<br>3☆ = 80<br>2☆ = 50<br>1☆ = 344
2017-12-24,4.25424,total number = 59<br>5☆ = 40<br>4☆ = 10<br>3☆ = 1<br>2☆ = 0<br>1☆ = 8,4.13494,total number = 59<br>5☆ = 343<br>4☆ = 97<br>3☆ = 13<br>2☆ = 7<br>1☆ = 81,4.21936,total number = 2758<br>5☆ = 1814<br>4☆ = 472<br>3☆ = 79<br>2☆ = 49<br>1☆ = 344
2017-12-25,4.15254,total number = 59<br>5☆ = 42<br>4☆ = 5<br>3☆ = 1<br>2☆ = 1<br>1☆ = 10,4.18462,total number = 59<br>5☆ = 341<br>4☆ = 87<br>3☆ = 13<br>2☆ = 5<br>1☆ = 74,4.21646,total number = 2758<br>5☆ = 1816<br>4☆ = 467<br>3☆ = 79<br>2☆ = 48<br>1☆ = 348
