"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-10-17,3,total number = 16<br>5☆ = 7<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 6,2.48819,total number = 16<br>5☆ = 36<br>4☆ = 7<br>3☆ = 7<br>2☆ = 10<br>1☆ = 67,2.19163,total number = 454<br>5☆ = 105<br>4☆ = 17<br>3☆ = 19<br>2☆ = 32<br>1☆ = 281
2017-10-18,2.61111,total number = 18<br>5☆ = 5<br>4☆ = 2<br>3☆ = 0<br>2☆ = 3<br>1☆ = 8,2.58065,total number = 18<br>5☆ = 37<br>4☆ = 8<br>3☆ = 6<br>2☆ = 12<br>1☆ = 61,2.22173,total number = 451<br>5☆ = 107<br>4☆ = 18<br>3☆ = 17<br>2☆ = 35<br>1☆ = 274
2017-10-19,3.25,total number = 20<br>5☆ = 10<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 7,2.73171,total number = 20<br>5☆ = 40<br>4☆ = 9<br>3☆ = 6<br>2☆ = 14<br>1☆ = 54,2.30159,total number = 441<br>5☆ = 113<br>4☆ = 19<br>3☆ = 16<br>2☆ = 33<br>1☆ = 260
2017-10-20,1.84615,total number = 13<br>5☆ = 1<br>4☆ = 2<br>3☆ = 0<br>2☆ = 1<br>1☆ = 9,2.73109,total number = 13<br>5☆ = 37<br>4☆ = 11<br>3☆ = 5<br>2☆ = 15<br>1☆ = 51,2.28899,total number = 436<br>5☆ = 111<br>4☆ = 19<br>3☆ = 14<br>2☆ = 33<br>1☆ = 259
2017-10-21,3.8,total number = 10<br>5☆ = 5<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 2,2.77679,total number = 10<br>5☆ = 36<br>4☆ = 10<br>3☆ = 5<br>2☆ = 15<br>1☆ = 46,2.3287,total number = 432<br>5☆ = 113<br>4☆ = 20<br>3☆ = 15<br>2☆ = 32<br>1☆ = 252
2017-10-22,2.7,total number = 10<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 3<br>1☆ = 3,2.82075,total number = 10<br>5☆ = 35<br>4☆ = 10<br>3☆ = 4<br>2☆ = 15<br>1☆ = 42,2.35349,total number = 430<br>5☆ = 114<br>4☆ = 20<br>3☆ = 16<br>2☆ = 34<br>1☆ = 246
2017-10-23,2,total number = 14<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 10,2.74257,total number = 14<br>5☆ = 34<br>4☆ = 7<br>3☆ = 4<br>2☆ = 11<br>1☆ = 45,2.35417,total number = 432<br>5☆ = 115<br>4☆ = 19<br>3☆ = 17<br>2☆ = 34<br>1☆ = 247
2017-10-24,2.61111,total number = 18<br>5☆ = 7<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 10,2.67961,total number = 18<br>5☆ = 34<br>4☆ = 7<br>3☆ = 3<br>2☆ = 10<br>1☆ = 49,2.38462,total number = 429<br>5☆ = 118<br>4☆ = 18<br>3☆ = 17<br>2☆ = 34<br>1☆ = 242
2017-10-25,3.10526,total number = 19<br>5☆ = 10<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,2.76923,total number = 19<br>5☆ = 39<br>4☆ = 5<br>3☆ = 3<br>2☆ = 7<br>1☆ = 50,2.40783,total number = 434<br>5☆ = 123<br>4☆ = 18<br>3☆ = 17<br>2☆ = 31<br>1☆ = 245
2017-10-26,2,total number = 12<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,2.57292,total number = 12<br>5☆ = 32<br>4☆ = 4<br>3☆ = 3<br>2☆ = 5<br>1☆ = 52,2.39492,total number = 433<br>5☆ = 122<br>4☆ = 17<br>3☆ = 17<br>2☆ = 31<br>1☆ = 246
2017-10-27,3.16667,total number = 24<br>5☆ = 11<br>4☆ = 1<br>3☆ = 1<br>2☆ = 3<br>1☆ = 8,2.79439,total number = 24<br>5☆ = 42<br>4☆ = 3<br>3☆ = 4<br>2☆ = 7<br>1☆ = 51,2.41176,total number = 442<br>5☆ = 126<br>4☆ = 18<br>3☆ = 17<br>2☆ = 32<br>1☆ = 249
2017-10-28,3.46154,total number = 13<br>5☆ = 6<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 4,2.78182,total number = 13<br>5☆ = 43<br>4☆ = 3<br>3☆ = 4<br>2☆ = 7<br>1☆ = 53,2.44118,total number = 442<br>5☆ = 128<br>4☆ = 20<br>3☆ = 17<br>2☆ = 31<br>1☆ = 246
2017-10-29,2.52,total number = 25<br>5☆ = 8<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 14,2.736,total number = 25<br>5☆ = 48<br>4☆ = 4<br>3☆ = 4<br>2☆ = 5<br>1☆ = 64,2.47661,total number = 449<br>5☆ = 133<br>4☆ = 21<br>3☆ = 18<br>2☆ = 32<br>1☆ = 245
2017-10-30,2.66667,total number = 24<br>5☆ = 9<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 12,2.8,total number = 24<br>5☆ = 54<br>4☆ = 4<br>3☆ = 4<br>2☆ = 7<br>1☆ = 66,2.49891,total number = 459<br>5☆ = 139<br>4☆ = 21<br>3☆ = 18<br>2☆ = 33<br>1☆ = 248
2017-10-31,4.08333,total number = 24<br>5☆ = 17<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 4,3.04255,total number = 24<br>5☆ = 64<br>4☆ = 5<br>3☆ = 5<br>2☆ = 7<br>1☆ = 60,2.59789,total number = 475<br>5☆ = 156<br>4☆ = 22<br>3☆ = 19<br>2☆ = 31<br>1☆ = 247
2017-11-01,2.6,total number = 20<br>5☆ = 7<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 11,2.97183,total number = 20<br>5☆ = 61<br>4☆ = 6<br>3☆ = 5<br>2☆ = 8<br>1☆ = 62,2.60825,total number = 485<br>5☆ = 161<br>4☆ = 22<br>3☆ = 19<br>2☆ = 32<br>1☆ = 251
2017-11-02,2.88235,total number = 17<br>5☆ = 7<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 8,3.04082,total number = 17<br>5☆ = 65<br>4☆ = 7<br>3☆ = 5<br>2☆ = 9<br>1☆ = 61,2.65226,total number = 486<br>5☆ = 166<br>4☆ = 23<br>3☆ = 19<br>2☆ = 32<br>1☆ = 246
2017-11-03,2.71429,total number = 14<br>5☆ = 6<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 8,2.9854,total number = 14<br>5☆ = 60<br>4☆ = 6<br>3☆ = 4<br>2☆ = 6<br>1☆ = 61,2.66871,total number = 489<br>5☆ = 170<br>4☆ = 22<br>3☆ = 19<br>2☆ = 32<br>1☆ = 246
2017-11-04,2.70588,total number = 17<br>5☆ = 6<br>4☆ = 0<br>3☆ = 2<br>2☆ = 1<br>1☆ = 8,2.9078,total number = 17<br>5☆ = 60<br>4☆ = 4<br>3☆ = 5<br>2☆ = 7<br>1☆ = 65,2.66733,total number = 499<br>5☆ = 173<br>4☆ = 22<br>3☆ = 21<br>2☆ = 32<br>1☆ = 251
2017-11-05,2.33333,total number = 27<br>5☆ = 8<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 16,2.86713,total number = 27<br>5☆ = 60<br>4☆ = 3<br>3☆ = 5<br>2☆ = 8<br>1☆ = 67,2.68482,total number = 514<br>5☆ = 181<br>4☆ = 22<br>3☆ = 21<br>2☆ = 34<br>1☆ = 256
2017-11-06,1.96296,total number = 27<br>5☆ = 3<br>4☆ = 3<br>3☆ = 1<br>2☆ = 3<br>1☆ = 17,2.73288,total number = 27<br>5☆ = 54<br>4☆ = 6<br>3☆ = 5<br>2☆ = 9<br>1☆ = 72,2.64259,total number = 526<br>5☆ = 178<br>4☆ = 24<br>3☆ = 22<br>2☆ = 36<br>1☆ = 266
2017-11-07,2.42105,total number = 19<br>5☆ = 4<br>4☆ = 1<br>3☆ = 3<br>2☆ = 2<br>1☆ = 9,2.46099,total number = 19<br>5☆ = 41<br>4☆ = 6<br>3☆ = 7<br>2☆ = 10<br>1☆ = 77,2.64179,total number = 536<br>5☆ = 180<br>4☆ = 25<br>3☆ = 24<br>2☆ = 37<br>1☆ = 270
2017-11-08,2.93548,total number = 31<br>5☆ = 13<br>4☆ = 1<br>3☆ = 1<br>2☆ = 3<br>1☆ = 13,2.53947,total number = 31<br>5☆ = 47<br>4☆ = 6<br>3☆ = 8<br>2☆ = 12<br>1☆ = 79,2.68402,total number = 557<br>5☆ = 193<br>4☆ = 26<br>3☆ = 24<br>2☆ = 40<br>1☆ = 274
2017-11-09,3.11111,total number = 9<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 4,2.53472,total number = 9<br>5☆ = 44<br>4☆ = 6<br>3☆ = 8<br>2☆ = 11<br>1☆ = 75,2.69384,total number = 552<br>5☆ = 192<br>4☆ = 27<br>3☆ = 23<br>2☆ = 40<br>1☆ = 270
2017-11-10,2.33333,total number = 9<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,2.5036,total number = 9<br>5☆ = 41<br>4☆ = 6<br>3☆ = 8<br>2☆ = 11<br>1☆ = 73,2.71296,total number = 540<br>5☆ = 191<br>4☆ = 26<br>3☆ = 22<br>2☆ = 39<br>1☆ = 262
2017-11-11,2.5,total number = 4<br>5☆ = 0<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.47619,total number = 4<br>5☆ = 35<br>4☆ = 8<br>3☆ = 6<br>2☆ = 10<br>1☆ = 67,2.72658,total number = 523<br>5☆ = 184<br>4☆ = 28<br>3☆ = 22<br>2☆ = 39<br>1☆ = 250
2017-11-12,2.4,total number = 20<br>5☆ = 5<br>4☆ = 0<br>3☆ = 4<br>2☆ = 0<br>1☆ = 11,2.4958,total number = 20<br>5☆ = 32<br>4☆ = 8<br>3☆ = 9<br>2☆ = 8<br>1☆ = 62,2.73574,total number = 526<br>5☆ = 185<br>4☆ = 28<br>3☆ = 25<br>2☆ = 39<br>1☆ = 249
2017-11-13,2.90909,total number = 22<br>5☆ = 10<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 11,2.70175,total number = 22<br>5☆ = 39<br>4☆ = 5<br>3☆ = 9<br>2☆ = 5<br>1☆ = 56,2.73258,total number = 531<br>5☆ = 189<br>4☆ = 25<br>3☆ = 25<br>2☆ = 39<br>1☆ = 253
2017-11-14,2.23077,total number = 26<br>5☆ = 6<br>4☆ = 1<br>3☆ = 1<br>2☆ = 3<br>1☆ = 15,2.64463,total number = 26<br>5☆ = 41<br>4☆ = 5<br>3☆ = 7<br>2☆ = 6<br>1☆ = 62,2.71719,total number = 541<br>5☆ = 191<br>4☆ = 26<br>3☆ = 24<br>2☆ = 39<br>1☆ = 261
2017-11-15,2.03226,total number = 31<br>5☆ = 5<br>4☆ = 2<br>3☆ = 2<br>2☆ = 2<br>1☆ = 20,2.41322,total number = 31<br>5☆ = 33<br>4☆ = 6<br>3☆ = 8<br>2☆ = 5<br>1☆ = 69,2.68174,total number = 553<br>5☆ = 192<br>4☆ = 25<br>3☆ = 25<br>2☆ = 37<br>1☆ = 274
2017-11-16,2.47368,total number = 38<br>5☆ = 10<br>4☆ = 2<br>3☆ = 4<br>2☆ = 2<br>1☆ = 20,2.38667,total number = 38<br>5☆ = 39<br>4☆ = 7<br>3☆ = 12<br>2☆ = 7<br>1☆ = 85,2.65913,total number = 575<br>5☆ = 195<br>4☆ = 27<br>3☆ = 28<br>2☆ = 37<br>1☆ = 288
2017-11-17,2.76923,total number = 26<br>5☆ = 9<br>4☆ = 1<br>3☆ = 3<br>2☆ = 1<br>1☆ = 12,2.4491,total number = 26<br>5☆ = 45<br>4☆ = 8<br>3☆ = 15<br>2☆ = 8<br>1☆ = 91,2.66552,total number = 583<br>5☆ = 199<br>4☆ = 26<br>3☆ = 31<br>2☆ = 35<br>1☆ = 292
2017-11-18,2.38095,total number = 21<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 12,2.44022,total number = 21<br>5☆ = 51<br>4☆ = 7<br>3☆ = 15<br>2☆ = 10<br>1☆ = 101,2.63527,total number = 584<br>5☆ = 195<br>4☆ = 26<br>3☆ = 31<br>2☆ = 35<br>1☆ = 297
2017-11-19,2.76471,total number = 17<br>5☆ = 5<br>4☆ = 2<br>3☆ = 2<br>2☆ = 0<br>1☆ = 8,2.47514,total number = 17<br>5☆ = 51<br>4☆ = 9<br>3☆ = 13<br>2☆ = 10<br>1☆ = 98,2.65646,total number = 588<br>5☆ = 199<br>4☆ = 26<br>3☆ = 33<br>2☆ = 34<br>1☆ = 296
2017-11-20,3.17647,total number = 17<br>5☆ = 6<br>4☆ = 2<br>3☆ = 2<br>2☆ = 3<br>1☆ = 4,2.48864,total number = 17<br>5☆ = 47<br>4☆ = 11<br>3☆ = 14<br>2☆ = 13<br>1☆ = 91,2.6521,total number = 595<br>5☆ = 200<br>4☆ = 26<br>3☆ = 34<br>2☆ = 37<br>1☆ = 298
2017-11-21,2.5,total number = 14<br>5☆ = 4<br>4☆ = 0<br>3☆ = 2<br>2☆ = 1<br>1☆ = 7,2.53049,total number = 14<br>5☆ = 45<br>4☆ = 10<br>3☆ = 15<br>2☆ = 11<br>1☆ = 83,2.64775,total number = 599<br>5☆ = 201<br>4☆ = 26<br>3☆ = 35<br>2☆ = 35<br>1☆ = 302
2017-11-22,3,total number = 18<br>5☆ = 8<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 7,2.68874,total number = 18<br>5☆ = 48<br>4☆ = 8<br>3☆ = 14<br>2☆ = 11<br>1☆ = 70,2.6733,total number = 603<br>5☆ = 206<br>4☆ = 26<br>3☆ = 35<br>2☆ = 37<br>1☆ = 299
2017-11-23,3.21429,total number = 14<br>5☆ = 7<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,2.81102,total number = 14<br>5☆ = 45<br>4☆ = 7<br>3☆ = 10<br>2☆ = 9<br>1☆ = 56,2.68781,total number = 599<br>5☆ = 206<br>4☆ = 27<br>3☆ = 35<br>2☆ = 36<br>1☆ = 295
2017-11-24,3.11111,total number = 18<br>5☆ = 8<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 7,2.86555,total number = 18<br>5☆ = 44<br>4☆ = 7<br>3☆ = 8<br>2☆ = 9<br>1☆ = 51,2.68729,total number = 598<br>5☆ = 204<br>4☆ = 28<br>3☆ = 36<br>2☆ = 37<br>1☆ = 293
2017-11-25,2.5,total number = 12<br>5☆ = 3<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,2.91818,total number = 12<br>5☆ = 41<br>4☆ = 8<br>3☆ = 8<br>2☆ = 7<br>1☆ = 46,2.69732,total number = 598<br>5☆ = 204<br>4☆ = 30<br>3☆ = 36<br>2☆ = 37<br>1☆ = 291
2017-11-26,3.63636,total number = 22<br>5☆ = 11<br>4☆ = 3<br>3☆ = 1<br>2☆ = 3<br>1☆ = 4,3.07826,total number = 22<br>5☆ = 47<br>4☆ = 9<br>3☆ = 7<br>2☆ = 10<br>1☆ = 42,2.71309,total number = 596<br>5☆ = 204<br>4☆ = 32<br>3☆ = 36<br>2☆ = 37<br>1☆ = 287
2017-11-27,3.33333,total number = 18<br>5☆ = 9<br>4☆ = 0<br>3☆ = 3<br>2☆ = 0<br>1☆ = 6,3.10345,total number = 18<br>5☆ = 50<br>4☆ = 7<br>3☆ = 8<br>2☆ = 7<br>1☆ = 44,2.71547,total number = 601<br>5☆ = 207<br>4☆ = 30<br>3☆ = 38<br>2☆ = 37<br>1☆ = 289
2017-11-28,3.66667,total number = 21<br>5☆ = 14<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,3.26829,total number = 21<br>5☆ = 60<br>4☆ = 7<br>3☆ = 6<br>2☆ = 6<br>1☆ = 44,2.75712,total number = 597<br>5☆ = 213<br>4☆ = 29<br>3☆ = 37<br>2☆ = 36<br>1☆ = 282
2017-11-29,3.46667,total number = 15<br>5☆ = 8<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 4,3.33333,total number = 15<br>5☆ = 60<br>4☆ = 8<br>3☆ = 5<br>2☆ = 6<br>1☆ = 41,2.77891,total number = 588<br>5☆ = 212<br>4☆ = 30<br>3☆ = 36<br>2☆ = 36<br>1☆ = 274
2017-11-30,4,total number = 21<br>5☆ = 15<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 4,3.45669,total number = 21<br>5☆ = 68<br>4☆ = 7<br>3☆ = 6<br>2☆ = 7<br>1☆ = 39,2.76923,total number = 585<br>5☆ = 210<br>4☆ = 29<br>3☆ = 36<br>2☆ = 36<br>1☆ = 274
2017-12-01,3.17647,total number = 17<br>5☆ = 9<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 7,3.46825,total number = 17<br>5☆ = 69<br>4☆ = 6<br>3☆ = 5<br>2☆ = 7<br>1☆ = 39,2.78694,total number = 582<br>5☆ = 212<br>4☆ = 28<br>3☆ = 36<br>2☆ = 36<br>1☆ = 270
2017-12-02,2.09091,total number = 11<br>5☆ = 1<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 7,3.44,total number = 11<br>5☆ = 67<br>4☆ = 6<br>3☆ = 6<br>2☆ = 7<br>1☆ = 39,2.77083,total number = 576<br>5☆ = 206<br>4☆ = 29<br>3☆ = 37<br>2☆ = 35<br>1☆ = 269
2017-12-03,2.25,total number = 16<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 10,3.2437,total number = 16<br>5☆ = 60<br>4☆ = 4<br>3☆ = 5<br>2☆ = 5<br>1☆ = 45,2.75779,total number = 578<br>5☆ = 204<br>4☆ = 30<br>3☆ = 37<br>2☆ = 36<br>1☆ = 271
2017-12-04,2.83333,total number = 6<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 3,3.20561,total number = 6<br>5☆ = 53<br>4☆ = 5<br>3☆ = 2<br>2☆ = 5<br>1☆ = 42,2.76014,total number = 567<br>5☆ = 200<br>4☆ = 31<br>3☆ = 35<br>2☆ = 35<br>1☆ = 266
2017-12-05,2.92857,total number = 14<br>5☆ = 5<br>4☆ = 1<br>3☆ = 1<br>2☆ = 2<br>1☆ = 5,3.07,total number = 14<br>5☆ = 44<br>4☆ = 6<br>3☆ = 3<br>2☆ = 7<br>1☆ = 40,2.7852,total number = 554<br>5☆ = 197<br>4☆ = 32<br>3☆ = 35<br>2☆ = 35<br>1☆ = 255
2017-12-06,2.81818,total number = 11<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 5,2.97917,total number = 11<br>5☆ = 40<br>4☆ = 6<br>3☆ = 3<br>2☆ = 6<br>1☆ = 41,2.82714,total number = 538<br>5☆ = 198<br>4☆ = 30<br>3☆ = 34<br>2☆ = 33<br>1☆ = 243
2017-12-07,2.94118,total number = 17<br>5☆ = 7<br>4☆ = 0<br>3☆ = 2<br>2☆ = 1<br>1☆ = 7,2.73913,total number = 17<br>5☆ = 32<br>4☆ = 6<br>3☆ = 4<br>2☆ = 6<br>1☆ = 44,2.84515,total number = 536<br>5☆ = 201<br>4☆ = 29<br>3☆ = 33<br>2☆ = 32<br>1☆ = 241
2017-12-08,2.65,total number = 20<br>5☆ = 7<br>4☆ = 0<br>3☆ = 2<br>2☆ = 1<br>1☆ = 10,2.64211,total number = 20<br>5☆ = 30<br>4☆ = 6<br>3☆ = 6<br>2☆ = 6<br>1☆ = 47,2.83238,total number = 525<br>5☆ = 195<br>4☆ = 28<br>3☆ = 34<br>2☆ = 30<br>1☆ = 238
2017-12-09,2.61538,total number = 13<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 6,2.70103,total number = 13<br>5☆ = 33<br>4☆ = 5<br>3☆ = 5<br>2☆ = 8<br>1☆ = 46,2.82231,total number = 529<br>5☆ = 195<br>4☆ = 28<br>3☆ = 34<br>2☆ = 32<br>1☆ = 240
2017-12-10,1.91667,total number = 12<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,2.67742,total number = 12<br>5☆ = 31<br>4☆ = 5<br>3☆ = 5<br>2☆ = 7<br>1☆ = 45,2.81015,total number = 532<br>5☆ = 194<br>4☆ = 29<br>3☆ = 34<br>2☆ = 32<br>1☆ = 243
2017-12-11,2.9,total number = 20<br>5☆ = 8<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 9,2.71028,total number = 20<br>5☆ = 37<br>4☆ = 5<br>3☆ = 6<br>2☆ = 8<br>1☆ = 51,2.81569,total number = 548<br>5☆ = 202<br>4☆ = 28<br>3☆ = 35<br>2☆ = 33<br>1☆ = 250
2017-12-12,3.81081,total number = 37<br>5☆ = 24<br>4☆ = 1<br>3☆ = 1<br>2☆ = 3<br>1☆ = 8,3,total number = 37<br>5☆ = 56<br>4☆ = 5<br>3☆ = 6<br>2☆ = 9<br>1☆ = 54,2.89558,total number = 565<br>5☆ = 221<br>4☆ = 29<br>3☆ = 32<br>2☆ = 36<br>1☆ = 247
2017-12-13,2.63333,total number = 30<br>5☆ = 9<br>4☆ = 3<br>3☆ = 1<br>2☆ = 2<br>1☆ = 15,2.9396,total number = 30<br>5☆ = 61<br>4☆ = 7<br>3☆ = 7<br>2☆ = 10<br>1☆ = 64,2.88133,total number = 573<br>5☆ = 220<br>4☆ = 32<br>3☆ = 32<br>2☆ = 38<br>1☆ = 251
2017-12-14,2.91667,total number = 12<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 5,2.9375,total number = 12<br>5☆ = 59<br>4☆ = 7<br>3☆ = 6<br>2☆ = 10<br>1☆ = 62,2.91234,total number = 559<br>5☆ = 219<br>4☆ = 31<br>3☆ = 32<br>2☆ = 36<br>1☆ = 241
2017-12-15,3,total number = 10<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 4,2.98507,total number = 10<br>5☆ = 56<br>4☆ = 8<br>3☆ = 4<br>2☆ = 10<br>1☆ = 56,2.96468,total number = 538<br>5☆ = 218<br>4☆ = 30<br>3☆ = 30<br>2☆ = 35<br>1☆ = 225
2017-12-16,2.5,total number = 8<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5,2.99225,total number = 8<br>5☆ = 55<br>4☆ = 7<br>3☆ = 4<br>2☆ = 8<br>1☆ = 55,2.99409,total number = 508<br>5☆ = 211<br>4☆ = 28<br>3☆ = 26<br>2☆ = 33<br>1☆ = 210
2017-12-17,2.69231,total number = 13<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 7,3.06154,total number = 13<br>5☆ = 58<br>4☆ = 6<br>3☆ = 5<br>2☆ = 8<br>1☆ = 53,2.99798,total number = 495<br>5☆ = 207<br>4☆ = 27<br>3☆ = 24<br>2☆ = 32<br>1☆ = 205
2017-12-18,3.28571,total number = 14<br>5☆ = 7<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 4,3.1129,total number = 14<br>5☆ = 57<br>4☆ = 5<br>3☆ = 5<br>2☆ = 9<br>1☆ = 48,3.03279,total number = 488<br>5☆ = 208<br>4☆ = 26<br>3☆ = 25<br>2☆ = 32<br>1☆ = 197
2017-12-19,2.14286,total number = 7<br>5☆ = 1<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 4,2.76596,total number = 7<br>5☆ = 34<br>4☆ = 5<br>3☆ = 4<br>2☆ = 7<br>1☆ = 44,3.02929,total number = 478<br>5☆ = 204<br>4☆ = 25<br>3☆ = 23<br>2☆ = 33<br>1☆ = 193
2017-12-20,3.72727,total number = 11<br>5☆ = 7<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 3,2.96,total number = 11<br>5☆ = 32<br>4☆ = 2<br>3☆ = 4<br>2☆ = 5<br>1☆ = 32,3.04025,total number = 472<br>5☆ = 205<br>4☆ = 23<br>3☆ = 22<br>2☆ = 30<br>1☆ = 192
2017-12-21,2.5,total number = 10<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 5,2.90411,total number = 10<br>5☆ = 30<br>4☆ = 2<br>3☆ = 4<br>2☆ = 5<br>1☆ = 32,3.04487,total number = 468<br>5☆ = 204<br>4☆ = 23<br>3☆ = 21<br>2☆ = 30<br>1☆ = 190
2017-12-22,2.7,total number = 10<br>5☆ = 4<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 5,2.86301,total number = 10<br>5☆ = 30<br>4☆ = 1<br>3☆ = 4<br>2☆ = 5<br>1☆ = 33,3.03913,total number = 460<br>5☆ = 200<br>4☆ = 23<br>3☆ = 20<br>2☆ = 29<br>1☆ = 188
2017-12-23,2.85714,total number = 7<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 3,2.90278,total number = 7<br>5☆ = 30<br>4☆ = 1<br>3☆ = 4<br>2☆ = 6<br>1☆ = 31,3.03091,total number = 453<br>5☆ = 196<br>4☆ = 22<br>3☆ = 20<br>2☆ = 30<br>1☆ = 185
2017-12-24,2.85714,total number = 7<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 3,2.93939,total number = 7<br>5☆ = 28<br>4☆ = 1<br>3☆ = 3<br>2☆ = 7<br>1☆ = 27,3.02489,total number = 442<br>5☆ = 191<br>4☆ = 21<br>3☆ = 19<br>2☆ = 30<br>1☆ = 181
2017-12-25,3.5,total number = 6<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.91379,total number = 6<br>5☆ = 24<br>4☆ = 2<br>3☆ = 2<br>2☆ = 5<br>1☆ = 25,3.04587,total number = 436<br>5☆ = 191<br>4☆ = 20<br>3☆ = 19<br>2☆ = 30<br>1☆ = 176
2017-12-26,3.5,total number = 6<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,3.07018,total number = 6<br>5☆ = 26<br>4☆ = 2<br>3☆ = 2<br>2☆ = 4<br>1☆ = 23,3.02143,total number = 420<br>5☆ = 183<br>4☆ = 18<br>3☆ = 18<br>2☆ = 27<br>1☆ = 174
2017-12-27,3,total number = 7<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 3,2.92453,total number = 7<br>5☆ = 22<br>4☆ = 2<br>3☆ = 2<br>2☆ = 4<br>1☆ = 23,3.00733,total number = 409<br>5☆ = 177<br>4☆ = 18<br>3☆ = 16<br>2☆ = 27<br>1☆ = 171
2017-12-28,2.6,total number = 15<br>5☆ = 5<br>4☆ = 0<br>3☆ = 2<br>2☆ = 0<br>1☆ = 8,2.91379,total number = 15<br>5☆ = 24<br>4☆ = 2<br>3☆ = 3<br>2☆ = 3<br>1☆ = 26,2.95782,total number = 403<br>5☆ = 168<br>4☆ = 18<br>3☆ = 18<br>2☆ = 27<br>1☆ = 172
