"BITSTAMP, x; COINBASE, x; ITBIT, x; KRAKEN, x; avg_btc_price_usd, x","BITSTAMP, y","COINBASE, y","ITBIT, y","KRAKEN, y","avg_btc_price_usd, y"
2016-10-06,609.345256581,612.498434774,612.389405927,613.665237418,611.974583675
2016-10-07,611.892652472,615.223189938,614.89083293,617.298212944,614.826222071
2016-10-08,614.425536592,618.839670624,617.74417655,620.459221135,617.8671512252
2016-10-09,613.070323979,618.279530825,617.192908907,617.805220849,616.58699614
2016-10-10,614.628069463,617.508120265,616.856450363,617.275777923,616.5671045035
2016-10-11,630.64386794,632.509649845,630.18571938,633.759197412,631.7746086443
2016-10-12,635.775610285,638.656697006,637.852651572,638.542912726,637.7069678973
2016-10-13,634.469131908,636.390568099,635.851753356,635.450053575,635.5403767345
2016-10-14,634.970304184,635.189432533,638.288265316,639.323537415,636.942884862
2016-10-15,638.779925095,638.485513469,640.766988792,643.3345544,640.341745439
2016-10-16,638.631842857,641.776140424,641.303830268,641.94656195,640.9145938748
2016-10-17,635.721084651,639.490126503,638.223560897,640.365879652,638.4501629257
2016-10-18,635.431892918,637.099801857,636.026674945,637.501911538,636.5150703145
2016-10-19,631.37563155,631.003096668,632.831735701,632.741216785,631.987920176
2016-10-20,627.667882052,628.396888996,630.010132761,630.086922406,629.0404565538
2016-10-21,629.392946105,629.92333072,631.22093338,633.584652953,631.0304657895
2016-10-22,646.332849433,643.644575332,639.716893521,651.188672131,645.2207476042
2016-10-23,651.555641537,651.267939062,648.81445412,659.874885592,652.8782300778
2016-10-24,647.065849663,649.137028442,648.324874861,652.777644045,649.3263492527
2016-10-25,652.130723594,653.840253995,654.891067125,658.411123269,654.8182919958
2016-10-26,665.012877409,666.144271539,666.175637315,668.780264127,666.5282625975
2016-10-27,679.822527022,684.358576898,680.4010367,682.206791662,681.6972330705
2016-10-28,684.534409363,687.70034368,686.55089953,687.740479821,686.6315330985
2016-10-29,703.664235487,711.590364375,703.191554714,710.000874844,707.111757355
2016-10-30,701.07528689,704.568249581,702.116433462,701.70919593,702.3672914658
2016-10-31,697.359983933,698.709396812,697.732702441,700.00196314,698.4510115815
2016-11-01,722.507381359,722.410518452,720.065267362,728.663416699,723.411645968
2016-11-02,725.250361447,726.989375174,728.551693837,731.181396879,727.9932068343
2016-11-03,712.335231303,712.781935707,703.214827034,712.150753375,710.1206868548
2016-11-04,696.891732317,699.562721754,699.109849643,700.994443438,699.139686788
2016-11-05,701.795801778,704.834630883,703.681891887,706.006234664,704.079639803
2016-11-06,706.882265226,712.057379492,711.553823598,713.198016002,710.9228710795
2016-11-07,703.026873011,707.589844851,706.297837781,706.893328471,705.9519710285
2016-11-08,706.755870731,709.856967679,707.730425639,711.159283491,708.875636885
2016-11-09,728.095682889,730.658454577,727.713111657,729.500787535,728.9920091645
2016-11-10,714.614758778,713.991936992,714.352432693,714.812280131,714.4428521485
2016-11-11,715.935443449,715.130474269,715.683762438,715.74274761,715.6231069415
2016-11-12,707.16742158,708.689456078,708.544408819,707.491024012,707.9730776223
2016-11-13,693.021874746,696.661714444,697.4330834,694.246848089,695.3408801698
2016-11-14,700.744170898,702.539269175,705.248889488,702.17500485,702.6768336027
2016-11-15,711.000017151,708.065242202,711.664948807,712.496983157,710.8067978293
2016-11-16,728.857351067,728.879105991,733.544189529,731.834108648,730.7786888087
2016-11-17,744.080139614,742.337192781,746.788815427,745.876750802,744.770724656
2016-11-18,744.656653144,743.059366983,745.751527965,747.096621974,745.1410425165
2016-11-19,748.076468237,748.415777387,748.290695212,749.175975271,748.4897290268
2016-11-20,732.237795242,734.322765827,730.770915445,736.230821185,733.3905744247
2016-11-21,734.019951508,735.235392079,736.823355706,735.894246862,735.4932365387
2016-11-22,741.875528169,740.753310435,743.399652838,743.912009784,742.4851253065
2016-11-23,739.080250066,741.372202742,742.105663877,740.992326521,740.8876108015
2016-11-24,734.554955207,737.001299981,736.036409374,736.906371553,736.1247590288
2016-11-25,732.706783195,735.008668846,735.862670915,737.841546858,735.3549174535
2016-11-26,728.108234122,734.504307177,732.966870153,733.894122676,732.368383532
2016-11-27,727.489270176,732.936790003,733.540394873,732.749366056,731.678955277
2016-11-28,729.200380784,731.399046617,733.583323756,733.114163205,731.8242285905
2016-11-29,729.571737213,731.799844341,733.729003729,733.068827267,732.0423531375
2016-11-30,737.332184806,738.601897797,741.350461207,739.246298729,739.1327106347
2016-12-01,749.469957542,748.974117864,750.53879816,749.279954231,749.5657069493
2016-12-02,766.703897081,768.058891762,764.739606816,768.767377566,767.0674433063
2016-12-03,762.584884664,766.377643349,764.856774126,767.302473933,765.280444018
2016-12-04,758.912947397,766.113787259,765.149188563,766.485245552,764.1652921927
2016-12-05,749.990539293,755.203145204,751.9646321,755.057630364,753.0539867403
2016-12-06,755.266017482,755.505996299,756.950917448,757.352774357,756.2689263965
2016-12-07,762.025937613,,762.272800145,763.985999533,762.761579097
2016-12-08,768.159021819,,769.29397145,770.291645607,769.2482129587
2016-12-09,770.327543081,,769.744876885,772.168490406,770.746970124
2016-12-10,772.549069039,,772.713921736,775.039792492,773.434261089
2016-12-11,767.682832778,,766.536782743,767.392986305,767.2042006087
2016-12-12,775.183568834,,774.316574222,777.870573833,775.790238963
2016-12-13,778.311413208,,777.365753782,780.744416918,778.807194636
2016-12-14,776.725192028,,775.875134163,779.440048975,777.346791722
2016-12-15,776.629848271,,776.101102865,779.224316774,777.3184226367
2016-12-16,778.655492291,,778.151817448,781.874740506,779.560683415
2016-12-17,786.006056314,,787.412127249,791.270969646,788.2297177363
2016-12-18,787.206623493,,786.6778442,790.817805535,788.234091076
2016-12-19,791.411824725,,789.178092232,792.012802396,790.8675731177
2016-12-20,793.383969362,,790.668715597,795.652145912,793.2349436237
2016-12-21,816.482890682,,815.647787979,819.358760097,817.1631462527
2016-12-22,855.940957641,,856.246907251,857.555376294,856.5810803953
2016-12-23,897.766758482,,898.756323726,897.900629049,898.1412370857
2016-12-24,900.20122048,,903.823079344,902.109940982,902.0447469353
2016-12-25,874.032314479,,876.760619453,875.024013294,875.272315742
2016-12-26,898.966650617,,905.390521705,900.742085104,901.6997524753
2016-12-27,922.420197826,,911.377771034,926.763778583,920.1872491477
2016-12-28,955.979228759,,956.545053299,962.070843049,958.1983750357
2016-12-29,967.015686836,,972.570270324,970.380327985,969.988761715
2016-12-30,951.067366583,,950.068615254,952.476626756,951.2042028643
2016-12-31,955.734654128,,957.849937731,957.999676636,957.194756165
2017-01-01,987.468055791,,986.715622381,991.389963989,988.524547387
2017-01-02,1013.00244897,,1015.47651106,1016.42193432,1014.9669647833
2017-01-03,1020.55547965,,1023.13721852,1022.83703665,1022.1765782733
2017-01-04,1088.44947453,,1095.22970966,1094.60420162,1092.7611286033
2017-01-05,1005.34548848,,997.102756624,1011.5415223,1004.6632558013
2017-01-06,914.264882497,,955.629438372,933.724311138,934.5395440023
2017-01-07,863.889608041,,866.370253888,863.885784424,864.715215451
2017-01-08,913.921903514,,917.547651655,916.815407301,916.09498749
2017-01-09,892.599331094,,891.998537538,896.166737925,893.5882021857
2017-01-10,902.612808153,,907.178597025,909.076850954,906.2894187107
2017-01-11,820.754416173,,832.832920663,821.890481796,825.1592728773
2017-01-12,783.456352945,,787.751345501,794.292770553,788.500156333
2017-01-13,808.511630927,,797.526629609,810.722012246,805.586757594
2017-01-14,826.976172185,,827.596101739,832.496055505,829.0227764763
2017-01-15,816.588762191,,820.124086866,820.771622204,819.1614904203
2017-01-16,828.250857583,,830.926887388,833.036681382,830.7381421177
2017-01-17,878.616197054,,882.84967585,887.190631801,882.8855015683
2017-01-18,879.109868604,,881.253207096,887.090287233,882.484454311
2017-01-19,894.997949379,,894.753486281,898.767969282,896.1731349807
2017-01-20,893.820546734,,896.8841812,898.185894491,896.2968741417
2017-01-21,916.080493326,,908.90884613,917.685061633,914.224800363
2017-01-22,916.62952761,,921.536600267,920.557376512,919.574501463
2017-01-23,920.253841762,,921.703115257,922.512188981,921.4897153333
2017-01-24,903.342200255,,905.710927106,903.352541883,904.1352230813
2017-01-25,893.110362328,,893.741760652,894.50089037,893.7843377833
2017-01-26,907.685522992,,907.189135383,909.733720682,908.202793019
2017-01-27,917.85821494,,916.679796457,918.441880758,917.6599640517
2017-01-28,917.525286641,,919.768218473,920.723654737,919.3390532837
2017-01-29,915.294688724,,917.687805781,918.281589054,917.088027853
2017-01-30,917.940266842,,919.633670601,920.682324225,919.4187538893
2017-01-31,949.189533202,,954.986576439,950.826793387,951.6676343427
2017-02-01,970.399240766,,973.300785869,976.599042545,973.43302306
2017-02-02,994.317344432,,997.845263862,998.124412851,996.7623403817
2017-02-03,1009.32072267,,1012.41799634,1013.13757978,1011.62543293
2017-02-04,1022.99489844,,1025.03439104,1023.74651509,1023.92526819
2017-02-05,1015.95522907,,1018.33082189,1018.78224564,1017.6894322
2017-02-06,1021.23132995,,1028.38510468,1024.68163793,1024.7660241867
2017-02-07,1043.50329705,,1041.30686657,1044.29220971,1043.0341244433
2017-02-08,1045.62961768,,1051.70927408,1050.2900238,1049.20963852
2017-02-09,996.612013441,,997.623757527,992.823997781,995.686589583
2017-02-10,977.662918688,,982.824875632,978.065292299,979.5176955397
2017-02-11,1008.19273478,,1006.93508149,1008.40755571,1007.8451239933
2017-02-12,1002.33532702,,1004.99426553,1005.41248304,1004.24735853
2017-02-13,994.473685959,,996.621775645,996.452127363,995.8491963223
2017-02-14,1006.65605083,,1008.57935813,1010.94682408,1008.7274110133
2017-02-15,1009.0940914,,1010.37987092,1014.09885316,1011.1909384933
2017-02-16,1029.0413117,,1030.59619008,1033.53717523,1031.05822567
2017-02-17,1049.50886371,,1046.26001661,1049.77559645,1048.51482559
2017-02-18,1060.53304448,,1070.48577356,1062.47903282,1064.49928362
2017-02-19,1051.93011652,,1054.65084669,1053.55430079,1053.3784213333
2017-02-20,1065.0279388,,1063.21611216,1066.15799772,1064.8006828933
2017-02-21,1104.60272894,,1108.40548017,1103.85006712,1105.61942541
2017-02-22,1126.24222601,,1117.94920096,1123.88612948,1122.6925188167
2017-02-23,1153.55916228,,1158.50629021,1157.32895161,1156.4648013667
2017-02-24,1174.77440556,,1176.88989594,1170.27014514,1173.97814888
2017-02-25,1158.37413111,,1159.01087859,1156.62420667,1158.0030721233
2017-02-26,1167.15231816,,1168.81451954,1161.47435044,1165.81372938
2017-02-27,1187.58366261,,1188.46818714,1184.59591429,1186.8825880133
2017-02-28,1192.3455739,,1191.86910137,1191.14286868,1191.7858479833
2017-03-01,1210.05499395,,1213.42937953,1212.84063769,1212.1083370567
2017-03-02,1246.92427332,,1248.7752955,1245.49588249,1247.0651504367
2017-03-03,1274.35921697,,1274.29799224,1265.41580627,1271.3576718267
2017-03-04,1259.80801753,,1270.5386437,1260.03205487,1263.4595720333
2017-03-05,1258.92416952,,1273.8765989,1257.92296475,1263.5745777233
2017-03-06,1275.58165094,,1279.44125508,1273.04585691,1276.0229209767
2017-03-07,1237.90329736,,1250.79019996,1230.71330687,1239.8022680633
2017-03-08,1187.03450099,,1184.93669089,1183.99286495,1185.3213522767
2017-03-09,1178.3316302,,1163.878312,1169.50698934,1170.5723105133
2017-03-10,1160.22833087,,1208.70706729,1143.17140982,1170.7022693267
2017-03-11,1160.94618112,,1169.96656193,1156.55369699,1162.4888133467
2017-03-12,1208.73748473,,1207.87070291,1188.32167172,1201.6432864533
2017-03-13,1235.25044984,,1238.30961275,1218.9132631,1230.8244418967
2017-03-14,1245.57704219,,1244.34241055,1238.91414837,1242.9445337033
2017-03-15,1251.96363668,,1249.02808897,1251.52432967,1250.8386851067
2017-03-16,1197.98539697,,1193.76587773,1189.79560897,1193.8489612233
2017-03-17,1120.12210946,,1123.3526575,1093.63414881,1112.36963859
2017-03-18,1011.89497999,,1026.47993153,991.661241059,1010.0120508597
2017-03-19,1010.79340205,,1019.14090053,998.392836785,1009.4423797883
2017-03-20,1035.57721254,,1037.7279219,1015.31017896,1029.5384378
2017-03-21,1084.72021167,,1089.75737522,1077.90600288,1084.1278632567
2017-03-22,1037.1693921,,1042.38751264,1041.60423536,1040.3870467
2017-03-23,1036.7754824,,1039.37861938,1033.51483942,1036.5563137333
2017-03-24,976.645367026,,982.908357225,973.844541351,977.7994218673
2017-03-25,923.169095995,,926.779009027,922.35225148,924.100118834
2017-03-26,970.092073584,,968.699563634,961.4448724,966.745503206
2017-03-27,1007.68254946,,996.973388986,1003.03082641,1002.562254952
2017-03-28,1046.40026612,,1043.26346682,1042.21152171,1043.9584182167
2017-03-29,1031.57675272,,1035.95209864,1033.67345919,1033.7341035167
2017-03-30,1031.69419682,,1031.086168,1035.84881536,1032.8763933933
2017-03-31,1054.11352469,,1064.02595011,1063.55845997,1060.5659782567
2017-04-01,1078.36002178,,1084.73398659,1087.04691678,1083.3803083833
2017-04-02,1083.08910072,,1095.877475,1100.91846836,1093.2950146933
2017-04-03,1127.36231668,,1138.57947873,1136.39490863,1134.11223468
2017-04-04,1141.6244993,,1144.17973764,1145.0700551,1143.6247640133
2017-04-05,1127.15119685,,1130.79469253,1130.51781178,1129.4879003867
2017-04-06,1170.3772141,,1159.278905,1172.50276472,1167.3862946067
2017-04-07,1190.16365538,,1190.95745862,1192.97529125,1191.3654684167
2017-04-08,1185.03618865,,1188.06932416,1187.89414838,1186.9998870633
2017-04-09,1196.69217607,1199.92426286,1200.66014781,1199.72532427,1199.2504777525
2017-04-10,1207.77569584,1211.62892678,1208.40389376,1210.40671038,1209.55380669
2017-04-11,1212.76668157,1217.56951174,1216.47198455,1218.37800506,1216.29654573
2017-04-12,1215.72350839,1218.41705221,1218.48297979,1220.62495372,1218.3121235275
2017-04-13,1178.75706793,1182.45292963,1184.15997515,1185.74742617,1182.77934972
2017-04-14,1166.19431749,1182.56662666,1182.61570777,1187.05224153,1179.6072233625
2017-04-15,1179.34377766,1172.91638288,1180.37996383,1187.17570244,1179.9539567025
2017-04-16,1161.70448649,1181.4547698,1184.52849324,1182.90311859,1177.64771703
2017-04-17,1179.79775463,1182.3237648,1187.43776655,1191.73344116,1185.323181785
2017-04-18,1203.5841955,1198.66471965,1199.96775988,1208.2518521,1202.6171317825
2017-04-19,1198.6860936,1202.5749503,1201.42351589,1204.79647153,1201.87025783
2017-04-20,1222.56593387,1226.8808389,1220.33130021,1228.68166234,1224.61493383
2017-04-21,1241.65075712,1247.31186851,1242.9144221,1245.48803351,1244.34127031
2017-04-22,1228.51959739,1245.00197191,1235.03367764,1236.58258726,1236.28445855
2017-04-23,1236.21145968,1247.46847236,1241.86527954,1238.50901244,1241.013556005
2017-04-24,1242.66773134,1253.05056419,1247.16504246,1246.38093538,1247.3160683425
2017-04-25,1266.95584549,1276.26319275,1267.882562,1266.7941972,1269.47394936
2017-04-26,1293.83189951,1299.57579512,1295.63790083,1294.95118149,1295.9991942375
2017-04-27,1320.85119318,1329.91067271,1322.4772163,1320.11400192,1323.3382710275
2017-04-28,1321.61309669,1339.64860793,1323.65843555,1323.06472839,1326.99621714
2017-04-29,1330.65694752,1355.51181568,1342.04188678,1327.1605902,1338.842810045
2017-04-30,1334.37590956,1357.70178007,1341.29912386,1328.51956566,1340.4740947875
2017-05-01,1385.69935525,1430.17742779,1416.68457044,1383.07535515,1403.9091771575
2017-05-02,1438.92568525,1461.81748738,1453.55708652,1431.48801771,1446.447069215
2017-05-03,1478.6851293,1489.73737847,1477.36011698,1478.46906703,1481.062922945
2017-05-04,1540.5466798,1573.76774332,1559.63299681,1540.5974178,1553.6362094325
2017-05-05,1554.6118422,1584.22520552,1557.57702704,1549.10013691,1561.3785529175
2017-05-06,1541.43362688,1582.75894704,1570.41237929,1546.12468168,1560.1824087225
2017-05-07,1540.16368788,1591.03858324,1591.17540702,1508.68954638,1557.76680613
2017-05-08,1591.30207091,1644.61396261,1610.68125028,1588.96655715,1608.8909602375
2017-05-09,1710.01587456,1722.90143376,1722.23779144,1709.21300156,1716.09202533
2017-05-10,1748.50409342,1759.94791252,1757.83979568,1747.97337342,1753.56629376
2017-05-11,1831.53876552,1837.55549864,1846.78222935,1828.42837549,1836.07621725
2017-05-12,1749.78868959,1751.69590481,1743.20463034,1741.52721992,1746.554111165
2017-05-13,1689.78951549,1703.82712855,1720.02842195,1694.26061917,1701.97642129
2017-05-14,1782.44445323,1797.75109859,1793.4577313,1786.32252559,1789.9939521775
2017-05-15,1723.50504917,1745.99803061,1747.35824318,1736.63403837,1738.3738403325
2017-05-16,1706.85204939,1742.0318065,1732.45849276,1745.1612279,1731.6258941375
2017-05-17,1775.47403177,1809.33875098,1817.24298481,1824.5612979,1806.654266365
2017-05-18,1826.61486555,1842.33505578,1840.98105216,1880.35788134,1847.5722137075
2017-05-19,1927.0465446,1938.15021649,1933.43407743,1925.78422,1931.10376463
2017-05-20,1969.82777857,2008.95888709,1996.60306701,1991.35318993,1991.68573065
2017-05-21,2020.044157,2052.81151829,2025.58313503,2032.26753775,2032.6765870175
2017-05-22,2113.72076347,2165.04512695,2128.45114863,2100.79358239,2127.00265536
2017-05-23,2202.41519536,2221.08481307,2208.52083932,2160.54123887,2198.140521655
2017-05-24,2383.52641152,2372.26750009,2353.1984461,2341.54660024,2362.6347394875
2017-05-25,2518.71706202,2567.90278981,2516.94313356,2492.17420571,2523.934297775
2017-05-26,2346.41226427,2366.40632155,2339.4189864,2321.45787659,2343.4238622025
2017-05-27,2064.12129562,2103.81813213,2072.74515352,2012.2388882,2063.2308673675
2017-05-28,2188.91806564,2224.6059364,2218.87464272,2139.65354937,2193.0130485325
2017-05-29,2257.01814403,2268.47248669,2259.71109895,2205.34407073,2247.6364501
2017-05-30,2263.29979615,2243.13050464,2268.52093855,2239.2540645,2253.55132596
2017-05-31,2264.37858286,2249.02625077,2245.9330122,2238.26300078,2249.4002116525
2017-06-01,2390.56744132,2399.93988395,2400.60163651,2381.88813275,2393.2492736325
2017-06-02,2428.74266913,2423.65355158,2428.64705053,2421.63036869,2425.6684099825
2017-06-03,2524.85054503,2537.29689291,2509.82391795,2523.35264633,2523.831000555
2017-06-04,2521.72509288,2513.30257706,2519.60491323,2519.73892351,2518.59287667
2017-06-05,2611.73804111,2609.96020802,2598.01291527,2603.88905124,2605.90005391
2017-06-06,2818.77564685,2814.53552551,2813.05245393,2818.44171015,2816.20133411
2017-06-07,2782.18337453,2778.83653406,2793.63632071,2791.08712407,2786.4358383425
2017-06-08,2749.14441654,2738.20025172,2750.39825848,2747.80240392,2746.386332665
2017-06-09,2824.82210858,2826.71255968,2825.13510018,2827.68437719,2826.0885364075
2017-06-10,2859.76578689,2872.32242782,2854.90437955,2843.9557187,2857.73707824
2017-06-11,2911.89291783,2936.00040497,2912.79445434,2853.68436088,2903.593034505
2017-06-12,2720.76844755,2745.94469502,2961.11248658,2704.20678645,2783.0081039
2017-06-13,2716.75522622,2710.89296095,0.0,2701.51661832,2032.2912013725
2017-06-14,2582.02299562,2604.74859528,0.0,2620.88133152,1951.913230605
2017-06-15,2311.57529032,2320.35836789,0.0,2327.56550914,1739.8747918375
2017-06-16,2451.15036271,2435.65628753,0.0,2444.82259881,1832.9073122625
2017-06-17,2563.92662566,2566.01842675,0.0,2557.11813442,1921.7657967075
2017-06-18,2549.13957482,2555.17527626,0.0,2571.41956707,1918.9336045375
2017-06-19,2555.35874775,2553.69568017,0.0,2554.22079697,1915.8188062225
2017-06-20,2676.75365834,2680.05408831,0.0,2661.41122953,2004.554744045
2017-06-21,2698.64679936,2684.06211471,0.0,2682.26118819,2016.242525565
2017-06-22,2682.88849988,2674.099276,0.0,2665.89190608,2005.71992049
2017-06-23,2714.61549892,2704.61788755,0.0,2697.93512494,2029.2921278525
2017-06-24,2618.9972092,2621.76422964,0.0,2595.35620068,1959.02940988
2017-06-25,2538.78476422,2532.73174499,0.0,2516.2538222,1896.9425828525
2017-06-26,2448.42413256,2420.70391126,0.0,2404.07638473,1818.3011071375
2017-06-27,2392.86751437,2393.5481837,0.0,2387.40071123,1793.454102325
2017-06-28,2534.19047291,2539.55792025,0.0,2530.20798103,1900.9890935475
2017-06-29,2556.32159668,2558.02081204,0.0,2548.44920589,1915.6979036525
2017-06-30,2518.28319245,2502.63654855,0.0,2504.23063915,1881.2875950375
2017-07-01,2447.75511269,2449.63476677,0.0,2432.16620613,1832.3890213975
2017-07-02,2445.67322605,2467.17303551,0.0,2441.11456464,1838.49020655
2017-07-03,2535.75626538,2526.24434082,0.0,2524.32839925,1896.5822513625
2017-07-04,2598.37607492,2598.48605824,0.0,2600.14954701,1949.2529200425
2017-07-05,2568.29533851,2584.36969655,0.0,2577.40744521,1932.5181200675
2017-07-06,2583.35144302,2598.67107327,0.0,2596.92324018,1944.7364391175
2017-07-07,2531.17778658,2540.68416073,0.0,2536.23649277,1902.02461002
2017-07-08,2512.90486637,2519.94206437,0.0,2508.53330859,1885.3450598325
2017-07-09,2534.47750755,2548.85956221,0.0,2534.16006972,1904.37428487
2017-07-10,2408.07261429,2401.7015064,0.0,2421.0639841,1807.7095261975
2017-07-11,2340.36594785,2346.79231866,0.0,2329.56724365,1754.18137754
2017-07-12,2348.43998548,2340.0622166,2368.49167798,2340.46895914,2349.3657098
2017-07-13,2367.52821482,2358.56843406,2356.73342416,2364.66148064,2361.87288842
2017-07-14,2237.63448752,2250.58431898,2241.36635406,2245.48310902,2243.767067395
2017-07-15,2058.01120905,2069.82605432,2052.59400016,2061.63328719,2060.51613768
2017-07-16,1917.26505463,1910.5791588,1902.7981155,1913.07045623,1910.92819629
2017-07-17,2081.68461096,2072.5772531,2062.48831614,2064.31167429,2070.2654636225
2017-07-18,2288.63976123,2287.58663888,2309.02551823,2280.28165647,2291.3833937025
2017-07-19,2307.3906928,2297.85039486,2301.73503536,2307.05908451,2303.5088018825
2017-07-20,2594.03099874,2614.39153371,2575.93009126,2613.36726079,2599.429971125
2017-07-21,2724.1805683,2724.11679527,2728.85238927,2731.67377496,2727.20588195
2017-07-22,2792.99329594,2786.59380291,2790.14823495,2788.55839432,2789.57343203
2017-07-23,2755.03420021,2775.22082271,2751.91576536,2774.55705181,2764.1819600225
2017-07-24,2755.74235929,2758.59053441,2753.11329373,2760.82892798,2757.0687788525
2017-07-25,2584.60587774,2595.1073424,2594.41959912,2582.36379386,2589.12415328
2017-07-26,2489.11931238,2495.2487149,2483.22353071,2496.01703398,2490.9021479925
2017-07-27,2576.50088884,2580.8430625,2573.86515773,2584.07900611,2578.822028795
2017-07-28,2748.91336008,2745.7438645,2730.54423391,2763.73513856,2747.2341492625
2017-07-29,2704.4344872,2715.5252729,2711.87028405,2735.27861554,2716.7771649225
2017-07-30,2670.84752764,2670.66556739,2672.1901328,2714.07983046,2681.9457645725
2017-07-31,2769.15305431,2787.20388324,2796.79263685,2810.64496521,2790.9486349025
2017-08-01,2740.32625933,2797.80763028,2745.33203925,2781.57257188,2766.259625185
2017-08-02,2709.19369888,2708.85516783,2709.73640828,2709.19024103,2709.243879005
2017-08-03,2754.78854166,2751.67899563,2762.26984085,2749.06365322,2754.45025784
2017-08-04,2835.33175211,2828.95627693,2845.64273865,2841.0721916,2837.7507398225
2017-08-05,3169.04333711,3145.0863355,3163.54790379,3167.62294109,3161.3251293725
2017-08-06,3236.12451905,3222.82361515,3241.59512017,3245.03134217,3236.393649135
2017-08-07,3339.32097098,3340.98936117,3331.59247778,3328.97385558,3335.2191663775
2017-08-08,3413.54976517,3419.30112469,3418.98711851,3428.98906025,3420.206767155
2017-08-09,3314.69035004,3337.65055649,3331.74105585,3354.34731472,3334.607319275
2017-08-10,3394.75459994,3404.80389926,3394.55020737,3423.90467897,3404.503346385
2017-08-11,3511.92346226,3551.33340357,3502.30091497,3551.13490475,3529.1731713875
2017-08-12,3789.12764131,3806.97554597,3816.09262508,3819.76143008,3807.98931061
2017-08-13,4007.09789195,4033.27118479,4019.08714277,4039.8336618,4024.8224703275
2017-08-14,4210.15494336,4213.33210562,4207.36669628,4213.25751893,4211.0278160475
2017-08-15,4101.44715486,4131.6068966,4127.03687124,4149.14699585,4127.3094796375
2017-08-16,4193.42671294,4193.46955348,4190.1045201,4187.39966177,4191.1001120725
2017-08-17,4338.69467529,4334.11521003,4334.44943992,4346.50803118,4338.441839105
2017-08-18,4180.17109072,4167.05304267,4174.71515501,4195.69757894,4179.409216835
2017-08-19,4030.60413271,4096.28446188,4052.98117874,4121.37167937,4075.310363175
2017-08-20,4054.14371252,4105.41278392,4099.88070169,4114.2580589,4093.4238142575
2017-08-21,4007.73687827,4021.61989853,4006.99440984,4044.50862017,4020.2149517025
2017-08-22,3894.11501279,3903.71628164,3890.77406698,3919.59523464,3902.0501490125
2017-08-23,4146.84681114,4151.98261396,4144.66206207,4178.56526117,4155.514187085
2017-08-24,4189.49727542,4215.76295704,4226.47442953,4234.88732174,4216.6554959325
2017-08-25,4358.32608163,4363.99321271,4360.45732393,4386.73035307,4367.376742835
2017-08-26,4303.25325626,4315.72198454,4307.95788284,4329.6254608,4314.13964611
2017-08-27,4338.63465006,4347.90215167,4337.42544607,4352.69686231,4344.1647775275
2017-08-28,4290.84514497,4313.55007258,4307.52150452,4296.63153503,4302.137064275
2017-08-29,4502.7589773,4515.51869286,4491.76524359,4520.65710326,4507.6750042525
2017-08-30,4564.26367268,4579.9913438,4568.02194148,4576.08702397,4572.0909954825
2017-08-31,4682.33410575,4692.11155158,4681.68059336,4679.7197052,4683.9614889725
2017-09-01,4808.1681935,4826.97752166,4815.01153618,4814.6126319,4816.19247081
2017-09-02,4682.15768025,4707.4201129,4713.76170579,4709.21626284,4703.138940445
2017-09-03,4553.44535056,4632.10920636,4591.11021522,4611.88780879,4597.1381452325
2017-09-04,4299.81524882,4437.19453275,4414.37675526,4384.82431826,4384.0527137725
2017-09-05,4234.99055493,4389.16904981,4290.11740569,4341.80489097,4314.02047535
2017-09-06,4527.25343296,4574.23130202,4561.4350364,4614.15160521,4569.2678441475
2017-09-07,4585.19829539,4586.84468074,4595.42098029,4639.66581173,4601.7824420375
2017-09-08,4371.25331247,4380.5295663,4382.53555629,4431.41422619,4391.4331653125
2017-09-09,4279.89502912,4313.8146011,4286.09204399,4338.95694084,4304.6896537625
2017-09-10,4145.58582936,4241.5225491,4171.47816613,4243.49486093,4200.52035138
2017-09-11,4212.89188869,4220.037972,4220.28704567,4246.80192207,4225.0047071075
2017-09-12,4232.44977136,4221.71060144,4222.61179872,4248.48183625,4231.3135019425
2017-09-13,3897.8071331,3917.01496134,3911.18087422,3921.62034464,3911.905828325
2017-09-14,3535.91145787,3503.71614065,3548.50643102,3522.2916099,3527.60640986
2017-09-15,3370.47008349,3445.82662546,3531.95355173,3403.44533776,3437.92389961
2017-09-16,3666.33886756,3781.04353879,3744.09070306,3771.14357968,3740.6541722725
2017-09-17,3624.21306302,3675.78217369,3630.77341559,3678.99726003,3652.4414780825
2017-09-18,3951.07241623,3970.63617413,3990.09091069,3984.57617189,3974.093918235
2017-09-19,3953.45026338,3968.04731485,3966.99568502,3967.6036018,3964.0242162625
2017-09-20,3931.91853479,3940.08248034,3958.51936826,3941.69775409,3943.05453437
2017-09-21,3742.80774827,3739.84982535,3723.87117939,3741.24683096,3736.9438959925
2017-09-22,3616.21339544,3621.44795315,3610.18807443,3624.34977741,3618.0498001075
2017-09-23,3715.12766525,3732.41328698,3705.7407205,3745.29811205,3724.644946195
2017-09-24,3688.84963765,3703.4919614,3684.7760711,3704.38212411,3695.374948565
2017-09-25,3847.34618161,3860.69409603,3838.37404988,3856.03000002,3850.611081885
2017-09-26,3916.36880128,3917.60278847,3907.95244282,3917.25882266,3914.7957138075
2017-09-27,4063.16687821,4086.4303749,4067.66218308,4074.45610506,4072.9288853125
2017-09-28,4187.54742212,4188.15680137,4177.22155773,4195.60276489,4187.1321365275
