"Interval: 13600s, x; Interval: 3600s, x","Interval: 13600s, y","Interval: 3600s, y"
2694158,37,195
2694161,37,195
2694162,37,195
2694163,37,195
2694165,37,195
2694174,37,195
2694181,37,195
2694232,37,195
2694307,37,195
2694433,37,195
2694499,37,195
2694578,37,195
2694636,37,195
2694700,37,195
2694744,37,195
2694912,37,195
2695335,37,195
2695454,37,262
2695456,37,262
2695458,37,262
2695459,37,262
2695461,37,262
2695463,37,262
2695465,37,262
2695467,37,262
2695468,37,254
2695470,37,222
2695472,37,190
2695474,37,158
2695476,37,126
2695478,37,94
2695479,37,62
2695481,30,30
2695869,30,30
2695871,30,30
2695873,30,30
2695875,30,30
2695876,30,30
2695878,30,30
2695880,30,30
2695882,30,30
2695884,30,30
2695886,30,30
2695886,14,14
2695888,14,14
2695889,14,14
2695891,14,14
2695893,14,14
2695895,14,14
2695897,14,14
2696305,14,14
2696871,14,14
2696945,14,14
2697402,6,6
2697585,6,6
2697699,6,6
2698293,6,6
2698523,6,6
2698803,6,6
2699031,6,6
2699237,6,6
2699473,6,6
2699497,6,6
2699857,6,6
2700290,6,6
2700366,6,6
2700975,6,6
2701238,6,6
2702955,6,6
2703656,6,7
2703709,6,7
2703725,6,7
2703787,6,7
2703792,0,0
2703822,0,0
2704305,0,0
2704307,0,0
2704311,0,0
2704330,0,0
2704508,0,0
2704785,0,0
2704873,0,0
2705741,0,0
2705894,0,0
2706015,0,0
2706133,0,0
2706187,0,0
2706196,0,0
2706269,0,0
2706274,0,0
2706293,0,0
2706565,0,0
2706794,0,0
2706798,0,0
2706801,0,0
2707411,0,0
2708051,0,0
2708871,0,0
2708939,0,0
2708962,0,0
2708971,0,0
2709008,0,0
2709019,0,0
2709031,0,0
2709113,0,0
2709121,0,0
2709140,0,0
2709156,0,0
2709158,0,0
2709179,0,0
2709189,0,0
2709189,0,0
2709225,0,0
2709241,0,0
2709246,0,0
2709270,0,0
2709316,0,0
2709421,0,0
2709421,0,0
2710068,0,2
2710471,0,2
2710738,0,2
2710744,0,2
2710757,0,2
2710892,0,2
2711095,0,2
2711405,0,2
2712082,0,2
2712848,0,2
2714235,0,2
2714343,0,62
2715628,0,62
2715635,0,62
2715635,0,62
2715648,0,62
2716101,0,62
2716107,0,62
2716113,0,62
2716118,0,62
2716488,0,62
2716904,0,62
2717060,0,62
2717386,0,62
2717584,0,62
2717690,0,62
2717734,0,62
2717745,0,62
2717794,0,102
2719621,0,102
2721141,0,102
2721274,2,518
2722452,2,487
2723205,2,487
2723966,2,487
2724484,2,487
2724512,2,487
2724617,2,487
2724725,63,487
2725483,63,487
2725764,63,487
2726753,94,487
2726753,94,487
2726784,94,487
2726822,94,487
2726827,94,487
2726836,94,487
2726938,94,487
2726975,94,487
2727091,94,487
2727183,94,487
2727260,94,487
2727793,94,493
2728071,94,493
2728146,94,537
2729222,94,537
2729889,94,537
2731050,94,537
2731491,94,537
2731567,420,707
2733712,452,735
2733761,452,735
2734910,452,735
2734988,452,763
2735737,452,763
2737290,452,731
2738334,452,731
2738409,537,731
2738661,537,731
2741076,537,731
2741440,537,731
2741503,693,731
2741596,693,731
2741755,693,731
2741829,693,731
2742952,693,746
2743152,693,743
2743204,693,743
2743758,693,743
2743771,693,743
2744282,693,743
2744414,693,743
2744538,693,743
2744694,693,743
2744822,693,743
2745090,693,743
2745148,725,743
2745161,725,743
2745174,725,743
2745229,725,743
2745250,725,743
2745309,725,743
2745535,725,743
2745889,725,743
2748162,725,759
2748344,725,759
2748594,725,759
2748671,725,759
2749364,725,759
2751192,725,767
2752017,725,767
2752092,725,767
2755434,725,767
2755512,743,783
2757770,743,782
2757864,743,782
2758857,743,782
2758933,767,782
2760635,767,782
2762279,767,782
2762354,767,783
2765700,767,783
2765775,782,815
2769107,782,814
2769118,782,814
2769195,782,814
2771229,782,814
2771452,782,814
2771473,782,814
2771596,783,783
2771598,751,751
2771599,719,719
2771601,687,687
2771603,655,655
2771605,623,623
2771607,591,591
2771608,559,559
2771610,527,527
2771612,495,495
2771614,463,463
2771616,431,431
2771617,399,399
2771619,367,367
2771621,335,335
2771623,303,303
2771853,303,303
2771909,303,303
2771911,271,271
2771913,239,239
2771915,207,207
2771916,175,175
2771918,143,143
2771920,111,111
2771922,79,79
2771923,47,47
2771925,15,15
2771927,15,15
2771929,15,15
2771930,15,15
2771930,14,14
2771932,14,14
2771934,14,14
2771936,14,14
2771950,14,14
2772313,14,14
2772319,14,14
2772541,14,14
2772616,14,14
2772866,14,14
2772872,14,14
2773238,14,14
2773244,14,14
2773371,14,14
2773377,14,14
2775686,7,7
2775811,6,6
2775828,6,6
2775961,6,6
2776037,6,6
2777087,0,0
2777311,0,0
2777481,0,0
2777629,0,0
2779458,0,0
2780655,0,0
2780877,0,0
2780883,0,0
2781019,0,366
2781026,0,366
2781675,0,366
2782804,0,366
2782879,0,366
2783051,0,366
2783101,0,366
2783103,0,366
2783124,0,366
2783188,0,366
2783886,0,366
2783956,0,366
2783982,0,366
2784111,0,366
2784149,0,366
2784224,0,366
2784365,0,366
2784580,0,366
2784710,0,366
2784804,0,366
2785093,0,366
2785520,0,423
2786142,0,423
2786225,0,423
2786229,0,423
2786272,0,423
2786299,0,423
2786339,0,423
2786556,0,423
2786637,0,423
2786804,0,463
2786868,0,463
2787292,0,463
2787366,0,463
2788091,0,463
2789305,0,463
2789497,0,463
2789501,0,463
2789550,0,463
2789564,0,463
2789643,0,463
2789692,0,463
2789720,0,599
2789724,0,599
2789799,0,599
2789829,0,599
2790207,0,599
2790259,0,599
2790266,0,599
2790432,0,599
2790980,0,599
2791296,300,657
2791487,300,657
2793068,300,657
2793141,300,772
2795059,300,1062
2795066,300,1062
2795278,300,1062
2795283,423,1062
2795290,423,1062
2795305,423,1062
2795444,423,1062
2795445,423,1062
2795880,423,1062
2795889,423,1062
2796199,423,1062
2796260,423,1062
2796283,423,1062
2796454,423,1062
2796486,423,1062
2796561,423,1062
2796865,423,1062
2796870,439,1062
2796872,439,1062
2796874,439,1062
2796875,439,1062
2796877,439,1062
2796878,439,1047
2796879,439,1015
2796881,439,983
2796882,439,951
2796884,439,919
2796885,439,887
2796887,439,855
2796888,439,823
2796889,439,791
2796891,439,759
2796892,439,727
2797000,439,695
2797001,439,663
2797003,439,631
2797004,439,599
2797006,439,567
2797007,439,535
2797009,439,503
2797011,439,471
2797012,439,439
2797014,407,407
2797015,375,375
2797017,343,343
2797018,311,311
2797020,279,279
2797022,247,247
2797023,215,215
2797133,151,151
2797532,151,151
2797841,151,151
2798290,151,151
2798301,151,151
2798302,151,151
2798547,151,151
2798560,151,151
2798621,151,151
2798628,151,151
2798866,151,151
2798879,151,151
2799011,151,151
2799462,151,151
2799906,151,151
2799966,151,151
2800003,151,151
2800042,151,151
2800882,151,151
2801135,151,151
2801141,151,151
2802127,151,151
2803020,151,151
2803228,151,469
2803389,151,469
2803523,151,469
2805596,151,469
2805614,151,559
2805621,151,559
2805899,151,559
2805905,151,559
2806119,151,559
2806129,151,559
2806435,151,559
2806441,151,559
2806685,151,559
2806691,151,559
2806868,151,559
2806909,151,559
2806915,151,559
2807003,151,559
2807135,151,559
2807141,151,559
2807638,151,535
2807638,151,503
2807639,151,471
2807640,151,439
2807640,151,407
2808994,151,406
2809001,151,406
2809053,151,406
2809191,151,406
2809197,151,406
2809233,151,406
2809508,151,406
2809514,151,406
2810347,151,406
2810484,151,406
2810656,151,406
2811071,151,406
2812411,151,406
2813830,151,406
2813965,406,471
2815348,406,471
2817310,406,471
2817368,406,471
2817446,406,519
2817486,406,519
2817571,406,519
2817576,406,519
2817792,406,519
2817952,406,519
2820560,406,519
2820788,406,519
2820926,406,551
2821230,406,551
2821779,406,551
2822333,406,551
2822459,406,551
2822553,406,551
2822838,406,551
2823132,406,551
2823675,406,551
2823739,406,551
2823764,406,551
2823853,406,551
2823887,406,551
2823913,406,551
2824274,406,551
2824300,406,551
2824407,471,583
2825669,471,583
2827162,471,583
2827753,471,583
2827888,471,999
2829294,471,999
2830554,471,999
2830993,471,999
2831231,471,999
2831369,551,1095
2834715,551,1095
2834849,615,1167
2836879,615,1167
2837010,615,1167
2837011,615,1167
2837245,615,1167
2837256,615,1167
2838256,615,1167
2838390,1031,1167
2841793,1031,1167
2841901,1095,1327
2843109,1095,1327
2843767,1095,1327
2843942,1095,1327
2844076,1095,1327
2844597,1095,1327
2844618,1095,1327
2845020,1095,1327
2845032,1095,1327
2845175,1095,1327
2845307,1095,1327
2845412,1167,1327
2848819,1167,1327
2848952,1167,1607
2849632,1167,1599
2849993,1167,1599
2852355,1167,1599
2852463,1327,1599
2852849,1327,1599
2853036,1327,1575
2853150,1327,1575
2855868,1327,1575
2855945,1327,1575
2857408,1359,1551
2857410,1359,1519
2857411,1359,1487
2857413,1359,1455
2857415,1359,1423
2857417,1359,1391
2857419,1359,1359
2857420,1327,1327
2857422,1295,1295
2857424,1263,1263
2857426,1231,1231
2857427,1199,1199
2857429,1167,1167
2857431,1135,1135
2857433,1103,1103
2857434,1071,1071
2857789,1071,1071
2857911,1071,1071
2858058,1071,1071
2858224,1071,1071
2858246,1071,1071
2859350,1071,1071
2859426,1071,1071
2862224,1071,1095
2862502,1071,1095
2862833,1071,1095
2862907,1071,1095
2863579,871,871
2864502,743,743
2864531,743,743
2866308,743,743
2866388,743,743
2869794,743,743
2869873,743,871
2871041,743,855
2871370,743,839
2871717,743,823
2871797,743,791
2871798,743,759
2871800,727,727
2871802,695,695
2871804,663,663
2871806,631,631
2871807,599,599
2871810,567,567
2871812,535,535
2871813,503,503
2871815,471,471
2871817,439,439
2871819,407,407
2871821,375,375
2871823,343,343
2871824,311,311
2871890,295,295
2873281,295,295
2873327,295,295
2873355,295,295
2873586,295,295
2873613,295,295
2873989,295,295
2874041,295,295
2875777,295,295
2875786,295,295
2876367,247,247
2876408,247,247
2876757,247,247
2876836,247,247
2877268,247,247
2877277,247,247
2877357,247,247
2877404,247,247
2877544,247,247
2877552,247,247
2877741,247,247
2877749,247,247
2878152,247,247
2878161,247,247
2878353,247,247
2878361,247,247
2880239,247,247
2880317,247,278
2880748,247,278
2881026,247,278
2881040,247,278
2881559,247,278
2881652,222,222
2881851,222,222
2881914,222,222
2881914,222,222
2881914,222,222
2882310,222,222
2882561,222,222
2883075,222,222
2883292,222,222
2883304,222,222
2883312,222,222
2883316,222,222
2883328,222,222
2883370,222,222
2883720,222,222
2883798,222,222
2884126,222,222
2884134,222,222
2884230,222,222
2884270,222,222
2884270,222,222
2884436,222,222
2886186,222,278
2886411,222,278
2886417,222,278
2886563,222,278
2887199,222,278
2887279,222,342
2887421,222,342
2887431,222,342
2887541,222,342
2889282,222,342
2889395,222,342
2889448,222,342
2890684,222,342
2890760,222,472
2891725,222,472
2894166,222,472
2894240,222,493
2895625,222,493
2896082,222,493
2896296,278,464
2897407,278,464
2897412,278,464
2897645,278,464
2897721,342,464
2897775,342,464
2897801,342,464
2899825,342,464
2901123,342,464
2901202,446,528
2902151,446,528
2904606,446,528
2904743,446,600
2905137,446,600
2905143,446,600
2905779,446,600
2905795,446,600
2908002,446,600
2908024,446,600
2908149,446,600
2908283,454,654
2908343,454,654
2908376,454,654
2909172,454,654
2911432,454,654
2911503,454,654
2911686,454,654
2911766,454,654
2911791,454,654
2911824,592,846
2913751,592,846
2915229,592,846
2915365,600,975
2918771,600,975
2918906,718,1047
2919355,718,1047
2919361,718,1047
2919509,718,1047
2919523,718,1047
2920027,718,1047
2920059,718,1047
2920160,718,1047
2920165,718,1047
2922309,718,1047
2922447,910,1047
2924616,910,1047
2925854,910,1047
2925987,1039,1303
2929392,1039,1303
2929528,1047,1335
2932934,1047,1335
2933069,1111,1335
2934662,1111,1335
2935102,1111,1335
2935344,1303,1335
2935346,1303,1303
2935348,1271,1271
2935350,1239,1239
2935353,1207,1207
2935355,1175,1175
2935358,1143,1143
2935360,1111,1111
2935362,1079,1079
2935364,1047,1047
2935366,1015,1015
2935369,983,983
2935372,951,951
2935374,919,919
2935376,887,887
2935378,855,855
2935463,855,855
2935520,855,855
2936473,855,855
2936610,855,855
2940016,855,855
2940151,855,887
2941524,855,855
2941524,823,823
2941525,791,791
2941525,759,759
2941525,727,727
2941526,695,695
2941526,663,663
2943555,663,663
2943692,663,663
2944303,663,663
2947093,663,663
2947203,663,663
2950609,663,663
2950714,663,671
2951286,663,671
2953700,663,671
2954119,663,671
2954224,663,671
2954827,663,671
2955026,663,671
2956320,663,671
2956349,663,703
2956791,663,703
2957265,663,703
2957340,663,703
2957488,663,703
2957626,663,703
2957705,663,735
2957856,663,735
2957908,663,735
2958742,663,735
2958874,663,735
2959594,663,735
2959687,663,735
2960344,663,735
2960352,663,735
2960352,663,735
2960355,663,735
2960357,663,735
2960359,663,735
2960360,663,735
2960624,663,735
2961110,663,735
2961186,670,846
2961244,670,846
2961534,670,846
2961842,670,846
2961895,670,846
2962135,670,846
2962141,670,846
2962148,670,846
2963448,670,846
2963481,670,846
2963894,670,846
2964219,670,846
2964593,670,846
2964667,670,1183
2967563,719,1359
2968072,719,1359
2968147,719,1374
2968615,719,1374
2969386,719,1374
2970504,799,1374
2970539,799,1374
2970789,799,1374
2971517,799,1374
2971550,799,1374
2971628,831,1374
2971932,831,1358
2971934,831,1326
2971948,831,1294
2971950,831,1262
2971952,831,1230
2971953,831,1198
2971957,831,1166
2971959,831,1134
2971975,831,1134
2972048,831,1134
2972052,831,1134
2972272,831,1134
2973346,831,1134
2973955,991,1134
2974303,991,1134
2974452,991,1134
2975034,991,1134
2975109,1087,1134
2975262,1087,1134
2975835,1119,1230
2975899,1119,1230
2976078,1119,1262
2976084,1119,1262
2976434,1119,1262
2976441,1119,1262
2977016,1119,1262
2977218,1126,1293
2977224,1126,1293
2977506,1126,1293
2977512,1126,1293
2977620,1126,1293
2977626,1126,1293
2977825,1134,1293
2977831,1134,1293
2978512,1134,1293
2978590,1134,1325
2979012,1134,1357
2979223,1134,1357
2980679,1134,1357
2981992,1134,1357
2982070,1134,1389
2982754,1134,1389
2983851,1134,1389
2984823,1134,1422
2984930,1134,1422
2984932,1134,1390
2984933,1134,1358
2984935,1134,1326
2984937,1134,1294
2984939,1134,1262
2984940,1134,1230
2984942,1134,1198
2984944,1134,1166
2984946,1134,1134
2984948,1102,1102
2984949,1070,1070
2984951,1038,1038
2984953,1006,1006
2984955,974,974
2984957,942,942
2985050,910,910
2985052,878,878
2985054,846,846
2985056,814,814
2985058,782,782
2985060,750,750
2985061,718,718
2985063,686,686
2985065,654,654
2985067,622,622
2985068,590,590
2985070,558,558
2985072,526,526
2985074,494,494
2985076,462,462
2985077,430,430
2985114,398,398
2985115,366,366
2985117,334,334
2985119,302,302
2985121,270,270
2985123,238,238
2985124,206,206
2985126,174,174
2985128,142,142
2985130,110,110
2985131,78,78
2985133,46,46
2985135,14,14
2985137,14,14
2985139,14,14
2985140,14,14
2985167,14,14
2985169,14,14
2985171,14,14
2985173,14,14
2985175,14,14
2985176,14,14
2985178,14,14
2985180,14,14
2985182,14,14
2985183,14,14
2985185,14,14
2985187,14,14
2985189,14,14
2985191,14,14
2985193,14,14
2985194,14,14
2985475,14,14
2985551,14,14
2988957,14,14
2989032,14,14
2992083,13,13
2992346,13,13
2992437,13,13
2992513,13,13
2995314,13,13
2995429,13,13
2995672,13,13
2995782,13,13
2995920,13,13
2995994,13,14
2996335,13,14
2996455,13,14
2996524,13,14
2996552,13,14
2996671,13,14
2996738,13,14
2998181,13,14
2998188,13,14
2998306,13,14
2998335,13,14
2998368,13,14
2998381,13,14
2998770,13,14
2998858,13,14
2998888,13,14
2998943,13,14
2998988,13,14
2999044,13,14
2999401,13,14
2999474,13,14
2999529,13,14
3000003,13,14
3002873,13,14
3002879,13,14
3002882,13,14
3002955,13,110
3004978,13,110
3004984,13,110
3005168,13,110
3005181,13,110
3005364,13,110
3005368,13,110
3005479,13,110
3005485,13,110
3005488,13,110
3005489,13,110
3005552,13,110
3005622,13,110
3005672,13,110
3005673,13,110
3005674,13,110
3006244,13,110
3006262,13,110
3006358,13,110
3006364,13,110
3006370,13,110
3006372,13,110
3006422,13,110
3006436,14,143
3006444,14,143
3009125,14,143
3009586,14,143
3009758,14,143
3009842,14,143
3009909,14,143
3009917,14,751
3009929,14,751
3010162,14,751
3010446,14,751
3011422,14,751
3012384,14,751
3012683,14,751
3013323,14,751
3013398,142,1007
3015844,142,1007
3016345,142,1007
3016588,142,1007
3016599,142,1007
3016789,142,1007
3016799,142,1007
3016878,207,1231
3017016,207,1231
3018624,271,1231
3019492,271,1231
3019574,687,1263
3019584,687,1263
3020256,887,1326
3020272,887,1326
3020283,887,1326
3020359,887,1326
3020508,887,1358
3020753,887,1358
3021876,887,1358
3023763,887,1358
3023840,1047,1390
3026626,1047,1390
3027148,1047,1390
3027242,1047,1390
3027321,1166,1455
3028411,1166,1455
3028463,1166,1455
3030724,1166,1455
3030861,1358,1502
3033539,1390,1502
3034266,1390,1502
3034402,1454,1502
3035388,1454,1502
3035576,1455,1487
3035678,1455,1455
3035680,1423,1423
3035682,1391,1391
3035684,1359,1359
3035685,1327,1327
3035687,1295,1295
3035689,1263,1263
3035690,1231,1231
3035690,1215,1215
3035692,1183,1183
3035694,1151,1151
3035696,1119,1119
3035698,1087,1087
3035699,1055,1055
3035701,1023,1023
3035703,991,991
3035705,959,959
3036390,959,959
3037807,959,959
3037943,959,959
3038667,959,959
3039067,959,959
3041345,959,959
3041484,959,1087
3043183,959,1183
3043185,959,1151
3043187,959,1119
3043189,959,1087
3043190,959,1055
3043192,959,1023
3043194,959,991
3043195,959,959
3043197,927,927
3043199,895,895
3043201,863,863
3043203,831,831
3043204,799,799
3043206,767,767
3043208,735,735
3043210,703,703
3044048,695,695
3044224,687,687
3044585,679,679
3044888,551,551
3044893,551,551
3045025,551,551
3046060,551,551
3046403,551,551
3046756,551,551
3047074,551,551
3047291,551,551
3047314,551,551
3048431,551,551
3048565,551,551
3048942,551,551
3048943,551,551
3049409,551,551
3049656,551,551
3050206,551,551
3050835,487,487
3051429,485,485
3051967,485,485
3052106,485,485
3052345,421,421
3052376,421,421
3052400,421,421
3052404,421,421
3054111,421,421
3055258,421,421
3055511,421,421
3055734,421,421
3055739,421,421
3056113,421,421
3056129,421,421
3056373,421,421
3056374,421,421
3057189,421,485
3057216,421,485
3057218,421,485
3057527,421,485
3057804,421,487
3058417,421,487
3058726,421,487
3059869,421,679
3060220,421,679
3061209,421,679
3061335,421,679
3061338,421,679
3061344,421,743
3061914,421,743
3061928,421,743
3063064,421,743
3063099,421,743
3063564,421,743
3063568,421,743
3063616,421,743
3063622,421,743
3063670,421,743
3063696,421,743
3064652,421,743
3064661,421,743
3064725,421,743
3064732,421,743
3064747,421,743
3064885,421,807
3065349,421,871
3065403,421,871
3065784,421,871
3068290,421,871
3068426,487,1254
3068891,487,1254
3071830,487,1254
3071967,743,1318
3075372,743,1318
3075508,851,1319
3075859,851,1319
3075949,851,1319
3078520,1254,1319
3078521,1254,1287
3078523,1254,1255
3078525,1223,1223
3078527,1191,1191
3078529,1159,1159
3078531,1127,1127
3078533,1095,1095
3078534,1063,1063
3078536,1031,1031
3078538,999,999
3078540,967,967
3078542,935,935
3078544,903,903
3078546,871,871
3078547,839,839
3078740,807,807
3078741,775,775
3078743,743,743
3078745,711,711
3078747,679,679
3078749,647,647
3078751,615,615
3078752,583,583
3078754,551,551
3078756,519,519
3078758,487,487
3078760,455,455
3078762,423,423
3078763,391,391
3078765,359,359
3078767,327,327
3078876,295,295
3078878,263,263
3078880,231,231
3078882,199,199
3078884,167,167
3078885,135,135
3078887,103,103
3078889,71,71
3078891,39,39
3078893,7,7
3078895,7,7
3078896,7,7
3078898,7,7
3078900,7,7
3078902,7,7
3078904,7,7
3078910,7,7
3079048,7,7
3082455,7,7
3082589,7,7
3085994,7,7
3086130,7,7
3088912,7,7
3089270,7,7
3089531,7,7
3089599,7,7
3089641,7,7
3089918,7,7
3091721,7,7
3091736,7,7
3092195,7,7
3092439,7,7
3093045,7,7
3093152,7,7
3096556,7,7
3096662,7,71
3096893,7,71
3096912,7,71
3097085,7,71
3097097,7,71
3097467,7,71
3097475,7,71
3097664,7,71
3097677,7,71
3098520,7,71
3098521,7,71
3098635,7,71
3098663,7,71
3098801,7,71
3098868,7,71
3098952,7,71
3098956,7,71
3099126,7,71
3099132,7,71
3099156,7,71
3099161,7,71
3099170,7,71
3099171,7,71
3099232,7,71
3099259,7,71
3099437,7,71
3099452,7,71
3100056,7,71
3100060,7,71
3100064,7,71
3100143,7,71
3100215,7,71
3100223,7,71
3100267,7,71
3100273,7,71
3100358,7,71
3100399,7,71
3103547,7,71
3103624,7,902
3105446,7,1158
3107029,7,1158
3107085,71,1143
3107105,71,1142
3109959,71,1142
3110329,71,1142
3110385,71,1142
3110509,71,1142
3110585,135,1142
3110802,135,1142
3112086,135,1142
3112149,135,1142
3113988,135,1142
3114066,1142,1237
3115432,1142,1270
3115438,1142,1270
3115458,1142,1270
3115464,1142,1270
3115482,1142,1270
3115748,1142,1269
3115760,1142,1268
3115768,1142,1268
3115777,1142,1268
3115861,1142,1268
3116973,1142,1268
3116985,1142,1268
3117195,1142,1268
3117336,1142,1268
3117471,1142,1268
3117547,1142,1268
3117562,1142,1268
3117693,1142,1268
3118089,1142,1268
3119269,1142,1268
3119660,1142,1268
3120459,1142,1269
3120825,1142,1268
3120939,1142,1268
3120951,1142,1268
3121028,1142,1268
3121202,1142,1268
3121783,1142,1268
3122045,1142,1237
3122152,1142,1237
3122354,1142,1237
3122374,1142,1237
3122381,1142,1237
3122608,1142,1237
3122748,1142,1237
3122768,1142,1237
3122780,1142,1237
3122795,1142,1237
3122800,1142,1237
3122815,1142,1237
3122821,1142,1237
3122831,1142,1237
3122841,1142,1237
3122877,1142,1237
3122897,1142,1237
3122934,1142,1237
3122945,1142,1237
3122954,1142,1237
3122965,1142,1237
3122981,1142,1237
3123001,1142,1237
3123056,1142,1237
3123076,1142,1237
3123114,1142,1237
3123116,1142,1237
3123121,1142,1237
3123130,1142,1237
3123134,1142,1237
3123136,1142,1237
3123141,1142,1237
3123150,1142,1237
3123304,1142,1237
3123317,1142,1237
3123324,1142,1237
3123337,1142,1237
3123345,1142,1237
3123365,1142,1237
3123442,1142,1237
3123462,1142,1237
3123507,1142,1237
3123527,1142,1237
3123594,1142,1237
3123614,1142,1237
3123655,1142,1237
3123750,1142,1237
3123764,1142,1237
3123770,1142,1237
3123771,1142,1237
3123784,1142,1237
3123790,1142,1237
3123807,1142,1237
3123816,1142,1237
3123827,1142,1237
3123831,1142,1237
3123835,1142,1237
3123835,1142,1237
3123836,1142,1237
3123851,1142,1237
3123853,1142,1237
3123855,1142,1237
3123855,1142,1237
3123873,1142,1237
3123909,1142,1237
3123929,1142,1237
3124231,1205,1237
3124244,1205,1237
3124316,1205,1237
3124346,1205,1237
3124410,1237,1237
3124412,1237,1237
3124414,1237,1237
3124430,1237,1237
3124508,1237,1237
3124776,1237,1237
3124860,1237,1237
3125778,1236,1236
3126144,1236,1236
3126885,1236,1236
3126896,1236,1236
3127471,1236,1236
3127491,1236,1236
3127693,1236,1236
3127895,1236,1236
3127914,1236,1236
3127916,1236,1236
3127981,1236,1236
3127989,1236,1236
3128022,1236,1236
3128042,1236,1236
3128493,1236,1236
3128709,1236,1236
3128796,1233,1233
3129159,1231,1231
3129412,1177,1177
3129484,1177,1177
3129812,1177,1177
3129846,1177,1177
3129951,1177,1177
3129969,1177,1177
3129972,1177,1177
3129988,1177,1177
3129990,1177,1177
3130001,1177,1177
3130003,1176,1176
3130005,1176,1176
3130018,1176,1176
3130021,1176,1176
3130063,1176,1176
3130065,1176,1176
3130068,1176,1176
3130073,1175,1175
3130079,1174,1174
3130081,1174,1174
3130083,1174,1174
3130086,1174,1174
3130091,1174,1174
3130095,1174,1174
3130096,1174,1174
3130112,1174,1174
3130135,1174,1174
3130145,1174,1174
3130152,1174,1174
3130160,1174,1174
3130198,1174,1174
3130215,1174,1174
3130289,1174,1174
3130360,1155,1155
3130362,1123,1123
3130364,1091,1091
3130366,1059,1059
3130368,1027,1027
3130370,995,995
3130372,963,963
3130373,931,931
3130375,899,899
3130377,867,867
3130379,835,835
3130381,803,803
3130383,771,771
3130385,739,739
3130386,707,707
3130389,675,675
3130489,674,674
3130507,674,674
3130578,674,674
3130582,673,673
3130588,672,672
3130593,672,672
3130600,672,672
3130601,672,672
3130603,672,672
3130606,672,672
3130615,672,672
3130616,672,672
3130620,672,672
3130630,672,672
3130634,672,672
3130641,672,672
3130642,672,672
3130643,672,672
3130656,672,672
3130657,672,672
3130659,672,672
3130677,672,672
3130727,672,672
3130744,672,672
3130766,672,672
3130783,672,672
3130808,672,672
3130825,672,672
3130976,672,672
3130993,672,672
3131118,672,672
3131155,672,672
3131170,672,672
3131299,672,672
3131395,672,672
3131457,672,672
3131465,672,672
3131470,672,672
3131586,672,672
3132172,672,672
3132406,672,672
3132409,672,672
3132437,672,672
3132583,672,672
3132804,672,672
3133026,672,672
3133135,672,672
3133442,672,672
3133529,672,672
3133597,672,672
3133801,672,672
3134035,672,672
3134574,672,683
3134579,672,683
3134698,672,683
3134707,672,683
3134757,672,683
3134873,672,683
3134881,672,683
3134951,672,683
3135006,672,683
3135238,672,683
3135286,672,683
3135344,672,683
3135627,672,683
3135763,672,683
3135816,672,683
3135969,672,683
3136123,672,691
3136142,672,691
3136166,672,691
3136369,672,691
3136537,672,691
3136954,672,691
3136994,672,691
3137592,672,691
3137594,668,668
3137597,636,636
3137599,604,604
3137600,572,572
3137602,540,540
3137604,508,508
3137606,476,476
3137608,444,444
3137610,412,412
3137612,380,380
3137614,348,348
3137616,316,316
3137618,284,284
3137619,252,252
3137621,220,220
3137673,219,219
3137886,219,219
3138015,219,219
3138060,218,218
3138165,218,218
3138357,218,218
3138432,218,218
3138540,218,218
3138812,218,218
3139166,218,218
3139199,218,218
3141739,218,218
3141770,218,218
3141837,218,218
3141913,218,218
3142389,218,218
3143067,109,109
3143090,55,55
3143685,55,55
3143859,55,55
3145316,55,55
3145393,55,55
3145655,55,55
3145657,55,55
3145659,55,55
3145661,55,55
3145662,55,55
3145664,55,55
3145666,55,55
3145668,55,55
3145670,55,55
3145672,45,45
3145674,13,13
3145676,13,13
3145678,13,13
3145680,13,13
3145682,13,13
3145683,13,13
3146830,13,13
3146867,13,13
3147310,12,12
3147316,12,12
3147370,12,12
3148325,12,12
3148436,12,12
3148450,12,12
3148454,12,12
3148594,12,12
3148794,12,12
3148874,12,12
3148882,12,12
3149008,12,12
3149023,12,12
3149030,12,12
3149122,12,12
3149170,12,12
3149648,12,12
3150165,12,12
3150172,12,12
3150741,12,12
3150748,12,12
3150749,12,12
3150787,12,12
3150791,12,12
3150807,12,12
3150957,12,12
3151031,12,12
3151039,12,12
3151317,12,12
3151768,12,12
3151785,12,13
3151815,12,13
3151841,12,13
3151854,12,13
3151895,12,13
3151895,12,13
3152131,12,29
3152142,12,29
3152280,12,29
3152355,12,29
3153551,12,29
3153729,12,29
3153752,12,29
3154145,12,29
3154408,12,29
3155763,12,29
3155836,12,391
3157181,12,391
3157590,12,391
3157936,12,391
3157940,12,391
3158030,12,391
3158034,12,391
3158146,12,391
3158592,12,391
3158598,12,391
3159024,12,391
3159040,12,391
3159138,12,391
3159140,12,391
3159147,12,391
3159167,12,447
3159239,12,447
3159285,12,447
3159317,12,447
3159743,12,447
3159766,12,447
3160131,12,447
3162724,12,447
3162797,29,862
3163445,29,862
3164007,29,980
3164009,29,980
3164010,29,948
3164012,29,916
3164014,29,884
3164016,29,852
3164017,29,820
3164019,29,788
3164021,29,756
3164023,29,724
3164024,29,692
3164026,29,660
3164028,29,628
3164030,29,596
3164032,29,564
3164034,29,532
