"Balance in $, x; Funds in $, x; Funds in Ƀ, x; Ƀ value in $, x; Trace 7, x; Trace 8, x","Balance in $, y","Funds in $, y","Funds in Ƀ, y","Ƀ value in $, y","RSI-14 below 30, x","RSI-14 below 30, y","RSI-14 above 70, x","RSI-14 above 70, y","RSI-14 value, x","RSI-14 value, y","Trace 7, y","Trace 8, y"
2017-12-27T22:00:00+00:00,8735.0443520401,3394.0107259604,0.3490876214,15299.98,,,,,2017-12-28T13:00:00+00:00,36.3474196318,70,30
2017-12-27T23:00:00+00:00,8757.7175930518,3394.0107259604,0.3490876214,15364.93,,,,,2017-12-28T14:00:00+00:00,39.2147330564,70,30
2017-12-28T00:00:00+00:00,8681.4873291608,3394.0107259604,0.3490876214,15146.56,,,,,2017-12-28T15:00:00+00:00,34.7567474643,70,30
2017-12-28T01:00:00+00:00,8774.648342691,3394.0107259604,0.3490876214,15413.43,,,,,2017-12-28T16:00:00+00:00,45.4348074111,70,30
2017-12-28T02:00:00+00:00,8368.5023495418,3394.0107259604,0.3490876214,14249.98,,,,,2017-12-28T17:00:00+00:00,44.9512036888,70,30
2017-12-28T03:00:00+00:00,8416.4460434686,3394.0107259604,0.3490876214,14387.32,,,,,2017-12-28T18:00:00+00:00,37.4108822437,70,30
2017-12-28T04:00:00+00:00,8423.4068506399,3394.0107259604,0.3490876214,14407.26,,,,,2017-12-28T19:00:00+00:00,53.268494898,70,30
2017-12-28T05:00:00+00:00,8193.9655205808,3394.0107259604,0.3490876214,13750,,,,,2017-12-28T20:00:00+00:00,49.4529440845,70,30
2017-12-28T06:00:00+00:00,8246.3286637948,3394.0107259604,0.3490876214,13900,,,,,2017-12-28T21:00:00+00:00,46.1639185257,70,30
2017-12-28T07:00:00+00:00,8323.9587690478,3394.0107259604,0.3490876214,14122.38,,,,,2017-12-28T22:00:00+00:00,48.8473589973,70,30
2017-12-28T08:00:00+00:00,8351.0165505846,3394.0107259604,0.3490876214,14199.89,,,,,2017-12-28T23:00:00+00:00,53.5849000254,70,30
2017-12-28T09:00:00+00:00,8361.5275788657,3394.0107259604,0.3490876214,14230,,,,,2017-12-29T00:00:00+00:00,62.9015464116,70,30
2017-12-28T10:00:00+00:00,8141.6023773667,3394.0107259604,0.3490876214,13600,,,,,2017-12-29T01:00:00+00:00,59.1185492532,70,30
2017-12-28T11:00:00+00:00,8263.063924366,3394.0107259604,0.3490876214,13947.94,,,,,2017-12-29T02:00:00+00:00,64.3378301413,70,30
2017-12-28T12:00:00+00:00,8333.2794085399,3394.0107259604,0.3490876214,14149.08,,,,,2017-12-29T03:00:00+00:00,61.681665962,70,30
2017-12-28T13:00:00+00:00,8358.0262300228,3394.0107259604,0.3490876214,14219.97,,,,,2017-12-29T04:00:00+00:00,59.5811577866,70,30
2017-12-28T14:00:00+00:00,8377.8962974344,3394.0107259604,0.3490876214,14276.89,,,,,2017-12-29T05:00:00+00:00,60.7837848506,70,30
2017-12-28T15:00:00+00:00,8372.251550596,3394.0107259604,0.3490876214,14260.72,,,,,2017-12-29T06:00:00+00:00,66.9606649716,70,30
2017-12-28T16:00:00+00:00,8276.3117995992,3394.0107259604,0.3490876214,13985.89,,,,,2017-12-29T07:00:00+00:00,59.0814570365,70,30
2017-12-28T17:00:00+00:00,8315.3851770655,3394.0107259604,0.3490876214,14097.82,,,,,2017-12-29T08:00:00+00:00,69.6703761149,70,30
2017-12-28T18:00:00+00:00,8125.3069671985,3394.0107259604,0.3490876214,13553.32,,,,,2017-12-29T09:00:00+00:00,55.4586592593,70,30
2017-12-28T19:00:00+00:00,8265.5284829733,3394.0107259604,0.3490876214,13955,,,,,2017-12-29T10:00:00+00:00,52.6125238497,70,30
2017-12-28T20:00:00+00:00,8234.58535621,3394.0107259604,0.3490876214,13866.36,,,,,2017-12-29T11:00:00+00:00,57.5171050418,70,30
2017-12-28T21:00:00+00:00,8246.6428426541,3394.0107259604,0.3490876214,13900.9,,,,,2017-12-29T12:00:00+00:00,51.2736806557,70,30
2017-12-28T22:00:00+00:00,8326.5664535798,3394.0107259604,0.3490876214,14129.85,,,,,2017-12-29T13:00:00+00:00,46.6170169597,70,30
2017-12-28T23:00:00+00:00,8445.3330441417,3394.0107259604,0.3490876214,14470.07,,,,,2017-12-29T14:00:00+00:00,52.9183834966,70,30
2017-12-29T00:00:00+00:00,8398.5343576132,3394.0107259604,0.3490876214,14336.01,,,,,2017-12-29T15:00:00+00:00,52.2365512305,70,30
2017-12-29T01:00:00+00:00,8427.8542269368,3394.0107259604,0.3490876214,14420,,,,,2017-12-29T16:00:00+00:00,42.9112978701,70,30
2017-12-29T02:00:00+00:00,8630.3145747358,3394.0107259604,0.3490876214,14999.97,,,,,2017-12-29T17:00:00+00:00,42.853973424,70,30
2017-12-29T03:00:00+00:00,8601.0819773175,3394.0107259604,0.3490876214,14916.23,,,,,2017-12-29T18:00:00+00:00,41.884971349,70,30
2017-12-29T04:00:00+00:00,8577.8851048737,3394.0107259604,0.3490876214,14849.78,,,,,2017-12-29T19:00:00+00:00,43.8381694637,70,30
2017-12-29T05:00:00+00:00,8601.1413222132,3394.0107259604,0.3490876214,14916.4,,,,,2017-12-29T20:00:00+00:00,39.432682242,70,30
2017-12-29T06:00:00+00:00,8605.1104484688,3394.0107259604,0.3490876214,14927.77,,,,,2017-12-29T21:00:00+00:00,44.1008304216,70,30
2017-12-29T07:00:00+00:00,8502.9045746674,3394.0107259604,0.3490876214,14634.99,,,,,2017-12-29T22:00:00+00:00,49.1048524652,70,30
2017-12-29T08:00:00+00:00,8431.7568345462,5893.8915722104,0.1745438107,14539.99,,,,,2017-12-29T23:00:00+00:00,52.8959018528,70,30
2017-12-29T09:00:00+00:00,8375.8871061749,5893.8915722104,0.1745438107,14219.9,,,,,2017-12-30T00:00:00+00:00,57.3155947579,70,30
2017-12-29T10:00:00+00:00,8337.504922199,5893.8915722104,0.1745438107,14000,,,,,2017-12-30T01:00:00+00:00,36.6123635461,70,30
2017-12-29T11:00:00+00:00,8395.0729618485,5893.8915722104,0.1745438107,14329.82,,,,,2017-12-30T02:00:00+00:00,34.7424347424,70,30
2017-12-29T12:00:00+00:00,8372.4136843417,5893.8915722104,0.1745438107,14200,,,,,2017-12-30T03:00:00+00:00,30.9238586211,70,30
2017-12-29T13:00:00+00:00,8389.8680654131,5893.8915722104,0.1745438107,14300,,,,,2017-12-30T04:00:00+00:00,20.0715620204,70,30
2017-12-29T14:00:00+00:00,8422.287832815,5893.8915722104,0.1745438107,14485.74,,,,,2017-12-30T05:00:00+00:00,30.2821640458,70,30
2017-12-29T15:00:00+00:00,8430.5559731285,5893.8915722104,0.1745438107,14533.11,,,,,2017-12-30T06:00:00+00:00,27.1374588475,70,30
2017-12-29T16:00:00+00:00,8459.6908260128,5893.8915722104,0.1745438107,14700.03,,,,,2017-12-30T07:00:00+00:00,34.67560004,70,30
2017-12-29T17:00:00+00:00,8444.5805683193,5893.8915722104,0.1745438107,14613.46,,,,,2017-12-30T08:00:00+00:00,34.1828943016,70,30
2017-12-29T18:00:00+00:00,8424.4277399343,5893.8915722104,0.1745438107,14498,,,,,2017-12-30T09:00:00+00:00,29.2921266572,70,30
2017-12-29T19:00:00+00:00,8449.2129610557,5893.8915722104,0.1745438107,14640,,,,,2017-12-30T10:00:00+00:00,30.6828102573,70,30
2017-12-29T20:00:00+00:00,8408.5250533402,5893.8915722104,0.1745438107,14406.89,,,,,2017-12-30T11:00:00+00:00,35.9943427632,70,30
2017-12-29T21:00:00+00:00,8402.9571057785,5893.8915722104,0.1745438107,14374.99,,,,,2017-12-30T12:00:00+00:00,25.4579046373,70,30
2017-12-29T22:00:00+00:00,8424.7768275558,5893.8915722104,0.1745438107,14500,,,,,2017-12-30T13:00:00+00:00,26.9585334017,70,30
2017-12-29T23:00:00+00:00,8396.8498178416,5893.8915722104,0.1745438107,14340,,,,,2017-12-30T14:00:00+00:00,27.2065677312,70,30
2017-12-30T00:00:00+00:00,8386.3771891988,5893.8915722104,0.1745438107,14280,,,,,2017-12-30T15:00:00+00:00,31.6420156285,70,30
2017-12-30T01:00:00+00:00,8297.1626112288,5893.8915722104,0.1745438107,13768.87,,,,,2017-12-30T16:00:00+00:00,30.0690255824,70,30
2017-12-30T02:00:00+00:00,8254.821773626,5893.8915722104,0.1745438107,13526.29,,,,,2017-12-30T17:00:00+00:00,41.8072169114,70,30
2017-12-30T03:00:00+00:00,8246.2254909483,5893.8915722104,0.1745438107,13477.04,,,,,2017-12-30T18:00:00+00:00,46.8504205642,70,30
2017-12-30T04:00:00+00:00,8171.7616104217,5893.8915722104,0.1745438107,13050.42,,,,,2017-12-30T19:00:00+00:00,46.5800269333,70,30
2017-12-30T05:00:00+00:00,8241.3277916197,5893.8915722104,0.1745438107,13448.98,,,,,2017-12-30T20:00:00+00:00,42.6642196854,70,30
2017-12-30T06:00:00+00:00,8249.7530213628,5893.8915722104,0.1745438107,13497.25,,,,,2017-12-30T21:00:00+00:00,38.7304870397,70,30
2017-12-30T07:00:00+00:00,8250.9815669004,2946.9457861052,0.3856123212,13754.84,,,,,2017-12-30T22:00:00+00:00,40.7968652702,70,30
2017-12-30T08:00:00+00:00,8190.8877427571,2946.9457861052,0.3856123212,13599,,,,,,,70,30
2017-12-30T09:00:00+00:00,8140.0948878023,2946.9457861052,0.3856123212,13467.28,,,,,,,70,30
2017-12-30T10:00:00+00:00,8099.6942849052,2946.9457861052,0.3856123212,13362.51,,,,,,,70,30
2017-12-30T11:00:00+00:00,8179.2808118875,2946.9457861052,0.3856123212,13568.9,,,,,,,70,30
2017-12-30T12:00:00+00:00,7861.1545029811,2946.9457861052,0.3856123212,12743.91,,,,,,,70,30
2017-12-30T13:00:00+00:00,7866.7266010232,2946.9457861052,0.3856123212,12758.36,,,,,,,70,30
2017-12-30T14:00:00+00:00,7833.7750462197,1473.4728930526,0.4996446998,12729.65,,,,,,,70,30
2017-12-30T15:00:00+00:00,7816.5822720986,1473.4728930526,0.4996446998,12695.24,,,,,,,70,30
2017-12-30T16:00:00+00:00,7618.9478110816,1473.4728930526,0.4996446998,12299.69,,,,,,,70,30
2017-12-30T17:00:00+00:00,7911.394850338,1473.4728930526,0.4996446998,12885,,,,,,,70,30
2017-12-30T18:00:00+00:00,7892.5682380485,1473.4728930526,0.4996446998,12847.32,,,,,,,70,30
2017-12-30T19:00:00+00:00,8083.5524281108,1473.4728930526,0.4996446998,13229.56,,,,,,,70,30
2017-12-30T20:00:00+00:00,7968.8539908183,1473.4728930526,0.4996446998,13000,,,,,,,70,30
2017-12-30T21:00:00+00:00,7988.8347823644,1473.4728930526,0.4996446998,13039.99,,,,,,,70,30
2017-12-30T22:00:00+00:00,7990.4886063208,1473.4728930526,0.4996446998,13043.3,,,,,,,70,30
