"Helleroed Kaer flow (m3/s), x","Helleroed Kaer flow (m3/s), y","Helleroed Kaer vanddybde / 10 (m), x","Helleroed Kaer vanddybde / 10 (m), y"
2017-07-23 19:36:35,0.1320840832,2017-07-23 19:26:35,0.05042177
2017-07-23 19:46:35,0.1312227599,2017-07-23 19:36:35,0.05040932
2017-07-23 19:56:35,0.131077576,2017-07-23 19:46:35,0.05037557
2017-07-23 20:06:35,0.1315179138,2017-07-23 19:56:35,0.05033979
2017-07-23 20:16:35,0.1314691613,2017-07-23 20:06:35,0.05018857
2017-07-23 20:26:35,0.1317710105,2017-07-23 20:16:35,0.05006185
2017-07-23 20:36:35,0.1318269592,2017-07-23 20:26:35,0.04999008
2017-07-23 20:46:35,0.1321195464,2017-07-23 20:36:35,0.04988
2017-07-23 20:56:35,0.1319968685,2017-07-23 20:46:35,0.04962209
2017-07-23 21:06:35,0.1312052534,2017-07-23 20:56:35,0.04938461
2017-07-23 21:16:35,0.1299070848,2017-07-23 21:06:35,0.04907099
2017-07-23 21:26:35,0.1285821096,2017-07-23 21:16:35,0.04874852
2017-07-23 21:36:35,0.1266660648,2017-07-23 21:26:35,0.04845347
2017-07-23 21:46:35,0.1245252683,2017-07-23 21:36:35,0.04812623
2017-07-23 21:56:35,0.1221418389,2017-07-23 21:46:35,0.04778683
2017-07-23 22:06:35,0.1199944086,2017-07-23 21:56:35,0.0474558
2017-07-23 22:16:35,0.1181565394,2017-07-23 22:06:35,0.04719216
2017-07-23 22:26:35,0.1165980303,2017-07-23 22:16:35,0.04680316
2017-07-23 22:36:35,0.1149302888,2017-07-23 22:26:35,0.04634902
2017-07-23 22:46:35,0.1135024688,2017-07-23 22:36:35,0.04592258
2017-07-23 22:56:35,0.1120816443,2017-07-23 22:46:35,0.04547836
2017-07-23 23:06:35,0.1107805357,2017-07-23 22:56:35,0.04510045
2017-07-23 23:16:35,0.1091970097,2017-07-23 23:06:35,0.04463959
2017-07-23 23:26:35,0.1074438069,2017-07-23 23:16:35,0.04410123
2017-07-23 23:36:35,0.1053093682,2017-07-23 23:26:35,0.04360429
2017-07-23 23:46:35,0.1027819832,2017-07-23 23:36:35,0.04298949
2017-07-23 23:56:35,0.1006329887,2017-07-23 23:46:35,0.04241951
2017-07-24 00:06:35,0.0985436358,2017-07-23 23:56:35,0.04184031
2017-07-24 00:16:35,0.0962407827,2017-07-24 00:06:35,0.04126226
2017-07-24 00:26:35,0.0938738919,2017-07-24 00:16:35,0.04066117
2017-07-24 00:36:35,0.0913948663,2017-07-24 00:26:35,0.04010073
2017-07-24 00:46:35,0.0885281603,2017-07-24 00:36:35,0.03949254
2017-07-24 00:56:35,0.0854737895,2017-07-24 00:46:35,0.03892607
2017-07-24 01:06:35,0.0819069488,2017-07-24 00:56:35,0.03836009
2017-07-24 01:16:35,0.0776266172,2017-07-24 01:06:35,0.03763997
2017-07-24 01:26:35,0.0732168682,2017-07-24 01:16:35,0.03694377
2017-07-24 01:36:35,0.0692406364,2017-07-24 01:26:35,0.03619535
2017-07-24 01:46:35,0.0652125555,2017-07-24 01:36:35,0.03548096
2017-07-24 01:56:35,0.06079694,2017-07-24 01:46:35,0.03482074
2017-07-24 02:06:35,0.0570043539,2017-07-24 01:56:35,0.03411579
2017-07-24 02:16:35,0.053881311,2017-07-24 02:06:35,0.03348018
2017-07-24 02:26:35,0.0510116013,2017-07-24 02:16:35,0.03274401
2017-07-24 02:36:35,0.0488829257,2017-07-24 02:26:35,0.03198266
2017-07-24 02:46:35,0.0467213037,2017-07-24 02:36:35,0.03133391
2017-07-24 02:56:35,0.0447214025,2017-07-24 02:46:35,0.03068692
2017-07-24 03:06:35,0.0431360202,2017-07-24 02:56:35,0.03005782
2017-07-24 03:16:35,0.0414150633,2017-07-24 03:06:35,0.02940568
2017-07-24 03:26:35,0.0394585534,2017-07-24 03:16:35,0.02883785
2017-07-24 03:36:35,0.0362628468,2017-07-24 03:26:35,0.02834072
2017-07-24 03:46:35,0.034692189,2017-07-24 03:36:35,0.02784329
2017-07-24 03:56:35,0.0341230206,2017-07-24 03:46:35,0.02739381
2017-07-24 04:06:35,0.0343998419,2017-07-24 03:56:35,0.02704236
2017-07-24 04:16:35,0.0351880466,2017-07-24 04:06:35,0.02670578
2017-07-24 04:26:35,0.0362325299,2017-07-24 04:16:35,0.02633935
2017-07-24 04:36:35,0.0371303466,2017-07-24 04:26:35,0.02600608
2017-07-24 04:46:35,0.0377699062,2017-07-24 04:36:35,0.02574273
2017-07-24 04:56:35,0.0376469365,2017-07-24 04:46:35,0.02536872
2017-07-24 05:06:35,0.0366912161,2017-07-24 04:56:35,0.02509681
2017-07-24 05:16:35,0.0349784356,2017-07-24 05:06:35,0.02490056
2017-07-24 05:26:35,0.0343809018,2017-07-24 05:16:35,0.02481839
2017-07-24 05:36:35,0.0337410408,2017-07-24 05:26:35,0.02472085
2017-07-24 05:46:35,0.0333853324,2017-07-24 05:36:35,0.02455397
2017-07-24 05:56:35,0.0327134615,2017-07-24 05:46:35,0.0243199
2017-07-24 06:06:35,0.0325672189,2017-07-24 05:56:35,0.02408874
2017-07-24 06:16:35,0.0320301129,2017-07-24 06:06:35,0.02375887
2017-07-24 06:26:35,0.0315666193,2017-07-24 06:16:35,0.02347209
2017-07-24 06:36:35,0.0312216438,2017-07-24 06:26:35,0.02312326
2017-07-24 06:46:35,0.030750286,2017-07-24 06:36:35,0.02285797
2017-07-24 06:56:35,0.0306087155,2017-07-24 06:46:35,0.02265841
2017-07-24 07:06:35,0.0300236869,2017-07-24 06:56:35,0.02243922
2017-07-24 07:16:35,0.0291076817,2017-07-24 07:06:35,0.02219823
2017-07-24 07:26:35,0.0284563756,2017-07-24 07:16:35,0.02206812
2017-07-24 07:36:35,0.0277137215,2017-07-24 07:26:35,0.021871
2017-07-24 07:46:35,0.0274542845,2017-07-24 07:36:35,0.02165014
2017-07-24 07:56:35,0.027132361,2017-07-24 07:46:35,0.02154492
2017-07-24 08:06:35,0.0270282133,2017-07-24 07:56:35,0.02134537
2017-07-24 08:16:35,0.0271912773,2017-07-24 08:06:35,0.02112073
2017-07-24 08:26:35,0.0271740248,2017-07-24 08:16:35,0.02103962
2017-07-24 08:36:35,0.0273600772,2017-07-24 08:26:35,0.02094675
2017-07-24 08:46:35,0.0271686636,2017-07-24 08:36:35,0.0207931
2017-07-24 08:56:35,0.0265805949,2017-07-24 08:46:35,0.02065792
2017-07-24 09:06:35,0.026240817,2017-07-24 08:56:35,0.0206269
2017-07-24 09:16:35,0.0258322477,2017-07-24 09:06:35,0.02049746
2017-07-24 09:26:35,0.0255466893,2017-07-24 09:16:35,0.02036209
2017-07-24 09:36:35,0.0255873303,2017-07-24 09:26:35,0.02030618
2017-07-24 09:46:35,0.0256317502,2017-07-24 09:36:35,0.02024559
2017-07-24 09:56:35,0.0259184231,2017-07-24 09:46:35,0.0202242
2017-07-24 10:06:35,0.0258654136,2017-07-24 09:56:35,0.02002241
2017-07-24 10:16:35,0.0257217419,2017-07-24 10:06:35,0.01991962
2017-07-24 10:26:35,0.0253862841,2017-07-24 10:16:35,0.01975215
2017-07-24 10:36:35,0.0250504425,2017-07-24 10:26:35,0.01967095
2017-07-24 10:46:35,0.024800417,2017-07-24 10:36:35,0.019595
2017-07-24 10:56:35,0.0245019288,2017-07-24 10:46:35,0.01953519
2017-07-24 11:06:35,0.0242935353,2017-07-24 10:56:35,0.01947548
2017-07-24 11:16:35,0.0242386007,2017-07-24 11:06:35,0.0194111
2017-07-24 11:26:35,0.024323086,2017-07-24 11:16:35,0.01938932
2017-07-24 11:36:35,0.024402046,2017-07-24 11:26:35,0.01928682
2017-07-24 11:46:35,0.0240215128,2017-07-24 11:36:35,0.01939049
2017-07-24 11:56:35,0.0238005057,2017-07-24 11:46:35,0.01945487
2017-07-24 12:06:35,0.0236560052,2017-07-24 11:56:35,0.01948851
2017-07-24 12:16:35,0.0237131079,2017-07-24 12:06:35,0.01945642
2017-07-24 12:26:35,0.0236284258,2017-07-24 12:16:35,0.01941636
2017-07-24 12:36:35,0.0232871219,2017-07-24 12:26:35,0.01940051
2017-07-24 12:46:35,0.0233275911,2017-07-24 12:36:35,0.01938028
2017-07-24 12:56:35,0.0230813746,2017-07-24 12:46:35,0.01934848
2017-07-24 13:06:35,0.0228256744,2017-07-24 12:56:35,0.01940653
2017-07-24 13:16:35,0.0225439117,2017-07-24 13:06:35,0.0194786
2017-07-24 13:26:35,0.0225477674,2017-07-24 13:16:35,0.01957157
2017-07-24 13:36:35,0.0229092948,2017-07-24 13:26:35,0.01966765
2017-07-24 13:46:35,0.0228844667,2017-07-24 13:36:35,0.01987858
2017-07-24 13:56:35,0.0229022565,2017-07-24 13:46:35,0.02033282
2017-07-24 14:06:35,0.0228268042,2017-07-24 13:56:35,0.02053169
2017-07-24 14:16:35,0.0224811274,2017-07-24 14:06:35,0.0207011
2017-07-24 14:26:35,0.0223939322,2017-07-24 14:16:35,0.02073096
2017-07-24 14:36:35,0.0221384351,2017-07-24 14:26:35,0.02054171
2017-07-24 14:46:35,0.0218311103,2017-07-24 14:36:35,0.02058051
2017-07-24 14:56:35,0.0218872917,2017-07-24 14:46:35,0.02099712
2017-07-24 15:06:35,0.0220059321,2017-07-24 14:56:35,0.02123616
2017-07-24 15:16:35,0.0224059098,2017-07-24 15:06:35,0.02112014
2017-07-24 15:26:35,0.0225674279,2017-07-24 15:16:35,0.02102727
2017-07-24 15:36:35,0.0226234176,2017-07-24 15:26:35,0.02121214
2017-07-24 15:46:35,0.0223163813,2017-07-24 15:36:35,0.02122566
2017-07-24 15:56:35,0.0219224378,2017-07-24 15:46:35,0.02146216
2017-07-24 16:06:35,0.0213406974,2017-07-24 15:56:35,0.02189939
2017-07-24 16:16:35,0.0213061421,2017-07-24 16:06:35,0.0223937
2017-07-24 16:26:35,0.0213840465,2017-07-24 16:16:35,0.02284241
2017-07-24 16:36:35,0.0215395392,2017-07-24 16:26:35,0.02344826
2017-07-24 16:46:35,0.0211508346,2017-07-24 16:36:35,0.02395347
2017-07-24 16:56:35,0.0207656909,2017-07-24 16:46:35,0.02421555
2017-07-24 17:06:35,0.0207982585,2017-07-24 16:56:35,0.02423646
2017-07-24 17:16:35,0.0212141593,2017-07-24 17:06:35,0.0244822
2017-07-24 17:26:35,0.0217042141,2017-07-24 17:16:35,0.02490056
2017-07-24 17:36:35,0.0225018941,2017-07-24 17:26:35,0.02522323
2017-07-24 17:46:35,0.0232155978,2017-07-24 17:36:35,0.02570383
2017-07-24 17:56:35,0.0242119783,2017-07-24 17:46:35,0.02498809
2017-07-24 18:06:35,0.0249741369,2017-07-24 17:56:35,0.02426466
2017-07-24 18:16:35,0.0250784446,2017-07-24 18:06:35,0.02365423
2017-07-24 18:26:35,0.0245291916,2017-07-24 18:16:35,0.02354415
2017-07-24 18:36:35,0.0235919906,2017-07-24 18:26:35,0.02338038
2017-07-24 18:46:35,0.0233772803,2017-07-24 18:36:35,0.02340411
2017-07-24 18:56:35,0.0232910719,2017-07-24 18:46:35,0.02359238
2017-07-24 19:06:35,0.0234292938,2017-07-24 18:56:35,0.02368652
2017-07-24 19:16:35,0.0237325885,2017-07-24 19:06:35,0.02356574
2017-07-24 19:26:35,0.0241740043,2017-07-24 19:16:35,0.02321603
2017-07-24 19:36:35,0.0242980027,2017-07-24 19:26:35,0.02283531
2017-07-24 19:46:35,0.0243779761,2017-07-24 19:36:35,0.02226164
2017-07-24 19:56:35,0.0242882645,2017-07-24 19:46:35,0.02183822
2017-07-24 20:06:35,0.0242973954,2017-07-24 19:56:35,0.02158917
2017-07-24 20:16:35,0.024265321,2017-07-24 20:06:35,0.02121428
2017-07-24 20:26:35,0.0242432423,2017-07-24 20:16:35,0.02073154
2017-07-24 20:36:35,0.0238645863,2017-07-24 20:26:35,0.02029013
2017-07-24 20:46:35,0.0235552471,2017-07-24 20:36:35,0.01984862
2017-07-24 20:56:35,0.0233211255,2017-07-24 20:46:35,0.01952965
2017-07-24 21:06:35,0.022914373,2017-07-24 20:56:35,0.01921252
2017-07-24 21:16:35,0.0215516566,2017-07-24 21:06:35,0.01896075
2017-07-24 21:26:35,0.0210049077,2017-07-24 21:16:35,0.01880593
2017-07-24 21:36:35,0.0204261058,2017-07-24 21:26:35,0.01860531
2017-07-24 21:46:35,0.0203266538,2017-07-24 21:36:35,0.01852022
2017-07-24 21:56:35,0.0203491176,2017-07-24 21:46:35,0.01839029
2017-07-24 22:06:35,0.0201159104,2017-07-24 21:56:35,0.01835314
2017-07-24 22:16:35,0.0198773284,2017-07-24 22:06:35,0.01825667
2017-07-24 22:26:35,0.0196032149,2017-07-24 22:16:35,0.01825016
2017-07-24 22:36:35,0.0200040616,2017-07-24 22:26:35,0.01833739
2017-07-24 22:46:35,0.0196496908,2017-07-24 22:36:35,0.01838504
2017-07-24 22:56:35,0.019066711,2017-07-24 22:46:35,0.01827962
2017-07-24 23:06:35,0.0193895104,2017-07-24 22:56:35,0.01820299
2017-07-24 23:16:35,0.0193260586,2017-07-24 23:06:35,0.01808649
2017-07-24 23:26:35,0.0196930176,2017-07-24 23:16:35,0.01805547
2017-07-24 23:36:35,0.0195964874,2017-07-24 23:26:35,0.01806714
2017-07-24 23:46:35,0.0196913238,2017-07-24 23:36:35,0.01815894
2017-07-24 23:56:35,0.0198740045,2017-07-24 23:46:35,0.01817839
2017-07-25 00:06:35,0.0198242926,2017-07-24 23:56:35,0.01813589
2017-07-25 00:16:35,0.0200800751,2017-07-25 00:06:35,0.01814455
2017-07-25 00:26:35,0.0196720961,2017-07-25 00:16:35,0.01816147
2017-07-25 00:36:35,0.019479241,2017-07-25 00:26:35,0.01831123
2017-07-25 00:46:35,0.0190632195,2017-07-25 00:36:35,0.01848939
2017-07-25 00:56:35,0.019002952,2017-07-25 00:46:35,0.01855804
2017-07-25 01:06:35,0.0190834017,2017-07-25 00:56:35,0.01869439
2017-07-25 01:16:35,0.019005929,2017-07-25 01:06:35,0.01889063
2017-07-25 01:26:35,0.0194726731,2017-07-25 01:16:35,0.01914037
2017-07-25 01:36:35,0.0198326891,2017-07-25 01:26:35,0.01927729
2017-07-25 01:46:35,0.020135981,2017-07-25 01:36:35,0.01930617
2017-07-25 01:56:35,0.0204593979,2017-07-25 01:46:35,0.01927311
2017-07-25 02:06:35,0.0205488461,2017-07-25 01:56:35,0.01927788
2017-07-25 02:16:35,0.0206809641,2017-07-25 02:06:35,0.01931998
2017-07-25 02:26:35,0.0205726729,2017-07-25 02:16:35,0.0194007
2017-07-25 02:36:35,0.0204958772,2017-07-25 02:26:35,0.01947354
2017-07-25 02:46:35,0.0202511962,2017-07-25 02:36:35,0.01953023
2017-07-25 02:56:35,0.0200792529,2017-07-25 02:46:35,0.01955231
2017-07-25 03:06:35,0.0201176726,2017-07-25 02:56:35,0.0196517
2017-07-25 03:16:35,0.0203349599,2017-07-25 03:06:35,0.01986788
2017-07-25 03:26:35,0.0203535396,2017-07-25 03:16:35,0.01998905
2017-07-25 03:36:35,0.0202338942,2017-07-25 03:26:35,0.01993148
2017-07-25 03:46:35,0.020134552,2017-07-25 03:36:35,0.0198849
2017-07-25 03:56:35,0.0200645835,2017-07-25 03:46:35,0.0199555
2017-07-25 04:06:35,0.0199756308,2017-07-25 03:56:35,0.02017732
2017-07-25 04:16:35,0.0199450256,2017-07-25 04:06:35,0.02039846
2017-07-25 04:26:35,0.020141373,2017-07-25 04:16:35,0.02053481
2017-07-25 04:36:35,0.0204610429,2017-07-25 04:26:35,0.02070431
2017-07-25 04:46:35,0.021432321,2017-07-25 04:36:35,0.02098536
2017-07-25 04:56:35,0.0218865982,2017-07-25 04:46:35,0.0213301
2017-07-25 05:06:35,0.0224180431,2017-07-25 04:56:35,0.02161912
2017-07-25 05:16:35,0.0224404127,2017-07-25 05:06:35,0.02182364
2017-07-25 05:26:35,0.0226290209,2017-07-25 05:16:35,0.02203962
2017-07-25 05:36:35,0.02265678,2017-07-25 05:26:35,0.02237396
2017-07-25 05:46:35,0.0227709968,2017-07-25 05:36:35,0.02287275
2017-07-25 05:56:35,0.0228681969,2017-07-25 05:46:35,0.02321389
2017-07-25 06:06:35,0.0229691606,2017-07-25 05:56:35,0.02358645
2017-07-25 06:16:35,0.0233744597,2017-07-25 06:06:35,0.02405956
2017-07-25 06:26:35,0.0240513754,2017-07-25 06:16:35,0.02435257
2017-07-25 06:36:35,0.0246543686,2017-07-25 06:26:35,0.02451595
2017-07-25 06:46:35,0.0257275118,2017-07-25 06:36:35,0.02467388
2017-07-25 06:56:35,0.0265339112,2017-07-25 06:46:35,0.02466211
2017-07-25 07:06:35,0.0276285191,2017-07-25 06:56:35,0.02454483
2017-07-25 07:16:35,0.0284965698,2017-07-25 07:06:35,0.02433789
2017-07-25 07:26:35,0.0293827923,2017-07-25 07:16:35,0.02413114
2017-07-25 07:36:35,0.0297758235,2017-07-25 07:26:35,0.02398993
2017-07-25 07:46:35,0.0301039935,2017-07-25 07:36:35,0.02386196
2017-07-25 07:56:35,0.0303641397,2017-07-25 07:46:35,0.02362837
2017-07-25 08:06:35,0.0303513222,2017-07-25 07:56:35,0.02321564
2017-07-25 08:16:35,0.0302704248,2017-07-25 08:06:35,0.02270101
2017-07-25 08:26:35,0.0298294409,2017-07-25 08:16:35,0.02219989
2017-07-25 08:36:35,0.0293464934,2017-07-25 08:26:35,0.02174457
2017-07-25 08:46:35,0.028757892,2017-07-25 08:36:35,0.0212737
2017-07-25 08:56:35,0.028496609,2017-07-25 08:46:35,0.02086389
2017-07-25 09:06:35,0.0280327145,2017-07-25 08:56:35,0.02053199
2017-07-25 09:16:35,0.0274138679,2017-07-25 09:06:35,0.02014124
2017-07-25 09:26:35,0.026940811,2017-07-25 09:16:35,0.01988383
2017-07-25 09:36:35,0.0265815086,2017-07-25 09:26:35,0.01960016
2017-07-25 09:46:35,0.0262752007,2017-07-25 09:36:35,0.01939905
2017-07-25 09:56:35,0.0258169654,2017-07-25 09:46:35,0.01923732
2017-07-25 10:06:35,0.0251232614,2017-07-25 09:56:35,0.01912539
2017-07-25 10:16:35,0.0252498461,2017-07-25 10:06:35,0.01896279
2017-07-25 10:26:35,0.02456254,2017-07-25 10:16:35,0.01877248
2017-07-25 10:36:35,0.0244247516,2017-07-25 10:26:35,0.01861435
2017-07-25 10:46:35,0.0240191491,2017-07-25 10:36:35,0.01851691
2017-07-25 10:56:35,0.0238630507,2017-07-25 10:46:35,0.01838212
2017-07-25 11:06:35,0.0235074648,2017-07-25 10:56:35,0.01827039
2017-07-25 11:16:35,0.0231786448,2017-07-25 11:06:35,0.0181321
2017-07-25 11:26:35,0.0230601138,2017-07-25 11:16:35,0.01801307
2017-07-25 11:36:35,0.0226191642,2017-07-25 11:26:35,0.01786476
2017-07-25 11:46:35,0.0221893458,2017-07-25 11:36:35,0.01777967
2017-07-25 11:56:35,0.0222313667,2017-07-25 11:46:35,0.01775059
2017-07-25 12:06:35,0.0212816706,2017-07-25 11:56:35,0.01763069
2017-07-25 12:16:35,0.0209474021,2017-07-25 12:06:35,0.01752702
2017-07-25 12:26:35,0.0202820175,2017-07-25 12:16:35,0.01745953
2017-07-25 12:36:35,0.020244038,2017-07-25 12:26:35,0.0174217
2017-07-25 12:46:35,0.0197816843,2017-07-25 12:36:35,0.01738514
2017-07-25 12:56:35,0.0196880432,2017-07-25 12:46:35,0.01742384
2017-07-25 13:06:35,0.0199130997,2017-07-25 12:56:35,0.01740916
2017-07-25 13:16:35,0.0198754677,2017-07-25 13:06:35,0.01737473
2017-07-25 13:26:35,0.0199127159,2017-07-25 13:16:35,0.01734653
2017-07-25 13:36:35,0.0198796519,2017-07-25 13:26:35,0.01729615
2017-07-25 13:46:35,0.0196746864,2017-07-25 13:36:35,0.01734517
2017-07-25 13:56:35,0.0195910792,2017-07-25 13:46:35,0.01734439
2017-07-25 14:06:35,0.0193542868,2017-07-25 13:56:35,0.01744407
2017-07-25 14:16:35,0.0191991775,2017-07-25 14:06:35,0.01741373
2017-07-25 14:26:35,0.0184958899,2017-07-25 14:16:35,0.01747635
2017-07-25 14:36:35,0.0188091743,2017-07-25 14:26:35,0.01743512
2017-07-25 14:46:35,0.0189439035,2017-07-25 14:36:35,0.01734769
2017-07-25 14:56:35,0.0191085659,2017-07-25 14:46:35,0.01728215
2017-07-25 15:06:35,0.0193710796,2017-07-25 14:56:35,0.01735732
2017-07-25 15:16:35,0.0168651717,2017-07-25 15:06:35,0.01728147
2017-07-25 15:26:35,0.0199966111,2017-07-25 15:16:35,0.01729625
2017-07-25 15:36:35,0.0221296541,2017-07-25 15:26:35,0.0173828
2017-07-25 15:46:35,0.0233768481,2017-07-25 15:36:35,0.01761104
2017-07-25 15:56:35,0.0236341907,2017-07-25 15:46:35,0.01765267
2017-07-25 16:06:35,0.0233443996,2017-07-25 15:56:35,0.01781099
2017-07-25 16:16:35,0.0227649373,2017-07-25 16:06:35,0.01803018
2017-07-25 16:26:35,0.0216529857,2017-07-25 16:16:35,0.018178
2017-07-25 16:36:35,0.0198182121,2017-07-25 16:26:35,0.01827097
2017-07-25 16:46:35,0.0181377883,2017-07-25 16:36:35,0.01862855
2017-07-25 16:56:35,0.0150106952,2017-07-25 16:46:35,0.01892837
2017-07-25 17:06:35,0.0170855181,2017-07-25 16:56:35,0.01911751
2017-07-25 17:16:35,0.0170062993,2017-07-25 17:06:35,0.01942472
2017-07-25 17:26:35,0.0167649924,2017-07-25 17:16:35,0.01986156
2017-07-25 17:36:35,0.0172825244,2017-07-25 17:26:35,0.02023198
2017-07-25 17:46:35,0.0176252299,2017-07-25 17:36:35,0.02063332
2017-07-25 17:56:35,0.0182096591,2017-07-25 17:46:35,0.02105508
2017-07-25 18:06:35,0.0192277878,2017-07-25 17:56:35,0.02146372
2017-07-25 18:16:35,0.0190997983,2017-07-25 18:06:35,0.02169916
2017-07-25 18:26:35,0.0196874399,2017-07-25 18:16:35,0.02174214
2017-07-25 18:36:35,0.0192371707,2017-07-25 18:26:35,0.02171618
2017-07-25 18:46:35,0.0186161222,2017-07-25 18:36:35,0.02178133
2017-07-25 18:56:35,0.0186978737,2017-07-25 18:46:35,0.02173524
2017-07-25 19:06:35,0.0180710222,2017-07-25 18:56:35,0.02154201
2017-07-25 19:16:35,0.0184416368,2017-07-25 19:06:35,0.02126845
2017-07-25 19:26:35,0.0187103541,2017-07-25 19:16:35,0.02098565
2017-07-25 19:36:35,0.0190557418,2017-07-25 19:26:35,0.02069527
2017-07-25 19:46:35,0.0191439097,2017-07-25 19:36:35,0.0203831
2017-07-25 19:56:35,0.0190204825,2017-07-25 19:46:35,0.02010526
2017-07-25 20:06:35,0.0198144369,2017-07-25 19:56:35,0.01972249
2017-07-25 20:16:35,0.0196095417,2017-07-25 20:06:35,0.01930997
2017-07-25 20:26:35,0.0192096472,2017-07-25 20:16:35,0.01887167
2017-07-25 20:36:35,0.018820648,2017-07-25 20:26:35,0.01842744
2017-07-25 20:46:35,0.0182526906,2017-07-25 20:36:35,0.01797407
2017-07-25 20:56:35,0.0180642668,2017-07-25 20:46:35,0.01753665
2017-07-25 21:06:35,0.0176238679,2017-07-25 20:56:35,0.01715534
2017-07-25 21:16:35,0.0175759894,2017-07-25 21:06:35,0.0168458
2017-07-25 21:26:35,0.0175526462,2017-07-25 21:16:35,0.01662991
2017-07-25 21:36:35,0.0186526842,2017-07-25 21:26:35,0.01649347
2017-07-25 21:46:35,0.0192681477,2017-07-25 21:36:35,0.0163756
2017-07-25 21:56:35,0.0188384139,2017-07-25 21:46:35,0.01630121
2017-07-25 22:06:35,0.0190441111,2017-07-25 21:56:35,0.01625171
2017-07-25 22:16:35,0.0187660359,2017-07-25 22:06:35,0.01623012
2017-07-25 22:26:35,0.0185456624,2017-07-25 22:16:35,0.01611206
2017-07-25 22:36:35,0.0185220853,2017-07-25 22:26:35,0.01608337
2017-07-25 22:46:35,0.0181067112,2017-07-25 22:36:35,0.01606655
2017-07-25 22:56:35,0.0182367849,2017-07-25 22:46:35,0.01601754
2017-07-25 23:06:35,0.0179589783,2017-07-25 22:56:35,0.01602473
2017-07-25 23:16:35,0.0187010252,2017-07-25 23:06:35,0.01598087
2017-07-25 23:26:35,0.0180383635,2017-07-25 23:16:35,0.01596201
2017-07-25 23:36:35,0.0174283688,2017-07-25 23:26:35,0.01599488
2017-07-25 23:46:35,0.0174761755,2017-07-25 23:36:35,0.01607657
2017-07-25 23:56:35,0.0172558397,2017-07-25 23:46:35,0.01612733
2017-07-26 00:06:35,0.0172080563,2017-07-25 23:56:35,0.0161178
2017-07-26 00:16:35,0.0174963662,2017-07-26 00:06:35,0.01611119
2017-07-26 00:26:35,0.0173076115,2017-07-26 00:16:35,0.01609475
2017-07-26 00:36:35,0.0176906559,2017-07-26 00:26:35,0.01606927
2017-07-26 00:46:35,0.0181223435,2017-07-26 00:36:35,0.01603825
2017-07-26 00:56:35,0.0189422839,2017-07-26 00:46:35,0.01602658
2017-07-26 01:06:35,0.0188304238,2017-07-26 00:56:35,0.0160611
2017-07-26 01:16:35,0.0187343672,2017-07-26 01:06:35,0.01602716
2017-07-26 01:26:35,0.0185131717,2017-07-26 01:16:35,0.01611702
2017-07-26 01:36:35,0.0182486342,2017-07-26 01:26:35,0.01609913
2017-07-26 01:46:35,0.0177919818,2017-07-26 01:36:35,0.01612188
2017-07-26 01:56:35,0.0174179841,2017-07-26 01:46:35,0.016153
2017-07-26 02:06:35,0.0172527801,2017-07-26 01:56:35,0.01616399
2017-07-26 02:16:35,0.0174018044,2017-07-26 02:06:35,0.01616156
2017-07-26 02:26:35,0.0173641445,2017-07-26 02:16:35,0.01612062
2017-07-26 02:36:35,0.0175093931,2017-07-26 02:26:35,0.01613832
2017-07-26 02:46:35,0.0187414216,2017-07-26 02:36:35,0.01609125
2017-07-26 02:56:35,0.0192813468,2017-07-26 02:46:35,0.01616127
2017-07-26 03:06:35,0.0194609448,2017-07-26 02:56:35,0.01619219
2017-07-26 03:16:35,0.0197280985,2017-07-26 03:06:35,0.0161674
2017-07-26 03:26:35,0.0197699829,2017-07-26 03:16:35,0.01618908
2017-07-26 03:36:35,0.0192656039,2017-07-26 03:26:35,0.01628225
2017-07-26 03:46:35,0.0191865136,2017-07-26 03:36:35,0.01622818
2017-07-26 03:56:35,0.0186174479,2017-07-26 03:46:35,0.01625803
2017-07-26 04:06:35,0.0181414655,2017-07-26 03:56:35,0.01626377
2017-07-26 04:16:35,0.0177794264,2017-07-26 04:06:35,0.01630559
2017-07-26 04:26:35,0.0182289434,2017-07-26 04:16:35,0.01645972
2017-07-26 04:36:35,0.0181865096,2017-07-26 04:26:35,0.01647577
2017-07-26 04:46:35,0.0180080597,2017-07-26 04:36:35,0.01655162
2017-07-26 04:56:35,0.0178322043,2017-07-26 04:46:35,0.01656932
2017-07-26 05:06:35,0.0175100577,2017-07-26 04:56:35,0.01653859
2017-07-26 05:16:35,0.0171603363,2017-07-26 05:06:35,0.01660219
2017-07-26 05:26:35,0.0173841237,2017-07-26 05:16:35,0.016676
2017-07-26 05:36:35,0.0175515932,2017-07-26 05:26:35,0.01669672
