"Intl Download, x; Intl Upload, x","Intl Download, y","Intl Upload, y","local Download, x; local Upload, x","local Download, y","local Upload, y"
2017-04-16T20:40:06.582825,21458927.69042907,4487114.719043193,2017-04-16T20:40:06.599549,17292464.422159307,11785350.350451622
2017-04-16T21:00:06.724893,15576864.98513549,4987043.541831992,2017-04-16T21:00:06.742858,13694256.443158604,7212436.910151276
2017-04-16T21:20:07.075678,16956436.995213866,4690781.326706637,2017-04-16T21:20:07.064570,16036161.67796739,8910552.033259226
2017-04-16T21:40:07.129971,16766529.13662947,4927340.5937017035,2017-04-16T21:40:07.112652,15299935.38618378,8821907.839278823
2017-04-16T22:00:06.778402,16666309.0613608,4708941.640723822,2017-04-16T22:00:06.767421,16049123.589272322,9261586.549408896
2017-04-16T22:20:06.990602,12098000.408206047,2905704.1062414236,2017-04-16T22:20:07.067715,16308774.141739933,8379132.221689843
2017-04-16T22:40:06.942759,14438345.957107255,4666205.86137147,2017-04-16T22:40:06.945704,16506572.050370555,11009879.880545082
2017-04-16T23:00:07.052198,18119005.137574647,4810239.179326755,2017-04-16T23:00:07.044058,15604266.147460515,9540428.503244622
2017-04-16T23:20:06.291397,11941157.36819591,2508426.2874842286,2017-04-16T23:20:06.301551,14762266.979919493,11263454.882479113
2017-04-16T23:40:06.741171,18833548.79020633,4850422.153039588,2017-04-16T23:40:06.749504,16227035.714016588,9128186.2074513
2017-04-17T00:00:06.353728,13191668.524517575,4988265.2381703835,2017-04-17T00:00:06.363706,15309002.22585202,10596734.503267456
2017-04-17T00:20:06.533592,17020372.97336242,3202100.0201546643,2017-04-17T00:20:06.546252,17072957.296954885,11263024.531751528
2017-04-17T00:40:06.437528,18861342.865816526,4655338.959487028,2017-04-17T00:40:06.458731,16254492.174692284,9253823.096801553
2017-04-17T01:00:07.124044,17237838.691348974,4973811.685425005,2017-04-17T01:00:07.136074,15962333.676824525,8860790.63601695
2017-04-17T01:20:06.354384,17459317.236697324,2605770.8500719485,2017-04-17T01:20:06.369527,16113452.158096267,8711693.315029265
2017-04-17T01:40:06.666986,17028794.294558086,4864615.040886672,2017-04-17T01:40:06.652270,15849964.673237635,9125463.693599157
2017-04-17T02:00:06.490773,15639927.138775798,5091833.755012087,2017-04-17T02:00:06.464386,15255459.617325338,8472942.129508002
2017-04-17T02:20:06.132047,9534727.40895533,4478886.975718037,2017-04-17T02:20:06.121939,20655425.406254184,6554917.253291771
2017-04-17T02:40:06.621090,18161501.636206456,4599817.837115735,2017-04-17T02:40:06.640020,16674408.358885398,9622768.818664692
2017-04-17T03:00:06.326440,14902362.98185909,4989832.104297786,2017-04-17T03:00:06.292711,15056323.42470333,8122484.904084307
2017-04-17T03:20:07.084568,18355693.27627035,3789280.2891948563,2017-04-17T03:20:07.114997,15380857.62265776,8560472.683904272
2017-04-17T03:40:07.205062,19956611.361024767,4603589.02713606,2017-04-17T03:40:07.220560,17456873.3144111,9953291.466523217
2017-04-17T04:00:06.583819,18952491.92520652,4454239.758638701,2017-04-17T04:00:06.598032,16626620.525266213,10442948.691673288
2017-04-17T04:20:06.963547,17952015.390714705,4868650.409065796,2017-04-17T04:20:06.978316,16248303.298108492,9102973.176494578
2017-04-17T04:40:07.286862,20158200.525578346,4423873.9369315,2017-04-17T04:40:07.278545,17118944.741900958,11807604.707984395
2017-04-17T05:00:06.449449,16116687.939500464,4788246.332133046,2017-04-17T05:00:06.467145,15756172.41653715,8855442.091533033
2017-04-17T05:20:07.088100,18626681.06141988,2572782.372896206,2017-04-17T05:20:07.070276,16069555.37332775,9774098.033545556
2017-04-17T05:40:07.050028,17198925.135577466,4924727.943823563,2017-04-17T05:40:07.034294,16991270.174559705,9653723.006843897
2017-04-17T06:00:07.335265,16069046.05424606,5208896.409184282,2017-04-17T06:00:06.997041,15108448.86552245,6643710.636222857
2017-04-17T06:20:06.699657,16742404.880511215,4901227.064226679,2017-04-17T06:20:06.681585,15526454.664496304,8134733.052545405
2017-04-17T06:40:07.112414,19399627.47621516,4831277.730638943,2017-04-17T06:40:07.105921,16720399.15970671,9295844.446062047
2017-04-17T07:00:06.730922,19142555.511225186,4564956.258568025,2017-04-17T07:00:06.746336,16075346.558060035,9824243.288287934
2017-04-17T07:20:06.606982,19156739.448487546,4802928.254811923,2017-04-17T07:20:06.601429,16659530.685275504,10781663.613103887
2017-04-17T07:40:06.293685,15671580.545810172,4710063.210687203,2017-04-17T07:40:06.306775,17827823.87892749,8785505.351311918
2017-04-17T08:00:06.812827,17956924.916156594,4790165.270466877,2017-04-17T08:00:06.803044,16168737.933837853,9345832.361649437
2017-04-17T08:20:07.258301,18499511.59031564,4697768.842557072,2017-04-17T08:20:07.266794,16468656.44669549,9979513.326358844
2017-04-17T08:40:06.431743,18293729.85268378,4600512.097231235,2017-04-17T08:40:06.447169,15528600.835911537,9052829.61956034
2017-04-17T09:00:06.686327,19322660.904179294,4605693.332993864,2017-04-17T09:00:06.698659,15211894.72873939,9989243.169318443
2017-04-17T09:20:07.178635,19950697.118361603,4404806.865555878,2017-04-17T09:20:07.171087,17024984.304137226,11764942.556706212
2017-04-17T09:40:06.934554,19598044.849003915,4346766.455605112,2017-04-17T09:40:06.936584,16494502.931346035,12493870.447361607
2017-04-17T10:00:06.924873,17717354.037859205,4655611.739662516,2017-04-17T10:00:06.934094,15269482.801205935,8256161.911992743
2017-04-17T10:20:07.149723,18323837.024910826,4737567.816858844,2017-04-17T10:20:07.143139,13791781.602594825,9455124.583513638
2017-04-17T10:40:06.853301,20201697.68847868,4552515.565456248,2017-04-17T10:40:06.844552,16998351.098131,11813839.810212536
2017-04-17T11:00:07.331449,19897920.21893396,4294864.507793684,2017-04-17T11:00:07.343517,16924928.0693561,10507268.278628923
2017-04-17T11:20:06.690800,17825922.28124966,4663643.810567122,2017-04-17T11:20:06.703115,16769931.250611104,5493274.414825389
2017-04-17T11:40:06.459679,16601816.276378054,4517963.918568479,2017-04-17T11:40:06.450248,16006866.37869848,9136786.39133264
2017-04-17T12:00:06.914718,14311879.356557555,4705586.222017172,2017-04-17T12:00:06.904581,15115312.093367515,10392611.761752076
2017-04-17T12:20:07.043927,13512375.57096284,4765144.759006908,2017-04-17T12:20:07.024849,16131145.804334395,10491763.435193172
2017-04-17T12:40:06.277154,18993245.44746962,4625682.545731361,2017-04-17T12:40:06.308345,15757700.709736684,10757747.568423796
2017-04-17T13:00:07.488374,12468449.031813748,5032152.340847647,2017-04-17T13:00:07.273534,14793672.522705715,8735174.899412494
2017-04-17T13:20:07.070655,19998180.66038581,4443393.3189138165,2017-04-17T13:20:07.081538,16977973.473410767,11510794.49025138
2017-04-17T13:40:06.367445,17024604.615672614,5099958.743078215,2017-04-17T13:40:06.358800,15987221.533454604,7040528.912019308
2017-04-17T14:00:06.517324,18337499.439151216,4513180.686105735,2017-04-17T14:00:06.522641,16406170.564838935,8025981.697783455
2017-04-17T14:20:06.740785,17708289.320153434,4559998.597886829,2017-04-17T14:20:06.732218,16066905.595981982,10285598.76698012
2017-04-17T14:40:06.568420,22368293.395915,5201310.274522268,2017-04-17T14:40:06.559601,17342706.85269373,14995747.54899276
2017-04-17T15:00:07.117414,20280238.92589832,7946037.385049264,2017-04-17T15:00:07.126008,28637760.59264521,16462595.798581608
2017-04-17T15:20:06.380712,20280883.43969779,4490513.777634255,2017-04-17T15:20:06.397177,17217433.00330011,12085509.990660414
2017-04-17T15:40:07.089220,21143908.805561025,4372627.005532267,2017-04-17T15:40:07.080427,17575933.85465388,11647496.136005338
2017-04-17T16:00:11.347854,8884486.32108953,3274799.6061310004,2017-04-17T16:00:11.336439,11886195.703991767,4209666.036060566
2017-04-17T16:20:07.242948,19628383.922301814,4226746.188611945,2017-04-17T16:20:07.228861,17051812.988828905,11019519.318772163
2017-04-17T16:40:07.254293,16775418.618963195,4447361.72800791,2017-04-17T16:40:07.263129,15761627.09710122,8057449.309089713
2017-04-17T17:00:06.603942,18855821.053782847,4770866.507644764,2017-04-17T17:00:06.612876,16462281.622994345,9280822.976431023
2017-04-17T17:20:06.541700,17368881.26472692,4836711.125494423,2017-04-17T17:20:06.560331,15741510.534818985,8770634.011010703
2017-04-17T17:40:06.944772,17301991.115794465,11351896.506200245,2017-04-17T17:40:06.934702,19237033.870033447,4588381.4011579715
2017-04-17T18:00:06.584841,14366712.502718804,6591297.644505062,2017-04-17T18:00:06.593482,14363029.63470184,7644752.549878567
2017-04-17T18:20:06.773102,17873629.235663846,4587530.881208058,2017-04-17T18:20:06.754353,15100724.515405865,9535527.901000157
2017-04-17T18:40:06.971646,16411122.958398614,4672621.588846724,2017-04-17T18:40:06.977044,15297079.622905402,8277900.811906068
2017-04-17T19:00:06.828655,15814843.087850258,4793117.2334598135,2017-04-17T19:00:06.818839,15874598.181938116,9342756.16382398
2017-04-17T19:20:06.523522,17994914.020243518,4925688.877938092,2017-04-17T19:20:06.514035,15042829.95464634,10984148.16296222
2017-04-17T19:40:06.174653,20749098.624132536,4719652.752276937,2017-04-17T19:40:06.191527,14265875.942325473,11913007.124854652
2017-04-17T20:00:06.773495,19497344.396244586,5357307.082532277,2017-04-17T20:00:06.861837,12270921.03124412,11717064.078313427
2017-04-17T20:20:06.632561,18038909.87073102,4552669.362498705,2017-04-17T20:20:06.621479,16941057.352001835,10834041.312698353
2017-04-17T20:40:07.196075,19813463.803056106,4510198.163459488,2017-04-17T20:40:07.178400,16033260.291075302,10530228.823647724
2017-04-17T21:00:06.878513,20318415.2932693,4651633.883510973,2017-04-17T21:00:06.867068,12610293.493553234,11623329.22852818
2017-04-17T21:20:06.630320,17982594.496330082,4639546.958762676,2017-04-17T21:20:06.611551,15875579.803877184,9765266.799210813
2017-04-17T21:40:06.462202,17821478.79234551,4805289.615836705,2017-04-17T21:40:06.478801,15601596.657657,9213410.819788627
2017-04-17T22:00:06.364528,16846123.81243257,4796556.844881977,2017-04-17T22:00:06.254898,15899192.07697302,10848260.40064503
2017-04-17T22:20:06.618028,18817247.453820385,4497827.157169882,2017-04-17T22:20:06.629216,16813580.115095787,10928480.660494508
2017-04-17T22:40:06.454706,17309529.215800542,4756019.808017711,2017-04-17T22:40:06.461350,15845290.213100996,9955296.3741711
2017-04-17T23:00:06.563615,18969585.69015615,4400611.381891977,2017-04-17T23:00:06.571564,16802562.563017886,9940820.78397054
2017-04-17T23:20:06.503354,17123659.37016263,4604804.465753259,2017-04-17T23:20:06.486990,16544553.640548134,8386771.040254919
2017-04-17T23:40:07.090726,16983061.931498233,4517862.003650533,2017-04-17T23:40:07.101992,17141993.324751098,10929265.19152378
2017-04-18T00:00:06.582466,19170764.02585552,4577029.785199828,2017-04-18T00:00:06.596828,16141164.60634099,10937764.15231032
2017-04-18T00:20:06.854064,20910243.80392796,4190357.6929407683,2017-04-18T00:20:06.862654,16679006.988018807,12717120.336595165
2017-04-18T00:40:06.774661,17085041.025070123,4673667.049727294,2017-04-18T00:40:06.787943,15536283.974542072,8478537.529413274
2017-04-18T01:00:06.811235,12004450.887136772,4551564.673114317,2017-04-18T01:00:06.847675,12217800.812393818,8665796.674857857
2017-04-18T01:20:06.122225,21463704.972195294,4406395.210601062,2017-04-18T01:20:06.183830,17333796.926681794,12668175.954237605
2017-04-18T01:40:06.602560,18821526.96180708,4664499.542019856,2017-04-18T01:40:06.591577,15780370.26445589,9724026.702607792
2017-04-18T02:00:07.164368,17946026.161264833,4616366.241790013,2017-04-18T02:00:07.184115,16216361.793622142,9136869.633686952
2017-04-18T02:20:06.914747,17895709.904648736,4836232.18240438,2017-04-18T02:20:06.920751,16011696.008662885,9277043.3601387
2017-04-18T02:40:06.716407,19299064.106296666,4741524.279057869,2017-04-18T02:40:06.701564,15887682.446575658,9051967.55410714
2017-04-18T03:00:06.726793,20579208.23816709,4303366.602521873,2017-04-18T03:00:06.736685,16869511.626398314,12450136.256478015
2017-04-18T03:20:06.922211,18766389.012978204,4778867.492390868,2017-04-18T03:20:06.937299,15810221.179567413,9079549.287318658
2017-04-18T03:40:06.828426,20637684.874370527,4346494.559038406,2017-04-18T03:40:06.819155,16704804.421051478,12361160.44772384
2017-04-18T04:00:06.611277,12544577.54787718,4510122.9929308435,2017-04-18T04:00:06.615608,15771356.86166143,8560939.179180559
2017-04-18T04:20:07.269244,14063423.31726496,4595414.081422303,2017-04-18T04:20:07.655154,16316176.18930983,11653416.64001682
2017-04-18T04:40:06.533456,17175406.6828374,4633289.764796517,2017-04-18T04:40:06.550732,15706910.101530256,8696088.98095196
2017-04-18T05:00:06.921062,15611639.68553624,5095693.28170321,2017-04-18T05:00:06.940624,13323549.606245955,7863406.745741254
2017-04-18T05:20:06.944811,11651451.78405772,4628922.365749328,2017-04-18T05:20:06.951009,16980038.692077972,10734232.613529207
2017-04-18T05:40:06.448800,18610091.398755863,4671580.632591627,2017-04-18T05:40:06.458930,15568789.8765695,9388991.11531618
2017-04-18T06:00:07.104210,13031428.44539301,4807069.543058196,2017-04-18T06:00:07.114935,14656588.138317753,8312686.526292072
2017-04-18T06:20:07.257811,18251775.422916874,4561798.422667114,2017-04-18T06:20:08.260805,16663753.06946821,9266195.736251393
2017-04-18T06:40:07.050565,19386268.8582758,4788110.104661028,2017-04-18T06:40:07.066209,16784103.963263635,10490728.035204627
2017-04-18T07:00:06.738633,19824624.450171866,4753544.29030929,2017-04-18T07:00:06.725422,17118960.044730008,13106913.193223925
2017-04-18T07:20:06.603986,18827537.67618784,4478220.2295504855,2017-04-18T07:20:06.620545,17179539.88030109,10248042.956735864
2017-04-18T07:40:06.649884,17511946.078131106,4609172.986181822,2017-04-18T07:40:06.630038,16270173.846286327,9689772.484700432
2017-04-18T08:00:07.500557,21081300.72017207,4211916.507069393,2017-04-18T08:00:07.505994,17288936.76916187,6971898.894311013
2017-04-18T08:20:06.375419,12739645.224361885,4758997.08061527,2017-04-18T08:20:06.365864,16237186.483535672,12274510.98061006
2017-04-18T08:40:06.521298,15529648.433411542,5442482.356672098,2017-04-18T08:40:06.284439,14998112.825213308,8228662.287744152
2017-04-18T09:00:06.395313,19931417.118524734,4609602.5329120485,2017-04-18T09:00:06.409303,17733141.27513587,13121381.888618015
2017-04-18T09:20:06.563254,19270245.99949124,4514940.659452422,2017-04-18T09:20:06.580935,17474293.153426357,11645947.183934687
2017-04-18T09:40:06.522317,18091289.062950693,4530446.798279752,2017-04-18T09:40:06.527461,16945102.28295945,12826663.721459605
2017-04-18T10:00:06.279472,17880526.871416524,4469205.774935813,2017-04-18T10:00:06.260604,17170724.882387865,10935518.340814134
2017-04-18T10:20:06.726966,18232209.690820284,5011526.49585218,2017-04-18T10:20:06.738117,14836017.106937826,8779734.848149449
2017-04-18T10:40:06.428383,18272777.913014848,4887269.354814697,2017-04-18T10:40:06.424511,16372072.413558625,12254787.279726353
2017-04-18T11:00:06.806321,20385652.885826245,4631893.983742405,2017-04-18T11:00:06.808072,16884872.297803313,11134656.31827082
2017-04-18T11:20:06.457247,20635874.201888643,4450530.620111462,2017-04-18T11:20:06.759022,17877274.949354727,13753726.53430416
2017-04-18T11:40:06.083435,17490248.166242424,4798155.97610102,2017-04-18T11:40:06.098250,16248540.50601448,7390598.735857609
2017-04-18T12:00:06.567195,20066373.90192226,4568448.357643486,2017-04-18T12:00:06.585696,14934860.69268645,11812456.986366047
2017-04-18T12:20:07.116922,17475979.11233973,5700711.379688692,2017-04-18T12:20:07.124482,15646694.759338433,9227730.31849776
2017-04-18T12:40:06.538286,18906381.20227603,4450621.074398548,2017-04-18T12:40:06.526512,17368531.156254627,9928627.160361322
2017-04-18T13:00:06.372610,20699616.904225,4660588.248676816,2017-04-18T13:00:06.401069,17069857.95229982,12425606.97542854
2017-04-18T13:20:06.354302,19750314.17039846,4561860.467892879,2017-04-18T13:20:06.370473,17337852.816302367,8146267.507333743
2017-04-18T13:40:06.780956,18988905.73858121,4545806.643937697,2017-04-18T13:40:07.765419,16988450.62556181,11499884.453821804
2017-04-18T14:00:07.159188,21195185.609145086,4673602.939085648,2017-04-18T14:00:07.144647,18006007.10681573,11936682.011682436
2017-04-18T14:20:06.877182,20028120.937850405,4663825.344350445,2017-04-18T14:20:06.897255,15516664.193974048,12368374.57842958
2017-04-18T14:40:07.153924,18933075.984826714,4780966.7055737935,2017-04-18T14:40:07.142884,16635350.050743015,9806653.448427824
2017-04-18T15:00:06.815707,17261791.830996633,4893404.995601215,2017-04-18T15:00:07.563988,14038460.240284618,12232049.933038482
2017-04-18T15:20:06.205502,19751585.817122925,4824086.1086388165,2017-04-18T15:20:06.219365,16822237.04334868,10938385.19830037
2017-04-18T15:40:07.108841,20102336.803335525,4660433.251219427,2017-04-18T15:40:06.843457,17180299.037070133,11333747.687007286
2017-04-18T16:00:06.739257,21185355.19832206,6261364.603909385,2017-04-18T16:00:06.733019,20700861.807678577,19222539.327300675
2017-04-18T16:20:06.455629,21880512.90754257,5360914.160969885,2017-04-18T16:20:06.445169,17369099.75383607,13964449.697158098
2017-04-18T16:40:06.265475,21974803.61581358,4706908.950763524,2017-04-18T16:40:06.277825,14920383.983865835,12687574.31652587
2017-04-18T17:00:06.823785,19953331.77171897,4574969.42843193,2017-04-18T17:00:06.815384,17312276.000216506,12858057.679492345
2017-04-18T17:20:06.134913,18411063.972268816,4565141.029522377,2017-04-18T17:20:06.148474,16392199.576695098,9243343.509614894
2017-04-18T17:40:07.001190,18816840.723896906,4791247.656983751,2017-04-18T17:40:06.992329,15801366.942640945,9639999.29135444
