"Temperature, x; Humidity, x; Total VOC), x; Barometric pressure, x","Temperature, y","Humidity, y","Total VOC), y","Barometric pressure, y"
2018-01-11 12:59:32,18.5,55.7,18,1018.7
2018-01-11 13:00:32,18.5,55.7,19,1018.7
2018-01-11 13:01:32,18.5,55.7,19,1018.8
2018-01-11 13:02:32,18.5,55.7,19,1018.8
2018-01-11 13:03:33,18.5,55.7,18,1018.8
2018-01-11 13:04:33,18.5,55.6,18,1018.8
2018-01-11 13:05:33,18.5,55.7,15,1018.8
2018-01-11 13:06:33,18.5,55.7,17,1018.8
2018-01-11 13:07:33,18.5,55.7,15,1018.8
2018-01-11 13:08:34,18.5,55.7,17,1018.8
2018-01-11 13:09:34,18.6,55.9,18,1018.8
2018-01-11 13:10:34,18.6,55.7,15,1018.8
2018-01-11 13:11:34,18.6,55.6,15,1018.8
2018-01-11 13:12:34,18.6,55.6,15,1018.8
2018-01-11 13:13:35,18.6,55.7,15,1018.8
2018-01-11 13:14:35,18.6,55.6,17,1018.8
2018-01-11 13:15:35,18.6,55.7,15,1018.8
2018-01-11 13:16:35,18.6,55.6,13,1018.8
2018-01-11 13:17:35,18.6,55.7,13,1018.8
2018-01-11 13:18:36,18.6,55.7,14,1018.8
2018-01-11 13:19:36,18.7,55.6,13,1018.8
2018-01-11 13:20:36,18.7,55.6,12,1018.8
2018-01-11 13:21:36,18.7,55.5,12,1018.8
2018-01-11 13:22:37,18.7,55.6,12,1018.8
2018-01-11 13:23:37,18.7,55.6,11,1018.8
2018-01-11 13:24:37,18.7,55.6,65,1018.8
2018-01-11 13:25:37,18.7,55.9,56,1018.8
2018-01-11 13:26:37,18.7,55.8,47,1018.8
2018-01-11 13:27:38,18.8,55.6,29,1018.7
2018-01-11 13:28:38,18.8,55.8,78,1018.8
2018-01-11 13:29:38,18.8,55.6,83,1018.8
2018-01-11 13:30:38,18.8,55.7,85,1018.8
2018-01-11 13:31:38,18.8,55.7,89,1018.8
2018-01-11 13:32:39,18.8,55.7,87,1018.8
2018-01-11 13:33:39,18.8,55.8,86,1018.8
2018-01-11 13:34:39,18.8,55.7,84,1018.8
2018-01-11 13:35:40,18.8,55.7,84,1018.8
2018-01-11 13:36:40,18.8,55.7,82,1018.8
2018-01-11 13:37:40,18.8,55.6,80,1018.8
2018-01-11 13:38:40,18.8,55.8,82,1018.8
2018-01-11 13:39:42,18.9,55.7,80,1018.8
2018-01-11 13:40:44,18.9,55.7,79,1018.8
2018-01-11 13:41:44,18.9,55.7,79,1018.8
2018-01-11 13:42:44,18.9,55.6,78,1018.8
2018-01-11 13:43:45,18.9,55.8,77,1018.8
2018-01-11 13:44:46,18.9,55.7,77,1018.8
2018-01-11 13:45:47,18.9,55.7,77,1018.8
2018-01-11 13:46:47,18.9,55.6,77,1018.8
2018-01-11 13:47:47,18.9,55.7,76,1018.8
2018-01-11 13:48:48,18.9,55.7,76,1018.9
2018-01-11 13:49:48,18.9,55.7,74,1018.8
2018-01-11 13:50:48,18.9,55.6,76,1018.9
2018-01-11 13:51:48,18.9,55.6,74,1018.9
2018-01-11 13:52:49,19,55.6,74,1018.9
2018-01-11 13:53:49,19,55.7,74,1018.9
2018-01-11 13:54:49,18.9,55.7,73,1018.9
2018-01-11 13:55:50,18.9,55.8,73,1018.9
2018-01-11 13:56:50,19,55.7,73,1018.9
2018-01-11 13:57:50,19,55.7,73,1018.9
2018-01-11 13:58:51,19,55.7,73,1018.9
2018-01-11 13:59:51,19,55.8,61,1019
2018-01-11 14:00:51,19,55.7,74,1019
2018-01-11 14:01:51,19,55.7,73,1019
2018-01-11 14:02:52,19,55.7,74,1019
2018-01-11 14:03:52,19,55.7,74,1019
2018-01-11 14:04:52,19,55.7,74,1019
2018-01-11 14:05:53,19,55.6,73,1019
2018-01-11 14:06:53,19,55.6,73,1019.1
2018-01-11 14:16:30,19,55.6,1,1019.2
2018-01-11 14:17:31,19,55.6,1,1019.2
2018-01-11 14:18:31,19,55.6,1,1019.2
2018-01-11 14:19:31,19,55.6,1,1019.3
2018-01-11 14:20:32,19,55.7,0,1019.3
2018-01-11 14:21:32,19,55.6,1,1019.3
2018-01-11 14:22:32,19,55.6,1,1019.3
2018-01-11 14:23:32,19,55.6,1,1019.3
2018-01-11 14:24:32,19,55.6,1,1019.3
2018-01-11 14:25:33,19,55.7,1,1019.3
2018-01-11 14:26:33,19,55.7,0,1019.3
2018-01-11 14:27:33,19,55.7,0,1019.3
2018-01-11 14:28:33,19,55.5,0,1019.3
2018-01-11 14:29:33,19,55.6,0,1019.4
2018-01-11 14:30:34,19,55.6,0,1019.3
2018-01-11 14:31:34,19,55.6,0,1019.3
2018-01-11 14:32:34,19,55.6,7,1019.4
2018-01-11 14:33:34,19,55.7,7,1019.4
2018-01-11 14:34:34,19,55.7,9,1019.3
2018-01-11 14:35:35,19,55.6,10,1019.4
2018-01-11 14:36:35,19,55.6,9,1019.4
2018-01-11 14:37:35,19,55.6,9,1019.4
2018-01-11 14:38:35,19,55.6,8,1019.4
2018-01-11 14:39:36,19,55.6,8,1019.5
2018-01-11 14:40:36,19,55.6,8,1019.4
2018-01-11 14:41:36,19,55.6,8,1019.5
2018-01-11 14:42:36,19,55.6,8,1019.5
2018-01-11 14:43:36,19,55.6,7,1019.5
2018-01-11 14:44:37,19,55.7,7,1019.5
2018-01-11 14:45:37,19.1,55.6,7,1019.6
2018-01-11 14:46:37,19.1,55.5,7,1019.6
2018-01-11 14:47:37,19.1,55.5,7,1019.6
2018-01-11 14:48:37,19,55.6,7,1019.6
2018-01-11 14:49:38,19,55.6,7,1019.6
2018-01-11 14:50:38,19,55.5,8,1019.6
2018-01-11 14:51:38,19,55.6,8,1019.6
2018-01-11 14:52:38,19,55.5,8,1019.7
2018-01-11 14:53:38,19,55.5,9,1019.6
2018-01-11 14:54:38,19,55.6,9,1019.7
2018-01-11 14:55:39,19,55.6,9,1019.7
2018-01-11 14:56:39,19,55.6,9,1019.7
2018-01-11 14:57:39,19,55.7,9,1019.8
2018-01-11 14:58:39,19,55.7,11,1019.8
2018-01-11 14:59:40,19,55.7,11,1019.8
2018-01-11 15:00:41,19,55.6,0,1019.8
2018-01-11 15:01:41,19,55.6,12,1019.8
2018-01-11 15:02:41,19,55.6,7,1019.8
2018-01-11 15:03:41,19,55.6,10,1019.8
2018-01-11 15:04:42,19,55.6,10,1019.8
2018-01-11 15:05:42,19,55.6,11,1019.9
2018-01-11 15:06:42,19,55.6,10,1019.9
2018-01-11 15:07:42,19,55.6,9,1019.9
2018-01-11 15:08:42,19,55.6,9,1019.9
2018-01-11 15:09:43,19,55.6,4,1020
2018-01-11 15:10:43,19,55.6,9,1020
2018-01-11 15:11:43,19,55.6,9,1020
2018-01-11 15:12:43,19,55.6,9,1020
2018-01-11 15:13:43,19,55.6,9,1020.1
2018-01-11 15:14:44,19,55.6,9,1020.1
2018-01-11 15:15:44,19,55.6,9,1020.1
2018-01-11 15:16:44,19,55.5,8,1020.1
2018-01-11 15:17:44,19,55.6,9,1020.1
2018-01-11 15:18:44,19,55.6,7,1020.1
2018-01-11 15:19:45,19,55.6,7,1020.1
2018-01-11 15:20:45,19,55.6,7,1020.1
2018-01-11 15:21:45,19,55.7,3,1020.2
2018-01-11 15:22:45,19,55.7,7,1020.2
2018-01-11 15:23:45,19,55.7,7,1020.2
2018-01-11 15:24:46,19,55.6,7,1020.2
2018-01-11 15:25:46,19,55.7,7,1020.2
2018-01-11 15:26:46,19,55.6,6,1020.2
2018-01-11 15:27:46,19,55.6,7,1020.3
2018-01-11 15:28:47,18.9,55.7,7,1020.2
2018-01-11 15:29:47,19,55.6,6,1020.3
2018-01-11 15:30:47,18.9,55.7,6,1020.3
2018-01-11 15:31:47,19,55.7,6,1020.3
2018-01-11 15:32:47,18.9,55.7,6,1020.3
2018-01-11 15:33:48,18.9,55.6,6,1020.3
2018-01-11 15:34:48,18.9,55.7,5,1020.3
2018-01-11 15:35:48,18.9,55.7,5,1020.4
2018-01-11 15:36:48,18.9,55.7,4,1020.3
2018-01-11 15:37:48,18.9,55.7,4,1020.4
2018-01-11 15:38:49,18.9,55.7,4,1020.4
2018-01-11 15:39:49,18.9,55.7,3,1020.4
2018-01-11 15:40:49,18.9,55.7,3,1020.4
2018-01-11 15:41:49,18.9,55.7,3,1020.4
2018-01-11 15:42:50,18.9,55.7,3,1020.4
2018-01-11 15:43:50,18.9,55.7,3,1020.5
2018-01-11 15:44:50,18.9,55.7,3,1020.5
2018-01-11 15:45:50,18.9,55.7,2,1020.5
2018-01-11 15:46:50,18.9,55.7,2,1020.5
2018-01-11 15:47:51,18.9,55.7,2,1020.5
2018-01-11 15:48:51,18.9,55.7,2,1020.5
2018-01-11 15:49:51,18.9,55.8,1,1020.5
2018-01-11 15:50:51,18.9,55.7,9,1020.6
2018-01-11 15:51:51,18.9,55.7,8,1020.5
2018-01-11 15:52:52,18.9,55.7,8,1020.5
2018-01-11 15:53:52,18.9,55.8,8,1020.6
2018-01-11 15:54:52,18.9,55.8,2,1020.6
2018-01-11 15:55:52,18.9,55.8,7,1020.6
2018-01-11 15:56:52,18.9,55.9,7,1020.6
2018-01-11 15:57:53,18.9,55.9,7,1020.6
2018-01-11 15:58:53,18.9,55.8,7,1020.7
2018-01-11 15:59:53,18.9,55.9,7,1020.7
2018-01-11 16:00:53,18.9,55.9,7,1020.6
2018-01-11 16:01:53,18.9,56,7,1020.7
2018-01-11 16:02:53,18.9,56,5,1020.7
2018-01-11 16:03:54,18.9,56,6,1020.7
2018-01-11 16:04:54,18.9,56.1,5,1020.7
2018-01-11 16:05:54,18.9,56.1,5,1020.7
2018-01-11 16:06:54,18.9,56.1,5,1020.7
2018-01-11 16:07:54,18.9,56,5,1020.7
2018-01-11 16:08:55,18.9,56,5,1020.7
2018-01-11 16:09:55,18.9,56.2,5,1020.8
2018-01-11 16:10:55,18.9,56,6,1020.8
2018-01-11 16:11:55,18.9,56.2,6,1020.8
2018-01-11 16:12:55,18.9,56.2,6,1020.8
2018-01-11 16:13:55,18.9,56.2,7,1020.8
2018-01-11 16:14:56,18.9,56.4,7,1020.9
2018-01-11 16:15:56,18.9,56.4,6,1020.9
2018-01-11 16:16:56,18.9,56.3,6,1020.9
2018-01-11 16:17:57,18.9,56.4,6,1020.9
2018-01-11 16:18:57,18.9,56.4,6,1020.9
2018-01-11 16:19:57,18.9,56.5,11,1020.9
2018-01-11 16:20:57,18.9,56.5,11,1021
2018-01-11 16:21:57,18.9,56.6,10,1021
2018-01-11 16:22:58,18.9,56.5,10,1020.9
2018-01-11 16:23:58,18.9,56.5,10,1021
2018-01-11 16:24:58,18.9,56.5,10,1021
2018-01-11 16:25:58,18.9,56.5,10,1021
2018-01-11 16:26:58,18.9,56.6,10,1021
2018-01-11 16:27:59,18.9,56.7,10,1021
2018-01-11 16:28:59,18.9,56.7,10,1021
2018-01-11 16:29:59,18.9,56.6,10,1021
2018-01-11 16:30:59,18.9,56.5,10,1021.1
2018-01-11 16:31:59,18.9,56.5,9,1021.1
2018-01-11 16:33:00,18.9,56.6,9,1021.1
2018-01-11 16:34:00,18.9,56.6,9,1021.2
2018-01-11 16:35:00,18.9,56.5,9,1021.2
2018-01-11 16:36:00,18.9,56.5,8,1021.2
2018-01-11 16:37:00,18.9,56.5,8,1021.2
2018-01-11 16:38:01,18.9,56.5,8,1021.2
2018-01-11 16:39:02,18.9,56.5,8,1021.3
2018-01-11 16:40:03,18.9,56.5,8,1021.3
2018-01-11 16:41:04,18.9,56.5,8,1021.3
2018-01-11 16:42:05,18.9,56.5,7,1021.3
2018-01-11 16:43:06,18.9,56.6,7,1021.3
2018-01-11 16:44:07,18.9,56.5,7,1021.3
2018-01-11 16:45:08,18.9,56.6,7,1021.3
2018-01-11 16:46:09,18.8,56.6,7,1021.3
2018-01-11 16:47:10,18.8,56.7,7,1021.3
2018-01-11 16:48:11,18.8,56.9,7,1021.3
2018-01-11 16:49:12,18.8,56.8,7,1021.3
2018-01-11 16:50:13,18.8,56.9,7,1021.3
2018-01-11 16:51:14,18.8,56.9,7,1021.3
2018-01-11 16:52:15,18.8,56.8,7,1021.3
2018-01-11 16:53:16,18.8,56.8,8,1021.3
2018-01-11 16:54:17,18.9,56.9,8,1021.3
2018-01-11 16:55:18,18.9,57,8,1021.4
2018-01-11 16:56:19,18.9,56.9,8,1021.4
2018-01-11 16:57:20,18.9,56.8,8,1021.4
2018-01-11 16:58:21,18.9,56.9,9,1021.4
2018-01-11 16:59:22,18.9,56.9,12,1021.4
2018-01-11 17:00:23,18.8,56.9,12,1021.5
2018-01-11 17:01:24,18.9,56.8,12,1021.5
2018-01-11 17:02:25,18.8,56.8,12,1021.4
2018-01-11 17:03:27,18.9,56.9,13,1021.4
2018-01-11 17:04:27,18.9,56.9,14,1021.5
2018-01-11 17:05:28,18.9,57,13,1021.5
2018-01-11 17:06:28,18.9,56.9,14,1021.5
2018-01-11 17:07:28,18.9,56.9,14,1021.5
2018-01-11 17:08:28,18.9,56.9,14,1021.5
2018-01-11 17:19:12,18.9,58.1,0,1021.6
2018-01-11 17:20:12,18.9,58.1,2,1021.6
2018-01-11 17:21:12,18.9,58,3,1021.6
2018-01-11 17:22:13,18.9,57.3,3,1021.6
2018-01-11 17:23:13,18.9,58,3,1021.7
2018-01-11 17:24:13,18.9,57.8,3,1021.7
2018-01-11 17:25:13,18.9,58.1,3,1021.7
2018-01-11 17:26:13,18.9,57.9,4,1021.7
2018-01-11 17:27:14,18.9,58.3,5,1021.8
2018-01-11 17:28:14,18.9,58.1,5,1021.8
2018-01-11 17:29:14,18.9,58.3,6,1021.8
2018-01-11 17:30:14,18.9,58.3,6,1021.8
2018-01-11 17:31:14,18.9,58.2,7,1021.8
2018-01-11 17:32:15,18.9,58,8,1021.8
2018-01-11 17:33:15,18.9,57.6,9,1021.8
2018-01-11 17:34:15,18.9,58,8,1021.9
2018-01-11 17:35:15,18.9,57.6,8,1021.9
2018-01-11 17:36:16,18.9,57.7,8,1021.9
2018-01-11 17:37:16,18.9,57.4,7,1021.9
2018-01-11 17:38:16,18.9,57.3,5,1021.8
2018-01-11 17:39:16,18.8,57.1,5,1021.9
2018-01-11 17:40:17,18.8,57.4,6,1021.9
2018-01-11 17:41:17,18.8,57.8,4,1021.8
2018-01-11 17:42:17,18.8,57.9,4,1021.9
2018-01-11 17:43:17,18.9,57.9,5,1021.9
2018-01-11 17:44:18,18.9,57.7,7,1021.9
2018-01-11 17:45:18,18.9,57.8,6,1022
2018-01-11 17:46:18,18.9,57.9,6,1021.9
2018-01-11 17:47:18,18.9,57.9,6,1021.9
2018-01-11 17:48:18,18.9,57.9,6,1021.9
2018-01-11 17:49:19,18.9,57.9,6,1021.9
2018-01-11 17:50:19,18.9,58,5,1021.9
2018-01-11 17:51:19,18.9,57.9,5,1021.9
2018-01-11 17:52:19,18.9,57.9,4,1021.9
2018-01-11 17:53:19,18.9,58,4,1021.9
2018-01-11 17:54:20,18.9,58,4,1022
2018-01-11 17:55:20,18.9,58.2,4,1022
2018-01-11 17:56:20,18.9,58.1,4,1021.9
2018-01-11 17:57:20,18.9,58.2,5,1021.9
2018-01-11 17:58:20,18.9,58.2,6,1022
2018-01-11 17:59:21,18.9,58.3,8,1022
2018-01-11 18:00:21,18.9,58.2,9,1022
2018-01-11 18:01:21,18.9,58,8,1022
2018-01-11 18:02:21,18.9,57.9,8,1022
2018-01-11 18:03:21,18.9,57.9,8,1022
2018-01-11 18:04:22,18.9,57.9,7,1022
2018-01-11 18:05:22,18.9,58,7,1022
2018-01-11 18:06:22,18.8,58.1,8,1022
2018-01-11 18:07:22,18.8,58.2,4,1022
2018-01-11 18:08:22,18.8,58.2,8,1022.1
2018-01-11 18:09:23,18.8,58.2,8,1022.1
2018-01-11 18:10:23,18.8,58.1,8,1022
2018-01-11 18:11:23,18.8,58.2,8,1022
2018-01-11 18:12:23,18.8,58.3,8,1022
2018-01-11 18:13:24,18.8,58.4,8,1022
2018-01-11 18:14:24,18.8,58.5,8,1022
2018-01-11 18:15:24,18.8,58.4,8,1022
2018-01-11 18:16:24,18.8,58.6,8,1022
2018-01-11 18:17:24,18.8,59,12,1022.1
2018-01-11 18:18:24,18.8,58.6,10,1022
2018-01-11 18:19:25,18.8,58.5,8,1022.1
2018-01-11 18:20:25,18.8,58.6,8,1022.1
2018-01-11 18:21:25,18.8,58.4,8,1022.2
2018-01-11 18:22:25,18.8,58.6,7,1022.2
2018-01-11 18:23:26,18.8,58.6,7,1022.2
2018-01-11 18:24:26,18.8,58.5,7,1022.2
2018-01-11 18:25:26,18.8,58.5,8,1022.2
2018-01-11 18:26:26,18.8,58.6,8,1022.2
2018-01-11 18:27:26,18.8,58.7,10,1022.2
2018-01-11 18:28:27,18.8,58.8,11,1022.2
2018-01-11 18:29:27,18.8,58.7,11,1022.2
2018-01-11 18:30:27,18.8,58.9,13,1022.2
2018-01-11 18:31:27,18.8,58.9,14,1022.3
2018-01-11 18:32:27,18.8,59,15,1022.3
2018-01-11 18:33:28,18.8,58.8,15,1022.3
2018-01-11 18:34:28,18.8,58.6,15,1022.3
2018-01-11 18:35:28,18.8,58.5,15,1022.3
2018-01-11 18:36:28,18.8,58.3,14,1022.3
2018-01-11 18:37:28,18.8,58.2,13,1022.3
2018-01-11 18:38:29,18.8,58.2,12,1022.4
2018-01-11 18:39:29,18.8,58.1,11,1022.3
2018-01-11 18:40:29,18.8,58.1,10,1022.4
2018-01-11 18:41:31,18.7,58.1,9,1022.3
2018-01-11 18:42:32,18.8,58,8,1022.4
2018-01-11 18:43:33,18.8,57.9,7,1022.5
2018-01-11 18:44:34,18.8,57.9,6,1022.4
2018-01-11 18:45:35,18.8,57.9,8,1022.5
2018-01-11 18:46:36,18.8,57.9,7,1022.5
2018-01-11 18:47:37,18.7,57.9,6,1022.5
2018-01-11 18:48:38,18.7,57.9,5,1022.5
2018-01-11 18:49:39,18.7,57.9,4,1022.5
2018-01-11 18:50:40,18.7,57.8,3,1022.5
2018-01-11 18:51:42,18.7,58,3,1022.5
2018-01-11 18:52:43,18.8,57.9,3,1022.5
2018-01-11 18:53:44,18.7,58,4,1022.5
2018-01-11 18:54:45,18.8,58,5,1022.5
2018-01-11 18:55:46,18.8,58,5,1022.5
2018-01-11 18:56:47,18.8,58.2,12,1022.5
2018-01-11 18:57:48,18.8,58.2,13,1022.6
2018-01-11 18:58:49,18.8,58.2,14,1022.6
2018-01-11 18:59:50,18.8,58.3,17,1022.6
2018-01-11 19:00:51,18.8,58.4,19,1022.6
2018-01-11 19:01:52,18.7,58.3,21,1022.6
2018-01-11 19:02:53,18.8,58.3,23,1022.6
2018-01-11 19:03:54,18.8,58.2,23,1022.6
2018-01-11 19:04:55,18.8,58.3,25,1022.6
2018-01-11 19:05:56,18.8,58.7,29,1022.6
2018-01-11 19:06:57,18.8,58.7,30,1022.7
2018-01-11 19:07:58,18.8,59.1,32,1022.6
2018-01-11 19:08:59,18.8,58.9,32,1022.7
2018-01-11 19:10:00,18.8,59,32,1022.7
2018-01-11 19:11:01,18.8,58.9,36,1022.6
2018-01-11 19:12:02,18.8,58.9,40,1022.6
2018-01-11 19:13:03,18.8,59.1,46,1022.7
2018-01-11 19:14:04,18.8,59,46,1022.6
2018-01-11 19:15:05,18.8,58.9,46,1022.7
2018-01-11 19:16:05,18.8,58.9,46,1022.7
2018-01-11 19:17:05,18.8,58.9,46,1022.7
2018-01-11 19:18:05,18.8,58.8,45,1022.8
2018-01-11 19:19:06,18.8,58.7,44,1022.8
2018-01-11 19:20:06,18.8,58.6,43,1022.8
2018-01-11 19:21:06,18.8,58.5,43,1022.8
2018-01-11 19:22:06,18.8,58.5,41,1022.8
2018-01-11 19:23:07,18.8,58.4,40,1022.8
2018-01-11 19:24:07,18.7,58.3,39,1022.8
2018-01-11 19:25:07,18.7,58.2,39,1022.8
2018-01-11 19:26:07,18.7,58.2,38,1022.8
2018-01-11 19:27:07,18.7,58.2,37,1022.8
2018-01-11 19:28:08,18.7,58.2,36,1022.8
2018-01-11 19:29:08,18.7,58.2,36,1022.8
2018-01-11 19:30:08,18.7,58.2,35,1022.9
2018-01-11 19:31:08,18.7,58.2,35,1022.9
2018-01-11 19:32:09,18.6,58.2,35,1022.8
2018-01-11 19:33:09,18.6,58.2,28,1022.9
2018-01-11 19:34:09,18.6,58.2,35,1022.9
2018-01-11 19:43:46,18.6,57.9,1,1023.1
2018-01-11 19:44:46,18.6,57.9,0,1023.1
2018-01-11 19:45:46,18.6,57.9,0,1023.1
2018-01-11 19:46:47,18.6,57.9,0,1023.1
2018-01-11 19:47:47,18.6,57.9,3,1023.2
2018-01-11 19:48:47,18.5,57.8,2,1023.2
2018-01-11 19:49:47,18.5,57.9,2,1023.2
2018-01-11 19:50:47,18.5,57.8,1,1023.3
2018-01-11 19:51:48,18.5,57.8,0,1023.3
2018-01-11 19:52:48,18.5,57.8,0,1023.2
2018-01-11 19:53:48,18.5,57.7,0,1023.3
2018-01-11 19:54:48,18.5,57.7,0,1023.3
2018-01-11 19:55:49,18.5,57.6,0,1023.3
2018-01-11 19:56:49,18.5,57.7,6,1023.3
2018-01-11 19:57:49,18.5,57.6,5,1023.4
2018-01-11 19:58:49,18.5,57.6,5,1023.3
2018-01-11 19:59:50,18.5,58.1,4,1023.4
2018-01-11 20:00:50,18.5,58,8,1023.4
2018-01-11 20:01:50,18.5,57.7,9,1023.4
2018-01-11 20:02:50,18.5,57.7,8,1023.5
2018-01-11 20:03:50,18.5,57.8,8,1023.4
2018-01-11 20:04:51,18.5,57.7,8,1023.5
2018-01-11 20:05:51,18.5,57.8,8,1023.5
2018-01-11 20:06:51,18.5,57.9,9,1023.5
2018-01-11 20:07:51,18.5,57.9,5,1023.5
2018-01-11 20:08:51,18.5,57.8,11,1023.5
2018-01-11 20:09:52,18.5,57.8,11,1023.5
2018-01-11 20:10:52,18.5,57.8,11,1023.6
2018-01-11 20:11:52,18.5,57.7,10,1023.5
2018-01-11 20:12:52,18.5,57.8,10,1023.5
2018-01-11 20:13:52,18.5,57.7,9,1023.5
2018-01-11 20:14:53,18.5,57.7,10,1023.5
2018-01-11 20:15:53,18.5,57.7,10,1023.6
2018-01-11 20:16:53,18.5,57.7,9,1023.5
2018-01-11 20:17:53,18.6,57.7,9,1023.6
2018-01-11 20:18:53,18.6,57.6,9,1023.6
2018-01-11 20:19:54,18.5,57.7,9,1023.5
2018-01-11 20:20:54,18.5,57.7,9,1023.6
2018-01-11 20:21:54,18.5,57.7,8,1023.6
2018-01-11 20:22:54,18.5,57.9,9,1023.6
2018-01-11 20:23:54,18.5,58,9,1023.6
2018-01-11 20:24:54,18.5,57.9,8,1023.6
2018-01-11 20:25:54,18.6,57.8,8,1023.6
2018-01-11 20:26:55,18.6,57.8,8,1023.6
2018-01-11 20:27:55,18.6,57.9,7,1023.6
2018-01-11 20:28:55,18.6,57.9,7,1023.6
2018-01-11 20:29:55,18.6,57.8,7,1023.6
2018-01-11 20:30:55,18.6,57.9,7,1023.6
2018-01-11 20:31:56,18.6,58.2,7,1023.6
2018-01-11 20:32:56,18.6,58.1,7,1023.6
2018-01-11 20:33:56,18.6,58.1,7,1023.6
2018-01-11 20:34:56,18.6,58,7,1023.6
2018-01-11 20:35:57,18.6,57.9,7,1023.7
2018-01-11 20:36:57,18.6,57.8,7,1023.8
2018-01-11 20:37:57,18.6,57.9,8,1023.7
2018-01-11 20:38:57,18.6,58.1,9,1023.8
2018-01-11 20:39:58,18.6,58.1,10,1023.8
2018-01-11 20:40:58,18.6,58.2,10,1023.8
2018-01-11 20:41:58,18.6,58.2,10,1023.8
2018-01-11 20:42:58,18.6,58.1,9,1023.9
2018-01-11 20:43:59,18.6,57.9,8,1023.9
2018-01-11 20:44:59,18.6,57.9,8,1023.9
2018-01-11 20:45:59,18.6,57.9,7,1023.9
2018-01-11 20:47:00,18.6,57.9,8,1023.9
2018-01-11 20:48:01,18.6,57.9,8,1023.9
2018-01-11 20:49:02,18.6,57.9,7,1023.8
2018-01-11 20:50:03,18.6,57.9,8,1023.9
2018-01-11 20:51:04,18.6,57.9,8,1024
2018-01-11 20:52:05,18.6,57.9,8,1024
2018-01-11 20:53:06,18.6,57.9,8,1024
2018-01-11 20:54:08,18.6,58,7,1024.1
2018-01-11 20:55:09,18.6,58,8,1024.1
2018-01-11 20:56:10,18.6,58,8,1024.1
2018-01-11 20:57:11,18.6,58,8,1024.1
2018-01-11 20:58:12,18.6,58.2,8,1024.1
2018-01-11 20:59:13,18.6,58.1,8,1024.1
2018-01-11 21:00:14,18.6,58.1,9,1024.1
2018-01-11 21:01:15,18.6,58.2,8,1024.1
2018-01-11 21:02:16,18.6,58.2,10,1024.1
2018-01-11 21:03:17,18.6,58.2,10,1024.1
2018-01-11 21:04:18,18.6,58.3,10,1024.1
2018-01-11 21:05:19,18.6,58.3,11,1024.1
2018-01-11 21:06:20,18.6,58.2,12,1024.1
2018-01-11 21:07:21,18.6,58.4,12,1024.1
2018-01-11 21:08:22,18.6,58.3,13,1024.1
2018-01-11 21:09:23,18.6,58.4,13,1024.2
2018-01-11 21:10:24,18.6,58.3,14,1024.1
2018-01-11 21:11:25,18.6,58.4,13,1024.1
2018-01-11 21:12:27,18.6,58.4,14,1024.1
2018-01-11 21:13:28,18.6,58.3,14,1024.1
2018-01-11 21:14:29,18.6,58.4,14,1024.1
2018-01-11 21:15:30,18.6,58.4,14,1024.2
2018-01-11 21:16:31,18.6,58.4,14,1024.2
2018-01-11 21:17:32,18.6,58.4,14,1024.2
2018-01-11 21:18:33,18.6,58.5,15,1024.2
2018-01-11 21:19:34,18.6,58.3,14,1024.2
2018-01-11 21:20:35,18.6,58.3,14,1024.2
2018-01-11 21:21:36,18.6,58.3,13,1024.2
2018-01-11 21:22:37,18.6,58.4,13,1024.2
2018-01-11 21:23:38,18.7,58.4,13,1024.2
2018-01-11 21:24:39,18.6,58.3,12,1024.2
2018-01-11 21:25:39,18.7,58.3,12,1024.2
2018-01-11 21:26:40,18.6,58.3,12,1024.2
2018-01-11 21:27:40,18.7,58.3,11,1024.3
2018-01-11 21:28:40,18.7,58.2,10,1024.2
2018-01-11 21:29:40,18.7,58.3,11,1024.2
2018-01-11 21:30:40,18.7,58.3,11,1024.2
2018-01-11 21:31:41,18.7,58.3,10,1024.3
2018-01-11 21:32:41,18.7,58.3,10,1024.3
2018-01-11 21:33:41,18.7,58.2,10,1024.3
2018-01-11 21:34:41,18.7,58.2,12,1024.3
2018-01-11 21:35:42,18.7,58.3,17,1024.3
2018-01-11 21:36:42,18.7,58.3,17,1024.3
2018-01-11 21:37:42,18.7,58.3,17,1024.3
2018-01-11 21:38:42,18.6,58.4,17,1024.3
2018-01-11 21:39:42,18.6,58.4,17,1024.3
2018-01-11 21:40:43,18.6,58.4,17,1024.3
2018-01-11 21:41:43,18.6,58.4,16,1024.4
2018-01-11 21:42:43,18.6,58.5,16,1024.4
2018-01-11 21:43:43,18.6,58.4,15,1024.4
2018-01-11 21:44:43,18.6,58.4,14,1024.4
2018-01-11 21:45:43,18.6,58.4,14,1024.4
2018-01-11 21:55:21,18.5,58.3,1,1024.4
2018-01-11 21:56:22,18.5,58.4,1,1024.4
2018-01-11 21:57:23,18.5,58.3,0,1024.4
2018-01-11 21:58:24,18.5,58.3,0,1024.5
2018-01-11 21:59:25,18.5,58.3,0,1024.4
2018-01-11 22:00:26,18.5,58.3,0,1024.4
2018-01-11 22:01:27,18.5,58.2,0,1024.4
2018-01-11 22:02:28,18.5,58.3,2,1024.4
2018-01-11 22:03:29,18.5,58.3,2,1024.4
2018-01-11 22:04:30,18.5,58.3,2,1024.5
2018-01-11 22:05:31,18.4,58.3,2,1024.5
2018-01-11 22:06:32,18.4,58.3,2,1024.5
