"Kilde Trindbak flow (m3/s), x","Kilde Trindbak flow (m3/s), y","Kilde Trindbak vandstand /50 (m), x","Kilde Trindbak vandstand /50 (m), y"
2017-07-14 21:26:35,0.0064677304,2017-07-14 21:26:35,0.004215938
2017-07-14 21:36:35,0.0064730097,2017-07-14 21:36:35,0.004198024
2017-07-14 21:46:35,0.0064801335,2017-07-14 21:46:35,0.004188592
2017-07-14 21:56:35,0.0064783036,2017-07-14 21:56:35,0.004190634
2017-07-14 22:06:35,0.0064795049,2017-07-14 22:06:35,0.004182524
2017-07-14 22:16:35,0.0064847643,2017-07-14 22:16:35,0.004177582
2017-07-14 22:26:35,0.0064867454,2017-07-14 22:26:35,0.00417167
2017-07-14 22:36:35,0.0064806632,2017-07-14 22:36:35,0.004176882
2017-07-14 22:46:35,0.00648924,2017-07-14 22:46:35,0.004170348
2017-07-14 22:56:35,0.0064848726,2017-07-14 22:56:35,0.004173888
2017-07-14 23:06:35,0.006488862,2017-07-14 23:06:35,0.004168888
2017-07-14 23:16:35,0.0064856662,2017-07-14 23:16:35,0.004157414
2017-07-14 23:26:35,0.0064902588,2017-07-14 23:26:35,0.004163658
2017-07-14 23:36:35,0.006483397,2017-07-14 23:36:35,0.004166302
2017-07-14 23:46:35,0.0064752977,2017-07-14 23:46:35,0.004167138
2017-07-14 23:56:35,0.0064730896,2017-07-14 23:56:35,0.00417486
2017-07-15 00:06:35,0.0064701076,2017-07-15 00:06:35,0.004176864
2017-07-15 00:16:35,0.0064690348,2017-07-15 00:16:35,0.004173362
2017-07-15 00:26:35,0.0064710816,2017-07-15 00:26:35,0.004181746
2017-07-15 00:36:35,0.0064716281,2017-07-15 00:36:35,0.004182756
2017-07-15 00:46:35,0.0064686832,2017-07-15 00:46:35,0.00418087
2017-07-15 00:56:35,0.0064687493,2017-07-15 00:56:35,0.004185362
2017-07-15 01:06:35,0.0064743955,2017-07-15 01:06:35,0.00418371
2017-07-15 01:16:35,0.006481573,2017-07-15 01:16:35,0.004195126
2017-07-15 01:26:35,0.0064971485,2017-07-15 01:26:35,0.004194426
2017-07-15 01:36:35,0.0065144706,2017-07-15 01:36:35,0.004185616
2017-07-15 01:46:35,0.0065253843,2017-07-15 01:46:35,0.004185616
2017-07-15 01:56:35,0.0065249447,2017-07-15 01:56:35,0.00419256
2017-07-15 02:06:35,0.0065302138,2017-07-15 02:06:35,0.004186258
2017-07-15 02:16:35,0.0065270883,2017-07-15 02:16:35,0.004172196
2017-07-15 02:26:35,0.0065220221,2017-07-15 02:26:35,0.004180812
2017-07-15 02:36:35,0.0065182227,2017-07-15 02:36:35,0.004188494
2017-07-15 02:46:35,0.0065166129,2017-07-15 02:46:35,0.004197364
2017-07-15 02:56:35,0.0065121274,2017-07-15 02:56:35,0.004202848
2017-07-15 03:06:35,0.0065177577,2017-07-15 03:06:35,0.004198744
2017-07-15 03:16:35,0.0065201627,2017-07-15 03:16:35,0.004187658
2017-07-15 03:26:35,0.0065232259,2017-07-15 03:26:35,0.004189952
2017-07-15 03:36:35,0.0065184131,2017-07-15 03:36:35,0.004199464
2017-07-15 03:46:35,0.0065117179,2017-07-15 03:46:35,0.00419538
2017-07-15 03:56:35,0.0065083266,2017-07-15 03:56:35,0.00420528
2017-07-15 04:06:35,0.0065051859,2017-07-15 04:06:35,0.004203392
2017-07-15 04:16:35,0.0065052563,2017-07-15 04:16:35,0.004205844
2017-07-15 04:26:35,0.0065029203,2017-07-15 04:26:35,0.004196002
2017-07-15 04:36:35,0.0065066462,2017-07-15 04:36:35,0.00420664
2017-07-15 04:46:35,0.006499738,2017-07-15 04:46:35,0.004197966
2017-07-15 04:56:35,0.0064884994,2017-07-15 04:56:35,0.004194952
2017-07-15 05:06:35,0.0064755191,2017-07-15 05:06:35,0.004189894
2017-07-15 05:16:35,0.0064733446,2017-07-15 05:16:35,0.004188786
2017-07-15 05:26:35,0.0064832919,2017-07-15 05:26:35,0.0041791
2017-07-15 05:36:35,0.006487299,2017-07-15 05:36:35,0.004176378
2017-07-15 05:46:35,0.0064864049,2017-07-15 05:46:35,0.004174704
2017-07-15 05:56:35,0.0064908109,2017-07-15 05:56:35,0.004169102
2017-07-15 06:06:35,0.0064992618,2017-07-15 06:06:35,0.004176222
2017-07-15 06:16:35,0.0064903707,2017-07-15 06:16:35,0.004181978
2017-07-15 06:26:35,0.0064829721,2017-07-15 06:26:35,0.004193182
2017-07-15 06:36:35,0.0064735239,2017-07-15 06:36:35,0.00419639
2017-07-15 06:46:35,0.0064619015,2017-07-15 06:46:35,0.004194038
2017-07-15 06:56:35,0.006451116,2017-07-15 06:56:35,0.004200922
2017-07-15 07:06:35,0.0064430762,2017-07-15 07:06:35,0.004210102
2017-07-15 07:16:35,0.006437847,2017-07-15 07:16:35,0.004206174
2017-07-15 07:26:35,0.0064390961,2017-07-15 07:26:35,0.004190594
2017-07-15 07:36:35,0.0064365985,2017-07-15 07:36:35,0.004189408
2017-07-15 07:46:35,0.0064386699,2017-07-15 07:46:35,0.00419713
2017-07-15 07:56:35,0.0064407472,2017-07-15 07:56:35,0.004191354
2017-07-15 08:06:35,0.0064385938,2017-07-15 08:06:35,0.004181122
2017-07-15 08:16:35,0.0064335887,2017-07-15 08:16:35,0.004179548
2017-07-15 08:26:35,0.0064290868,2017-07-15 08:26:35,0.004178186
2017-07-15 08:36:35,0.006420819,2017-07-15 08:36:35,0.004184916
2017-07-15 08:46:35,0.0064180285,2017-07-15 08:46:35,0.00417097
2017-07-15 08:56:35,0.0064149986,2017-07-15 08:56:35,0.004176378
2017-07-15 09:06:35,0.0064034982,2017-07-15 09:06:35,0.004168714
2017-07-15 09:16:35,0.0063968858,2017-07-15 09:16:35,0.004155896
2017-07-15 09:26:35,0.0063967786,2017-07-15 09:26:35,0.004154768
2017-07-15 09:36:35,0.006393492,2017-07-15 09:36:35,0.00414555
2017-07-15 09:46:35,0.0063858798,2017-07-15 09:46:35,0.004150314
2017-07-15 09:56:35,0.0063785685,2017-07-15 09:56:35,0.004162374
2017-07-15 10:06:35,0.0063811178,2017-07-15 10:06:35,0.004153426
2017-07-15 10:16:35,0.0063839126,2017-07-15 10:16:35,0.004143954
2017-07-15 10:26:35,0.006379303,2017-07-15 10:26:35,0.00414872
2017-07-15 10:36:35,0.0063693663,2017-07-15 10:36:35,0.004148234
2017-07-15 10:46:35,0.0063732655,2017-07-15 10:46:35,0.004137244
2017-07-15 10:56:35,0.0063828015,2017-07-15 10:56:35,0.004149594
2017-07-15 11:06:35,0.0063694315,2017-07-15 11:06:35,0.004158522
2017-07-15 11:16:35,0.0063679879,2017-07-15 11:16:35,0.004162626
2017-07-15 11:26:35,0.0063568147,2017-07-15 11:26:35,0.004150918
2017-07-15 11:36:35,0.0063463113,2017-07-15 11:36:35,0.004135844
2017-07-15 11:46:35,0.0063297242,2017-07-15 11:46:35,0.004137964
2017-07-15 11:56:35,0.0063293042,2017-07-15 11:56:35,0.004141114
2017-07-15 12:06:35,0.0063232486,2017-07-15 12:06:35,0.004142398
2017-07-15 12:16:35,0.006320439,2017-07-15 12:16:35,0.00414415
2017-07-15 12:26:35,0.0063124857,2017-07-15 12:26:35,0.004161946
2017-07-15 12:36:35,0.0063128996,2017-07-15 12:36:35,0.004159222
2017-07-15 12:46:35,0.0063092382,2017-07-15 12:46:35,0.004157588
2017-07-15 12:56:35,0.0063065042,2017-07-15 12:56:35,0.004154244
2017-07-15 13:06:35,0.0063084261,2017-07-15 13:06:35,0.004173984
2017-07-15 13:16:35,0.0063065685,2017-07-15 13:16:35,0.004174082
2017-07-15 13:26:35,0.0063088068,2017-07-15 13:26:35,0.004168538
2017-07-15 13:36:35,0.0063094963,2017-07-15 13:36:35,0.004159708
2017-07-15 13:46:35,0.006307625,2017-07-15 13:46:35,0.004157608
2017-07-15 13:56:35,0.0063043873,2017-07-15 13:56:35,0.004157394
2017-07-15 14:06:35,0.0063001667,2017-07-15 14:06:35,0.004162276
2017-07-15 14:16:35,0.0062936559,2017-07-15 14:16:35,0.0041692
2017-07-15 14:26:35,0.0062914895,2017-07-15 14:26:35,0.004165776
2017-07-15 14:36:35,0.0062887071,2017-07-15 14:36:35,0.004172526
2017-07-15 14:46:35,0.006302985,2017-07-15 14:46:35,0.00416181
2017-07-15 14:56:35,0.0062998814,2017-07-15 14:56:35,0.00415362
2017-07-15 15:06:35,0.0063052298,2017-07-15 15:06:35,0.004150898
2017-07-15 15:16:35,0.0063057912,2017-07-15 15:16:35,0.004173966
2017-07-15 15:26:35,0.0063020231,2017-07-15 15:26:35,0.004178206
2017-07-15 15:36:35,0.0062986099,2017-07-15 15:36:35,0.004176532
2017-07-15 15:46:35,0.0063072404,2017-07-15 15:46:35,0.004174452
2017-07-15 15:56:35,0.0062993299,2017-07-15 15:56:35,0.00415864
2017-07-15 16:06:35,0.0063032579,2017-07-15 16:06:35,0.004147592
2017-07-15 16:16:35,0.0062984787,2017-07-15 16:16:35,0.004142534
2017-07-15 16:26:35,0.0062949772,2017-07-15 16:26:35,0.004133646
2017-07-15 16:36:35,0.0062912398,2017-07-15 16:36:35,0.004144324
2017-07-15 16:46:35,0.0062842701,2017-07-15 16:46:35,0.004158366
2017-07-15 16:56:35,0.0062832486,2017-07-15 16:56:35,0.004161926
2017-07-15 17:06:35,0.0062720208,2017-07-15 17:06:35,0.004167936
2017-07-15 17:16:35,0.0062916894,2017-07-15 17:16:35,0.004163248
2017-07-15 17:26:35,0.0062897528,2017-07-15 17:26:35,0.004160934
2017-07-15 17:36:35,0.0062906054,2017-07-15 17:36:35,0.004176046
2017-07-15 17:46:35,0.0062854697,2017-07-15 17:46:35,0.004180092
2017-07-15 17:56:35,0.0062805854,2017-07-15 17:56:35,0.004174374
2017-07-15 18:06:35,0.0062716423,2017-07-15 18:06:35,0.004171826
2017-07-15 18:16:35,0.0062649967,2017-07-15 18:16:35,0.004169258
2017-07-15 18:26:35,0.0062606547,2017-07-15 18:26:35,0.004174548
2017-07-15 18:36:35,0.0062647162,2017-07-15 18:36:35,0.004163346
2017-07-15 18:46:35,0.0062627605,2017-07-15 18:46:35,0.004165718
2017-07-15 18:56:35,0.006256523,2017-07-15 18:56:35,0.00417379
2017-07-15 19:06:35,0.0062537815,2017-07-15 19:06:35,0.004176844
2017-07-15 19:16:35,0.0062597921,2017-07-15 19:16:35,0.004187132
2017-07-15 19:26:35,0.0062598339,2017-07-15 19:26:35,0.004179722
2017-07-15 19:36:35,0.0062574951,2017-07-15 19:36:35,0.004180986
2017-07-15 19:46:35,0.0062559514,2017-07-15 19:46:35,0.004190284
2017-07-15 19:56:35,0.0062519508,2017-07-15 19:56:35,0.004179158
2017-07-15 20:06:35,0.0062584245,2017-07-15 20:06:35,0.004182542
2017-07-15 20:16:35,0.006267442,2017-07-15 20:16:35,0.00418548
2017-07-15 20:26:35,0.0062597632,2017-07-15 20:26:35,0.00417978
2017-07-15 20:36:35,0.0062604796,2017-07-15 20:36:35,0.00417877
2017-07-15 20:46:35,0.0062605366,2017-07-15 20:46:35,0.004180734
2017-07-15 20:56:35,0.0062530381,2017-07-15 20:56:35,0.0041763
2017-07-15 21:06:35,0.0062383199,2017-07-15 21:06:35,0.004161246
2017-07-15 21:16:35,0.0062319183,2017-07-15 21:16:35,0.004156072
2017-07-15 21:26:35,0.0062386055,2017-07-15 21:26:35,0.004144266
2017-07-15 21:36:35,0.0062356156,2017-07-15 21:36:35,0.004141504
2017-07-15 21:46:35,0.0062276689,2017-07-15 21:46:35,0.004152434
2017-07-15 21:56:35,0.0062305581,2017-07-15 21:56:35,0.004149166
2017-07-15 22:06:35,0.0062318245,2017-07-15 22:06:35,0.004142088
2017-07-15 22:16:35,0.0062401035,2017-07-15 22:16:35,0.004151462
2017-07-15 22:26:35,0.0062435981,2017-07-15 22:26:35,0.004147378
2017-07-15 22:36:35,0.0062338067,2017-07-15 22:36:35,0.004127578
2017-07-15 22:46:35,0.0062403901,2017-07-15 22:46:35,0.00414059
2017-07-15 22:56:35,0.006235265,2017-07-15 22:56:35,0.004134152
2017-07-15 23:06:35,0.0062384497,2017-07-15 23:06:35,0.004127676
2017-07-15 23:16:35,0.0062416272,2017-07-15 23:16:35,0.004120206
2017-07-15 23:26:35,0.0062435578,2017-07-15 23:26:35,0.004122016
2017-07-15 23:36:35,0.0062437065,2017-07-15 23:36:35,0.004119176
2017-07-15 23:46:35,0.006232419,2017-07-15 23:46:35,0.004113536
2017-07-15 23:56:35,0.0062161336,2017-07-15 23:56:35,0.004119798
2017-07-16 00:06:35,0.0062121381,2017-07-16 00:06:35,0.004124408
2017-07-16 00:16:35,0.0062061133,2017-07-16 00:16:35,0.004121666
2017-07-16 00:26:35,0.0062054418,2017-07-16 00:26:35,0.004115324
2017-07-16 00:36:35,0.0062074695,2017-07-16 00:36:35,0.004096478
2017-07-16 00:46:35,0.0062080976,2017-07-16 00:46:35,0.004106416
2017-07-16 00:56:35,0.0062032921,2017-07-16 00:56:35,0.004110812
2017-07-16 01:06:35,0.0061956938,2017-07-16 01:06:35,0.004107934
2017-07-16 01:16:35,0.00620176,2017-07-16 01:16:35,0.004109528
2017-07-16 01:26:35,0.0061985021,2017-07-16 01:26:35,0.00411128
2017-07-16 01:36:35,0.0062065377,2017-07-16 01:36:35,0.004113418
2017-07-16 01:46:35,0.0062030713,2017-07-16 01:46:35,0.00410984
2017-07-16 01:56:35,0.0061928233,2017-07-16 01:56:35,0.004110948
2017-07-16 02:06:35,0.0061867134,2017-07-16 02:06:35,0.00408967
2017-07-16 02:16:35,0.0061777418,2017-07-16 02:16:35,0.004079732
2017-07-16 02:26:35,0.0061753555,2017-07-16 02:26:35,0.004065184
2017-07-16 02:36:35,0.0061834683,2017-07-16 02:36:35,0.004049916
2017-07-16 02:46:35,0.0061821586,2017-07-16 02:46:35,0.00405291
2017-07-16 02:56:35,0.0061737568,2017-07-16 02:56:35,0.004072692
2017-07-16 03:06:35,0.0061679002,2017-07-16 03:06:35,0.004081716
2017-07-16 03:16:35,0.0061686808,2017-07-16 03:16:35,0.00407485
2017-07-16 03:26:35,0.0061723659,2017-07-16 03:26:35,0.004073546
2017-07-16 03:36:35,0.0061644796,2017-07-16 03:36:35,0.00407201
2017-07-16 03:46:35,0.0061602052,2017-07-16 03:46:35,0.00408224
2017-07-16 03:56:35,0.0061583678,2017-07-16 03:56:35,0.004087764
2017-07-16 04:06:35,0.0061598133,2017-07-16 04:06:35,0.00407555
2017-07-16 04:16:35,0.0061589805,2017-07-16 04:16:35,0.004071136
2017-07-16 04:26:35,0.0061473308,2017-07-16 04:26:35,0.004078098
2017-07-16 04:36:35,0.0061499141,2017-07-16 04:36:35,0.00408683
2017-07-16 04:46:35,0.0061441491,2017-07-16 04:46:35,0.004090858
2017-07-16 04:56:35,0.006139438,2017-07-16 04:56:35,0.004093036
2017-07-16 05:06:35,0.0061349064,2017-07-16 05:06:35,0.004085916
2017-07-16 05:16:35,0.0061331258,2017-07-16 05:16:35,0.004089652
2017-07-16 05:26:35,0.0061272487,2017-07-16 05:26:35,0.004089574
2017-07-16 05:36:35,0.0061193846,2017-07-16 05:36:35,0.0040886
2017-07-16 05:46:35,0.0061146789,2017-07-16 05:46:35,0.004090896
2017-07-16 05:56:35,0.0061178425,2017-07-16 05:56:35,0.004090954
2017-07-16 06:06:35,0.0061181951,2017-07-16 06:06:35,0.004072264
2017-07-16 06:16:35,0.0061243691,2017-07-16 06:16:35,0.004078214
2017-07-16 06:26:35,0.0061211903,2017-07-16 06:26:35,0.004082688
2017-07-16 06:36:35,0.006114429,2017-07-16 06:36:35,0.00409714
2017-07-16 06:46:35,0.0061172097,2017-07-16 06:46:35,0.004106962
2017-07-16 06:56:35,0.0061183605,2017-07-16 06:56:35,0.004101438
2017-07-16 07:06:35,0.006117556,2017-07-16 07:06:35,0.00411303
2017-07-16 07:16:35,0.0061063697,2017-07-16 07:16:35,0.004110598
2017-07-16 07:26:35,0.0061162362,2017-07-16 07:26:35,0.004107466
2017-07-16 07:36:35,0.0061161552,2017-07-16 07:36:35,0.004123688
2017-07-16 07:46:35,0.0061115727,2017-07-16 07:46:35,0.004125128
2017-07-16 07:56:35,0.006106384,2017-07-16 07:56:35,0.004120654
2017-07-16 08:06:35,0.0061060764,2017-07-16 08:06:35,0.004127694
2017-07-16 08:16:35,0.0061019855,2017-07-16 08:16:35,0.004124
2017-07-16 08:26:35,0.0061026485,2017-07-16 08:26:35,0.004125302
2017-07-16 08:36:35,0.006094801,2017-07-16 08:36:35,0.004127656
2017-07-16 08:46:35,0.0060990476,2017-07-16 08:46:35,0.004124642
2017-07-16 08:56:35,0.0060864121,2017-07-16 08:56:35,0.00412573
2017-07-16 09:06:35,0.0060870116,2017-07-16 09:06:35,0.004108186
2017-07-16 09:16:35,0.006090306,2017-07-16 09:16:35,0.00413071
2017-07-16 09:26:35,0.0060793948,2017-07-16 09:26:35,0.004126216
2017-07-16 09:36:35,0.0060772263,2017-07-16 09:36:35,0.004140142
2017-07-16 09:46:35,0.0060732949,2017-07-16 09:46:35,0.00414551
2017-07-16 09:56:35,0.0060672528,2017-07-16 09:56:35,0.004137088
2017-07-16 10:06:35,0.0060701561,2017-07-16 10:06:35,0.004147728
2017-07-16 10:16:35,0.0060692104,2017-07-16 10:16:35,0.004146386
2017-07-16 10:26:35,0.0060571951,2017-07-16 10:26:35,0.004149868
2017-07-16 10:36:35,0.0060689215,2017-07-16 10:36:35,0.004152862
2017-07-16 10:46:35,0.0060683547,2017-07-16 10:46:35,0.00415364
2017-07-16 10:56:35,0.0060683317,2017-07-16 10:56:35,0.004170348
2017-07-16 11:06:35,0.0060710335,2017-07-16 11:06:35,0.00417661
2017-07-16 11:16:35,0.006064978,2017-07-16 11:16:35,0.004163754
2017-07-16 11:26:35,0.0060568365,2017-07-16 11:26:35,0.004160058
2017-07-16 11:36:35,0.006053865,2017-07-16 11:36:35,0.004154826
2017-07-16 11:46:35,0.0060493186,2017-07-16 11:46:35,0.004190342
2017-07-16 11:56:35,0.0060436172,2017-07-16 11:56:35,0.004209908
2017-07-16 12:06:35,0.0060319883,2017-07-16 12:06:35,0.00422823
2017-07-16 12:16:35,0.0060404988,2017-07-16 12:16:35,0.004223036
2017-07-16 12:26:35,0.0060442465,2017-07-16 12:26:35,0.00424626
2017-07-16 12:36:35,0.0060360417,2017-07-16 12:36:35,0.004229552
2017-07-16 12:46:35,0.0060385178,2017-07-16 12:46:35,0.004188572
2017-07-16 12:56:35,0.0060375716,2017-07-16 12:56:35,0.004184546
2017-07-16 13:06:35,0.0060334424,2017-07-16 13:06:35,0.004176864
2017-07-16 13:16:35,0.0060273606,2017-07-16 13:16:35,0.004194776
2017-07-16 13:26:35,0.0060240726,2017-07-16 13:26:35,0.004192598
2017-07-16 13:36:35,0.006020508,2017-07-16 13:36:35,0.004179898
2017-07-16 13:46:35,0.006017906,2017-07-16 13:46:35,0.00419571
2017-07-16 13:56:35,0.0060208872,2017-07-16 13:56:35,0.004194816
2017-07-16 14:06:35,0.0060354865,2017-07-16 14:06:35,0.00419676
2017-07-16 14:16:35,0.0060343557,2017-07-16 14:16:35,0.004188028
2017-07-16 14:26:35,0.0060318871,2017-07-16 14:26:35,0.00419503
2017-07-16 14:36:35,0.0060303466,2017-07-16 14:36:35,0.004184216
2017-07-16 14:46:35,0.0060276495,2017-07-16 14:46:35,0.0041911
2017-07-16 14:56:35,0.0060245391,2017-07-16 14:56:35,0.004195554
2017-07-16 15:06:35,0.0060176151,2017-07-16 15:06:35,0.004191042
2017-07-16 15:16:35,0.0060205553,2017-07-16 15:16:35,0.004192656
2017-07-16 15:26:35,0.0060157867,2017-07-16 15:26:35,0.004195904
2017-07-16 15:36:35,0.0059938315,2017-07-16 15:36:35,0.004186276
2017-07-16 15:46:35,0.0059870816,2017-07-16 15:46:35,0.004181862
2017-07-16 15:56:35,0.0059919247,2017-07-16 15:56:35,0.004166768
2017-07-16 16:06:35,0.0059951556,2017-07-16 16:06:35,0.004168092
2017-07-16 16:16:35,0.0059952088,2017-07-16 16:16:35,0.00416638
2017-07-16 16:26:35,0.0060028338,2017-07-16 16:26:35,0.004157764
2017-07-16 16:36:35,0.0060046321,2017-07-16 16:36:35,0.004163812
2017-07-16 16:46:35,0.0060108942,2017-07-16 16:46:35,0.004166652
2017-07-16 16:56:35,0.0060191522,2017-07-16 16:56:35,0.004175676
2017-07-16 17:06:35,0.0060214163,2017-07-16 17:06:35,0.00418655
2017-07-16 17:16:35,0.0060186883,2017-07-16 17:16:35,0.004184644
2017-07-16 17:26:35,0.0060188192,2017-07-16 17:26:35,0.004182426
2017-07-16 17:36:35,0.0060156272,2017-07-16 17:36:35,0.004186724
2017-07-16 17:46:35,0.0060112732,2017-07-16 17:46:35,0.004190206
2017-07-16 17:56:35,0.0060132979,2017-07-16 17:56:35,0.004190984
2017-07-16 18:06:35,0.0060244642,2017-07-16 18:06:35,0.004185402
2017-07-16 18:16:35,0.0060259742,2017-07-16 18:16:35,0.004190322
2017-07-16 18:26:35,0.0060260014,2017-07-16 18:26:35,0.004184624
2017-07-16 18:36:35,0.0060305177,2017-07-16 18:36:35,0.004193454
2017-07-16 18:46:35,0.0060393287,2017-07-16 18:46:35,0.004196644
2017-07-16 18:56:35,0.0060557126,2017-07-16 18:56:35,0.004201468
2017-07-16 19:06:35,0.0060489587,2017-07-16 19:06:35,0.004201058
2017-07-16 19:16:35,0.006059092,2017-07-16 19:16:35,0.004207554
2017-07-16 19:26:35,0.0060693564,2017-07-16 19:26:35,0.004198336
2017-07-16 19:36:35,0.0060719556,2017-07-16 19:36:35,0.004203374
2017-07-16 19:46:35,0.0060770983,2017-07-16 19:46:35,0.004199736
2017-07-16 19:56:35,0.0060765263,2017-07-16 19:56:35,0.004196722
2017-07-16 20:06:35,0.0060733189,2017-07-16 20:06:35,0.004189544
2017-07-16 20:16:35,0.0060710324,2017-07-16 20:16:35,0.00417453
2017-07-16 20:26:35,0.0060721019,2017-07-16 20:26:35,0.004170756
2017-07-16 20:36:35,0.0060574131,2017-07-16 20:36:35,0.004177778
2017-07-16 20:46:35,0.006055489,2017-07-16 20:46:35,0.004168948
2017-07-16 20:56:35,0.0060528013,2017-07-16 20:56:35,0.00417027
2017-07-16 21:06:35,0.006053587,2017-07-16 21:06:35,0.00416354
2017-07-16 21:16:35,0.0060564646,2017-07-16 21:16:35,0.004153252
2017-07-16 21:26:35,0.0060614191,2017-07-16 21:26:35,0.00416389
2017-07-16 21:36:35,0.0060662329,2017-07-16 21:36:35,0.004166632
2017-07-16 21:46:35,0.0060764613,2017-07-16 21:46:35,0.004170114
2017-07-16 21:56:35,0.0060754749,2017-07-16 21:56:35,0.00416175
2017-07-16 22:06:35,0.0060768348,2017-07-16 22:06:35,0.00416494
2017-07-16 22:16:35,0.0060651701,2017-07-16 22:16:35,0.004166186
2017-07-16 22:26:35,0.006064007,2017-07-16 22:26:35,0.004161868
2017-07-16 22:36:35,0.0060617367,2017-07-16 22:36:35,0.004165174
2017-07-16 22:46:35,0.0060699,2017-07-16 22:46:35,0.004170698
2017-07-16 22:56:35,0.0060691083,2017-07-16 22:56:35,0.004180228
2017-07-16 23:06:35,0.0060660182,2017-07-16 23:06:35,0.00417095
2017-07-16 23:16:35,0.0060555186,2017-07-16 23:16:35,0.004179392
2017-07-16 23:26:35,0.0060554088,2017-07-16 23:26:35,0.004179684
2017-07-16 23:36:35,0.006049152,2017-07-16 23:36:35,0.004176746
2017-07-16 23:46:35,0.0060462469,2017-07-16 23:46:35,0.004179976
2017-07-16 23:56:35,0.0060408687,2017-07-16 23:56:35,0.00416566
2017-07-17 00:06:35,0.0060384802,2017-07-17 00:06:35,0.004166108
2017-07-17 00:16:35,0.006044391,2017-07-17 00:16:35,0.004167236
2017-07-17 00:26:35,0.006037933,2017-07-17 00:26:35,0.004164338
2017-07-17 00:36:35,0.0060379382,2017-07-17 00:36:35,0.004165602
2017-07-17 00:46:35,0.0060430603,2017-07-17 00:46:35,0.0041586
2017-07-17 00:56:35,0.0060425224,2017-07-17 00:56:35,0.004170718
2017-07-17 01:06:35,0.0060454213,2017-07-17 01:06:35,0.004174042
2017-07-17 01:16:35,0.0060429645,2017-07-17 01:16:35,0.00417064
2017-07-17 01:26:35,0.0060375201,2017-07-17 01:26:35,0.00418546
2017-07-17 01:36:35,0.0060298263,2017-07-17 01:36:35,0.004190166
2017-07-17 01:46:35,0.0060333749,2017-07-17 01:46:35,0.004190906
2017-07-17 01:56:35,0.0060459429,2017-07-17 01:56:35,0.004187054
2017-07-17 02:06:35,0.0060423382,2017-07-17 02:06:35,0.004193998
2017-07-17 02:16:35,0.0060471013,2017-07-17 02:16:35,0.004200144
2017-07-17 02:26:35,0.0060432481,2017-07-17 02:26:35,0.004196586
2017-07-17 02:36:35,0.0060422094,2017-07-17 02:36:35,0.004202556
2017-07-17 02:46:35,0.0060328397,2017-07-17 02:46:35,0.00420631
2017-07-17 02:56:35,0.0060232722,2017-07-17 02:56:35,0.004206096
2017-07-17 03:06:35,0.0060232768,2017-07-17 03:06:35,0.004203334
2017-07-17 03:16:35,0.0060262014,2017-07-17 03:16:35,0.004212942
2017-07-17 03:26:35,0.0060309657,2017-07-17 03:26:35,0.004210316
2017-07-17 03:36:35,0.0060164095,2017-07-17 03:36:35,0.004213584
2017-07-17 03:46:35,0.0059934735,2017-07-17 03:46:35,0.004211366
2017-07-17 03:56:35,0.0059811826,2017-07-17 03:56:35,0.004221442
2017-07-17 04:06:35,0.0059782696,2017-07-17 04:06:35,0.004228346
2017-07-17 04:16:35,0.0059574719,2017-07-17 04:16:35,0.004223736
2017-07-17 04:26:35,0.0059607107,2017-07-17 04:26:35,0.004213176
2017-07-17 04:36:35,0.0059638464,2017-07-17 04:36:35,0.004216462
2017-07-17 04:46:35,0.0059642922,2017-07-17 04:46:35,0.004206544
2017-07-17 04:56:35,0.0059569865,2017-07-17 04:56:35,0.00419855
2017-07-17 05:06:35,0.0059606071,2017-07-17 05:06:35,0.00419643
2017-07-17 05:16:35,0.0059522094,2017-07-17 05:16:35,0.004188864
2017-07-17 05:26:35,0.0059336053,2017-07-17 05:26:35,0.004190186
2017-07-17 05:36:35,0.0059275023,2017-07-17 05:36:35,0.004190012
2017-07-17 05:46:35,0.0059154542,2017-07-17 05:46:35,0.0041883
