"Trace 0, x","Trace 0, y","Trace 1, x","Trace 1, y",text
-0.0279503465,-0.3446494143,0.0961173148,-0.0962447639,ロビー・トンプソン
,,0.6067274414,-0.3610483795,デトロイト・タイガース
0.0083403349,-0.0190808823,0.3368817367,-0.1359872359,レオ・ドローチャー
-0.2929862114,0.0660331378,0.1781253828,-0.0792663127,クリーブランド・インディアンズ
,,0.2225889757,-0.3306233596,アリゾナ州
0.0985936331,0.1617787887,0.2740651888,-0.075924821,AT&Tパーク
-0.0583033238,0.1775681931,0.0496054271,-0.0276832285,クリスティー・マシューソン
,,0.1791884905,-0.2526146275,サンフランシスコ
-0.5366214046,0.2289726453,0.5779861211,-0.3356473536,ワシントン・ナショナルズ
-0.1514797685,0.14573513,0.3471209822,-0.1868958227,ロサンゼルス・エンゼルス・オブ・アナハイム
,,0.2710489018,-0.0221103998,トレード
-0.0492706204,-0.5329678791,0.2068957768,-0.0865082646,ニューヨーク・メトロポリタンズ
0.0221200432,-0.1275326786,0.0507929645,-0.0229924618,ボブ・ブレンリー
,,0.1416434157,-0.0774807606,AT&T
-0.1660276062,0.2250716914,0.122329555,-0.0907430689,オーガスタ・グリーンジャケッツ
0.0083403349,-0.0190808823,0.0830580217,-0.0212466214,ボビー・ボンズ
,,0.1198520165,0.0019441335,ティム・リンスカム
-0.1938963936,0.6141761669,0.5943401061,-0.347907283,ミネソタ・ツインズ
0.0985936331,0.1617787887,0.1947232202,-0.1007074971,マイク・マコーミック
,,0.5208512104,-0.3441821949,ノースウェストリーグ
0.0781009661,0.4238377746,0.5651822342,-0.3142500512,ピッツバーグ・パイレーツ
0.0221200432,-0.1275326786,0.091233784,0.1585976324,田中賢介
,,0.6447030214,-0.3846054125,サイ・ヤング賞
0.0985936331,0.1617787887,0.2437482976,-0.1382435545,ジェシー・バーケット
0.0995918421,0.3717857919,-0.1027630768,0.0844388727,沖縄県
,,0.0608392378,-0.022645488,シールズ・スタジアム
-0.3135426389,0.6041050087,0.068075029,-0.1104381192,トラビス・イシカワ
0.0221200432,-0.1275326786,0.3122230059,0.3115661416,日本野球機構
,,0.0593579306,-0.0323242649,オーランド・セペタ
-0.5040694944,-0.7044429364,0.0370708874,-0.0139687925,ザ・ダイアモンド
0.0083403349,-0.0190808823,0.186507605,0.0216523217,ジョー・ディマジオ
,,0.2500393876,-0.1975140211,ジョー・モーガン
-0.4324071818,0.2426578777,0.3098451328,-0.1632374635,スティーブ・カールトン
-0.1612282519,0.3034225779,0.0512181916,-0.0268013088,デイブ・ロバーツ
,,0.0857935775,-0.1084317584,バスター・ポージー
0.2591726395,-0.3315834057,0.3061118847,-0.1877136911,ポロ・グラウンズ
0.0221200432,-0.1275326786,0.0504979511,-0.0673274472,メル・オット
,,0.6095963936,-0.388894733,ボストン・レッドソックス
-0.4911574067,0.2188844367,0.0807468604,-0.1825352085,世界大恐慌
-0.1514797685,0.14573513,0.310476268,-0.1816277997,ケーシー・ステンゲル
,,0.1109482741,-0.0845369469,ビル・テリー
-0.2945207183,-0.2028672935,0.0465658355,0.0049649222,アトリー・ハマカー
-0.1612282519,0.3034225779,0.1638906142,-0.0867301926,バック・ユーイング
,,0.2905444445,-0.0695671655,ハンク・アーロン
0.0350799032,-0.8909121256,0.1147023377,-0.0780874045,ロジャー・ブレスナハン
0.0221200432,-0.1275326786,0.5219305553,-0.3102740993,シアトル・マリナーズ
,,0.1487982017,-0.0775960206,レッド・ショーエンディーンスト
-0.094254867,-0.1013595114,0.2828199774,0.0363299671,野球の背番号
0.0985936331,0.1617787887,0.1377793031,-0.0577661669,サクラメント・リバーキャッツ
,,0.0954630039,-0.0479237227,ロブ・ネン
0.039544083,-0.307707244,0.0657542279,-0.0050126994,マイク・クルーコウ
0.0221200432,-0.1275326786,0.5881164425,-0.3667174076,テキサス・レンジャーズ
,,0.1020942317,-0.05470151,セイレムカイザー・ボルケーノズ
-0.1962570409,-0.1882229411,0.1447097721,-0.5375155111,ジョージア州
0.0221200432,-0.1275326786,0.1226921248,-0.1030586553,カリフォルニア州
,,0.0611377779,-0.0341505385,マービン・ベナード
-0.8558142546,-0.2775080397,0.0822689632,-0.1076802017,ジャック・クラーク
-0.1612282519,0.3034225779,0.5288921775,-0.3449659251,パシフィック・コーストリーグ
,,0.0560580311,-0.0255601595,フエールサ・アエーレア
0.1580675263,-0.5903112302,0.0437246849,-0.0090989856,パブロ・サンドバル
0.0221200432,-0.1275326786,0.1487378504,-0.0556975931,ヒルトップ・パーク
,,0.7857274834,0.3958009645,選手兼任監督
0.0221200432,-0.1275326786,0.6284875311,-0.3626326207,セントルイス・カージナルス
-0.1005810923,-0.150972894,0.6640038834,-0.3791444067,カンザスシティ・ロイヤルズ
,,0.0501846102,-0.0833248361,トラビス・ジャクソン
0.6725233648,0.0355237206,0.5115706828,-0.335523562,ワールドシリーズ
0.0985936331,0.1617787887,0.1962407357,-0.0338332436,コニー・マック
,,0.1918844649,-0.1186044319,ロジャー・コナー
0.1086727441,-0.105227006,0.1378590461,-0.1234948228,ジョニー・マイズ
0.0083403349,-0.0190808823,0.5430049765,-0.2596543648,ロサンゼルス・ドジャース
,,0.0529164464,-0.0314204572,ダレル・エバンス
0.6044203819,-0.1739340925,0.1009562877,-0.0276421605,ステュ・ミラー
0.0985936331,0.1617787887,0.1271776953,-0.1437786352,ジョー・メドウィック
,,0.6503286587,-0.3744474575,リーグチャンピオンシップシリーズ
0.0742677013,-0.6618457002,0.6047988912,-0.3620391683,ドミニカン・サマーリーグ
0.0221200432,-0.1275326786,0.0491445339,-0.0071173157,ミッキー・ウェルチ
,,0.0933639446,-0.056929258,トロイ・トロージャンズ
0.4758171117,-0.0505685013,0.0363626296,-0.4231912498,オレゴン州
0.0083403349,-0.0190808823,0.6014020695,-0.3346651518,サンディエゴ・パドレス
,,0.1680522223,-0.0790426619,ビル・マケシュニー
-0.0551357996,-0.8051579931,0.23983239,-0.0886172306,ロジャース・ホーンスビー
0.0083403349,-0.0190808823,0.0540906441,-0.031413239,ボビー・トムソン
,,0.2290939287,-0.1216650757,ウィリー・メイズ
-0.0216379704,-0.1029567233,0.1044010364,-0.0494232487,ティム・キーフ
0.0083403349,-0.0190808823,0.2411794211,-0.2303833236,ナショナルリーグ
,,0.1957344861,-0.1371962969,バリー・ボンズ
0.0353617873,-0.1615091492,0.1282816738,-0.0638671453,ケビン・ミッチェル
0.0985936331,0.1617787887,0.0572072138,-0.0405035809,ルーク・オルムスタッド・スタジアム
,,0.0493831128,-0.0307788967,カーク・ルーター
0.0045619975,-0.2310838158,0.0678164746,-0.0115573817,マット・ケイン
0.0221200432,-0.1275326786,0.1283626431,0.022500097,青木宣親
,,0.6094245792,-0.3710106001,シンシナティ・レッズ
0.2283928251,-0.7731249537,0.246504617,-0.1100513142,バーレイ・グライムス
0.0083403349,-0.0190808823,0.058878829,-0.0231400524,ラリー・フィールド
,,0.2968032433,-0.1960436171,ウェイト・ホイト
0.0009323215,0.3601343459,0.5814816009,-0.3384049738,カリフォルニアリーグ
0.0985936331,0.1617787887,0.2523360022,-0.1085961841,ランディ・ジョンソン
,,0.3157800108,-0.1105211328,ジョン・マグロー
0.294405901,-0.0142549662,0.0135939875,-0.0020102041,ジム・マトリー
0.0221200432,-0.1275326786,0.0609545663,-0.034274054,フアン・マリシャル
,,0.0842329287,-0.1172550839,ウィリー・キーラー
-0.3370038207,0.204069832,0.0720757015,-0.0132844658,チリ・デービス
-0.1612282519,0.3034225779,0.0791226825,0.065969445,藪恵壹
,,0.0973458309,-0.1002513151,ジェイソン・シュミット
0.0569738978,-0.3631219495,0.1784016489,-0.1493452972,アーニー・ロンバルディ
0.0083403349,-0.0190808823,0.6305867779,-0.3983650861,サウス・アトランティックリーグ
,,0.2559897461,-0.034800383,本塁打
-0.4826241198,0.3452094829,0.298482779,-0.2132998894,キャンドルスティック・パーク
0.0083403349,-0.0190808823,0.6107189353,-0.3880184863,アトランタ・ブレーブス
,,0.2516075096,0.1551033416,野球界の永久欠番
-0.1358253343,0.4917608767,0.1293833455,-0.0202297601,フレッド・マークル
-0.1514797685,0.14573513,0.5615710888,-0.3326018832,オークランド・アスレチックス
,,0.2609292811,-0.0542161384,遊撃手
0.1592063094,-0.0317911951,0.1696600935,-0.089821276,スコッツデール・スタジアム
0.0221200432,-0.1275326786,0.1931795208,-0.0904912211,リック・ラッシェル
,,0.0496280436,-0.0289606062,カール・ハッベル
0.098035613,-0.4428380761,0.2972352039,-0.0392918065,ルー・ゲーリッグ
0.0083403349,-0.0190808823,0.3004582249,0.012579971,四球
,,0.0520838796,-0.0268759086,フェリペ・アルー
0.1046426523,-0.1264088518,0.1392671589,-0.0979539023,デイブ・バンクロフト
-0.1514797685,0.14573513,0.2264542262,0.2426153214,読売ジャイアンツ
,,0.1802672377,-0.0203058065,ゴッサム
-0.4029161657,-0.8036278852,0.1276266899,-0.1029236444,クリスティ・マシューソン
0.0083403349,-0.0190808823,0.1431177297,-0.102095256,ホワン・マリシャル
,,0.3019342466,-0.1854968805,ゲイロード・ペリー
-0.5207738327,-0.3607548879,0.1051939872,-0.1170457689,マディソン・バンガーナー
-0.1514797685,0.14573513,0.1623428204,-0.1511504735,マット・ウィリアムズ
,,0.1940198856,-0.0909716145,デューク・スナイダー
0.5364262448,-0.2108516689,0.040550326,-0.0235214862,ジョン・バーケット
0.0083403349,-0.0190808823,0.6135476539,-0.3475345309,アリゾナリーグ
,,0.14630106,-0.0674070177,キング・ケリー
-0.0877771747,-0.2593384436,0.0674177239,-0.0816319657,リッチ・オーリリア
0.0985936331,0.1617787887,-0.0512174482,-0.0149991222,村上雅則
,,0.2292052599,-0.1388075603,フレディ・リンドストロム
0.0083403349,-0.0190808823,0.1705576553,-0.1004663435,ルーブ・マーカード
0.0397985765,-0.3760163091,0.6390906799,-0.4070273162,シカゴ・カブス
,,0.0659191021,0.0051425036,四死球
-0.5397658326,0.2372919559,0.1352731014,-0.3666667093,サンノゼ
-0.1514797685,0.14573513,0.192876071,0.0973773503,始球式
,,0.067447124,-0.18357165,ニューヨーク
0.0083403349,-0.0190808823,0.1117343832,-0.4575941728,バージニア州
0.0015882823,-0.1567435855,0.1303329867,-0.1414783994,ウィル・クラーク
,,0.0898324611,-0.1075781375,モンテ・アーヴィン
-0.1553495017,0.7533413381,0.6133707766,-0.3988647247,フィラデルフィア・フィリーズ
-0.1612282519,0.3034225779,0.2948689846,-0.1851464229,オーランド・セペダ
,,0.2310769506,-0.0683631797,ウィリー・マッコビー
-0.3544948924,0.5200241559,0.3309353719,-0.3100610282,メジャーリーグベースボール
-0.1612282519,0.3034225779,0.2943237465,-0.2017320144,ホイト・ウィルヘルム
,,0.1550622719,-0.116340069,バリー・ジト
-0.6137225298,0.4388832092,0.1364804712,-0.1047379553,ウォルター・オマリー
-0.1514797685,0.14573513,0.167353876,-0.150894483,ヴァイダ・ブルー
,,0.0354460755,-0.0479485586,レフティ・オドール
-0.4244248032,0.2357996865,0.2055292983,-0.1308394739,ダン・ブローザース
-0.1612282519,0.3034225779,0.1366255654,-0.0862149186,ジェフ・ケント
,,0.0943776152,-0.0420637006,ボルケーノズ・スタジアム
-0.7680182377,0.5286400676,0.2037684723,-0.1239008054,モンテ・ウォード
0.0083403349,-0.0190808823,0.0744616009,-0.0868731413,ロマ・プリータ地震
,,0.09952443,-0.1214752318,ギャビー・ハートネット
-0.093570276,0.6199698822,0.0434515147,-0.3729450654,反戦運動
0.0221200432,-0.1275326786,0.0221200432,-0.1275326786,アメリカ合衆国
,,0.1368171872,-0.3358697079,ナチス・ドイツ
-0.1412784472,0.0963907149,0.0615139186,-0.0665089945,小林多喜二
0.0985936331,0.1617787887,0.0329952774,-0.2253923119,人権団体
,,0.0023260399,-0.1134971884,女の平和
-0.3367472283,0.365636669,0.0887866986,-0.1300441159,シュプレヒコール
-0.1612282519,0.3034225779,0.1214995256,-0.5125967077,イラク戦争
,,0.0194180833,-0.0761549022,中華人民共和国
-0.1114048947,-0.2398030681,0.0115969334,-0.2858190229,不戦条約
-0.1514797685,0.14573513,0.1891988047,-0.2732860095,陰謀論
,,0.0132680718,0.0270603122,片山哲
0.1909094534,-0.5001701988,0.0607458765,-0.2701321527,モンロー主義
0.0221200432,-0.1275326786,0.0629429744,-0.1161551918,脱走
,,0.0291501583,-0.098155557,ハンガーストライキ
0.2362355188,0.4085452559,0.0597195658,-0.1567995653,平和運動
0.0985936331,0.1617787887,0.2326551023,-0.6246379435,フランス海軍
,,-0.103935833,-0.23892441,満州事変
0.0985936331,0.1617787887,0.0123314406,-0.2273962934,覇権主義
-0.0030731294,0.124721231,0.006631075,-0.1323783393,反戦歌
,,0.0499932707,-0.4672769258,軍隊
-0.0432464519,0.5714044022,0.1603307219,-0.1801604007,ボイコット
-0.1612282519,0.3034225779,0.0625885646,-0.3374259761,アフリカ
,,0.0195460105,-0.0596297713,ダイ・イン
0.0985936331,0.1617787887,-0.0288095762,-0.3459839813,徴兵制度
-0.204098531,0.2307878129,0.0252926805,-0.2920519985,孤立主義
,,-0.3616119854,-0.359437332,日清戦争
-0.4691512929,0.3164091999,0.1862865124,-0.6900064289,ロシア海軍
-0.1612282519,0.3034225779,0.0838043923,-0.3912656206,心理戦
,,0.1422998078,-0.4715623727,グルジア
-0.7716694749,0.0171092143,0.0714263751,-0.3687115833,国家総力戦
0.0083403349,-0.0190808823,0.0630241227,-0.2423451279,左翼
,,0.0204659171,-0.0592705132,思想犯
0.7361381248,-0.0547796549,0.0177981204,-0.1864062255,日中戦争
-0.1514797685,0.14573513,0.0911006146,-0.3244752234,チェチェン紛争
,,0.095424641,-0.1359552115,ベトナムに平和を!市民連合
0.0985936331,0.1617787887,0.1567163906,-0.4872355153,ロシア連邦軍
0.009279211,0.1814112286,0.262292615,-0.1180348008,文学
,,0.0900327039,-0.4922212446,軍需産業
0.0083403349,-0.0190808823,0.0083403349,-0.0190808823,日本
-0.0002392397,0.103498237,0.0558465265,-0.285855618,西ヨーロッパ
,,0.0673366742,-0.1978534837,刑務所
0.4920202905,-0.8374016998,0.0407877667,-0.1569823445,アリストパネス
0.0083403349,-0.0190808823,0.1496120785,-0.2776704021,自衛隊
,,0.101632303,-0.543403692,傭兵
0.4115825469,-0.8424193967,0.0210600469,-0.358216786,人権
0.0083403349,-0.0190808823,-0.0696179671,-0.140544223,社会大衆党
,,0.1455863669,-0.3455838325,騎士
0.1856742582,-0.6675463077,0.0671076913,-0.3144029865,ソ連国家保安委員会
0.0221200432,-0.1275326786,0.0773264302,-0.2899324308,軍事力
,,-0.0603819755,0.0554750695,山本宣治
0.103771644,-0.5577922826,0.0529723229,-0.1709854402,反軍演説
0.0221200432,-0.1275326786,0.0473865545,-0.3411143504,宥和政策
,,-0.0446656492,-0.2423265029,墨子
0.0122714088,-0.1703633816,0.0713651967,-0.4211974656,南北戦争
0.0221200432,-0.1275326786,0.019931303,-0.2975493813,良心的兵役拒否
,,0.0903269048,-0.0406469786,萬朝報
-0.3249832729,0.4653505716,0.0102024986,-0.2113546401,発展途上国
-0.1612282519,0.3034225779,0.1243734933,-0.4079472036,第一次世界大戦
,,0.0429864661,-0.3148388108,仮想敵国
0.6999281783,-0.0355092979,0.0634201479,-0.2045624219,墨家
-0.1612282519,0.3034225779,0.1131016748,-0.2610036196,ソビエト連邦
,,0.0444671758,-0.4614144294,民主主義
0.6371111472,-0.0679799846,0.0883218877,0.0868771765,チラシ
0.0221200432,-0.1275326786,0.0268782857,-0.1361847834,右翼
,,0.1428755538,-0.2829585566,ヨーロッパ
0.2929143089,0.1266878494,0.0547133572,-0.3164096686,国民国家
0.0083403349,-0.0190808823,0.0738640524,-0.3294438954,テロリズム
,,-0.0066497418,-0.3041104588,アメリカ軍
0.0083403349,-0.0190808823,0.069861517,-0.055977449,ダルトン・トランボ
-0.2413002311,0.0047955043,0.0588920552,-0.2327451198,ストライキ
,,0.0625324733,-0.2105272817,アジア
-0.2761772997,-0.0669046611,-0.0654354632,-0.1462604174,社会民衆党
0.0985936331,0.1617787887,0.0197043604,-0.151518877,平和主義
,,0.1756516585,-0.0391570762,非戦論
0.0083403349,-0.0190808823,0.0198082469,-0.0772035258,斎藤隆夫
-0.0251455591,-0.2098163862,0.0747873265,-0.1047091859,デモ活動
,,-0.1222610644,-0.5979153632,ジョン・メイナード・ケインズ
-0.3722779333,0.2458427807,0.0956136436,-0.514754365,全体主義
-0.1514797685,0.14573513,0.0258594736,0.1335313714,内部告発
,,0.0409367633,-0.2934303446,イマヌエル・カント
0.3209663456,-0.4548882052,0.072912624,-0.5673810224,ベトナム戦争
0.0221200432,-0.1275326786,0.0389221024,-0.1537264779,堺利彦
,,-0.1359075741,-0.8194936674,反核運動
0.0667772718,0.1526815945,0.0895393095,-0.1404660332,報道
-0.1514797685,0.14573513,0.0688530942,-0.3528710221,保守
,,0.0315322884,-0.0203738556,無防備都市宣言
0.0275942177,-0.1886444622,0.2350960776,0.0985786454,菊田一夫
0.0221200432,-0.1275326786,0.0627110539,0.0158631495,フランチェスカの鐘
,,0.0252812553,-0.3966068712,年季奉公
0.0083403349,-0.0190808823,0.0644326681,0.0303199805,花のオランダ坂
-0.038128495,-0.3629329424,-0.162231727,-0.2059093498,三国志
,,0.2358732946,0.0841122581,古川ロッパ
0.0114965183,-0.2520576229,0.0332588759,0.0823842789,月組
0.0221200432,-0.1275326786,0.1287559034,-0.0962674788,劇作家
,,0.0148742348,-0.1543772891,脳卒中
0.1942994715,0.3214209643,0.0264650106,0.0854075434,がめつい奴
-0.1514797685,0.14573513,-0.0728019476,0.0375694667,作曲家
,,0.0561958811,0.0249691854,井上理恵
0.0985936331,0.1617787887,0.0737980014,0.0909655599,がしんたれ
-0.0183664542,0.6010677125,0.0357893688,0.1369815242,宝塚歌劇団
,,0.0606540139,0.0471151457,草分け
0.4035367802,-0.3468013567,0.0411746626,0.0294517844,演劇出版社
0.0083403349,-0.0190808823,0.1272678701,-0.0071255694,北条秀司
,,-0.0145994021,0.2701519441,横浜市
0.0221200432,-0.1275326786,0.0544360674,0.0954711928,作詞家
0.120556813,-0.2791974637,0.0497917846,0.032714866,イヨマンテの夜
,,0.0472186249,0.0136029599,小鹿番
0.0221200432,-0.1275326786,0.0424132531,0.0143537563,ジャワの踊り子
-0.0426633202,-0.1438683416,0.098847828,0.0833968617,常盤座
,,0.1446868626,-0.0001518436,斎藤晴彦
-0.2633620463,-0.2929158987,0.1949084681,0.0911184666,林芙美子
0.0221200432,-0.1275326786,0.0335605261,0.0565728698,霧深きエルベのほとり
,,0.0267598546,0.231803943,神奈川県
-0.6766904567,-0.0251794216,0.0884625972,0.1218891185,君の名は
0.0083403349,-0.0190808823,0.089022324,0.1207441624,神戸市
,,0.077895215,0.0684640796,鐘の鳴る丘
0.3816493265,-0.435877163,0.1231177292,0.0610028417,サトウ・ハチロー
0.0221200432,-0.1275326786,0.1024522335,-0.0446005969,マイ・フェア・レディ
,,0.0700386837,-0.0419111035,浅草国際劇場
