"53228632, x","53228632, y","53228632 (1), x","53228632 (1), y","53228632 (2), x; 53236473 (2), x","53228632 (2), y","53236473, x","53236473, y","53236473 (1), x","53236473 (1), y","53236473 (2), y"
2017-09-07 19:20:12.21,2.07,2017-10-16 02:27:14.54,0.72,,,2017-09-07 19:24:52.71,1.05,2017-10-16 02:30:12.70,0.82,
2017-09-07 19:21:42.32,2.1,2017-10-16 02:28:13.92,0.73,,,2017-09-07 19:25:54.59,1.06,2017-10-16 02:30:12.70,0.82,
2017-09-07 19:24:12.31,2.14,2017-10-16 02:28:46.59,0.73,,,2017-09-07 19:26:23.31,1.06,2017-10-16 02:31:14.59,0.83,
2017-09-07 19:24:12.31,2.14,2017-10-16 02:29:45.03,0.73,,,2017-09-07 19:28:24.09,1.07,2017-10-16 02:31:43.31,0.83,
2017-09-07 19:24:43.48,2.15,2017-10-16 02:31:17.09,0.74,,,2017-09-07 19:28:52.81,1.08,2017-10-16 02:33:44.09,0.84,
2017-09-07 19:25:14.20,2.15,2017-10-16 02:32:17.98,0.74,,,2017-09-07 19:29:24.48,1.08,2017-10-16 02:34:12.76,0.84,
2017-09-07 19:25:43.92,2.16,2017-10-16 02:32:46.70,0.74,,,2017-09-07 19:29:54.70,1.08,2017-10-16 02:34:44.48,0.84,
2017-09-07 19:26:43.31,2.18,2017-10-16 02:33:16.92,0.74,,,2017-09-07 19:30:56.59,1.09,2017-10-16 02:35:14.70,0.85,
2017-09-07 19:27:15.98,2.19,2017-10-16 02:33:47.09,0.74,,,2017-09-07 19:32:27.20,1.1,2017-10-16 02:36:16.59,0.85,
2017-09-07 19:28:14.37,2.2,2017-10-16 02:34:17.81,0.75,,,2017-09-07 19:33:26.59,1.11,2017-10-16 02:37:47.14,0.85,
2017-09-07 19:29:13.81,2.22,2017-10-16 02:35:47.87,0.75,,,2017-09-07 19:34:57.70,1.12,2017-10-16 02:38:46.58,0.86,
2017-09-07 19:29:46.48,2.23,2017-10-16 02:38:17.87,0.76,,,2017-09-07 19:35:28.37,1.12,2017-10-16 02:40:17.64,0.86,
2017-09-07 19:30:47.37,2.24,2017-10-16 02:38:49.09,0.76,,,2017-09-07 19:35:55.59,1.12,2017-10-16 02:40:48.36,0.86,
2017-09-07 19:31:16.09,2.25,2017-10-16 02:39:19.75,0.77,,,2017-09-07 19:36:56.48,1.13,2017-10-16 02:41:15.53,0.86,
2017-09-07 19:31:46.31,2.26,2017-10-16 02:39:49.47,0.77,,,2017-09-07 19:37:27.70,1.14,2017-10-16 02:42:16.47,0.87,
2017-09-07 19:32:16.48,2.27,2017-10-16 02:40:48.86,0.78,,,2017-09-07 19:38:29.59,1.14,2017-10-16 02:42:47.64,0.87,
2017-09-07 19:32:47.20,2.28,2017-10-16 02:41:21.58,0.78,,,2017-09-07 19:38:58.26,1.15,2017-10-16 02:43:49.53,0.87,
2017-09-07 19:33:17.37,2.28,2017-10-16 02:42:19.97,0.79,,,2017-09-07 19:40:59.08,1.16,2017-10-16 02:44:18.25,0.87,
2017-09-07 19:34:17.26,2.3,2017-10-16 02:43:52.08,0.79,,,2017-09-07 19:41:27.75,1.16,2017-10-16 02:46:19.03,0.88,
2017-09-07 19:36:19.09,2.33,2017-10-16 02:44:52.97,0.8,,,2017-09-07 19:41:59.47,1.17,2017-10-16 02:46:47.75,0.88,
2017-09-07 19:36:47.25,2.34,2017-10-16 02:45:21.64,0.8,,,2017-09-07 19:42:29.64,1.17,2017-10-16 02:47:19.42,0.88,
2017-09-07 19:37:18.48,2.35,2017-10-16 02:45:51.86,0.81,,,2017-09-07 19:43:31.53,1.18,2017-10-16 02:47:49.64,0.88,
2017-09-07 19:37:49.14,2.36,2017-10-16 02:46:22.08,0.81,,,2017-09-07 19:45:02.14,1.19,2017-10-16 02:48:51.53,0.88,
2017-09-07 19:38:18.86,2.37,2017-10-16 02:46:52.75,0.81,,,2017-09-07 19:46:01.53,1.19,2017-10-16 02:50:22.14,0.89,
2017-09-07 19:39:18.25,2.38,2017-10-16 02:50:52.86,0.83,,,2017-09-07 19:47:32.64,1.21,2017-10-16 02:51:21.53,0.9,
2017-09-07 19:39:50.97,2.39,2017-10-16 02:51:24.03,0.84,,,2017-09-07 19:48:03.31,1.21,2017-10-16 02:52:52.64,0.9,
2017-09-07 19:40:49.36,2.41,2017-10-16 02:51:54.75,0.84,,,2017-09-07 19:48:30.53,1.22,2017-10-16 02:53:23.31,0.91,
2017-09-07 19:42:21.47,2.43,2017-10-16 02:52:24.42,0.84,,,2017-09-07 19:49:31.42,1.23,2017-10-16 02:53:23.31,0.91,
2017-09-07 19:43:22.36,2.45,2017-10-16 02:53:23.86,0.85,,,2017-09-07 19:51:04.53,1.24,2017-10-16 02:53:50.53,0.91,
2017-09-07 19:43:51.03,2.46,2017-10-16 02:53:56.53,0.85,,,2017-09-07 19:51:33.25,1.25,2017-10-16 02:54:51.42,0.91,
2017-09-07 19:44:21.25,2.46,2017-10-16 02:54:54.92,0.86,,,2017-09-07 19:53:34.03,1.26,2017-10-16 02:55:22.64,0.92,
2017-09-07 19:44:51.42,2.47,2017-10-16 02:56:27.03,0.87,,,2017-09-07 19:54:02.70,1.27,2017-10-16 02:56:24.53,0.92,
2017-09-07 19:45:22.14,2.48,2017-10-16 02:57:27.92,0.87,,,2017-09-07 19:54:34.42,1.27,2017-10-16 02:56:53.19,0.93,
2017-09-07 19:45:37.25,2.49,2017-10-16 02:57:56.64,0.87,,,2017-09-07 19:55:04.64,1.28,2017-10-16 02:58:54.03,0.94,
2017-09-07 19:46:52.25,2.51,2017-10-16 02:58:26.81,0.88,,,2017-09-07 19:56:06.53,1.29,2017-10-16 02:59:22.69,0.94,
2017-09-07 19:49:22.25,2.56,2017-10-16 02:58:57.03,0.88,,,2017-09-07 19:57:37.09,1.3,2017-10-16 02:59:54.41,0.94,
2017-09-07 19:50:24.14,2.58,2017-10-16 02:59:27.75,0.88,,,2017-09-07 19:58:36.48,1.31,2017-10-16 03:00:24.58,0.94,
2017-09-07 19:50:53.81,2.59,2017-10-16 03:00:57.81,0.88,,,2017-09-07 20:00:07.59,1.32,2017-10-16 03:01:26.47,0.95,
2017-09-07 19:51:53.20,2.61,2017-10-16 03:03:27.81,0.89,,,2017-09-07 20:00:38.31,1.33,2017-10-16 03:02:57.08,0.96,
2017-09-07 19:52:25.92,2.62,2017-10-16 03:03:59.03,0.89,,,2017-09-07 20:01:05.47,1.33,2017-10-16 03:03:56.47,0.96,
2017-09-07 19:53:24.31,2.63,2017-10-16 03:04:29.69,0.89,,,2017-09-07 20:02:06.36,1.34,2017-10-16 03:05:27.58,0.97,
2017-09-07 19:54:56.42,2.66,2017-10-16 03:04:59.42,0.9,,,2017-09-07 20:02:37.58,1.34,2017-10-16 03:05:58.30,0.98,
2017-09-07 19:54:56.42,2.66,2017-10-16 03:05:58.80,0.9,,,2017-09-07 20:03:39.47,1.34,2017-10-16 03:06:25.47,0.98,
2017-09-07 19:55:57.31,2.68,2017-10-16 03:06:31.53,0.9,,,2017-09-07 20:04:08.19,1.34,2017-10-16 03:07:26.36,0.98,
2017-09-07 19:56:26.03,2.69,2017-10-16 03:07:29.91,0.9,,,2017-09-07 20:06:08.97,1.35,2017-10-16 03:07:57.58,0.98,
2017-09-07 19:56:56.20,2.7,2017-10-16 03:09:01.97,0.91,,,2017-09-07 20:06:37.69,1.35,2017-10-16 03:08:59.47,0.99,
2017-09-07 19:57:26.42,2.71,2017-10-16 03:10:02.91,0.91,,,2017-09-07 20:07:09.36,1.36,2017-10-16 03:09:28.19,0.99,
2017-09-07 19:57:57.09,2.72,2017-10-16 03:10:31.58,0.91,,,2017-09-07 20:07:39.58,1.36,2017-10-16 03:11:28.97,0.99,
2017-09-07 19:59:27.20,2.75,2017-10-16 03:11:01.80,0.91,,,2017-09-07 20:08:41.47,1.36,2017-10-16 03:11:57.64,0.99,
2017-09-07 20:01:57.20,2.79,2017-10-16 03:11:31.97,0.92,,,2017-09-07 20:10:12.08,1.37,2017-10-16 03:12:29.36,1.0,
2017-09-07 20:02:59.08,2.81,2017-10-16 03:12:02.69,0.92,,,2017-09-07 20:11:11.47,1.37,2017-10-16 03:12:59.58,1.0,
2017-09-07 20:03:28.81,2.81,2017-10-16 03:13:32.80,0.92,,,2017-09-07 20:12:42.58,1.38,2017-10-16 03:14:01.47,1.0,
2017-09-07 20:04:28.19,2.83,2017-10-16 03:16:02.80,0.93,,,2017-09-07 20:13:13.25,1.38,2017-10-16 03:15:32.03,1.0,
2017-09-07 20:05:00.86,2.84,2017-10-16 03:16:33.97,0.93,,,2017-09-07 20:13:40.47,1.38,2017-10-16 03:16:31.47,1.01,
2017-09-07 20:05:59.30,2.86,2017-10-16 03:17:04.69,0.93,,,2017-09-07 20:14:41.36,1.38,2017-10-16 03:18:02.53,1.01,
2017-09-07 20:07:31.36,2.88,2017-10-16 03:17:34.36,0.94,,,2017-09-07 20:15:12.53,1.39,2017-10-16 03:18:33.25,1.01,
2017-09-07 20:07:31.36,2.88,2017-10-16 03:18:33.75,0.94,,,2017-09-07 20:16:14.42,1.39,2017-10-16 03:19:00.42,1.02,
2017-09-07 20:08:32.25,2.9,2017-10-16 03:19:06.47,0.94,,,2017-09-07 20:16:43.14,1.39,2017-10-16 03:20:01.36,1.02,
2017-09-07 20:09:00.97,2.91,2017-10-16 03:20:04.86,0.95,,,2017-09-07 20:18:43.92,1.4,2017-10-16 03:20:32.53,1.02,
2017-09-07 20:09:31.19,2.92,2017-10-16 03:21:36.97,0.96,,,2017-09-07 20:19:12.64,1.4,2017-10-16 03:21:34.42,1.02,
2017-09-07 20:10:01.36,2.92,2017-10-16 03:22:37.86,0.96,,,2017-09-07 20:19:44.36,1.4,2017-10-16 03:22:03.14,1.02,
2017-09-07 20:10:32.08,2.93,2017-10-16 03:23:06.58,0.97,,,2017-09-07 20:20:14.53,1.41,2017-10-16 03:24:03.91,1.03,
2017-09-07 20:12:02.19,2.96,2017-10-16 03:23:36.75,0.97,,,2017-09-07 20:21:16.42,1.41,2017-10-16 03:24:32.64,1.03,
2017-09-07 20:14:32.14,3.0,2017-10-16 03:24:06.97,0.97,,,2017-09-07 20:22:47.03,1.42,2017-10-16 03:25:04.30,1.03,
2017-09-07 20:15:34.08,3.02,2017-10-16 03:24:37.64,0.98,,,2017-09-07 20:23:46.42,1.42,2017-10-16 03:25:34.52,1.04,
2017-09-07 20:16:03.75,3.02,2017-10-16 03:26:07.75,0.98,,,2017-09-07 20:25:17.53,1.43,2017-10-16 03:26:36.41,1.04,
2017-09-07 20:17:03.14,3.04,2017-10-16 03:28:37.75,1.0,,,2017-09-07 20:25:48.19,1.43,2017-10-16 03:28:07.02,1.05,
2017-09-07 20:17:35.86,3.05,2017-10-16 03:29:08.97,1.0,,,2017-09-07 20:26:15.41,1.44,2017-10-16 03:29:06.41,1.06,
2017-09-07 20:18:34.25,3.06,2017-10-16 03:29:39.64,1.0,,,2017-09-07 20:27:16.30,1.44,2017-10-16 03:30:37.53,1.06,
2017-09-07 20:20:06.36,3.09,2017-10-16 03:30:09.36,1.01,,,2017-09-07 20:27:47.53,1.45,2017-10-16 03:31:08.20,1.07,
2017-09-07 20:20:06.36,3.09,2017-10-16 03:31:08.75,1.01,,,2017-09-07 20:28:49.41,1.45,2017-10-16 03:31:35.42,1.07,
2017-09-07 20:21:07.25,3.1,2017-10-16 03:31:41.42,1.02,,,2017-09-07 20:29:18.08,1.46,2017-10-16 03:32:36.31,1.07,
2017-09-07 20:21:35.92,3.11,2017-10-16 03:32:39.86,1.02,,,2017-09-07 20:31:18.91,1.47,2017-10-16 03:33:07.48,1.08,
2017-09-07 20:22:06.14,3.12,2017-10-16 03:34:11.92,1.03,,,2017-09-07 20:31:47.58,1.47,2017-10-16 03:34:09.42,1.08,
2017-09-07 20:22:36.36,3.13,2017-10-16 03:35:12.81,1.04,,,2017-09-07 20:32:19.31,1.47,2017-10-16 03:34:38.09,1.09,
2017-09-07 20:23:07.03,3.14,2017-10-16 03:35:12.81,1.04,,,2017-09-07 20:32:49.48,1.48,2017-10-16 03:36:38.87,1.1,
2017-09-07 20:24:37.14,3.16,2017-10-16 03:35:41.53,1.04,,,2017-09-07 20:33:51.36,1.48,2017-10-16 03:37:07.59,1.1,
2017-09-07 20:27:07.14,3.2,2017-10-16 03:35:41.53,1.04,,,2017-09-07 20:35:21.98,1.49,2017-10-16 03:37:39.31,1.1,
2017-09-07 20:27:38.31,3.21,2017-10-16 03:36:11.75,1.04,,,2017-09-07 20:36:21.37,1.5,2017-10-16 03:38:09.48,1.1,
2017-09-07 20:28:09.03,3.22,2017-10-16 03:36:41.92,1.04,,,2017-09-07 20:37:52.48,1.51,2017-10-16 03:39:11.37,1.11,
2017-09-07 20:28:38.69,3.23,2017-10-16 03:37:12.64,1.05,,,2017-09-07 20:38:23.20,1.51,2017-10-16 03:40:41.98,1.12,
2017-09-07 20:29:38.14,3.25,2017-10-16 03:38:42.70,1.05,,,2017-09-07 20:38:50.37,1.51,2017-10-16 03:41:41.37,1.12,
2017-09-07 20:30:10.80,3.26,2017-10-16 03:41:12.70,1.06,,,2017-09-07 20:39:51.26,1.52,2017-10-16 03:43:12.48,1.12,
2017-09-07 20:31:09.20,3.28,2017-10-16 03:41:43.92,1.06,,,2017-09-07 20:40:22.48,1.52,2017-10-16 03:43:43.15,1.13,
2017-09-07 20:32:41.31,3.31,2017-10-16 03:42:14.59,1.07,,,2017-09-07 20:41:24.37,1.52,2017-10-16 03:44:10.37,1.13,
2017-09-07 20:32:41.31,3.31,2017-10-16 03:42:44.31,1.07,,,2017-09-07 20:41:53.09,1.53,2017-10-16 03:45:11.26,1.13,
2017-09-07 20:33:42.20,3.33,2017-10-16 03:43:43.70,1.07,,,2017-09-07 20:43:53.87,1.53,2017-10-16 03:45:42.48,1.13,
2017-09-07 20:34:10.92,3.34,2017-10-16 03:44:16.42,1.07,,,2017-09-07 20:44:22.59,1.54,2017-10-16 03:46:44.37,1.14,
2017-09-07 20:34:41.09,3.35,2017-10-16 03:45:14.81,1.07,,,2017-09-07 20:44:54.26,1.54,2017-10-16 03:47:13.04,1.14,
2017-09-07 20:35:11.31,3.36,2017-10-16 03:46:46.92,1.08,,,2017-09-07 20:45:24.48,1.54,2017-10-16 03:49:13.87,1.14,
2017-09-07 20:35:42.03,3.37,2017-10-16 03:47:47.81,1.08,,,2017-09-07 20:46:26.37,1.54,2017-10-16 03:49:13.87,1.14,
2017-09-07 20:37:12.09,3.39,2017-10-16 03:48:16.48,1.08,,,2017-09-07 20:47:56.98,1.55,2017-10-16 03:49:42.54,1.14,
2017-09-07 20:39:42.09,3.44,2017-10-16 03:48:46.70,1.09,,,2017-09-07 20:48:56.37,1.55,2017-10-16 03:50:14.26,1.15,
2017-09-07 20:40:13.31,3.45,2017-10-16 03:49:16.92,1.09,,,2017-09-07 20:50:27.43,1.56,2017-10-16 03:50:44.43,1.15,
2017-09-07 20:40:43.98,3.46,2017-10-16 03:49:47.59,1.09,,,2017-09-07 20:50:56.70,1.56,2017-10-16 03:51:46.37,1.15,
2017-09-07 20:41:13.70,3.47,2017-10-16 03:51:17.70,1.09,,,2017-09-07 20:51:58.59,1.57,2017-10-16 03:53:16.93,1.15,
2017-09-07 20:42:13.09,3.49,2017-10-16 03:53:47.70,1.1,,,2017-09-07 20:53:29.20,1.57,2017-10-16 03:54:16.31,1.16,
2017-09-07 20:42:45.81,3.5,2017-10-16 03:54:18.87,1.1,,,2017-09-07 20:54:28.59,1.58,2017-10-16 03:55:47.42,1.16,
2017-09-07 20:42:45.81,3.5,2017-10-16 03:54:49.59,1.1,,,2017-09-07 20:55:59.70,1.58,2017-10-16 03:56:18.15,1.16,
2017-09-07 20:43:44.20,3.51,2017-10-16 03:55:19.26,1.11,,,2017-09-07 20:56:30.37,1.58,2017-10-16 03:56:45.31,1.16,
2017-09-07 20:45:16.26,3.54,2017-10-16 03:56:18.70,1.11,,,2017-09-07 20:56:57.59,1.58,2017-10-16 03:57:46.20,1.17,
2017-09-07 20:46:17.20,3.56,2017-10-16 03:56:51.37,1.11,,,2017-09-07 20:57:58.48,1.59,2017-10-16 03:58:17.42,1.17,
2017-09-07 20:46:45.87,3.56,2017-10-16 03:57:49.76,1.11,,,2017-09-07 20:58:29.70,1.59,2017-10-16 03:59:19.31,1.17,
2017-09-07 20:46:45.87,3.56,2017-10-16 03:59:21.87,1.12,,,2017-09-07 20:59:31.59,1.6,2017-10-16 03:59:48.03,1.18,
2017-09-07 20:47:16.09,3.57,2017-10-16 04:00:22.76,1.13,,,2017-09-07 21:00:00.26,1.6,2017-10-16 04:01:48.81,1.19,
2017-09-07 20:47:46.26,3.58,2017-10-16 04:00:51.48,1.13,,,2017-09-07 21:02:01.09,1.61,2017-10-16 04:02:17.53,1.19,
2017-09-07 20:48:16.98,3.59,2017-10-16 04:01:21.65,1.13,,,2017-09-07 21:02:29.76,1.61,2017-10-16 04:02:49.20,1.19,
2017-09-07 20:49:47.09,3.61,2017-10-16 04:01:51.87,1.14,,,2017-09-07 21:03:01.48,1.61,2017-10-16 04:03:19.42,1.2,
2017-09-07 20:52:17.04,3.65,2017-10-16 04:02:22.59,1.14,,,2017-09-07 21:03:31.65,1.62,2017-10-16 04:04:21.31,1.2,
2017-09-07 20:52:48.26,3.66,2017-10-16 04:03:52.65,1.15,,,2017-09-07 21:04:33.54,1.63,2017-10-16 04:05:51.92,1.21,
2017-09-07 20:53:18.98,3.67,2017-10-16 04:06:22.65,1.16,,,2017-09-07 21:06:04.15,1.64,2017-10-16 04:06:51.31,1.22,
2017-09-07 20:53:48.65,3.68,2017-10-16 04:06:53.87,1.17,,,2017-09-07 21:07:03.54,1.64,2017-10-16 04:08:22.37,1.22,
2017-09-07 20:55:15.82,3.7,2017-10-16 04:07:24.54,1.17,,,2017-09-07 21:08:34.65,1.65,2017-10-16 04:08:53.09,1.23,
2017-09-07 20:57:45.82,3.74,2017-10-16 04:07:54.26,1.17,,,2017-09-07 21:09:05.37,1.66,2017-10-16 04:09:20.31,1.23,
2017-09-07 20:58:17.04,3.75,2017-10-16 04:08:53.65,1.18,,,2017-09-07 21:09:32.54,1.66,2017-10-16 04:10:21.20,1.23,
2017-09-07 20:58:47.71,3.76,2017-10-16 04:09:26.37,1.18,,,2017-09-07 21:10:33.43,1.67,2017-10-16 04:10:52.37,1.24,
2017-09-07 20:59:17.43,3.77,2017-10-16 04:10:24.76,1.19,,,2017-09-07 21:11:04.65,1.67,2017-10-16 04:11:54.26,1.24,
2017-09-07 21:00:16.82,3.78,2017-10-16 04:11:56.82,1.2,,,2017-09-07 21:12:06.54,1.68,2017-10-16 04:12:22.98,1.25,
2017-09-07 21:00:49.48,3.79,2017-10-16 04:12:57.76,1.2,,,2017-09-07 21:12:35.26,1.68,2017-10-16 04:14:23.76,1.25,
2017-09-07 21:01:47.87,3.81,2017-10-16 04:13:26.43,1.2,,,2017-09-07 21:14:36.04,1.7,2017-10-16 04:14:52.48,1.25,
2017-09-07 21:03:19.98,3.83,2017-10-16 04:13:56.65,1.21,,,2017-09-07 21:15:04.71,1.7,2017-10-16 04:15:24.20,1.26,
2017-09-07 21:04:20.87,3.85,2017-10-16 04:14:26.82,1.21,,,2017-09-07 21:15:36.43,1.7,2017-10-16 04:15:54.37,1.26,
2017-09-07 21:04:20.87,3.85,2017-10-16 04:14:57.54,1.21,,,2017-09-07 21:16:06.65,1.71,2017-10-16 04:16:56.26,1.26,
2017-09-07 21:04:49.59,3.86,2017-10-16 04:16:27.65,1.22,,,2017-09-07 21:17:08.54,1.71,2017-10-16 04:18:26.87,1.26,
2017-09-07 21:05:19.76,3.86,2017-10-16 04:18:57.65,1.23,,,2017-09-07 21:18:39.10,1.72,2017-10-16 04:19:26.26,1.27,
2017-09-07 21:05:49.99,3.87,2017-10-16 04:19:28.82,1.23,,,2017-09-07 21:19:38.54,1.73,2017-10-16 04:20:57.37,1.27,
2017-09-07 21:06:20.71,3.88,2017-10-16 04:19:59.54,1.24,,,2017-09-07 21:21:09.60,1.74,2017-10-16 04:21:28.04,1.27,
2017-09-07 21:07:50.76,3.9,2017-10-16 04:20:29.21,1.24,,,2017-09-07 21:21:40.32,1.75,2017-10-16 04:21:55.26,1.27,
2017-09-07 21:10:20.76,3.95,2017-10-16 04:21:28.59,1.24,,,2017-09-07 21:22:07.49,1.75,2017-10-16 04:22:56.15,1.28,
2017-09-07 21:10:51.98,3.96,2017-10-16 04:22:01.31,1.24,,,2017-09-07 21:23:08.43,1.76,2017-10-16 04:23:27.37,1.28,
2017-09-07 21:11:22.65,3.97,2017-10-16 04:22:59.70,1.25,,,2017-09-07 21:23:39.60,1.76,2017-10-16 04:24:29.26,1.28,
2017-09-07 21:11:52.37,3.98,2017-10-16 04:24:31.81,1.25,,,2017-09-07 21:24:41.49,1.77,2017-10-16 04:24:57.93,1.28,
2017-09-07 21:12:51.76,4.0,2017-10-16 04:25:32.70,1.25,,,2017-09-07 21:25:10.21,1.77,2017-10-16 04:26:58.76,1.29,
2017-09-07 21:13:24.48,4.01,2017-10-16 04:26:01.42,1.25,,,2017-09-07 21:27:10.99,1.78,2017-10-16 04:27:27.43,1.29,
2017-09-07 21:14:22.87,4.03,2017-10-16 04:26:31.59,1.26,,,2017-09-07 21:27:39.71,1.79,2017-10-16 04:27:59.15,1.29,
2017-09-07 21:15:54.98,4.05,2017-10-16 04:27:01.81,1.26,,,2017-09-07 21:28:11.38,1.79,2017-10-16 04:28:29.32,1.29,
2017-09-07 21:16:55.87,4.07,2017-10-16 04:27:32.48,1.26,,,2017-09-07 21:28:41.60,1.79,2017-10-16 04:29:31.26,1.3,
2017-09-07 21:17:24.54,4.08,2017-10-16 04:29:02.59,1.26,,,2017-09-07 21:29:43.49,1.8,2017-10-16 04:31:01.82,1.3,
2017-09-07 21:17:54.76,4.09,2017-10-16 04:31:32.59,1.27,,,2017-09-07 21:31:14.10,1.8,2017-10-16 04:32:01.21,1.3,
2017-09-07 21:18:24.98,4.1,2017-10-16 04:32:03.81,1.27,,,2017-09-07 21:32:13.49,1.81,2017-10-16 04:33:32.32,1.31,
2017-09-07 21:18:55.65,4.11,2017-10-16 04:32:34.48,1.28,,,2017-09-07 21:33:44.60,1.82,2017-10-16 04:34:03.04,1.32,
2017-09-07 21:20:25.76,4.13,2017-10-16 04:33:04.20,1.28,,,2017-09-07 21:33:44.60,1.82,2017-10-16 04:34:30.21,1.32,
2017-09-07 21:22:55.76,4.18,2017-10-16 04:34:03.59,1.28,,,2017-09-07 21:34:15.27,1.82,2017-10-16 04:35:31.10,1.32,
2017-09-07 21:23:26.93,4.19,2017-10-16 04:34:36.26,1.28,,,2017-09-07 21:34:42.49,1.82,2017-10-16 04:36:02.32,1.33,
2017-09-07 21:23:57.65,4.2,2017-10-16 04:35:34.70,1.28,,,2017-09-07 21:35:43.38,1.83,2017-10-16 04:37:04.20,1.33,
2017-09-07 21:24:27.32,4.2,2017-10-16 04:37:06.76,1.29,,,2017-09-07 21:36:14.55,1.83,2017-10-16 04:37:32.93,1.33,
2017-09-07 21:25:26.71,4.22,2017-10-16 04:38:07.65,1.29,,,2017-09-07 21:37:16.49,1.84,2017-10-16 04:39:33.70,1.35,
2017-09-07 21:25:59.43,4.23,2017-10-16 04:38:36.37,1.29,,,2017-09-07 21:37:45.16,1.84,2017-10-16 04:40:02.42,1.35,
2017-09-07 21:26:57.82,4.24,2017-10-16 04:39:06.59,1.3,,,2017-09-07 21:39:45.93,1.85,2017-10-16 04:40:34.09,1.35,
2017-09-07 21:28:29.93,4.26,2017-10-16 04:39:36.76,1.3,,,2017-09-07 21:40:14.65,1.86,2017-10-16 04:41:04.31,1.35,
2017-09-07 21:29:30.82,4.28,2017-10-16 04:40:07.48,1.3,,,2017-09-07 21:40:46.37,1.86,2017-10-16 04:42:06.20,1.36,
2017-09-07 21:29:59.54,4.29,2017-10-16 04:41:37.54,1.31,,,2017-09-07 21:41:16.54,1.86,2017-10-16 04:43:36.81,1.37,
2017-09-07 21:30:29.71,4.3,2017-10-16 04:44:07.54,1.33,,,2017-09-07 21:42:18.43,1.87,2017-10-16 04:44:36.20,1.37,
2017-09-07 21:30:59.93,4.3,2017-10-16 04:44:38.76,1.33,,,2017-09-07 21:43:49.04,1.88,2017-10-16 04:46:07.26,1.38,
2017-09-07 21:31:30.60,4.31,2017-10-16 04:45:09.43,1.33,,,2017-09-07 21:44:48.43,1.89,2017-10-16 04:46:37.98,1.38,
2017-09-07 21:33:00.71,4.34,2017-10-16 04:45:39.15,1.34,,,2017-09-07 21:46:19.53,1.9,2017-10-16 04:47:05.20,1.38,
2017-09-07 21:35:30.71,4.38,2017-10-16 04:46:38.54,1.34,,,2017-09-07 21:46:50.20,1.9,2017-10-16 04:48:06.09,1.39,
2017-09-07 21:36:01.93,4.39,2017-10-16 04:47:11.26,1.34,,,2017-09-07 21:47:17.42,1.91,2017-10-16 04:48:37.26,1.39,
2017-09-07 21:36:32.60,4.4,2017-10-16 04:48:09.65,1.35,,,2017-09-07 21:48:18.31,1.92,2017-10-16 04:49:39.15,1.39,
2017-09-07 21:37:02.32,4.41,2017-10-16 04:49:41.76,1.36,,,2017-09-07 21:48:49.53,1.92,2017-10-16 04:50:07.87,1.39,
2017-09-07 21:38:01.71,4.42,2017-10-16 04:50:42.65,1.36,,,2017-09-07 21:49:51.42,1.93,2017-10-16 04:52:08.65,1.4,
2017-09-07 21:38:34.38,4.43,2017-10-16 04:51:11.32,1.37,,,2017-09-07 21:50:20.09,1.93,2017-10-16 04:52:37.37,1.4,
2017-09-07 21:39:32.82,4.45,2017-10-16 04:51:41.54,1.37,,,2017-09-07 21:52:20.92,1.95,2017-10-16 04:53:09.04,1.4,
2017-09-07 21:41:04.87,4.47,2017-10-16 04:52:11.76,1.37,,,2017-09-07 21:52:49.59,1.95,2017-10-16 04:53:09.04,1.4,
2017-09-07 21:42:05.76,4.49,2017-10-16 04:52:42.42,1.38,,,2017-09-07 21:52:49.59,1.95,2017-10-16 04:53:39.26,1.4,
2017-09-07 21:42:34.48,4.5,2017-10-16 04:54:12.53,1.38,,,2017-09-07 21:53:21.30,1.96,2017-10-16 04:54:41.15,1.41,
2017-09-07 21:43:04.70,4.51,2017-10-16 04:56:42.53,1.4,,,2017-09-07 21:53:51.47,1.96,2017-10-16 04:56:11.76,1.41,
2017-09-07 21:43:34.87,4.52,2017-10-16 04:57:13.70,1.4,,,2017-09-07 21:54:53.41,1.97,2017-10-16 04:57:11.15,1.41,
2017-09-07 21:44:05.59,4.53,2017-10-16 04:57:44.42,1.4,,,2017-09-07 21:56:23.97,1.98,2017-10-16 04:58:42.26,1.42,
2017-09-07 21:45:35.65,4.55,2017-10-16 04:58:14.09,1.41,,,2017-09-07 21:57:23.36,1.99,2017-10-16 04:59:12.92,1.42,
2017-09-07 21:48:05.64,4.59,2017-10-16 04:59:13.53,1.41,,,2017-09-07 21:58:54.47,1.99,2017-10-16 04:59:40.15,1.42,
2017-09-07 21:48:36.87,4.6,2017-10-16 04:59:46.20,1.41,,,2017-09-07 21:59:25.19,2.0,2017-10-16 05:00:41.03,1.42,
2017-09-07 21:49:07.53,4.61,2017-10-16 05:00:44.59,1.41,,,2017-09-07 21:59:52.36,2.0,2017-10-16 05:01:12.26,1.42,
2017-09-07 21:49:37.25,4.62,2017-10-16 05:00:44.59,1.41,,,2017-09-07 22:00:53.25,2.01,2017-10-16 05:02:14.14,1.43,
2017-09-07 21:50:36.64,4.64,2017-10-16 05:02:16.70,1.42,,,2017-09-07 22:01:24.47,2.01,2017-10-16 05:02:42.81,1.43,
