type,hoverinfo,latsrc,opacity,lonsrc,marker.size,marker.color,marker.line.width,textsrc,marker.line.color,line.width,mode,line.color
scattergeo,none,sunnymeal:1:678c9e,1,sunnymeal:1:c7e764,,,,,,0.0278696102,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:18d4dc,1,sunnymeal:1:7f60bb,,,,,,0.027797022,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e7f663,1,sunnymeal:1:c850ab,,,,,,0.0277724701,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4271e8,1,sunnymeal:1:dcc16a,,,,,,0.0277105566,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2c03c2,1,sunnymeal:1:049591,,,,,,0.0276774649,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:266bdd,1,sunnymeal:1:c79b22,,,,,,0.0276422382,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:bf7e68,1,sunnymeal:1:0b23b5,,,,,,0.0274180687,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:43f9f4,1,sunnymeal:1:ee883d,,,,,,0.0273945843,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2743bb,1,sunnymeal:1:197fba,,,,,,0.0272280583,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:7e6f39,1,sunnymeal:1:278945,,,,,,0.0272184511,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b3dcc3,1,sunnymeal:1:011def,,,,,,0.0271864269,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d48fbc,1,sunnymeal:1:b55ca6,,,,,,0.0271533352,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:cfc2c2,1,sunnymeal:1:a5ea66,,,,,,0.0271159736,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:897f73,1,sunnymeal:1:48c9a6,,,,,,0.027076477,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:942f7a,1,sunnymeal:1:89f0d2,,,,,,0.0270145635,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:909cb5,1,sunnymeal:1:66dcbb,,,,,,0.0269643923,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c8d14e,1,sunnymeal:1:477e2a,,,,,,0.0268843317,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:710cbc,1,sunnymeal:1:f2aaf4,,,,,,0.0268427002,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:818e44,1,sunnymeal:1:5f468f,,,,,,0.0268010688,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d2237e,1,sunnymeal:1:ab32df,,,,,,0.0267978663,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b7d667,1,sunnymeal:1:dba1b8,,,,,,0.0267679771,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:01c7b9,1,sunnymeal:1:7ca77e,,,,,,0.0267049961,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e171d3,1,sunnymeal:1:9ca2f9,,,,,,0.0266580272,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4c2d8e,1,sunnymeal:1:71c672,,,,,,0.0266270705,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b9219b,1,sunnymeal:1:238bc6,,,,,,0.026607856,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6a5180,1,sunnymeal:1:4a7d26,,,,,,0.026605721,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3fa9c5,1,sunnymeal:1:2f2fe1,,,,,,0.0265224581,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2564f9,1,sunnymeal:1:bead69,,,,,,0.0264285203,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:770fe9,1,sunnymeal:1:5cf4cf,,,,,,0.0264263854,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b519b4,1,sunnymeal:1:1797b2,,,,,,0.0263559321,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:67732f,1,sunnymeal:1:5b8417,,,,,,0.0263367176,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:46d651,1,sunnymeal:1:d99352,,,,,,0.0263100307,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:065504,1,sunnymeal:1:863190,,,,,,0.0261584494,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6d9047,1,sunnymeal:1:fa7bed,,,,,,0.0261296276,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b2a942,1,sunnymeal:1:42b760,,,,,,0.0261178854,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fce604,1,sunnymeal:1:b3c20b,,,,,,0.0260762539,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:081740,1,sunnymeal:1:1c6812,,,,,,0.02603142,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:70ee64,1,sunnymeal:1:aca635,,,,,,0.0259695065,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:845846,1,sunnymeal:1:14b1e2,,,,,,0.0259641692,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:455fe3,1,sunnymeal:1:25b4e0,,,,,,0.0259214702,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:964f23,1,sunnymeal:1:64baf3,,,,,,0.0258969183,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fef060,1,sunnymeal:1:a2c5e8,,,,,,0.025848882,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:778e09,1,sunnymeal:1:fd1467,,,,,,0.0258243301,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8c2993,1,sunnymeal:1:82b459,,,,,,0.0257784287,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:867c83,1,sunnymeal:1:6bf6cc,,,,,,0.0257773612,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:0ec5f1,1,sunnymeal:1:98da02,,,,,,0.0257303924,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8fb8e0,1,sunnymeal:1:83c0fe,,,,,,0.0257207851,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b79611,1,sunnymeal:1:1d82ed,,,,,,0.0256610066,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:ae45ac,1,sunnymeal:1:9fb8db,,,,,,0.0255446519,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6e555a,1,sunnymeal:1:eb81a1,,,,,,0.0255446519,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d5e8f5,1,sunnymeal:1:3c1d9f,,,,,,0.0255329097,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:9fedda,1,sunnymeal:1:1c442e,,,,,,0.0255307747,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:93a491,1,sunnymeal:1:9299fa,,,,,,0.0253183474,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e9c68c,1,sunnymeal:1:455d45,,,,,,0.025272446,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:197ec6,1,sunnymeal:1:a52c61,,,,,,0.0252713786,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:217817,1,sunnymeal:1:222b8b,,,,,,0.0252201398,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:f52464,1,sunnymeal:1:27cc00,,,,,,0.0252009253,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:bf0206,1,sunnymeal:1:a83bcf,,,,,,0.0251112575,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:edf646,1,sunnymeal:1:5392ae,,,,,,0.0251048526,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6077fd,1,sunnymeal:1:2b5021,,,,,,0.0250813682,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:28a6cf,1,sunnymeal:1:1ae4e8,,,,,,0.0250653561,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:373d33,1,sunnymeal:1:6bef75,,,,,,0.0250205222,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d70d56,1,sunnymeal:1:c54f1d,,,,,,0.0250023751,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5edeee,1,sunnymeal:1:1cc12f,,,,,,0.024968216,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:f690f2,1,sunnymeal:1:931f5e,,,,,,0.0249532713,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:7fe19f,1,sunnymeal:1:7f24b6,,,,,,0.0249361917,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c55468,1,sunnymeal:1:bb3889,,,,,,0.0248497264,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8156d9,1,sunnymeal:1:98634d,,,,,,0.0248390516,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:210a45,1,sunnymeal:1:aae0d0,,,,,,0.0248358492,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8b0596,1,sunnymeal:1:74cd85,,,,,,0.024824107,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:484541,1,sunnymeal:1:4c5334,,,,,,0.0247589911,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:0d5817,1,sunnymeal:1:b15931,,,,,,0.0245476312,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:04eb5c,1,sunnymeal:1:9e3524,,,,,,0.0244077921,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5b9ac7,1,sunnymeal:1:5fbb46,,,,,,0.0243928475,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:cf7620,1,sunnymeal:1:04cd6d,,,,,,0.0243618908,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2d420d,1,sunnymeal:1:0b25b5,,,,,,0.0243170568,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:f35183,1,sunnymeal:1:bffc95,,,,,,0.0243138544,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:343ad0,1,sunnymeal:1:89301c,,,,,,0.0242914375,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:ed072b,1,sunnymeal:1:171e97,,,,,,0.0242348614,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:41a716,1,sunnymeal:1:607598,,,,,,0.0241708129,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c39785,1,sunnymeal:1:f8519d,,,,,,0.024062998,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:630b67,1,sunnymeal:1:9f4dfd,,,,,,0.0240587281,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3585bf,1,sunnymeal:1:587ffe,,,,,,0.0239872074,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:451042,1,sunnymeal:1:4b95b7,,,,,,0.0239754652,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:602fc4,1,sunnymeal:1:124783,,,,,,0.0238334911,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4dfad4,1,sunnymeal:1:185eaa,,,,,,0.0238036019,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:94931f,1,sunnymeal:1:d5afe1,,,,,,0.0237502282,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3daa2a,1,sunnymeal:1:bf6553,,,,,,0.0237000569,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:88960f,1,sunnymeal:1:2250f4,,,,,,0.02367337,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:07ddbc,1,sunnymeal:1:38e508,,,,,,0.0236691002,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:437805,1,sunnymeal:1:0a6f07,,,,,,0.0236488181,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:54e574,1,sunnymeal:1:adf037,,,,,,0.0236370759,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c048c7,1,sunnymeal:1:f564cb,,,,,,0.0236082541,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b62066,1,sunnymeal:1:cd330d,,,,,,0.0235431382,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:96f307,1,sunnymeal:1:035a25,,,,,,0.023531396,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:85c5f5,1,sunnymeal:1:e4f572,,,,,,0.0234983043,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:584773,1,sunnymeal:1:b198a5,,,,,,0.0234801573,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:26d3a4,1,sunnymeal:1:5e25cc,,,,,,0.0234598753,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:266bdd,1,sunnymeal:1:8bbf31,,,,,,0.0234513355,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4c0915,1,sunnymeal:1:d40bce,,,,,,0.0234342559,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8a2636,1,sunnymeal:1:5f22f6,,,,,,0.0234257161,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:9af9ef,1,sunnymeal:1:945998,,,,,,0.0233702074,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:06af38,1,sunnymeal:1:fe4dad,,,,,,0.0233189687,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:64d9a6,1,sunnymeal:1:8f76bb,,,,,,0.0233189687,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4a2647,1,sunnymeal:1:0a3782,,,,,,0.0233029566,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6e040f,1,sunnymeal:1:2f6beb,,,,,,0.0232912144,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:1a142b,1,sunnymeal:1:41ae9c,,,,,,0.0232410431,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3b2048,1,sunnymeal:1:0d36b3,,,,,,0.0231588476,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:897f73,1,sunnymeal:1:48c9a6,,,,,,0.0231471054,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:73c0cc,1,sunnymeal:1:3a3e5f,,,,,,0.0231449704,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e0e64f,1,sunnymeal:1:827972,,,,,,0.0230371556,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6482dc,1,sunnymeal:1:8e414f,,,,,,0.022938948,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:128501,1,sunnymeal:1:1aa679,,,,,,0.0229304082,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:198246,1,sunnymeal:1:7438f2,,,,,,0.0229079912,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:adc6e5,1,sunnymeal:1:a5fc8e,,,,,,0.0228930466,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:1b44fc,1,sunnymeal:1:40155d,,,,,,0.0228663597,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:47f93a,1,sunnymeal:1:073e6e,,,,,,0.0228588874,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:bcc311,1,sunnymeal:1:891b80,,,,,,0.0228407404,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a884e3,1,sunnymeal:1:4ee3e3,,,,,,0.0228119186,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:32c3f9,1,sunnymeal:1:e6fffd,,,,,,0.0227905691,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:7f1cc8,1,sunnymeal:1:52b8b3,,,,,,0.0226026937,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:933419,1,sunnymeal:1:5af134,,,,,,0.0225589272,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:64fbef,1,sunnymeal:1:26a106,,,,,,0.0225578598,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:67fec5,1,sunnymeal:1:763131,,,,,,0.022529038,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:89bcea,1,sunnymeal:1:b35032,,,,,,0.0224447075,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:97f263,1,sunnymeal:1:c7b69b,,,,,,0.0224393701,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e567a2,1,sunnymeal:1:3b2581,,,,,,0.0223998736,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:38efbb,1,sunnymeal:1:96eb22,,,,,,0.0223112733,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:428369,1,sunnymeal:1:3f10f8,,,,,,0.0223027335,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c5b0a5,1,sunnymeal:1:1556ec,,,,,,0.0222867214,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8b30c0,1,sunnymeal:1:3ca368,,,,,,0.0222856539,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:64fbef,1,sunnymeal:1:c52e63,,,,,,0.0222600345,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:212d0c,1,sunnymeal:1:d42547,,,,,,0.0221885138,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:551d54,1,sunnymeal:1:da8dd0,,,,,,0.0221810414,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d43cea,1,sunnymeal:1:80e01f,,,,,,0.0221650293,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3ea571,1,sunnymeal:1:a1cd45,,,,,,0.0221639619,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c55468,1,sunnymeal:1:0006d8,,,,,,0.0221383425,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3010b7,1,sunnymeal:1:be18e0,,,,,,0.0220774965,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:f09e01,1,sunnymeal:1:3cc891,,,,,,0.0220614844,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:647146,1,sunnymeal:1:848a55,,,,,,0.0218736089,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6720ee,1,sunnymeal:1:0ae0cc,,,,,,0.0217743339,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fe467b,1,sunnymeal:1:559c2e,,,,,,0.021770064,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:cb5a26,1,sunnymeal:1:9a2351,,,,,,0.0217038806,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:0306f6,1,sunnymeal:1:1d2fdb,,,,,,0.0216814636,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3b48ca,1,sunnymeal:1:d6e263,,,,,,0.0216675865,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:46844b,1,sunnymeal:1:04fb25,,,,,,0.0216643841,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:73027f,1,sunnymeal:1:f46cc8,,,,,,0.02162382,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:81ec22,1,sunnymeal:1:1dec9a,,,,,,0.0215949982,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:63bbb7,1,sunnymeal:1:94f8ef,,,,,,0.0215896609,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8f4bfe,1,sunnymeal:1:8835a8,,,,,,0.0215576367,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8fca1e,1,sunnymeal:1:482891,,,,,,0.0215234775,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:913095,1,sunnymeal:1:09b731,,,,,,0.0214274048,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b3926c,1,sunnymeal:1:8c662a,,,,,,0.0213718962,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:86626e,1,sunnymeal:1:e57c7d,,,,,,0.0213345346,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b22311,1,sunnymeal:1:5091a9,,,,,,0.0213089152,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:14d69e,1,sunnymeal:1:ee81b6,,,,,,0.0212171125,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:e642f7,1,sunnymeal:1:15127f,,,,,,0.0212096401,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:340dda,1,sunnymeal:1:844774,,,,,,0.021175481,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a0f43f,1,sunnymeal:1:cd025b,,,,,,0.0211541315,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d36cb7,1,sunnymeal:1:731139,,,,,,0.0211434568,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a99ccd,1,sunnymeal:1:76560d,,,,,,0.0211338495,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b068d9,1,sunnymeal:1:cf8950,,,,,,0.0211285121,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:402b72,1,sunnymeal:1:1d82ed,,,,,,0.0211210398,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:ddca07,1,sunnymeal:1:d3d16b,,,,,,0.0210954204,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2ba42c,1,sunnymeal:1:aa495c,,,,,,0.0209320969,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3921b1,1,sunnymeal:1:311170,,,,,,0.0209310294,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:ea695a,1,sunnymeal:1:b2ad64,,,,,,0.0209267595,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a1b7bb,1,sunnymeal:1:1928b1,,,,,,0.0209064775,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:95bc25,1,sunnymeal:1:fed2ee,,,,,,0.0208477665,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5f43bb,1,sunnymeal:1:681adb,,,,,,0.0208178772,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:1823db,1,sunnymeal:1:ca5c8e,,,,,,0.0207495589,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fca411,1,sunnymeal:1:108db6,,,,,,0.02070259,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:155297,1,sunnymeal:1:ffd725,,,,,,0.0206993876,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:436afd,1,sunnymeal:1:49f16b,,,,,,0.0206300018,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c15083,1,sunnymeal:1:aae371,,,,,,0.02060118,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:cc2d2c,1,sunnymeal:1:945998,,,,,,0.0205104447,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:265139,1,sunnymeal:1:b3862a,,,,,,0.0204431938,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:820199,1,sunnymeal:1:fb5c5c,,,,,,0.0204261143,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c30443,1,sunnymeal:1:4a2ca2,,,,,,0.0204239793,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:bc26ff,1,sunnymeal:1:926545,,,,,,0.0204229118,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5092d2,1,sunnymeal:1:51bd0e,,,,,,0.0204207769,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5147a9,1,sunnymeal:1:88bc2a,,,,,,0.0204154395,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:614dd4,1,sunnymeal:1:31d9c2,,,,,,0.0203994274,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fb9bfb,1,sunnymeal:1:67ae4a,,,,,,0.0202702631,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:fe9b79,1,sunnymeal:1:e94687,,,,,,0.0202051471,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8a52f6,1,sunnymeal:1:ab9c4e,,,,,,0.020150706,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4aa489,1,sunnymeal:1:77b259,,,,,,0.0200685105,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b95b01,1,sunnymeal:1:57d125,,,,,,0.0200610382,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:86450e,1,sunnymeal:1:39c0b5,,,,,,0.0200226091,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:74c9aa,1,sunnymeal:1:a0ba46,,,,,,0.0199969897,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:2c5be4,1,sunnymeal:1:a51151,,,,,,0.019943616,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:f4607e,1,sunnymeal:1:48ec47,,,,,,0.0199179967,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:ddca07,1,sunnymeal:1:941cb3,,,,,,0.0199105243,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:9f6518,1,sunnymeal:1:67ae4a,,,,,,0.0199009171,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b3926c,1,sunnymeal:1:250e9c,,,,,,0.0198293963,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:614238,1,sunnymeal:1:2d6325,,,,,,0.0197963046,lines+markers,"rgb(231, 123, 118)"
