vis_fid,locationmode,marker.reversescale,marker.cmin,hole,textposition,lowsrc,legendgroup,marker.line.width,stream.head,header.font.family,marker.colorsrc,colorbar.title,showscale,mode,marker.sizemode,stream.token,cauto,xbins.start,fill,zmin,textsrc,zmax,decreasing.line.color,transforms.type,cmin,line.dash,stream.maxpoints,cmax,increasing.line.color,cells.font.colorsrc,fillcolor,cells.font.family,xbins.end,header.line.width,cells.line.width,marker.line.color,line.fillcolor,widthsrc,error_y.arraysrc,valuessrc,orientation,hovertext,colorbar.x,marker.colorbar.xanchor,transforms.operation,zsmooth,connectgaps,highsrc,header.font.size,marker.colorbar.title,marker.color,marker.symbolsrc,line.color,header.fill.colorsrc,pointpos,cells.fill.colorsrc,marker.size,text,marker.fillcolor,marker.sizesrc,marker.cauto,autobiny,rsrc,cells.height,xbins.size,histnorm,jitter,marker.symbol,transforms.filterId,header.valuessrc,header.align,visible,header.font.colorsrc,columnwidthsrc,colorscale,cells.align,hoverinfo,boxpoints,line.shape,marker.autocolorscale,marker.colorbar.y,ytype,xtype,labelssrc,zsrc,header.line.color,transforms.enabled,lonsrc,opacity,name,uid,yaxis,boxmean,marker.colorscale,marker.showscale,marker.sizeref,cells.valuessrc,line.width,cells.font.size,surfaceaxis,cells.line.color,stream.fid,error_y.arrayminussrc,opensrc,marker.colorbar.yanchor,error_y.type,closesrc,marker.colorbar.x,marker.colorbar.lenmode,latsrc,error_y.symmetric,xaxis,marker.cmax,marker.colorbar.len,tsrc,showlegend,transforms.targetsrc,autobinx,header.height,type,marker.opacity,xsrc,ysrc,width,colorbar.y,marker.sizemin
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:c63713,BDS.Map:611:98e29f,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fees Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:c63713,BDS.Map:611:2f3946,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:c63713,BDS.Map:611:9345ca,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approved to Issue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:8ee572,BDS.Map:611:5bdade,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Admin Hold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:f6e7db,BDS.Map:611:7063b3,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expire Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:c63713,BDS.Map:611:d1629f,,,
BDS.Map:610,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Under Inspection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,BDS.Map:611:c63713,BDS.Map:611:ec60dc,,,
Brent0531:0,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:1:e3d27e,Brent0531:1:bff6eb,,,
Brent0531:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:1:e3d27e,Brent0531:1:cac571,,,
Brent0531:10,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:11:b556e5,Brent0531:11:56e674,,,
Brent0531:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:11:b556e5,Brent0531:11:6f534d,,,
Brent0531:12,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均湿度,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:13:2340f1,Brent0531:13:8faec4,,,
Brent0531:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:13:2340f1,Brent0531:13:2c7ce2,,,
Brent0531:14,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气压,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:15:429c9e,Brent0531:15:60de69,,,
Brent0531:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:15:429c9e,Brent0531:15:ec9007,,,
Brent0531:16,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:17:904765,Brent0531:17:0c7b66,,,
Brent0531:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:17:904765,Brent0531:17:856a4b,,,
Brent0531:18,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:19:1b865d,Brent0531:19:848919,,,
Brent0531:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:19:1b865d,Brent0531:19:56a29a,,,
Brent0531:2,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:3:6b0f73,Brent0531:3:488586,,,
Brent0531:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:3:6b0f73,Brent0531:3:0975d2,,,
Brent0531:20,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:21:e1fe3f,Brent0531:21:d061dd,,,
Brent0531:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:21:e1fe3f,Brent0531:21:9456ab,,,
Brent0531:22,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气温,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:23:cda271,Brent0531:23:c71c67,,,
Brent0531:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:23:cda271,Brent0531:23:300264,,,
Brent0531:24,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均湿度,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:25:8ff6d3,Brent0531:25:98a346,,,
Brent0531:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:25:8ff6d3,Brent0531:25:2a4062,,,
Brent0531:26,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气压,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:27:506585,Brent0531:27:600a54,,,
Brent0531:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:27:506585,Brent0531:27:e06590,,,
Brent0531:28,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:29:f0367e,Brent0531:29:061f16,,,
Brent0531:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:29:f0367e,Brent0531:29:c4e67d,,,
Brent0531:30,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:31:f5df14,Brent0531:31:f34ba9,,,
Brent0531:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:31:f5df14,Brent0531:31:8a2b6d,,,
Brent0531:32,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:33:aefbc4,Brent0531:33:072b57,,,
Brent0531:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:33:aefbc4,Brent0531:33:40a532,,,
Brent0531:34,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气温,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:35:62bf20,Brent0531:35:0d527e,,,
Brent0531:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:35:62bf20,Brent0531:35:e7f6d5,,,
Brent0531:36,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均湿度,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:37:6dc6d9,Brent0531:37:9605e1,,,
Brent0531:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:37:6dc6d9,Brent0531:37:05f29a,,,
Brent0531:38,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气压,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:39:50b9db,Brent0531:39:e9ff04,,,
Brent0531:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:39:50b9db,Brent0531:39:cff0bc,,,
Brent0531:4,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:5:68f348,Brent0531:5:3b4315,,,
Brent0531:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:5:68f348,Brent0531:5:dd03fb,,,
Brent0531:40,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:41:8bf671,Brent0531:41:2e6ba5,,,
Brent0531:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:41:8bf671,Brent0531:41:0d827e,,,
Brent0531:42,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:43:6a76b2,Brent0531:43:a03e2e,,,
Brent0531:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:43:6a76b2,Brent0531:43:761de6,,,
Brent0531:44,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:45:6e3737,Brent0531:45:6ad724,,,
Brent0531:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:45:6e3737,Brent0531:45:10f6f8,,,
Brent0531:46,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气温,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:47:34a6dd,Brent0531:47:5dee22,,,
Brent0531:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:47:34a6dd,Brent0531:47:b743a7,,,
Brent0531:48,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均湿度,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:49:7d9c8e,Brent0531:49:3db42f,,,
Brent0531:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:49:7d9c8e,Brent0531:49:101e94,,,
Brent0531:6,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:7:1ba444,Brent0531:7:aa1df2,,,
Brent0531:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:7:1ba444,Brent0531:7:081696,,,
Brent0531:8,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气温,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,Brent0531:9:fb2d17,Brent0531:9:f7bb64,,,
Brent0531:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,Brent0531:9:fb2d17,Brent0531:9:e40adc,,,
BrentCCNU:0,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:1:882248,BrentCCNU:1:987a0f,,,
BrentCCNU:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:1:882248,BrentCCNU:1:82f90e,,,
BrentCCNU:10,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气压,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:11:323a18,BrentCCNU:11:5a7bad,,,
BrentCCNU:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:11:323a18,BrentCCNU:11:189182,,,
BrentCCNU:12,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pm2.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:13:285b94,BrentCCNU:13:f3123d,,,
BrentCCNU:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:13:285b94,BrentCCNU:13:4f7557,,,
BrentCCNU:14,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:15:ac6ba9,BrentCCNU:15:ad4b6b,,,
BrentCCNU:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:15:ac6ba9,BrentCCNU:15:b72dae,,,
BrentCCNU:16,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:17:d207b4,BrentCCNU:17:5b30ce,,,
BrentCCNU:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:17:d207b4,BrentCCNU:17:25538c,,,
BrentCCNU:18,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均气温,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:19:8ea94a,BrentCCNU:19:3b7910,,,
BrentCCNU:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:19:8ea94a,BrentCCNU:19:67b534,,,
BrentCCNU:2,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SO2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:3:a14b68,BrentCCNU:3:500eda,,,
BrentCCNU:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:3:a14b68,BrentCCNU:3:b766bc,,,
BrentCCNU:20,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(100,208,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平均湿度,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,scatter,,BrentCCNU:21:7961a7,BrentCCNU:21:4b363f,,,
BrentCCNU:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255,115,66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就诊人数,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,BrentCCNU:21:7961a7,BrentCCNU:21:b88fdc,,,
